equip_id,name,name1,fuzhi,type,equip_position,quality,equip_attacktype,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,camp_addition,camp,icon,intr,shopclass,shopweight,price1,price2,price3,advanceid,t_sign
60440063,地恸战靴,板甲战靴7雷,446,4,4,6,1,1,12000,19,250,21,-300,36,500,0,0,0,0,99,272900,3000,3,elogo60440060.png,重量十足，穿戴之后，每一步都可憾地。,7,1,5900000,141600,11800,0,0
60440064,地恸战靴,板甲战靴7土,446,4,4,6,1,1,12000,19,250,21,-300,36,500,0,0,0,0,99,272900,3000,4,elogo60440060.png,重量十足，穿戴之后，每一步都可憾地。,7,1,5900000,141600,11800,0,0
60440065,地恸战靴,板甲战靴7光,446,4,4,6,1,1,12000,19,250,21,-300,36,500,0,0,0,0,99,272900,3000,5,elogo60440060.png,重量十足，穿戴之后，每一步都可憾地。,7,1,5900000,141600,11800,0,0
60440066,地恸战靴,板甲战靴7暗,446,4,4,6,1,1,12000,19,250,21,-300,36,500,0,0,0,0,99,272900,3000,6,elogo60440060.png,重量十足，穿戴之后，每一步都可憾地。,7,1,5900000,141600,11800,0,0
60440070,天使的战靴,板甲战靴8空,447,4,4,7,1,1,22000,19,350,21,-400,36,500,0,0,0,0,99,477000,0,0,elogo60440070.png,天使使用的防具，十分坚硬。,8,6,9955000,238920,19910,0,0
60440071,天使的战靴,板甲战靴8水,447,4,4,7,1,1,22000,19,350,21,-400,36,500,0,0,0,0,99,477000,3000,1,elogo60440070.png,天使使用的防具，十分坚硬。,8,1,9955000,238920,19910,0,0
60440072,天使的战靴,板甲战靴8火,447,4,4,7,1,1,22000,19,350,21,-400,36,500,0,0,0,0,99,477000,3000,2,elogo60440070.png,天使使用的防具，十分坚硬。,8,1,9955000,238920,19910,0,0
60440073,天使的战靴,板甲战靴8雷,447,4,4,7,1,1,22000,19,350,21,-400,36,500,0,0,0,0,99,477000,3000,3,elogo60440070.png,天使使用的防具，十分坚硬。,8,1,9955000,238920,19910,0,0
60440074,天使的战靴,板甲战靴8土,447,4,4,7,1,1,22000,19,350,21,-400,36,500,0,0,0,0,99,477000,3000,4,elogo60440070.png,天使使用的防具，十分坚硬。,8,1,9955000,238920,19910,0,0
60440075,天使的战靴,板甲战靴8光,447,4,4,7,1,1,22000,19,350,21,-400,36,500,0,0,0,0,99,477000,3000,5,elogo60440070.png,天使使用的防具，十分坚硬。,8,1,9955000,238920,19910,0,0
60440076,天使的战靴,板甲战靴8暗,447,4,4,7,1,1,22000,19,350,21,-400,36,500,0,0,0,0,99,477000,3000,6,elogo60440070.png,天使使用的防具，十分坚硬。,8,1,9955000,238920,19910,0,0
60440080,崩山战靴,板甲战靴9空,448,4,4,8,1,1,36500,19,600,21,-500,36,500,0,0,0,0,99,776100,0,0,elogo60440080.png,穿戴之后，有山崩地裂之势，有憾山之威。,9,6,15675000,376200,31350,60440090,0
60440081,崩山战靴,板甲战靴9水,448,4,4,8,1,1,36500,19,600,21,-500,36,500,0,0,0,0,99,776100,3000,1,elogo60440080.png,穿戴之后，有山崩地裂之势，有憾山之威。,9,1,15675000,376200,31350,60440091,0
60440082,崩山战靴,板甲战靴9火,448,4,4,8,1,1,36500,19,600,21,-500,36,500,0,0,0,0,99,776100,3000,2,elogo60440080.png,穿戴之后，有山崩地裂之势，有憾山之威。,9,1,15675000,376200,31350,60440092,0
60440083,崩山战靴,板甲战靴9雷,448,4,4,8,1,1,36500,19,600,21,-500,36,500,0,0,0,0,99,776100,3000,3,elogo60440080.png,穿戴之后，有山崩地裂之势，有憾山之威。,9,1,15675000,376200,31350,60440093,0
60440084,崩山战靴,板甲战靴9土,448,4,4,8,1,1,36500,19,600,21,-500,36,500,0,0,0,0,99,776100,3000,4,elogo60440080.png,穿戴之后，有山崩地裂之势，有憾山之威。,9,1,15675000,376200,31350,60440094,0
60440085,崩山战靴,板甲战靴9光,448,4,4,8,1,1,36500,19,600,21,-500,36,500,0,0,0,0,99,776100,3000,5,elogo60440080.png,穿戴之后，有山崩地裂之势，有憾山之威。,9,1,15675000,376200,31350,60440095,0
60440086,崩山战靴,板甲战靴9暗,448,4,4,8,1,1,36500,19,600,21,-500,36,500,0,0,0,0,99,776100,3000,6,elogo60440080.png,穿戴之后，有山崩地裂之势，有憾山之威。,9,1,15675000,376200,31350,60440096,0
60440087,崩山战靴,板甲战靴9星,448,4,4,8,1,1,36500,19,600,21,-500,36,500,0,0,0,0,99,776100,3000,7,elogo60440080.png,穿戴之后，有山崩地裂之势，有憾山之威。,9,0,15675000,376200,31350,60440097,0
60440090,胜利战靴,板甲战靴10空,449,4,4,9,1,1,74000,19,800,21,-800,36,500,0,0,0,0,99,1534600,0,0,elogo60440090.png,胜利的代名词，使用者就是胜利者的化身。,10,6,2000000,48000,4000,60440100,T1
60440091,胜利战靴,板甲战靴10水,449,4,4,9,1,1,74000,19,800,21,-800,36,500,0,0,0,0,99,1534600,3000,1,elogo60440090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60440101,T1
60440092,胜利战靴,板甲战靴10火,449,4,4,9,1,1,74000,19,800,21,-800,36,500,0,0,0,0,99,1534600,3000,2,elogo60440090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60440102,T1
60440093,胜利战靴,板甲战靴10雷,449,4,4,9,1,1,74000,19,800,21,-800,36,500,0,0,0,0,99,1534600,3000,3,elogo60440090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60440103,T1
60440094,胜利战靴,板甲战靴10土,449,4,4,9,1,1,74000,19,800,21,-800,36,500,0,0,0,0,99,1534600,3000,4,elogo60440090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60440104,T1
60440095,胜利战靴,板甲战靴10光,449,4,4,9,1,1,74000,19,800,21,-800,36,500,0,0,0,0,99,1534600,3000,5,elogo60440090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60440105,T1
60440096,胜利战靴,板甲战靴10暗,449,4,4,9,1,1,74000,19,800,21,-800,36,500,0,0,0,0,99,1534600,3000,6,elogo60440090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60440106,T1
60440097,胜利战靴,板甲战靴10星,449,4,4,9,1,1,74000,19,800,21,-800,36,500,0,0,0,0,99,1534600,3000,7,elogo60440090.png,胜利的代名词，使用者就是胜利者的化身。,10,0,2000000,48000,4000,60440107,T1
60440100,时序之靴,板甲战靴11空,4410,4,4,10,1,1,160000,19,1000,21,-800,36,500,0,0,0,0,99,3262700,0,0,elogo60440100.png,在这里所有都是静止的。,11,6,3000000,72000,6000,0,T2
60440101,时序之靴,板甲战靴11水,4410,4,4,10,1,1,160000,19,1000,21,-800,36,500,0,0,0,0,99,3262700,3000,1,elogo60440100.png,在这里所有都是静止的。,11,1,3000000,72000,6000,0,T2
60440102,时序之靴,板甲战靴11火,4410,4,4,10,1,1,160000,19,1000,21,-800,36,500,0,0,0,0,99,3262700,3000,2,elogo60440100.png,在这里所有都是静止的。,11,1,3000000,72000,6000,0,T2
60440103,时序之靴,板甲战靴11雷,4410,4,4,10,1,1,160000,19,1000,21,-800,36,500,0,0,0,0,99,3262700,3000,3,elogo60440100.png,在这里所有都是静止的。,11,1,3000000,72000,6000,0,T2
60440104,时序之靴,板甲战靴11土,4410,4,4,10,1,1,160000,19,1000,21,-800,36,500,0,0,0,0,99,3262700,3000,4,elogo60440100.png,在这里所有都是静止的。,11,1,3000000,72000,6000,0,T2
60440105,时序之靴,板甲战靴11光,4410,4,4,10,1,1,160000,19,1000,21,-800,36,500,0,0,0,0,99,3262700,3000,5,elogo60440100.png,在这里所有都是静止的。,11,1,3000000,72000,6000,0,T2
60440106,时序之靴,板甲战靴11暗,4410,4,4,10,1,1,160000,19,1000,21,-800,36,500,0,0,0,0,99,3262700,3000,6,elogo60440100.png,在这里所有都是静止的。,11,1,3000000,72000,6000,0,T2
60440107,时序之靴,板甲战靴11星,4410,4,4,10,1,1,160000,19,1000,21,-800,36,500,0,0,0,0,99,3262700,3000,7,elogo60440100.png,在这里所有都是静止的。,11,0,3000000,72000,6000,0,T2
60520000,学徒巫帽,布甲头盔1,520,5,2,0,3,1,40,2,10,0,0,0,0,0,0,0,0,99,4500,0,0,elogo60520000.png,学徒使用的巫帽。,1,6,5000,120,10,0,0
60530000,学徒布袍,布甲战甲1,530,5,3,0,3,1,40,3,8,0,0,0,0,0,0,0,0,99,4480,0,0,elogo60530000.png,学徒使用的布袍。,1,6,5000,120,10,0,0
60540000,学徒布靴,布甲战靴1,540,5,4,0,3,1,40,2,10,0,0,0,0,0,0,0,0,99,4500,0,0,elogo60540000.png,学徒使用的布靴。,1,6,5000,120,10,0,0
60520010,精致巫帽,布甲头盔2,521,5,2,1,3,1,180,2,22,0,0,0,0,0,0,0,0,99,11740,0,0,elogo60520010.png,用较好的布料制作的巫帽。,2,6,230000,5520,460,0,0
60530010,精致布袍,布甲战甲2,531,5,3,1,3,1,60,3,23,0,0,0,0,0,0,0,0,99,11780,0,0,elogo60530010.png,用较好的布料制作的法袍。,2,6,230000,5520,460,0,0
60540010,精致布靴,布甲战靴2,541,5,4,1,3,1,250,2,15,20,40,0,0,0,0,0,0,99,12070,0,0,elogo60540010.png,用较好的布料制作的布靴。,2,6,235000,5640,470,0,0
60520020,初学者巫帽,布甲头盔3空,522,5,2,2,3,1,300,2,40,0,0,0,0,0,0,0,0,99,20800,0,0,elogo60520020.png,初学法师们最喜欢的服饰。,3,6,410000,9840,820,0,0
60520021,初学者巫帽,布甲头盔3水,522,5,2,2,3,1,300,2,40,0,0,0,0,0,0,0,0,99,20800,3000,1,elogo60520020.png,初学法师们最喜欢的服饰。,3,1,410000,9840,820,0,0
60520022,初学者巫帽,布甲头盔3火,522,5,2,2,3,1,300,2,40,0,0,0,0,0,0,0,0,99,20800,3000,2,elogo60520020.png,初学法师们最喜欢的服饰。,3,1,410000,9840,820,0,0
60520023,初学者巫帽,布甲头盔3雷,522,5,2,2,3,1,300,2,40,0,0,0,0,0,0,0,0,99,20800,3000,3,elogo60520020.png,初学法师们最喜欢的服饰。,3,1,410000,9840,820,0,0
60520024,初学者巫帽,布甲头盔3土,522,5,2,2,3,1,300,2,40,0,0,0,0,0,0,0,0,99,20800,3000,4,elogo60520020.png,初学法师们最喜欢的服饰。,3,1,410000,9840,820,0,0
60520025,初学者巫帽,布甲头盔3光,522,5,2,2,3,1,300,2,40,0,0,0,0,0,0,0,0,99,20800,3000,5,elogo60520020.png,初学法师们最喜欢的服饰。,3,1,410000,9840,820,0,0
60520026,初学者巫帽,布甲头盔3暗,522,5,2,2,3,1,300,2,40,0,0,0,0,0,0,0,0,99,20800,3000,6,elogo60520020.png,初学法师们最喜欢的服饰。,3,1,410000,9840,820,0,0
60530020,初学者布袍,布甲战甲3空,532,5,3,2,3,1,100,3,40,0,0,0,0,0,0,0,0,99,20400,0,0,elogo60530020.png,初学法师们最喜欢的服饰。,3,6,395000,9480,790,0,0
60530021,初学者布袍,布甲战甲3水,532,5,3,2,3,1,100,3,40,0,0,0,0,0,0,0,0,99,20400,3000,1,elogo60530020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60530022,初学者布袍,布甲战甲3火,532,5,3,2,3,1,100,3,40,0,0,0,0,0,0,0,0,99,20400,3000,2,elogo60530020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60530023,初学者布袍,布甲战甲3雷,532,5,3,2,3,1,100,3,40,0,0,0,0,0,0,0,0,99,20400,3000,3,elogo60530020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60530024,初学者布袍,布甲战甲3土,532,5,3,2,3,1,100,3,40,0,0,0,0,0,0,0,0,99,20400,3000,4,elogo60530020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60530025,初学者布袍,布甲战甲3光,532,5,3,2,3,1,100,3,40,0,0,0,0,0,0,0,0,99,20400,3000,5,elogo60530020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60530026,初学者布袍,布甲战甲3暗,532,5,3,2,3,1,100,3,40,0,0,0,0,0,0,0,0,99,20400,3000,6,elogo60530020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60540020,初学者布靴,布甲战靴3空,542,5,4,2,3,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,0,0,elogo60540020.png,初学法师们最喜欢的服饰。,3,6,395000,9480,790,0,0
60540021,初学者布靴,布甲战靴3水,542,5,4,2,3,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,1,elogo60540020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60540022,初学者布靴,布甲战靴3火,542,5,4,2,3,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,2,elogo60540020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60540023,初学者布靴,布甲战靴3雷,542,5,4,2,3,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,3,elogo60540020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60540024,初学者布靴,布甲战靴3土,542,5,4,2,3,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,4,elogo60540020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60540025,初学者布靴,布甲战靴3光,542,5,4,2,3,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,5,elogo60540020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60540026,初学者布靴,布甲战靴3暗,542,5,4,2,3,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,6,elogo60540020.png,初学法师们最喜欢的服饰。,3,1,395000,9480,790,0,0
60520030,祈火巫帽,布甲头盔4空,523,5,2,3,3,1,700,2,85,3,10,0,0,0,0,0,0,99,50050,0,0,elogo60520030.png,红色火焰护体的一件神奇护具。,4,6,1135000,27240,2270,0,0
60520031,祈火巫帽,布甲头盔4水,523,5,2,3,3,1,700,2,85,3,10,0,0,0,0,0,0,99,50050,3000,1,elogo60520030.png,红色火焰护体的一件神奇护具。,4,1,1135000,27240,2270,0,0
60520032,祈火巫帽,布甲头盔4火,523,5,2,3,3,1,700,2,85,3,10,0,0,0,0,0,0,99,50050,3000,2,elogo60520030.png,红色火焰护体的一件神奇护具。,4,1,1135000,27240,2270,0,0
60520033,祈火巫帽,布甲头盔4雷,523,5,2,3,3,1,700,2,85,3,10,0,0,0,0,0,0,99,50050,3000,3,elogo60520030.png,红色火焰护体的一件神奇护具。,4,1,1135000,27240,2270,0,0
60520034,祈火巫帽,布甲头盔4土,523,5,2,3,3,1,700,2,85,3,10,0,0,0,0,0,0,99,50050,3000,4,elogo60520030.png,红色火焰护体的一件神奇护具。,4,1,1135000,27240,2270,0,0
60520035,祈火巫帽,布甲头盔4光,523,5,2,3,3,1,700,2,85,3,10,0,0,0,0,0,0,99,50050,3000,5,elogo60520030.png,红色火焰护体的一件神奇护具。,4,1,1135000,27240,2270,0,0
60520036,祈火巫帽,布甲头盔4暗,523,5,2,3,3,1,700,2,85,3,10,0,0,0,0,0,0,99,50050,3000,6,elogo60520030.png,红色火焰护体的一件神奇护具。,4,1,1135000,27240,2270,0,0
60530030,祈火布袍,布甲战甲4空,533,5,3,3,3,1,120,2,30,3,80,0,0,0,0,0,0,99,50300,0,0,elogo60530030.png,红色火焰护体的一件神奇护具。,4,6,1140000,27360,2280,0,0
60530031,祈火布袍,布甲战甲4水,533,5,3,3,3,1,120,2,30,3,80,0,0,0,0,0,0,99,50300,3000,1,elogo60530030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60530032,祈火布袍,布甲战甲4火,533,5,3,3,3,1,120,2,30,3,80,0,0,0,0,0,0,99,50300,3000,2,elogo60530030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60530033,祈火布袍,布甲战甲4雷,533,5,3,3,3,1,120,2,30,3,80,0,0,0,0,0,0,99,50300,3000,3,elogo60530030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60530034,祈火布袍,布甲战甲4土,533,5,3,3,3,1,120,2,30,3,80,0,0,0,0,0,0,99,50300,3000,4,elogo60530030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60530035,祈火布袍,布甲战甲4光,533,5,3,3,3,1,120,2,30,3,80,0,0,0,0,0,0,99,50300,3000,5,elogo60530030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60530036,祈火布袍,布甲战甲4暗,533,5,3,3,3,1,120,2,30,3,80,0,0,0,0,0,0,99,50300,3000,6,elogo60530030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60540030,祈火布靴,布甲战靴4空,543,5,4,3,3,1,1400,2,40,20,180,21,-200,0,0,0,0,99,50240,0,0,elogo60540030.png,红色火焰护体的一件神奇护具。,4,6,1140000,27360,2280,0,0
60540031,祈火布靴,布甲战靴4水,543,5,4,3,3,1,1400,2,40,20,180,21,-200,0,0,0,0,99,50240,3000,1,elogo60540030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60540032,祈火布靴,布甲战靴4火,543,5,4,3,3,1,1400,2,40,20,180,21,-200,0,0,0,0,99,50240,3000,2,elogo60540030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60540033,祈火布靴,布甲战靴4雷,543,5,4,3,3,1,1400,2,40,20,180,21,-200,0,0,0,0,99,50240,3000,3,elogo60540030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60540034,祈火布靴,布甲战靴4土,543,5,4,3,3,1,1400,2,40,20,180,21,-200,0,0,0,0,99,50240,3000,4,elogo60540030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60540035,祈火布靴,布甲战靴4光,543,5,4,3,3,1,1400,2,40,20,180,21,-200,0,0,0,0,99,50240,3000,5,elogo60540030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60540036,祈火布靴,布甲战靴4暗,543,5,4,3,3,1,1400,2,40,20,180,21,-200,0,0,0,0,99,50240,3000,6,elogo60540030.png,红色火焰护体的一件神奇护具。,4,1,1140000,27360,2280,0,0
60520040,海神巫帽,布甲头盔5空,524,5,2,4,3,1,1400,2,120,3,40,0,0,0,0,0,0,99,90800,0,0,elogo60520040.png,据说大海之神赐给一个流浪法师的神器。,5,6,2045000,49080,4090,0,0
60520041,海神巫帽,布甲头盔5水,524,5,2,4,3,1,1400,2,120,3,40,0,0,0,0,0,0,99,90800,3000,1,elogo60520040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2045000,49080,4090,0,0
60520042,海神巫帽,布甲头盔5火,524,5,2,4,3,1,1400,2,120,3,40,0,0,0,0,0,0,99,90800,3000,2,elogo60520040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2045000,49080,4090,0,0
60520043,海神巫帽,布甲头盔5雷,524,5,2,4,3,1,1400,2,120,3,40,0,0,0,0,0,0,99,90800,3000,3,elogo60520040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2045000,49080,4090,0,0
60520044,海神巫帽,布甲头盔5土,524,5,2,4,3,1,1400,2,120,3,40,0,0,0,0,0,0,99,90800,3000,4,elogo60520040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2045000,49080,4090,0,0
60520045,海神巫帽,布甲头盔5光,524,5,2,4,3,1,1400,2,120,3,40,0,0,0,0,0,0,99,90800,3000,5,elogo60520040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2045000,49080,4090,0,0
60520046,海神巫帽,布甲头盔5暗,524,5,2,4,3,1,1400,2,120,3,40,0,0,0,0,0,0,99,90800,3000,6,elogo60520040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2045000,49080,4090,0,0
60530040,海神法袍,布甲战甲5空,534,5,3,4,3,1,350,2,70,3,125,0,0,0,0,0,0,99,90400,0,0,elogo60530040.png,据说大海之神赐给一个流浪法师的神器。,5,6,2040000,48960,4080,0,0
60530041,海神法袍,布甲战甲5水,534,5,3,4,3,1,350,2,70,3,125,0,0,0,0,0,0,99,90400,3000,1,elogo60530040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2040000,48960,4080,0,0
60530042,海神法袍,布甲战甲5火,534,5,3,4,3,1,350,2,70,3,125,0,0,0,0,0,0,99,90400,3000,2,elogo60530040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2040000,48960,4080,0,0
60530043,海神法袍,布甲战甲5雷,534,5,3,4,3,1,350,2,70,3,125,0,0,0,0,0,0,99,90400,3000,3,elogo60530040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2040000,48960,4080,0,0
60530044,海神法袍,布甲战甲5土,534,5,3,4,3,1,350,2,70,3,125,0,0,0,0,0,0,99,90400,3000,4,elogo60530040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2040000,48960,4080,0,0
60530045,海神法袍,布甲战甲5光,534,5,3,4,3,1,350,2,70,3,125,0,0,0,0,0,0,99,90400,3000,5,elogo60530040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2040000,48960,4080,0,0
60530046,海神法袍,布甲战甲5暗,534,5,3,4,3,1,350,2,70,3,125,0,0,0,0,0,0,99,90400,3000,6,elogo60530040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2040000,48960,4080,0,0
60540040,海神布靴,布甲战靴5空,544,5,4,4,3,1,2750,2,60,20,300,21,-500,0,0,0,0,99,90100,0,0,elogo60540040.png,据说大海之神赐给一个流浪法师的神器。,5,6,2035000,48840,4070,0,0
60540041,海神布靴,布甲战靴5水,544,5,4,4,3,1,2750,2,60,20,300,21,-500,0,0,0,0,99,90100,3000,1,elogo60540040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2035000,48840,4070,0,0
60540042,海神布靴,布甲战靴5火,544,5,4,4,3,1,2750,2,60,20,300,21,-500,0,0,0,0,99,90100,3000,2,elogo60540040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2035000,48840,4070,0,0
60540043,海神布靴,布甲战靴5雷,544,5,4,4,3,1,2750,2,60,20,300,21,-500,0,0,0,0,99,90100,3000,3,elogo60540040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2035000,48840,4070,0,0
60540044,海神布靴,布甲战靴5土,544,5,4,4,3,1,2750,2,60,20,300,21,-500,0,0,0,0,99,90100,3000,4,elogo60540040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2035000,48840,4070,0,0
60540045,海神布靴,布甲战靴5光,544,5,4,4,3,1,2750,2,60,20,300,21,-500,0,0,0,0,99,90100,3000,5,elogo60540040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2035000,48840,4070,0,0
60540046,海神布靴,布甲战靴5暗,544,5,4,4,3,1,2750,2,60,20,300,21,-500,0,0,0,0,99,90100,3000,6,elogo60540040.png,据说大海之神赐给一个流浪法师的神器。,5,1,2035000,48840,4070,0,0
60520050,星辰巫帽,布甲头盔6空,525,5,2,5,3,1,2200,2,200,3,40,6,200,0,0,0,0,99,151200,0,0,elogo60520050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,6,3320000,79680,6640,0,0
60520051,星辰巫帽,布甲头盔6水,525,5,2,5,3,1,2200,2,200,3,40,6,200,0,0,0,0,99,151200,3000,1,elogo60520050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3320000,79680,6640,0,0
60520052,星辰巫帽,布甲头盔6火,525,5,2,5,3,1,2200,2,200,3,40,6,200,0,0,0,0,99,151200,3000,2,elogo60520050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3320000,79680,6640,0,0
60520053,星辰巫帽,布甲头盔6雷,525,5,2,5,3,1,2200,2,200,3,40,6,200,0,0,0,0,99,151200,3000,3,elogo60520050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3320000,79680,6640,0,0
60520054,星辰巫帽,布甲头盔6土,525,5,2,5,3,1,2200,2,200,3,40,6,200,0,0,0,0,99,151200,3000,4,elogo60520050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3320000,79680,6640,0,0
60520055,星辰巫帽,布甲头盔6光,525,5,2,5,3,1,2200,2,200,3,40,6,200,0,0,0,0,99,151200,3000,5,elogo60520050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3320000,79680,6640,0,0
60520056,星辰巫帽,布甲头盔6暗,525,5,2,5,3,1,2200,2,200,3,40,6,200,0,0,0,0,99,151200,3000,6,elogo60520050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3320000,79680,6640,0,0
60530050,星辰布甲,布甲战甲6空,535,5,3,5,3,2,150,3,170,37,400,0,0,0,0,0,0,99,151700,0,0,elogo60530050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,6,3330000,79920,6660,0,0
60530051,星辰布甲,布甲战甲6水,535,5,3,5,3,2,150,3,170,37,400,0,0,0,0,0,0,99,151700,3000,1,elogo60530050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3330000,79920,6660,0,0
60530052,星辰布甲,布甲战甲6火,535,5,3,5,3,2,150,3,170,37,400,0,0,0,0,0,0,99,151700,3000,2,elogo60530050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3330000,79920,6660,0,0
60530053,星辰布甲,布甲战甲6雷,535,5,3,5,3,2,150,3,170,37,400,0,0,0,0,0,0,99,151700,3000,3,elogo60530050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3330000,79920,6660,0,0
60530054,星辰布甲,布甲战甲6土,535,5,3,5,3,2,150,3,170,37,400,0,0,0,0,0,0,99,151700,3000,4,elogo60530050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3330000,79920,6660,0,0
60530055,星辰布甲,布甲战甲6光,535,5,3,5,3,2,150,3,170,37,400,0,0,0,0,0,0,99,151700,3000,5,elogo60530050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3330000,79920,6660,0,0
60530056,星辰布甲,布甲战甲6暗,535,5,3,5,3,2,150,3,170,37,400,0,0,0,0,0,0,99,151700,3000,6,elogo60530050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3330000,79920,6660,0,0
60540050,星辰布靴,布甲战靴6空,545,5,4,5,3,1,5100,2,95,20,350,21,-500,0,0,0,0,99,151950,0,0,elogo60540050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,6,3340000,80160,6680,0,0
60540051,星辰布靴,布甲战靴6水,545,5,4,5,3,1,5100,2,95,20,350,21,-500,0,0,0,0,99,151950,3000,1,elogo60540050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3340000,80160,6680,0,0
60540052,星辰布靴,布甲战靴6火,545,5,4,5,3,1,5100,2,95,20,350,21,-500,0,0,0,0,99,151950,3000,2,elogo60540050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3340000,80160,6680,0,0
60540053,星辰布靴,布甲战靴6雷,545,5,4,5,3,1,5100,2,95,20,350,21,-500,0,0,0,0,99,151950,3000,3,elogo60540050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3340000,80160,6680,0,0
60540054,星辰布靴,布甲战靴6土,545,5,4,5,3,1,5100,2,95,20,350,21,-500,0,0,0,0,99,151950,3000,4,elogo60540050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3340000,80160,6680,0,0
60540055,星辰布靴,布甲战靴6光,545,5,4,5,3,1,5100,2,95,20,350,21,-500,0,0,0,0,99,151950,3000,5,elogo60540050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3340000,80160,6680,0,0
