ID,levelID,mapfile,mapeffect,index1,index2,index3,index4,index5
3428,400713,Item01,yudi,4071301,4071302,4071303,4071304,4071305
3429,400714,Item01,yudi,4071401,4071402,4071403,4071404,4071405
3430,400715,Item01,yudi,4071501,4071502,4071503,4071504,4071505
3431,400716,Item01,yudi,4071601,4071602,4071603,4071604,4071605
3432,400717,Item01,yudi,4071701,4071702,4071703,4071704,4071705
3433,400718,Item01,yudi,4071801,4071802,4071803,4071804,4071805
3434,400719,Item01,yudi,4071901,4071902,4071903,4071904,4071905
3435,400720,Item01,yudi,4072001,4072002,4072003,4072004,4072005
3436,400721,Item01,yudi,4072101,4072102,4072103,4072104,4072105
3437,400722,Item01,yudi,4072201,4072202,4072203,4072204,4072205
3438,400723,Item01,yudi,4072301,4072302,4072303,4072304,4072305
3439,400724,Item01,yudi,4072401,4072402,4072403,4072404,4072405
3440,400725,Item01,yudi,4072501,4072502,4072503,4072504,4072505
3441,400726,Item01,yudi,4072601,4072602,4072603,4072604,4072605
3442,400727,Item01,yudi,4072701,4072702,4072703,4072704,4072705
3443,400728,Item01,yudi,4072801,4072802,4072803,4072804,4072805
3444,400729,Item01,yudi,4072901,4072902,4072903,4072904,4072905
3445,400730,Item01,yudi,4073001,4073002,4073003,4073004,4073005
3446,400731,Item01,yudi,4073101,4073102,4073103,4073104,4073105
3447,400732,Item01,yudi,4073201,4073202,4073203,4073204,4073205
3448,400733,Item01,yudi,4073301,4073302,4073303,4073304,4073305
3449,400734,Item01,yudi,4073401,4073402,4073403,4073404,4073405
3450,400801,Item01,yudi,4080101,4080102,4080103,4080104,4080105
3451,400802,Item01,yudi,4080201,4080202,4080203,4080204,4080205
3452,400803,Item01,yudi,4080301,4080302,4080303,4080304,4080305
3453,400804,Item01,yudi,4080401,4080402,4080403,4080404,4080405
3454,400805,Item01,yudi,4080501,4080502,4080503,4080504,4080505
3455,400806,Item01,yudi,4080601,4080602,4080603,4080604,4080605
3456,400807,Item01,yudi,4080701,4080702,4080703,4080704,4080705
3457,400808,Item01,yudi,4080801,4080802,4080803,4080804,4080805
3458,400809,Item01,yudi,4080901,4080902,4080903,4080904,4080905
3459,400810,Item01,yudi,4081001,4081002,4081003,4081004,4081005
3460,400811,Item01,yudi,4081101,4081102,4081103,4081104,4081105
3461,400812,Item01,yudi,4081201,4081202,4081203,4081204,4081205
3462,400813,Item01,yudi,4081301,4081302,4081303,4081304,4081305
3463,400814,Item01,yudi,4081401,4081402,4081403,4081404,4081405
3464,400815,Item01,yudi,4081501,4081502,4081503,4081504,4081505
3465,400816,Item01,yudi,4081601,4081602,4081603,4081604,4081605
3466,400817,Item01,yudi,4081701,4081702,4081703,4081704,4081705
3467,400818,Item01,yudi,4081801,4081802,4081803,4081804,4081805
3468,400819,Item01,yudi,4081901,4081902,4081903,4081904,4081905
3469,400820,Item01,yudi,4082001,4082002,4082003,4082004,4082005
3470,400901,Item01,yudi,4090101,4090102,4090103,4090104,4090105
3471,400902,Item01,yudi,4090201,4090202,4090203,4090204,4090205
3472,400903,Item01,yudi,4090301,4090302,4090303,4090304,4090305
3473,400904,Item01,yudi,4090401,4090402,4090403,4090404,4090405
3474,400905,Item01,yudi,4090501,4090502,4090503,4090504,4090505
3475,400906,Item01,yudi,4090601,4090602,4090603,4090604,4090605
3476,400907,Item01,yudi,4090701,4090702,4090703,4090704,4090705
3477,400908,Item01,yudi,4090801,4090802,4090803,4090804,4090805
3478,400909,Item01,yudi,4090901,4090902,4090903,4090904,4090905
3479,400910,Item01,yudi,4091001,4091002,4091003,4091004,4091005
3480,400911,Item01,yudi,4091101,4091102,4091103,4091104,4091105
3481,400912,Item01,yudi,4091201,4091202,4091203,4091204,4091205
3482,400913,Item01,yudi,4091301,4091302,4091303,4091304,4091305
3483,400914,Item01,yudi,4091401,4091402,4091403,4091404,4091405
3484,400915,Item01,yudi,4091501,4091502,4091503,4091504,4091505
3485,400916,Item01,yudi,4091601,4091602,4091603,4091604,4091605
3486,400917,Item01,yudi,4091701,4091702,4091703,4091704,4091705
3487,400918,Item01,yudi,4091801,4091802,4091803,4091804,4091805
3488,400919,Item01,yudi,4091901,4091902,4091903,4091904,4091905
3489,400920,Item01,yudi,4092001,4092002,4092003,4092004,4092005
3490,400921,Item01,yudi,4092101,4092102,4092103,4092104,4092105
3491,400922,Item01,yudi,4092201,4092202,4092203,4092204,4092205
3492,400923,Item01,yudi,4092301,4092302,4092303,4092304,4092305
3493,400924,Item01,yudi,4092401,4092402,4092403,4092404,4092405
3494,401001,Item01,yudi,4100101,4100102,4100103,4100104,4100105
3495,401002,Item01,yudi,4100201,4100202,4100203,4100204,4100205
3496,401003,Item01,yudi,4100301,4100302,4100303,4100304,4100305
3497,401004,Item01,yudi,4100401,4100402,4100403,4100404,4100405
3498,401005,Item01,yudi,4100501,4100502,4100503,4100504,4100505
3499,401006,Item01,yudi,4100601,4100602,4100603,4100604,4100605
3500,401007,Item01,yudi,4100701,4100702,4100703,4100704,4100705
3501,401008,Item01,yudi,4100801,4100802,4100803,4100804,4100805
3502,401009,Item01,yudi,4100901,4100902,4100903,4100904,4100905
3503,401010,Item01,yudi,4101001,4101002,4101003,4101004,4101005
3504,401011,Item01,yudi,4101101,4101102,4101103,4101104,4101105
3505,401012,Item01,yudi,4101201,4101202,4101203,4101204,4101205
3506,401013,Item01,yudi,4101301,4101302,4101303,4101304,4101305
3507,401014,Item01,yudi,4101401,4101402,4101403,4101404,4101405
3508,401015,Item01,yudi,4101501,4101502,4101503,4101504,4101505
3509,401016,Item01,yudi,4101601,4101602,4101603,4101604,4101605
3510,401017,Item01,yudi,4101701,4101702,4101703,4101704,4101705
3511,401018,Item01,yudi,4101801,4101802,4101803,4101804,4101805
3512,401019,Item01,yudi,4101901,4101902,4101903,4101904,4101905
3513,401020,Item01,yudi,4102001,4102002,4102003,4102004,4102005
3514,401021,Item01,yudi,4102101,4102102,4102103,4102104,4102105
3515,401022,Item01,yudi,4102201,4102202,4102203,4102204,4102205
3516,401023,Item01,yudi,4102301,4102302,4102303,4102304,4102305
3517,401024,Item01,yudi,4102401,4102402,4102403,4102404,4102405
3518,401025,Item01,yudi,4102501,4102502,4102503,4102504,4102505
3519,401026,Item01,yudi,4102601,4102602,4102603,4102604,4102605
3520,401027,Item01,yudi,4102701,4102702,4102703,4102704,4102705
3521,401028,Item01,yudi,4102801,4102802,4102803,4102804,4102805
3522,401029,Item01,yudi,4102901,4102902,4102903,4102904,4102905
3523,401030,Item01,yudi,4103001,4103002,4103003,4103004,4103005
3524,401031,Item01,yudi,4103101,4103102,4103103,4103104,4103105
3525,401032,Item01,yudi,4103201,4103202,4103203,4103204,4103205
3526,401033,Item01,yudi,4103301,4103302,4103303,4103304,4103305
3527,401034,Item01,yudi,4103401,4103402,4103403,4103404,4103405
3528,401035,Item01,yudi,4103501,4103502,4103503,4103504,4103505
3529,401036,Item01,yudi,4103601,4103602,4103603,4103604,4103605
3530,401037,Item01,yudi,4103701,4103702,4103703,4103704,4103705
3531,401038,Item01,yudi,4103801,4103802,4103803,4103804,4103805
3532,401039,Item01,yudi,4103901,4103902,4103903,4103904,4103905
3533,401040,Item01,yudi,4104001,4104002,4104003,4104004,4104005
3534,401041,Item01,yudi,4104101,4104102,4104103,4104104,4104105
3535,401042,Item01,yudi,4104201,4104202,4104203,4104204,4104205
3536,401101,Item01,yudi,4110101,4110102,4110103,4110104,4110105
3537,401102,Item01,yudi,4110201,4110202,4110203,4110204,4110205
3538,401103,Item01,yudi,4110301,4110302,4110303,4110304,4110305
3539,401104,Item01,yudi,4110401,4110402,4110403,4110404,4110405
3540,401105,Item01,yudi,4110501,4110502,4110503,4110504,4110505
3541,401106,Item01,yudi,4110601,4110602,4110603,4110604,4110605
3542,401107,Item01,yudi,4110701,4110702,4110703,4110704,4110705
3543,401108,Item01,yudi,4110801,4110802,4110803,4110804,4110805
3544,401109,Item01,yudi,4110901,4110902,4110903,4110904,4110905
3545,401110,Item01,yudi,4111001,4111002,4111003,4111004,4111005
3546,401111,Item01,yudi,4111101,4111102,4111103,4111104,4111105
3547,401112,Item01,yudi,4111201,4111202,4111203,4111204,4111205
3548,401113,Item01,yudi,4111301,4111302,4111303,4111304,4111305
3549,401114,Item01,yudi,4111401,4111402,4111403,4111404,4111405
3550,401115,Item01,yudi,4111501,4111502,4111503,4111504,4111505
3551,401116,Item01,yudi,4111601,4111602,4111603,4111604,4111605
3552,401117,Item01,yudi,4111701,4111702,4111703,4111704,4111705
3553,401118,Item01,yudi,4111801,4111802,4111803,4111804,4111805
3554,401119,Item01,yudi,4111901,4111902,4111903,4111904,4111905
3555,401120,Item01,yudi,4112001,4112002,4112003,4112004,4112005
3556,401121,Item01,yudi,4112101,4112102,4112103,4112104,4112105
3557,401122,Item01,yudi,4112201,4112202,4112203,4112204,4112205
3558,401123,Item01,yudi,4112301,4112302,4112303,4112304,4112305
3559,401124,Item01,yudi,4112401,4112402,4112403,4112404,4112405
3560,401125,Item01,yudi,4112501,4112502,4112503,4112504,4112505
3561,401201,Cemetery01,0,4120101,4120102,4120103,4120104,4120105
3562,401202,Cemetery01,0,4120201,4120202,4120203,4120204,4120205
3563,401203,Cemetery01,0,4120301,4120302,4120303,4120304,4120305
3564,401204,Cemetery01,0,4120401,4120402,4120403,4120404,4120405
3565,401205,Cemetery01,0,4120501,4120502,4120503,4120504,4120505
3566,401206,Cemetery01,0,4120601,4120602,4120603,4120604,4120605
3567,401207,Cemetery01,0,4120701,4120702,4120703,4120704,4120705
3568,401208,Cemetery01,0,4120801,4120802,4120803,4120804,4120805
3569,401209,Cemetery01,0,4120901,4120902,4120903,4120904,4120905
3570,401210,Cemetery01,0,4121001,4121002,4121003,4121004,4121005
3571,401211,Cemetery01,0,4121101,4121102,4121103,4121104,4121105
3572,401212,Cemetery01,0,4121201,4121202,4121203,4121204,4121205
3573,401213,Cemetery01,0,4121301,4121302,4121303,4121304,4121305
3574,401214,Cemetery01,0,4121401,4121402,4121403,4121404,4121405
3575,401215,Cemetery01,0,4121501,4121502,4121503,4121504,4121505
3576,401216,Cemetery01,0,4121601,4121602,4121603,4121604,4121605
3577,401217,Cemetery01,0,4121701,4121702,4121703,4121704,4121705
3578,401218,Cemetery01,0,4121801,4121802,4121803,4121804,4121805
3579,401219,Cemetery01,0,4121901,4121902,4121903,4121904,4121905
3580,401220,Cemetery01,0,4122001,4122002,4122003,4122004,4122005
3581,401221,Cemetery01,0,4122101,4122102,4122103,4122104,4122105
3582,401222,Cemetery01,0,4122201,4122202,4122203,4122204,4122205
3583,401223,Cemetery01,0,4122301,4122302,4122303,4122304,4122305
3584,401224,Cemetery01,0,4122401,4122402,4122403,4122404,4122405
3585,401225,Cemetery01,0,4122501,4122502,4122503,4122504,4122505
3586,401226,Cemetery01,0,4122601,4122602,4122603,4122604,4122605
3587,401227,Cemetery01,0,4122701,4122702,4122703,4122704,4122705
3588,401228,Cemetery01,0,4122801,4122802,4122803,4122804,4122805
3589,401229,Cemetery01,0,4122901,4122902,4122903,4122904,4122905
3590,401230,Cemetery01,0,4123001,4123002,4123003,4123004,4123005
3591,401231,Cemetery01,0,4123101,4123102,4123103,4123104,4123105
3592,401232,Cemetery01,0,4123201,4123202,4123203,4123204,4123205
3593,401233,Cemetery01,0,4123301,4123302,4123303,4123304,4123305
3594,401234,Cemetery01,0,4123401,4123402,4123403,4123404,4123405
3595,401235,Cemetery01,0,4123501,4123502,4123503,4123504,4123505
3596,401236,Cemetery01,0,4123601,4123602,4123603,4123604,4123605
3597,401237,Cemetery01,0,4123701,4123702,4123703,4123704,4123705
3598,401238,Cemetery01,0,4123801,4123802,4123803,4123804,4123805
3599,401239,Cemetery01,0,4123901,4123902,4123903,4123904,4123905
3600,401240,Cemetery01,0,4124001,4124002,4124003,4124004,4124005
3601,401241,Cemetery01,0,4124101,4124102,4124103,4124104,4124105
3602,401242,Cemetery01,0,4124201,4124202,4124203,4124204,4124205
3603,401243,Cemetery01,0,4124301,4124302,4124303,4124304,4124305
3604,401301,Item01,yudi,4130101,4130102,4130103,4130104,4130105
3605,401302,Item01,yudi,4130201,4130202,4130203,4130204,4130205
3606,401303,Item01,yudi,4130301,4130302,4130303,4130304,4130305
3607,401304,Item01,yudi,4130401,4130402,4130403,4130404,4130405
3608,401305,Item01,yudi,4130501,4130502,4130503,4130504,4130505
3609,401306,Item01,yudi,4130601,4130602,4130603,4130604,4130605
3610,401307,Item01,yudi,4130701,4130702,4130703,4130704,4130705
3611,401308,Item01,yudi,4130801,4130802,4130803,4130804,4130805
3612,401309,Item01,yudi,4130901,4130902,4130903,4130904,4130905
3613,401310,Item01,yudi,4131001,4131002,4131003,4131004,4131005
3614,401311,Item01,yudi,4131101,4131102,4131103,4131104,4131105
3615,401312,Item01,yudi,4131201,4131202,4131203,4131204,4131205
3616,401313,Item01,yudi,4131301,4131302,4131303,4131304,4131305
3617,401314,Item01,yudi,4131401,4131402,4131403,4131404,4131405
3618,401315,Item01,yudi,4131501,4131502,4131503,4131504,4131505
3619,401316,Item01,yudi,4131601,4131602,4131603,4131604,4131605
3620,401317,Item01,yudi,4131701,4131702,4131703,4131704,4131705
3621,401318,Item01,yudi,4131801,4131802,4131803,4131804,4131805
3622,401319,Item01,yudi,4131901,4131902,4131903,4131904,4131905
3623,401320,Item01,yudi,4132001,4132002,4132003,4132004,4132005
3624,401321,Item01,yudi,4132101,4132102,4132103,4132104,4132105
3625,401322,Item01,yudi,4132201,4132202,4132203,4132204,4132205
3626,401323,Item01,yudi,4132301,4132302,4132303,4132304,4132305
3627,401324,Item01,yudi,4132401,4132402,4132403,4132404,4132405
3628,401325,Item01,yudi,4132501,4132502,4132503,4132504,4132505
3629,401326,Item01,yudi,4132601,4132602,4132603,4132604,4132605
3630,401401,Item01,yudi,4140101,4140102,4140103,4140104,4140105
3631,401402,Item01,yudi,4140201,4140202,4140203,4140204,4140205
3632,401403,Item01,yudi,4140301,4140302,4140303,4140304,4140305
3633,401404,Item01,yudi,4140401,4140402,4140403,4140404,4140405
3634,401405,Item01,yudi,4140501,4140502,4140503,4140504,4140505
3635,401406,Item01,yudi,4140601,4140602,4140603,4140604,4140605
3636,401407,Item01,yudi,4140701,4140702,4140703,4140704,4140705
3637,401408,Item01,yudi,4140801,4140802,4140803,4140804,4140805
3638,401409,Item01,yudi,4140901,4140902,4140903,4140904,4140905
3639,401410,Item01,yudi,4141001,4141002,4141003,4141004,4141005
3640,401411,Item01,yudi,4141101,4141102,4141103,4141104,4141105
3641,401412,Item01,yudi,4141201,4141202,4141203,4141204,4141205
3642,401413,Item01,yudi,4141301,4141302,4141303,4141304,4141305
3643,401414,Item01,yudi,4141401,4141402,4141403,4141404,4141405
3644,401415,Item01,yudi,4141501,4141502,4141503,4141504,4141505
3645,401416,Item01,yudi,4141601,4141602,4141603,4141604,4141605
3646,401417,Item01,yudi,4141701,4141702,4141703,4141704,4141705
3647,401418,Item01,yudi,4141801,4141802,4141803,4141804,4141805
3648,401419,Item01,yudi,4141901,4141902,4141903,4141904,4141905
3649,401420,Item01,yudi,4142001,4142002,4142003,4142004,4142005
3650,401421,Item01,yudi,4142101,4142102,4142103,4142104,4142105
3651,401422,Item01,yudi,4142201,4142202,4142203,4142204,4142205
3652,401423,Item01,yudi,0,0,0,4142301,0
3653,401424,Item01,yudi,0,0,0,4142401,0
3654,401425,Item01,yudi,0,0,0,4142501,0
3655,401426,Item01,yudi,0,0,0,4142601,0
3656,401427,Item01,yudi,0,0,0,4142701,0
3657,401428,Item01,yudi,0,0,0,4142801,0
3658,401501,Item01,yudi,4150101,4150102,4150103,4150104,4150105
3659,401502,Item01,yudi,4150201,4150202,4150203,4150204,4150205
3660,401503,Item01,yudi,4150301,4150302,4150303,4150304,4150305
3661,401504,Item01,yudi,4150401,4150402,4150403,4150404,4150405
3662,401505,Item01,yudi,4150501,4150502,4150503,4150504,4150505
3663,401506,Item01,yudi,4150601,4150602,4150603,4150604,4150605
3664,401507,Item01,yudi,4150701,4150702,4150703,4150704,4150705
3665,401508,Item01,yudi,4150801,4150802,4150803,4150804,4150805
3666,401509,Item01,yudi,4150901,4150902,4150903,4150904,4150905
3667,401510,Item01,yudi,4151001,4151002,4151003,4151004,4151005
3668,401511,Item01,yudi,4151101,4151102,4151103,4151104,4151105
3669,401512,Item01,yudi,4151201,4151202,4151203,4151204,4151205
3670,401513,Item01,yudi,4151301,4151302,4151303,4151304,4151305
3671,401514,Item01,yudi,4151401,4151402,4151403,4151404,4151405
3672,401515,Item01,yudi,4151501,4151502,4151503,4151504,4151505
3673,401516,Item01,yudi,4151601,4151602,4151603,4151604,4151605
3674,401517,Item01,yudi,4151701,4151702,4151703,4151704,4151705
3675,401518,Item01,yudi,4151801,4151802,4151803,4151804,4151805
3676,401519,Item01,yudi,4151901,4151902,4151903,4151904,4151905
3677,401520,Item01,yudi,4152001,4152002,4152003,4152004,4152005
3678,401521,Item01,yudi,4152101,4152102,4152103,4152104,4152105
3679,401522,Item01,yudi,4152201,4152202,4152203,4152204,4152205
3680,401523,Item01,yudi,4152301,4152302,4152303,4152304,4152305
3681,401524,Item01,yudi,4152401,4152402,4152403,4152404,4152405
3682,401525,Item01,yudi,4152501,4152502,4152503,4152504,4152505
3683,401526,Item01,yudi,4152601,4152602,4152603,4152604,4152605
3684,401527,Item01,yudi,4152701,4152702,4152703,4152704,4152705
3685,401528,Item01,yudi,4152801,4152802,4152803,4152804,4152805
3686,401529,Item01,yudi,4152901,4152902,4152903,4152904,4152905
3687,401530,Item01,yudi,4153001,4153002,4153003,4153004,4153005
3688,401531,Item01,yudi,4153101,4153102,4153103,4153104,4153105
3689,401532,Item01,yudi,4153201,4153202,4153203,4153204,4153205
3690,401533,Item01,yudi,4153301,4153302,0,4153303,4153304
3691,401534,Item01,yudi,0,4153402,0,4153401,4153403
3692,401535,Item01,yudi,0,0,0,4153501,4153502
3693,401536,Item01,yudi,0,0,0,0,4153601
3694,401601,Item01,yudi,4160101,4160102,4160103,4160104,4160105
3695,401602,Item01,yudi,4160201,4160202,4160203,4160204,4160205
3696,401603,Item01,yudi,4160301,4160302,4160303,4160304,4160305
3697,401604,Item01,yudi,4160401,4160402,4160403,4160404,4160405
3698,401605,Item01,yudi,4160501,4160502,4160503,4160504,4160505
3699,401606,Item01,yudi,4160601,4160602,4160603,4160604,4160605
3700,401607,Item01,yudi,4160701,4160702,4160703,4160704,4160705
3701,401608,Item01,yudi,4160801,4160802,4160803,4160804,4160805
3702,401609,Item01,yudi,4160901,4160902,4160903,4160904,4160905
3703,401610,Item01,yudi,4161001,4161002,4161003,4161004,4161005
3704,401611,Item01,yudi,4161101,4161102,4161103,4161104,4161105
3705,401612,Item01,yudi,4161201,4161202,4161203,4161204,4161205
3706,401613,Item01,yudi,4161301,4161302,4161303,4161304,4161305
3707,401614,Item01,yudi,4161401,4161402,4161403,4161404,4161405
3708,401615,Item01,yudi,4161501,4161502,4161503,4161504,4161505
3709,401616,Item01,yudi,4161601,4161602,4161603,4161604,4161605
3710,401617,Item01,yudi,4161701,4161702,4161703,4161704,4161705
3711,401618,Item01,yudi,4161801,4161802,4161803,4161804,4161805
3712,401619,Item01,yudi,4161901,4161902,4161903,4161904,4161905
3713,401620,Item01,yudi,4162001,4162002,4162003,4162004,4162005
3714,401621,Item01,yudi,4162101,4162102,4162103,4162104,4162105
3715,401622,Item01,yudi,4162201,4162202,4162203,4162204,4162205
3716,401623,Item01,yudi,4162301,4162302,4162303,4162304,4162305
3717,401624,Item01,yudi,4162401,4162402,4162403,4162404,4162405
3718,401625,Item01,yudi,4162501,4162502,4162503,4162504,4162505
3719,401626,Item01,yudi,4162601,4162602,4162603,4162604,4162605
3720,401627,Item01,yudi,4162701,4162702,4162703,4162704,4162705
3721,401628,Item01,yudi,4162801,4162802,4162803,4162804,4162805
3722,401629,Item01,yudi,4162901,4162902,4162903,4162904,4162905
3723,401630,Item01,yudi,4163001,4163002,4163003,4163004,4163005
3724,401631,Item01,yudi,4163101,4163102,4163103,4163104,4163105
3725,401632,Item01,yudi,4163201,4163202,4163203,4163204,4163205
3726,401633,Item01,yudi,4163301,4163302,4163303,4163304,4163305
3727,401634,Item01,yudi,4163401,4163402,4163403,4163404,4163405
3728,401635,Item01,yudi,4163501,4163502,4163503,4163504,4163505
3729,401636,Item01,yudi,4163601,4163602,4163603,4163604,4163605
3730,401637,Item01,yudi,4163701,4163702,4163703,4163704,4163705
3731,408001,Item01,yudi,4800101,4800102,4800103,4800104,4800105
3732,408002,Item01,yudi,4800201,4800202,4800203,4800204,4800205
3733,408003,Item01,yudi,4800301,4800302,4800303,4800304,4800305
3734,408004,Item01,yudi,4800401,4800402,4800403,4800404,4800405
3735,408005,Item01,yudi,4800501,4800502,4800503,4800504,4800505
3736,408006,Item01,yudi,4800601,4800602,4800603,4800604,4800605
3737,408007,Item01,yudi,4800701,4800702,4800703,4800704,4800705
3738,408008,Item01,yudi,4800801,4800802,4800803,4800804,4800805
3739,408009,Item01,yudi,4800901,4800902,4800903,4800904,4800905
3740,408010,Item01,yudi,4801001,4801002,4801003,4801004,4801005
3741,408011,Item01,yudi,4801101,4801102,4801103,4801104,4801105
3742,408012,Item01,yudi,4801201,4801202,4801203,4801204,4801205
3743,408013,Item01,yudi,4801301,4801302,4801303,4801304,4801305
3744,408014,Item01,yudi,4801401,4801402,4801403,4801404,4801405
3745,408015,Item01,yudi,4801501,4801502,4801503,4801504,4801505
3746,408016,Item01,yudi,4801601,4801602,4801603,4801604,4801605
3747,408017,Item01,yudi,4801701,4801702,4801703,4801704,4801705
3748,408018,Item01,yudi,4801801,4801802,4801803,4801804,4801805
3749,408019,Item01,yudi,4801901,4801902,4801903,4801904,4801905
3750,408020,Item01,yudi,4802001,4802002,4802003,4802004,4802005
3751,408021,Item01,yudi,4802101,4802102,4802103,4802104,4802105
3752,408022,Item01,yudi,4802201,4802202,4802203,4802204,4802205
3753,408023,Item01,yudi,4802301,4802302,4802303,4802304,4802305
3754,408024,Item01,yudi,4802401,4802402,4802403,4802404,4802405
3755,408025,Item01,yudi,4802501,4802502,4802503,4802504,4802505
3756,408026,Item01,yudi,4802601,4802602,4802603,4802604,4802605
3757,408027,Item01,yudi,4802701,4802702,4802703,4802704,4802705
3758,408028,Item01,yudi,4802801,4802802,4802803,4802804,4802805
3759,408029,Item01,yudi,4802901,4802902,4802903,4802904,4802905
3760,408030,Item01,yudi,4803001,4803002,4803003,4803004,4803005
3761,408031,Item01,yudi,4803101,4803102,4803103,4803104,4803105
3762,408032,Item01,yudi,4803201,4803202,4803203,4803204,4803205
3763,408033,Item01,yudi,4803301,4803302,4803303,4803304,4803305
3764,408034,Item01,yudi,4803401,4803402,4803403,4803404,4803405
3765,408035,Item01,yudi,4803501,4803502,4803503,4803504,4803505
3766,408036,Item01,yudi,4803601,4803602,4803603,4803604,4803605
3767,408037,Item01,yudi,4803701,4803702,4803703,4803704,4803705
3768,408038,Item01,yudi,4803801,4803802,4803803,4803804,4803805
3769,500101,Item01,yudi,5010101,5010102,5010103,5010104,5010105
3770,500102,Item01,yudi,5010201,5010202,5010203,5010204,5010205
3771,500103,Item01,yudi,5010301,5010302,5010303,5010304,5010305
3772,500104,Item01,yudi,5010401,5010402,5010403,5010404,5010405
3773,500105,Item01,yudi,5010501,5010502,5010503,5010504,5010505
3774,500106,Item01,yudi,5010601,5010602,5010603,5010604,5010605
3775,500107,Item01,yudi,5010701,5010702,5010703,5010704,5010705
3776,500108,Item01,yudi,5010801,5010802,5010803,5010804,5010805
3777,500109,Item01,yudi,5010901,5010902,5010903,5010904,5010905
3778,500110,Item01,yudi,5011001,5011002,5011003,5011004,5011005
3779,500111,Item01,yudi,5011101,5011102,5011103,5011104,5011105
3780,500112,Item01,yudi,5011201,5011202,5011203,5011204,5011205
3781,500113,Item01,yudi,5011301,5011302,5011303,5011304,5011305
3782,500114,Item01,yudi,5011401,5011402,5011403,5011404,5011405
3783,500115,Item01,yudi,5011501,5011502,5011503,5011504,5011505
3784,500116,Item01,yudi,5011601,5011602,5011603,5011604,5011605
3785,500117,Item01,yudi,5011701,5011702,5011703,5011704,5011705
3786,500118,Item01,yudi,5011801,5011802,5011803,5011804,5011805
3787,500119,Item01,yudi,5011901,5011902,5011903,5011904,5011905
3788,500120,Item01,yudi,5012001,5012002,5012003,5012004,5012005
3789,500121,Item01,yudi,0,0,0,5012101,0
3790,500201,Item01,yudi,5020101,5020102,5020103,5020104,5020105
3791,500202,Item01,yudi,5020201,5020202,5020203,5020204,5020205
3792,500203,Item01,yudi,5020301,5020302,5020303,5020304,5020305
3793,500204,Item01,yudi,5020401,5020402,5020403,5020404,5020405
3794,500205,Item01,yudi,5020501,5020502,5020503,5020504,5020505
3795,500206,Item01,yudi,5020601,5020602,5020603,5020604,5020605
3796,500207,Item01,yudi,5020701,5020702,5020703,5020704,5020705
3797,500208,Item01,yudi,5020801,5020802,5020803,5020804,5020805
3798,500209,Item01,yudi,5020901,5020902,5020903,5020904,5020905
3799,500210,Item01,yudi,5021001,5021002,5021003,5021004,5021005
3800,500211,Item01,yudi,5021101,5021102,5021103,5021104,5021105
3801,500212,Item01,yudi,5021201,5021202,5021203,5021204,5021205
3802,500213,Item01,yudi,5021301,5021302,5021303,5021304,5021305
3803,500214,Item01,yudi,5021401,5021402,5021403,5021404,5021405
3804,500215,Item01,yudi,5021501,5021502,5021503,5021504,5021505
3805,500216,Item01,yudi,5021601,5021602,5021603,5021604,5021605
3806,500217,Item01,yudi,5021701,5021702,5021703,5021704,5021705
3807,500218,Item01,yudi,5021801,5021802,5021803,5021804,5021805
3808,500219,Item01,yudi,5021901,5021902,5021903,5021904,5021905
3809,500220,Item01,yudi,5022001,5022002,5022003,5022004,5022005
3810,500221,Item01,yudi,5022101,5022102,5022103,5022104,5022105
3811,500222,Item01,yudi,5022201,5022202,5022203,5022204,5022205
3812,500223,Item01,yudi,5022301,5022302,5022303,5022304,5022305
3813,500224,Item01,yudi,5022401,5022402,5022403,5022404,5022405
3814,500225,Item01,yudi,5022501,5022502,5022503,5022504,5022505
3815,500226,Item01,yudi,5022601,5022602,5022603,5022604,5022605
3816,500227,Item01,yudi,5022701,5022702,5022703,5022704,5022705
3817,500228,Item01,yudi,5022801,5022802,5022803,5022804,5022805
3818,500229,Item01,yudi,5022901,5022902,5022903,5022904,5022905
3819,500230,Item01,yudi,5023001,5023002,5023003,5023004,5023005
3820,500231,Item01,yudi,5023101,0,0,5023102,0
3821,500301,Item01,yudi,5030101,5030102,5030103,5030104,5030105
3822,500302,Item01,yudi,5030201,5030202,5030203,5030204,5030205
3823,500303,Item01,yudi,5030301,5030302,5030303,5030304,5030305
3824,500304,Item01,yudi,5030401,5030402,5030403,5030404,5030405
3825,500305,Item01,yudi,5030501,5030502,5030503,5030504,5030505
3826,500306,Item01,yudi,5030601,5030602,5030603,5030604,5030605
3827,500307,Item01,yudi,5030701,5030702,5030703,5030704,5030705
3828,500308,Item01,yudi,5030801,5030802,5030803,5030804,5030805
3829,500309,Item01,yudi,5030901,5030902,5030903,5030904,5030905
3830,500310,Item01,yudi,5031001,5031002,5031003,5031004,5031005
3831,500311,Item01,yudi,5031101,5031102,5031103,5031104,5031105
3832,500312,Item01,yudi,5031201,5031202,5031203,5031204,5031205
3833,500313,Item01,yudi,5031301,5031302,5031303,5031304,5031305
3834,500314,Item01,yudi,5031401,5031402,5031403,5031404,5031405
3835,500315,Item01,yudi,5031501,5031502,5031503,5031504,5031505
3836,500316,Item01,yudi,5031601,5031602,5031603,5031604,5031605
3837,500317,Item01,yudi,5031701,5031702,5031703,5031704,5031705
3838,500318,Item01,yudi,5031801,5031802,5031803,5031804,5031805
