itemid,itemname,itemdescription,itemtype,itemsubtype,goldprice,gemprice,itemicon,coinicon,itemcheek,comp_mark,overlapnum,needlv,paging,special,button,sort,rareeffect,cardcomposite,cardnum,vip,lotteryid,redtype,redshow,overflow,lotdrop,item_mark
60440032,烈风长靴,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60440030.png,0,3,0,9999,0,2,0,0,26112,0,0,0,0,0,0,0,0,0,0
60440033,烈风长靴,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60440030.png,0,3,0,9999,0,2,0,0,26113,0,0,0,0,0,0,0,0,0,0
60440034,烈风长靴,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60440030.png,0,3,0,9999,0,2,0,0,26114,0,0,0,0,0,0,0,0,0,0
60440035,烈风长靴,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60440030.png,0,3,0,9999,0,2,0,0,26115,0,0,0,0,0,0,0,0,0,0
60440036,烈风长靴,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60440030.png,0,3,0,9999,0,2,0,0,26116,0,0,0,0,0,0,0,0,0,0
60440040,圣焰战靴,部落战士使用的防具。,66,0,0,0,elogo60440040.png,0,4,0,9999,0,2,0,0,25117,0,0,0,0,0,0,0,0,0,0
60440041,圣焰战靴,部落战士使用的防具。,66,0,0,0,elogo60440040.png,0,4,0,9999,0,2,0,0,25111,0,0,0,0,0,0,0,0,0,0
60440042,圣焰战靴,部落战士使用的防具。,66,0,0,0,elogo60440040.png,0,4,0,9999,0,2,0,0,25112,0,0,0,0,0,0,0,0,0,0
60440043,圣焰战靴,部落战士使用的防具。,66,0,0,0,elogo60440040.png,0,4,0,9999,0,2,0,0,25113,0,0,0,0,0,0,0,0,0,0
60440044,圣焰战靴,部落战士使用的防具。,66,0,0,0,elogo60440040.png,0,4,0,9999,0,2,0,0,25114,0,0,0,0,0,0,0,0,0,0
60440045,圣焰战靴,部落战士使用的防具。,66,0,0,0,elogo60440040.png,0,4,0,9999,0,2,0,0,25115,0,0,0,0,0,0,0,0,0,0
60440046,圣焰战靴,部落战士使用的防具。,66,0,0,0,elogo60440040.png,0,4,0,9999,0,2,0,0,25116,0,0,0,0,0,0,0,0,0,0
60440050,威仪战靴,象征着皇家的威仪。,66,0,0,0,elogo60440050.png,0,5,0,9999,0,2,0,0,24117,0,0,0,0,0,0,0,0,0,0
60440051,威仪战靴,象征着皇家的威仪。,66,0,0,0,elogo60440050.png,0,5,0,9999,0,2,0,0,24111,0,0,0,0,0,0,0,0,0,0
60440052,威仪战靴,象征着皇家的威仪。,66,0,0,0,elogo60440050.png,0,5,0,9999,0,2,0,0,24112,0,0,0,0,0,0,0,0,0,0
60440053,威仪战靴,象征着皇家的威仪。,66,0,0,0,elogo60440050.png,0,5,0,9999,0,2,0,0,24113,0,0,0,0,0,0,0,0,0,0
60440054,威仪战靴,象征着皇家的威仪。,66,0,0,0,elogo60440050.png,0,5,0,9999,0,2,0,0,24114,0,0,0,0,0,0,0,0,0,0
60440055,威仪战靴,象征着皇家的威仪。,66,0,0,0,elogo60440050.png,0,5,0,9999,0,2,0,0,24115,0,0,0,0,0,0,0,0,0,0
60440056,威仪战靴,象征着皇家的威仪。,66,0,0,0,elogo60440050.png,0,5,0,9999,0,2,0,0,24116,0,0,0,0,0,0,0,0,0,0
60440060,地恸战靴,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60440060.png,0,6,0,9999,0,2,0,0,23117,0,0,0,0,0,0,0,0,0,0
60440061,地恸战靴,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60440060.png,0,6,0,9999,0,2,0,0,23111,0,0,0,0,0,0,0,0,0,0
60440062,地恸战靴,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60440060.png,0,6,0,9999,0,2,0,0,23112,0,0,0,0,0,0,0,0,0,0
60440063,地恸战靴,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60440060.png,0,6,0,9999,0,2,0,0,23113,0,0,0,0,0,0,0,0,0,0
60440064,地恸战靴,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60440060.png,0,6,0,9999,0,2,0,0,23114,0,0,0,0,0,0,0,0,0,0
60440065,地恸战靴,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60440060.png,0,6,0,9999,0,2,0,0,23115,0,0,0,0,0,0,0,0,0,0
60440066,地恸战靴,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60440060.png,0,6,0,9999,0,2,0,0,23116,0,0,0,0,0,0,0,0,0,0
60440070,天使的战靴,天使使用的防具，十分坚硬。,66,0,0,0,elogo60440070.png,0,7,0,9999,0,2,0,0,22117,0,0,0,0,0,0,0,0,0,0
60440071,天使的战靴,天使使用的防具，十分坚硬。,66,0,0,0,elogo60440070.png,0,7,0,9999,0,2,0,0,22111,0,0,0,0,0,0,0,0,0,0
60440072,天使的战靴,天使使用的防具，十分坚硬。,66,0,0,0,elogo60440070.png,0,7,0,9999,0,2,0,0,22112,0,0,0,0,0,0,0,0,0,0
60440073,天使的战靴,天使使用的防具，十分坚硬。,66,0,0,0,elogo60440070.png,0,7,0,9999,0,2,0,0,22113,0,0,0,0,0,0,0,0,0,0
60440074,天使的战靴,天使使用的防具，十分坚硬。,66,0,0,0,elogo60440070.png,0,7,0,9999,0,2,0,0,22114,0,0,0,0,0,0,0,0,0,0
60440075,天使的战靴,天使使用的防具，十分坚硬。,66,0,0,0,elogo60440070.png,0,7,0,9999,0,2,0,0,22115,0,0,0,0,0,0,0,0,0,0
60440076,天使的战靴,天使使用的防具，十分坚硬。,66,0,0,0,elogo60440070.png,0,7,0,9999,0,2,0,0,22116,0,0,0,0,0,0,0,0,0,0
60440080,崩山战靴,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60440080.png,0,8,0,9999,0,2,0,0,21117,0,0,0,0,0,0,0,0,0,0
60440081,崩山战靴,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60440080.png,0,8,0,9999,0,2,0,0,21111,0,0,0,0,0,0,0,0,0,0
60440082,崩山战靴,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60440080.png,0,8,0,9999,0,2,0,0,21112,0,0,0,0,0,0,0,0,0,0
60440083,崩山战靴,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60440080.png,0,8,0,9999,0,2,0,0,21113,0,0,0,0,0,0,0,0,0,0
60440084,崩山战靴,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60440080.png,0,8,0,9999,0,2,0,0,21114,0,0,0,0,0,0,0,0,0,0
60440085,崩山战靴,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60440080.png,0,8,0,9999,0,2,0,0,21115,0,0,0,0,0,0,0,0,0,0
60440086,崩山战靴,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60440080.png,0,8,0,9999,0,2,0,0,21116,0,0,0,0,0,0,0,0,0,0
60440087,崩山战靴,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60440080.png,0,8,0,9999,0,2,0,0,21116,0,0,0,0,0,0,0,0,0,0
60440090,胜利战靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60440090.png,0,9,0,9999,0,2,0,0,20117,0,0,0,0,0,0,0,0,0,0
60440091,胜利战靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60440090.png,0,9,0,9999,0,2,0,0,20111,0,0,0,0,0,0,0,0,0,0
60440092,胜利战靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60440090.png,0,9,0,9999,0,2,0,0,20112,0,0,0,0,0,0,0,0,0,0
60440093,胜利战靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60440090.png,0,9,0,9999,0,2,0,0,20113,0,0,0,0,0,0,0,0,0,0
60440094,胜利战靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60440090.png,0,9,0,9999,0,2,0,0,20114,0,0,0,0,0,0,0,0,0,0
60440095,胜利战靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60440090.png,0,9,0,9999,0,2,0,0,20115,0,0,0,0,0,0,0,0,0,0
60440096,胜利战靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60440090.png,0,9,0,9999,0,2,0,0,20116,0,0,0,0,0,0,0,0,0,0
60440097,胜利战靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60440090.png,0,9,0,9999,0,2,0,0,20116,0,0,0,0,0,0,0,0,0,0
60440100,时序之靴,在这里所有都是静止的。,66,0,0,0,elogo60440100.png,0,10,0,9999,0,2,0,0,19117,0,0,0,0,0,0,0,0,0,0
60440101,时序之靴,在这里所有都是静止的。,66,0,0,0,elogo60440100.png,0,10,0,9999,0,2,0,0,19111,0,0,0,0,0,0,0,0,0,0
60440102,时序之靴,在这里所有都是静止的。,66,0,0,0,elogo60440100.png,0,10,0,9999,0,2,0,0,19112,0,0,0,0,0,0,0,0,0,0
60440103,时序之靴,在这里所有都是静止的。,66,0,0,0,elogo60440100.png,0,10,0,9999,0,2,0,0,19113,0,0,0,0,0,0,0,0,0,0
60440104,时序之靴,在这里所有都是静止的。,66,0,0,0,elogo60440100.png,0,10,0,9999,0,2,0,0,19114,0,0,0,0,0,0,0,0,0,0
60440105,时序之靴,在这里所有都是静止的。,66,0,0,0,elogo60440100.png,0,10,0,9999,0,2,0,0,19115,0,0,0,0,0,0,0,0,0,0
60440106,时序之靴,在这里所有都是静止的。,66,0,0,0,elogo60440100.png,0,10,0,9999,0,2,0,0,19116,0,0,0,0,0,0,0,0,0,0
60440107,时序之靴,在这里所有都是静止的。,66,0,0,0,elogo60440100.png,0,10,0,9999,0,2,0,0,19116,0,0,0,0,0,0,0,0,0,0
60540000,学徒布靴,粗麻制作的布靴。,66,0,0,0,elogo60540000.png,0,0,0,9999,0,2,0,0,29131,0,0,0,0,0,0,0,0,0,0
60540010,精致布靴,千年古树藤条做的布靴。,66,0,0,0,elogo60540010.png,0,1,0,9999,0,2,0,0,28131,0,0,0,0,0,0,0,0,0,0
60540020,初学者布靴,初学法师们最喜欢的服饰。,66,0,0,0,elogo60540020.png,0,2,0,9999,0,2,0,0,27137,0,0,0,0,0,0,0,0,0,0
60540021,初学者布靴,初学法师们最喜欢的服饰。,66,0,0,0,elogo60540020.png,0,2,0,9999,0,2,0,0,27131,0,0,0,0,0,0,0,0,0,0
60540022,初学者布靴,初学法师们最喜欢的服饰。,66,0,0,0,elogo60540020.png,0,2,0,9999,0,2,0,0,27132,0,0,0,0,0,0,0,0,0,0
60540023,初学者布靴,初学法师们最喜欢的服饰。,66,0,0,0,elogo60540020.png,0,2,0,9999,0,2,0,0,27133,0,0,0,0,0,0,0,0,0,0
60540024,初学者布靴,初学法师们最喜欢的服饰。,66,0,0,0,elogo60540020.png,0,2,0,9999,0,2,0,0,27134,0,0,0,0,0,0,0,0,0,0
60540025,初学者布靴,初学法师们最喜欢的服饰。,66,0,0,0,elogo60540020.png,0,2,0,9999,0,2,0,0,27135,0,0,0,0,0,0,0,0,0,0
60540026,初学者布靴,初学法师们最喜欢的服饰。,66,0,0,0,elogo60540020.png,0,2,0,9999,0,2,0,0,27136,0,0,0,0,0,0,0,0,0,0
60540030,祈火布靴,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60540030.png,0,3,0,9999,0,2,0,0,26137,0,0,0,0,0,0,0,0,0,0
60540031,祈火布靴,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60540030.png,0,3,0,9999,0,2,0,0,26131,0,0,0,0,0,0,0,0,0,0
60540032,祈火布靴,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60540030.png,0,3,0,9999,0,2,0,0,26132,0,0,0,0,0,0,0,0,0,0
60540033,祈火布靴,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60540030.png,0,3,0,9999,0,2,0,0,26133,0,0,0,0,0,0,0,0,0,0
60540034,祈火布靴,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60540030.png,0,3,0,9999,0,2,0,0,26134,0,0,0,0,0,0,0,0,0,0
60540035,祈火布靴,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60540030.png,0,3,0,9999,0,2,0,0,26135,0,0,0,0,0,0,0,0,0,0
60540036,祈火布靴,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60540030.png,0,3,0,9999,0,2,0,0,26136,0,0,0,0,0,0,0,0,0,0
60540040,海神布靴,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60540040.png,0,4,0,9999,0,2,0,0,25137,0,0,0,0,0,0,0,0,0,0
60540041,海神布靴,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60540040.png,0,4,0,9999,0,2,0,0,25131,0,0,0,0,0,0,0,0,0,0
60540042,海神布靴,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60540040.png,0,4,0,9999,0,2,0,0,25132,0,0,0,0,0,0,0,0,0,0
60540043,海神布靴,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60540040.png,0,4,0,9999,0,2,0,0,25133,0,0,0,0,0,0,0,0,0,0
60540044,海神布靴,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60540040.png,0,4,0,9999,0,2,0,0,25134,0,0,0,0,0,0,0,0,0,0
60540045,海神布靴,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60540040.png,0,4,0,9999,0,2,0,0,25135,0,0,0,0,0,0,0,0,0,0
60540046,海神布靴,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60540040.png,0,4,0,9999,0,2,0,0,25136,0,0,0,0,0,0,0,0,0,0
60540050,星辰布靴,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60540050.png,0,5,0,9999,0,2,0,0,24137,0,0,0,0,0,0,0,0,0,0
60540051,星辰布靴,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60540050.png,0,5,0,9999,0,2,0,0,24131,0,0,0,0,0,0,0,0,0,0
60540052,星辰布靴,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60540050.png,0,5,0,9999,0,2,0,0,24132,0,0,0,0,0,0,0,0,0,0
60540053,星辰布靴,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60540050.png,0,5,0,9999,0,2,0,0,24133,0,0,0,0,0,0,0,0,0,0
60540054,星辰布靴,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60540050.png,0,5,0,9999,0,2,0,0,24134,0,0,0,0,0,0,0,0,0,0
60540055,星辰布靴,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60540050.png,0,5,0,9999,0,2,0,0,24135,0,0,0,0,0,0,0,0,0,0
60540056,星辰布靴,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60540050.png,0,5,0,9999,0,2,0,0,24136,0,0,0,0,0,0,0,0,0,0
60540060,奥术布靴,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60540060.png,0,6,0,9999,0,2,0,0,23137,0,0,0,0,0,0,0,0,0,0
60540061,奥术布靴,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60540060.png,0,6,0,9999,0,2,0,0,23131,0,0,0,0,0,0,0,0,0,0
60540062,奥术布靴,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60540060.png,0,6,0,9999,0,2,0,0,23132,0,0,0,0,0,0,0,0,0,0
60540063,奥术布靴,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60540060.png,0,6,0,9999,0,2,0,0,23133,0,0,0,0,0,0,0,0,0,0
60540064,奥术布靴,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60540060.png,0,6,0,9999,0,2,0,0,23134,0,0,0,0,0,0,0,0,0,0
60540065,奥术布靴,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60540060.png,0,6,0,9999,0,2,0,0,23135,0,0,0,0,0,0,0,0,0,0
60540066,奥术布靴,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60540060.png,0,6,0,9999,0,2,0,0,23136,0,0,0,0,0,0,0,0,0,0
60540070,传承的布靴,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60540070.png,0,7,0,9999,0,2,0,0,22137,0,0,0,0,0,0,0,0,0,0
60540071,传承的布靴,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60540070.png,0,7,0,9999,0,2,0,0,22131,0,0,0,0,0,0,0,0,0,0
60540072,传承的布靴,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60540070.png,0,7,0,9999,0,2,0,0,22132,0,0,0,0,0,0,0,0,0,0
60540073,传承的布靴,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60540070.png,0,7,0,9999,0,2,0,0,22133,0,0,0,0,0,0,0,0,0,0
60540074,传承的布靴,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60540070.png,0,7,0,9999,0,2,0,0,22134,0,0,0,0,0,0,0,0,0,0
60540075,传承的布靴,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60540070.png,0,7,0,9999,0,2,0,0,22135,0,0,0,0,0,0,0,0,0,0
60540076,传承的布靴,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60540070.png,0,7,0,9999,0,2,0,0,22136,0,0,0,0,0,0,0,0,0,0
60540080,魔焰布靴,魔焰护体的护具。,66,0,0,0,elogo60540080.png,0,8,0,9999,0,2,0,0,21137,0,0,0,0,0,0,0,0,0,0
60540081,魔焰布靴,魔焰护体的护具。,66,0,0,0,elogo60540080.png,0,8,0,9999,0,2,0,0,21131,0,0,0,0,0,0,0,0,0,0
60540082,魔焰布靴,魔焰护体的护具。,66,0,0,0,elogo60540080.png,0,8,0,9999,0,2,0,0,21132,0,0,0,0,0,0,0,0,0,0
60540083,魔焰布靴,魔焰护体的护具。,66,0,0,0,elogo60540080.png,0,8,0,9999,0,2,0,0,21133,0,0,0,0,0,0,0,0,0,0
60540084,魔焰布靴,魔焰护体的护具。,66,0,0,0,elogo60540080.png,0,8,0,9999,0,2,0,0,21134,0,0,0,0,0,0,0,0,0,0
60540085,魔焰布靴,魔焰护体的护具。,66,0,0,0,elogo60540080.png,0,8,0,9999,0,2,0,0,21135,0,0,0,0,0,0,0,0,0,0
60540086,魔焰布靴,魔焰护体的护具。,66,0,0,0,elogo60540080.png,0,8,0,9999,0,2,0,0,21136,0,0,0,0,0,0,0,0,0,0
60540087,魔焰布靴,魔焰护体的护具。,66,0,0,0,elogo60540080.png,0,8,0,9999,0,2,0,0,21136,0,0,0,0,0,0,0,0,0,0
60540090,胜利布靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60540090.png,0,9,0,9999,0,2,0,0,20137,0,0,0,0,0,0,0,0,0,0
60540091,胜利布靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60540090.png,0,9,0,9999,0,2,0,0,20131,0,0,0,0,0,0,0,0,0,0
60540092,胜利布靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60540090.png,0,9,0,9999,0,2,0,0,20132,0,0,0,0,0,0,0,0,0,0
60540093,胜利布靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60540090.png,0,9,0,9999,0,2,0,0,20133,0,0,0,0,0,0,0,0,0,0
60540094,胜利布靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60540090.png,0,9,0,9999,0,2,0,0,20134,0,0,0,0,0,0,0,0,0,0
60540095,胜利布靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60540090.png,0,9,0,9999,0,2,0,0,20135,0,0,0,0,0,0,0,0,0,0
60540096,胜利布靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60540090.png,0,9,0,9999,0,2,0,0,20136,0,0,0,0,0,0,0,0,0,0
60540097,胜利布靴,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60540090.png,0,9,0,9999,0,2,0,0,20136,0,0,0,0,0,0,0,0,0,0
60540100,迦摩之足,控制着人的精神。,66,0,0,0,elogo60540100.png,0,10,0,9999,0,2,0,0,19137,0,0,0,0,0,0,0,0,0,0
60540101,迦摩之足,控制着人的精神。,66,0,0,0,elogo60540100.png,0,10,0,9999,0,2,0,0,19131,0,0,0,0,0,0,0,0,0,0
60540102,迦摩之足,控制着人的精神。,66,0,0,0,elogo60540100.png,0,10,0,9999,0,2,0,0,19132,0,0,0,0,0,0,0,0,0,0
60540103,迦摩之足,控制着人的精神。,66,0,0,0,elogo60540100.png,0,10,0,9999,0,2,0,0,19133,0,0,0,0,0,0,0,0,0,0
60540104,迦摩之足,控制着人的精神。,66,0,0,0,elogo60540100.png,0,10,0,9999,0,2,0,0,19134,0,0,0,0,0,0,0,0,0,0
60540105,迦摩之足,控制着人的精神。,66,0,0,0,elogo60540100.png,0,10,0,9999,0,2,0,0,19135,0,0,0,0,0,0,0,0,0,0
60540106,迦摩之足,控制着人的精神。,66,0,0,0,elogo60540100.png,0,10,0,9999,0,2,0,0,19136,0,0,0,0,0,0,0,0,0,0
60540107,迦摩之足,控制着人的精神。,66,0,0,0,elogo60540100.png,0,10,0,9999,0,2,0,0,19136,0,0,0,0,0,0,0,0,0,0
60640000,轻便皮靴,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60640000.png,0,0,0,9999,0,2,0,0,29121,0,0,0,0,0,0,0,0,0,0
60640010,华丽皮靴,一件制作十分华丽的皮靴。,66,0,0,0,elogo60640010.png,0,1,0,9999,0,2,0,0,28121,0,0,0,0,0,0,0,0,0,0
60640020,贵族皮靴,贵族经常穿戴的护具。,66,0,0,0,elogo60640020.png,0,2,0,9999,0,2,0,0,27127,0,0,0,0,0,0,0,0,0,0
60640021,贵族皮靴,贵族经常穿戴的护具。,66,0,0,0,elogo60640020.png,0,2,0,9999,0,2,0,0,27121,0,0,0,0,0,0,0,0,0,0
60640022,贵族皮靴,贵族经常穿戴的护具。,66,0,0,0,elogo60640020.png,0,2,0,9999,0,2,0,0,27122,0,0,0,0,0,0,0,0,0,0
60640023,贵族皮靴,贵族经常穿戴的护具。,66,0,0,0,elogo60640020.png,0,2,0,9999,0,2,0,0,27123,0,0,0,0,0,0,0,0,0,0
60640024,贵族皮靴,贵族经常穿戴的护具。,66,0,0,0,elogo60640020.png,0,2,0,9999,0,2,0,0,27124,0,0,0,0,0,0,0,0,0,0
60640025,贵族皮靴,贵族经常穿戴的护具。,66,0,0,0,elogo60640020.png,0,2,0,9999,0,2,0,0,27125,0,0,0,0,0,0,0,0,0,0
60640026,贵族皮靴,贵族经常穿戴的护具。,66,0,0,0,elogo60640020.png,0,2,0,9999,0,2,0,0,27126,0,0,0,0,0,0,0,0,0,0
60640030,勇士皮靴,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60640030.png,0,3,0,9999,0,2,0,0,26127,0,0,0,0,0,0,0,0,0,0
60640031,勇士皮靴,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60640030.png,0,3,0,9999,0,2,0,0,26121,0,0,0,0,0,0,0,0,0,0
60640032,勇士皮靴,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60640030.png,0,3,0,9999,0,2,0,0,26122,0,0,0,0,0,0,0,0,0,0
60640033,勇士皮靴,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60640030.png,0,3,0,9999,0,2,0,0,26123,0,0,0,0,0,0,0,0,0,0
60640034,勇士皮靴,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60640030.png,0,3,0,9999,0,2,0,0,26124,0,0,0,0,0,0,0,0,0,0
60640035,勇士皮靴,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60640030.png,0,3,0,9999,0,2,0,0,26125,0,0,0,0,0,0,0,0,0,0
60640036,勇士皮靴,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60640030.png,0,3,0,9999,0,2,0,0,26126,0,0,0,0,0,0,0,0,0,0
60640040,骑士皮靴,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60640040.png,0,4,0,9999,0,2,0,0,25127,0,0,0,0,0,0,0,0,0,0
60640041,骑士皮靴,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60640040.png,0,4,0,9999,0,2,0,0,25121,0,0,0,0,0,0,0,0,0,0
60640042,骑士皮靴,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60640040.png,0,4,0,9999,0,2,0,0,25122,0,0,0,0,0,0,0,0,0,0
60640043,骑士皮靴,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60640040.png,0,4,0,9999,0,2,0,0,25123,0,0,0,0,0,0,0,0,0,0
60640044,骑士皮靴,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60640040.png,0,4,0,9999,0,2,0,0,25124,0,0,0,0,0,0,0,0,0,0
60640045,骑士皮靴,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60640040.png,0,4,0,9999,0,2,0,0,25125,0,0,0,0,0,0,0,0,0,0
60640046,骑士皮靴,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60640040.png,0,4,0,9999,0,2,0,0,25126,0,0,0,0,0,0,0,0,0,0
60640050,迅风战靴,穿戴之后，划过空气，声音如同风啸。,66,0,0,0,elogo60640050.png,0,5,0,9999,0,2,0,0,24127,0,0,0,0,0,0,0,0,0,0
60640051,迅风战靴,穿戴之后，划过空气，声音如同风啸。,66,0,0,0,elogo60640050.png,0,5,0,9999,0,2,0,0,24121,0,0,0,0,0,0,0,0,0,0
60640052,迅风战靴,穿戴之后，划过空气，声音如同风啸。,66,0,0,0,elogo60640050.png,0,5,0,9999,0,2,0,0,24122,0,0,0,0,0,0,0,0,0,0
60640053,迅风战靴,穿戴之后，划过空气，声音如同风啸。,66,0,0,0,elogo60640050.png,0,5,0,9999,0,2,0,0,24123,0,0,0,0,0,0,0,0,0,0
60640054,迅风战靴,穿戴之后，划过空气，声音如同风啸。,66,0,0,0,elogo60640050.png,0,5,0,9999,0,2,0,0,24124,0,0,0,0,0,0,0,0,0,0
60640055,迅风战靴,穿戴之后，划过空气，声音如同风啸。,66,0,0,0,elogo60640050.png,0,5,0,9999,0,2,0,0,24125,0,0,0,0,0,0,0,0,0,0
60640056,迅风战靴,穿戴之后，划过空气，声音如同风啸。,66,0,0,0,elogo60640050.png,0,5,0,9999,0,2,0,0,24126,0,0,0,0,0,0,0,0,0,0
60640060,破空战靴,轻便又迅捷，穿戴后丝毫不影响身法。,66,0,0,0,elogo60640060.png,0,6,0,9999,0,2,0,0,23127,0,0,0,0,0,0,0,0,0,0
60640061,破空战靴,轻便又迅捷，穿戴后丝毫不影响身法。,66,0,0,0,elogo60640060.png,0,6,0,9999,0,2,0,0,23121,0,0,0,0,0,0,0,0,0,0
60640062,破空战靴,轻便又迅捷，穿戴后丝毫不影响身法。,66,0,0,0,elogo60640060.png,0,6,0,9999,0,2,0,0,23122,0,0,0,0,0,0,0,0,0,0
60640063,破空战靴,轻便又迅捷，穿戴后丝毫不影响身法。,66,0,0,0,elogo60640060.png,0,6,0,9999,0,2,0,0,23123,0,0,0,0,0,0,0,0,0,0
