id,name,lv,needexp,getexp,fire,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,get_chance,get1,get2,get3,get4,get5,get6
50603012,火巨灵·首领,7,4800,3910,4690,9,1440,110,75,99,72000,800,9800,190,10,0,0,0
50603012,火巨灵·首领,8,7200,7010,8410,9,1728,110,90,99,86400,800,9800,190,10,0,0,0
50603012,火巨灵·首领,9,12000,11190,13430,9,2304,110,120,99,115200,800,9800,190,10,0,0,0
50603012,火巨灵·首领,10,0,17530,21030,9,2880,110,150,99,144000,800,9800,190,10,0,0,0
50603013,火巨灵·首领,1,300,240,280,9,288,110,15,99,14400,10000,9800,190,10,0,0,0
50603013,火巨灵·首领,2,660,540,640,9,576,110,30,99,28800,800,9800,190,10,0,0,0
50603013,火巨灵·首领,3,840,1140,1360,9,864,110,45,99,43200,800,9800,190,10,0,0,0
50603013,火巨灵·首领,4,1200,1830,2200,9,1152,110,60,99,57600,800,9800,190,10,0,0,0
50603013,火巨灵·首领,5,2400,2750,3300,9,1728,110,90,99,86400,800,9800,190,10,0,0,0
50603013,火巨灵·首领,6,4800,4510,5410,9,2304,110,120,99,115200,800,9800,190,10,0,0,0
50603013,火巨灵·首领,7,9600,7830,9390,9,2880,110,150,99,144000,800,9800,190,10,0,0,0
50603013,火巨灵·首领,8,14400,14020,16830,9,3456,110,180,99,172800,800,9800,190,10,0,0,0
50603013,火巨灵·首领,9,24000,22380,26860,9,4608,110,240,99,230400,800,9800,190,10,0,0,0
50603013,火巨灵·首领,10,0,35060,42070,9,5760,110,300,99,288000,800,9800,190,10,0,0,0
50603014,火巨灵·首领,1,625,500,600,9,576,110,30,99,28800,10000,9800,190,10,0,0,0
50603014,火巨灵·首领,2,1375,1120,1350,9,1152,110,60,99,57600,800,9800,190,10,0,0,0
50603014,火巨灵·首领,3,1750,2370,2850,9,1728,110,90,99,86400,800,9800,190,10,0,0,0
50603014,火巨灵·首领,4,2500,3820,4590,9,2304,110,120,99,115200,800,9800,190,10,0,0,0
50603014,火巨灵·首领,5,5000,5730,6880,9,3456,110,180,99,172800,800,9800,190,10,0,0,0
50603014,火巨灵·首领,6,10000,9400,11280,9,4608,110,240,99,230400,800,9800,190,10,0,0,0
50603014,火巨灵·首领,7,20000,16310,19570,9,5760,110,300,99,288000,800,9800,190,10,0,0,0
50603014,火巨灵·首领,8,30000,29220,35070,9,6912,110,360,99,345600,800,9800,190,10,0,0,0
50603014,火巨灵·首领,9,50000,46630,55960,9,9216,110,480,99,460800,800,9800,190,10,0,0,0
50603014,火巨灵·首领,10,0,73050,87660,9,11520,110,600,99,576000,800,9800,190,10,0,0,0
50603021,火巨灵·核心,1,75,60,70,9,9,10,9,99,900,10000,9800,190,10,0,0,0
50603021,火巨灵·核心,2,165,130,160,9,18,10,18,99,1800,800,9800,190,10,0,0,0
50603021,火巨灵·核心,3,210,280,340,9,27,10,27,99,2700,800,9800,190,10,0,0,0
50603021,火巨灵·核心,4,300,450,550,9,36,10,36,99,3600,800,9800,190,10,0,0,0
50603021,火巨灵·核心,5,600,680,820,9,54,10,54,99,5400,800,9800,190,10,0,0,0
50603021,火巨灵·核心,6,1200,1120,1350,9,72,10,72,99,7200,800,9800,190,10,0,0,0
50603021,火巨灵·核心,7,2400,1950,2340,9,90,10,90,99,9000,800,9800,190,10,0,0,0
50603021,火巨灵·核心,8,3600,3500,4200,9,108,10,108,99,10800,800,9800,190,10,0,0,0
50603021,火巨灵·核心,9,6000,5590,6710,9,144,10,144,99,14400,800,9800,190,10,0,0,0
50603021,火巨灵·核心,10,0,8760,10510,9,180,10,180,99,18000,800,9800,190,10,0,0,0
50603022,火巨灵·核心,1,150,120,140,9,18,10,18,99,1800,10000,9800,190,10,0,0,0
50603022,火巨灵·核心,2,330,270,320,9,36,10,36,99,3600,800,9800,190,10,0,0,0
50603022,火巨灵·核心,3,420,570,680,9,54,10,54,99,5400,800,9800,190,10,0,0,0
50603022,火巨灵·核心,4,600,910,1100,9,72,10,72,99,7200,800,9800,190,10,0,0,0
50603022,火巨灵·核心,5,1200,1370,1650,9,108,10,108,99,10800,800,9800,190,10,0,0,0
50603022,火巨灵·核心,6,2400,2250,2700,9,144,10,144,99,14400,800,9800,190,10,0,0,0
50603022,火巨灵·核心,7,4800,3910,4690,9,180,10,180,99,18000,800,9800,190,10,0,0,0
50603022,火巨灵·核心,8,7200,7010,8410,9,216,10,216,99,21600,800,9800,190,10,0,0,0
50603022,火巨灵·核心,9,12000,11190,13430,9,288,10,288,99,28800,800,9800,190,10,0,0,0
50603022,火巨灵·核心,10,0,17530,21030,9,360,10,360,99,36000,800,9800,190,10,0,0,0
50603023,火巨灵·核心,1,300,240,280,9,36,10,36,99,3600,10000,9800,190,10,0,0,0
50603023,火巨灵·核心,2,660,540,640,9,72,10,72,99,7200,800,9800,190,10,0,0,0
50603023,火巨灵·核心,3,840,1140,1360,9,108,10,108,99,10800,800,9800,190,10,0,0,0
50603023,火巨灵·核心,4,1200,1830,2200,9,144,10,144,99,14400,800,9800,190,10,0,0,0
50603023,火巨灵·核心,5,2400,2750,3300,9,216,10,216,99,21600,800,9800,190,10,0,0,0
50603023,火巨灵·核心,6,4800,4510,5410,9,288,10,288,99,28800,800,9800,190,10,0,0,0
50603023,火巨灵·核心,7,9600,7830,9390,9,360,10,360,99,36000,800,9800,190,10,0,0,0
50603023,火巨灵·核心,8,14400,14020,16830,9,432,10,432,99,43200,800,9800,190,10,0,0,0
50603023,火巨灵·核心,9,24000,22380,26860,9,576,10,576,99,57600,800,9800,190,10,0,0,0
50603023,火巨灵·核心,10,0,35060,42070,9,720,10,720,99,72000,800,9800,190,10,0,0,0
50603024,火巨灵·核心,1,625,500,600,9,72,10,72,99,7200,10000,9800,190,10,0,0,0
50603024,火巨灵·核心,2,1375,1120,1350,9,144,10,144,99,14400,800,9800,190,10,0,0,0
50603024,火巨灵·核心,3,1750,2370,2850,9,216,10,216,99,21600,800,9800,190,10,0,0,0
50603024,火巨灵·核心,4,2500,3820,4590,9,288,10,288,99,28800,800,9800,190,10,0,0,0
50603024,火巨灵·核心,5,5000,5730,6880,9,432,10,432,99,43200,800,9800,190,10,0,0,0
50603024,火巨灵·核心,6,10000,9400,11280,9,576,10,576,99,57600,800,9800,190,10,0,0,0
50603024,火巨灵·核心,7,20000,16310,19570,9,720,10,720,99,72000,800,9800,190,10,0,0,0
50603024,火巨灵·核心,8,30000,29220,35070,9,864,10,864,99,86400,800,9800,190,10,0,0,0
50603024,火巨灵·核心,9,50000,46630,55960,9,1152,10,1152,99,115200,800,9800,190,10,0,0,0
50603024,火巨灵·核心,10,0,73050,87660,9,1440,10,1440,99,144000,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,1,75,60,70,10,9,110,1,99,450,10000,9800,190,10,0,0,0
50603031,火巨灵·精锐,2,165,130,160,10,18,110,2,99,900,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,3,210,280,340,10,27,110,2,99,1350,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,4,300,450,550,10,36,110,3,99,1800,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,5,600,680,820,10,54,110,5,99,2700,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,6,1200,1120,1350,10,72,110,6,99,3600,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,7,2400,1950,2340,10,90,110,8,99,4500,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,8,3600,3500,4200,10,108,110,9,99,5400,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,9,6000,5590,6710,10,144,110,12,99,7200,800,9800,190,10,0,0,0
50603031,火巨灵·精锐,10,0,8760,10510,10,180,110,15,99,9000,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,1,150,120,140,10,18,110,2,99,900,10000,9800,190,10,0,0,0
50603032,火巨灵·精锐,2,330,270,320,10,36,110,3,99,1800,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,3,420,570,680,10,54,110,5,99,2700,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,4,600,910,1100,10,72,110,6,99,3600,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,5,1200,1370,1650,10,108,110,9,99,5400,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,6,2400,2250,2700,10,144,110,12,99,7200,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,7,4800,3910,4690,10,180,110,15,99,9000,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,8,7200,7010,8410,10,216,110,18,99,10800,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,9,12000,11190,13430,10,288,110,24,99,14400,800,9800,190,10,0,0,0
50603032,火巨灵·精锐,10,0,17530,21030,10,360,110,30,99,18000,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,1,300,240,280,10,36,110,3,99,1800,10000,9800,190,10,0,0,0
50603033,火巨灵·精锐,2,660,540,640,10,72,110,6,99,3600,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,3,840,1140,1360,10,108,110,9,99,5400,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,4,1200,1830,2200,10,144,110,12,99,7200,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,5,2400,2750,3300,10,216,110,18,99,10800,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,6,4800,4510,5410,10,288,110,24,99,14400,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,7,9600,7830,9390,10,360,110,30,99,18000,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,8,14400,14020,16830,10,432,110,36,99,21600,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,9,24000,22380,26860,10,576,110,48,99,28800,800,9800,190,10,0,0,0
50603033,火巨灵·精锐,10,0,35060,42070,10,720,110,60,99,36000,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,1,625,500,600,10,72,110,6,99,3600,10000,9800,190,10,0,0,0
50603034,火巨灵·精锐,2,1375,1120,1350,10,144,110,12,99,7200,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,3,1750,2370,2850,10,216,110,18,99,10800,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,4,2500,3820,4590,10,288,110,24,99,14400,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,5,5000,5730,6880,10,432,110,36,99,21600,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,6,10000,9400,11280,10,576,110,48,99,28800,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,7,20000,16310,19570,10,720,110,60,99,36000,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,8,30000,29220,35070,10,864,110,72,99,43200,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,9,50000,46630,55960,10,1152,110,96,99,57600,800,9800,190,10,0,0,0
50603034,火巨灵·精锐,10,0,73050,87660,10,1440,110,120,99,72000,800,9800,190,10,0,0,0
50603041,火巨灵·特种,1,75,60,70,6,30,109,1,99,600,10000,9800,190,10,0,0,0
50603041,火巨灵·特种,2,165,130,160,6,60,109,2,99,1200,800,9800,190,10,0,0,0
50603041,火巨灵·特种,3,210,280,340,6,90,109,2,99,1800,800,9800,190,10,0,0,0
50603041,火巨灵·特种,4,300,450,550,6,120,109,3,99,2400,800,9800,190,10,0,0,0
50603041,火巨灵·特种,5,600,680,820,6,180,109,5,99,3600,800,9800,190,10,0,0,0
50603041,火巨灵·特种,6,1200,1120,1350,6,240,109,6,99,4800,800,9800,190,10,0,0,0
50603041,火巨灵·特种,7,2400,1950,2340,6,300,109,8,99,6000,800,9800,190,10,0,0,0
50603041,火巨灵·特种,8,3600,3500,4200,6,360,109,9,99,7200,800,9800,190,10,0,0,0
50603041,火巨灵·特种,9,6000,5590,6710,6,480,109,12,99,9600,800,9800,190,10,0,0,0
50603041,火巨灵·特种,10,0,8760,10510,6,600,109,15,99,12000,800,9800,190,10,0,0,0
50603042,火巨灵·特种,1,150,120,140,6,60,109,2,99,1200,10000,9800,190,10,0,0,0
50603042,火巨灵·特种,2,330,270,320,6,120,109,3,99,2400,800,9800,190,10,0,0,0
50603042,火巨灵·特种,3,420,570,680,6,180,109,5,99,3600,800,9800,190,10,0,0,0
50603042,火巨灵·特种,4,600,910,1100,6,240,109,6,99,4800,800,9800,190,10,0,0,0
50603042,火巨灵·特种,5,1200,1370,1650,6,360,109,9,99,7200,800,9800,190,10,0,0,0
50603042,火巨灵·特种,6,2400,2250,2700,6,480,109,12,99,9600,800,9800,190,10,0,0,0
50603042,火巨灵·特种,7,4800,3910,4690,6,600,109,15,99,12000,800,9800,190,10,0,0,0
50603042,火巨灵·特种,8,7200,7010,8410,6,720,109,18,99,14400,800,9800,190,10,0,0,0
50603042,火巨灵·特种,9,12000,11190,13430,6,960,109,24,99,19200,800,9800,190,10,0,0,0
50603042,火巨灵·特种,10,0,17530,21030,6,1200,109,30,99,24000,800,9800,190,10,0,0,0
50603043,火巨灵·特种,1,300,240,280,6,120,109,3,99,2400,10000,9800,190,10,0,0,0
50603043,火巨灵·特种,2,660,540,640,6,240,109,6,99,4800,800,9800,190,10,0,0,0
50603043,火巨灵·特种,3,840,1140,1360,6,360,109,9,99,7200,800,9800,190,10,0,0,0
50603043,火巨灵·特种,4,1200,1830,2200,6,480,109,12,99,9600,800,9800,190,10,0,0,0
50603043,火巨灵·特种,5,2400,2750,3300,6,720,109,18,99,14400,800,9800,190,10,0,0,0
50603043,火巨灵·特种,6,4800,4510,5410,6,960,109,24,99,19200,800,9800,190,10,0,0,0
50603043,火巨灵·特种,7,9600,7830,9390,6,1200,109,30,99,24000,800,9800,190,10,0,0,0
50603043,火巨灵·特种,8,14400,14020,16830,6,1440,109,36,99,28800,800,9800,190,10,0,0,0
50603043,火巨灵·特种,9,24000,22380,26860,6,1920,109,48,99,38400,800,9800,190,10,0,0,0
50603043,火巨灵·特种,10,0,35060,42070,6,2400,109,60,99,48000,800,9800,190,10,0,0,0
50603044,火巨灵·特种,1,625,500,600,6,240,109,6,99,4800,10000,9800,190,10,0,0,0
50603044,火巨灵·特种,2,1375,1120,1350,6,480,109,12,99,9600,800,9800,190,10,0,0,0
50603044,火巨灵·特种,3,1750,2370,2850,6,720,109,18,99,14400,800,9800,190,10,0,0,0
50603044,火巨灵·特种,4,2500,3820,4590,6,960,109,24,99,19200,800,9800,190,10,0,0,0
50603044,火巨灵·特种,5,5000,5730,6880,6,1440,109,36,99,28800,800,9800,190,10,0,0,0
50603044,火巨灵·特种,6,10000,9400,11280,6,1920,109,48,99,38400,800,9800,190,10,0,0,0
50603044,火巨灵·特种,7,20000,16310,19570,6,2400,109,60,99,48000,800,9800,190,10,0,0,0
50603044,火巨灵·特种,8,30000,29220,35070,6,2880,109,72,99,57600,800,9800,190,10,0,0,0
50603044,火巨灵·特种,9,50000,46630,55960,6,3840,109,96,99,76800,800,9800,190,10,0,0,0
50603044,火巨灵·特种,10,0,73050,87660,6,4800,109,120,99,96000,800,9800,190,10,0,0,0
50604011,独角兽·首领,1,75,60,70,10,72,106,4,99,3600,10000,9800,190,10,0,0,0
50604011,独角兽·首领,2,165,130,160,10,144,106,8,99,7200,800,9800,190,10,0,0,0
50604011,独角兽·首领,3,210,280,340,10,216,106,11,99,10800,800,9800,190,10,0,0,0
50604011,独角兽·首领,4,300,450,550,10,288,106,15,99,14400,800,9800,190,10,0,0,0
50604011,独角兽·首领,5,600,680,820,10,432,106,23,99,21600,800,9800,190,10,0,0,0
50604011,独角兽·首领,6,1200,1120,1350,10,576,106,30,99,28800,800,9800,190,10,0,0,0
50604011,独角兽·首领,7,2400,1950,2340,10,720,106,38,99,36000,800,9800,190,10,0,0,0
50604011,独角兽·首领,8,3600,3500,4200,10,864,106,45,99,43200,800,9800,190,10,0,0,0
50604011,独角兽·首领,9,6000,5590,6710,10,1152,106,60,99,57600,800,9800,190,10,0,0,0
50604011,独角兽·首领,10,0,8760,10510,10,1440,106,75,99,72000,800,9800,190,10,0,0,0
50604012,独角兽·首领,1,150,120,140,10,144,106,8,99,7200,10000,9800,190,10,0,0,0
50604012,独角兽·首领,2,330,270,320,10,288,106,15,99,14400,800,9800,190,10,0,0,0
50604012,独角兽·首领,3,420,570,680,10,432,106,23,99,21600,800,9800,190,10,0,0,0
50604012,独角兽·首领,4,600,910,1100,10,576,106,30,99,28800,800,9800,190,10,0,0,0
50604012,独角兽·首领,5,1200,1370,1650,10,864,106,45,99,43200,800,9800,190,10,0,0,0
50604012,独角兽·首领,6,2400,2250,2700,10,1152,106,60,99,57600,800,9800,190,10,0,0,0
50604012,独角兽·首领,7,4800,3910,4690,10,1440,106,75,99,72000,800,9800,190,10,0,0,0
50604012,独角兽·首领,8,7200,7010,8410,10,1728,106,90,99,86400,800,9800,190,10,0,0,0
50604012,独角兽·首领,9,12000,11190,13430,10,2304,106,120,99,115200,800,9800,190,10,0,0,0
50604012,独角兽·首领,10,0,17530,21030,10,2880,106,150,99,144000,800,9800,190,10,0,0,0
50604013,独角兽·首领,1,300,240,280,10,288,106,15,99,14400,10000,9800,190,10,0,0,0
50604013,独角兽·首领,2,660,540,640,10,576,106,30,99,28800,800,9800,190,10,0,0,0
50604013,独角兽·首领,3,840,1140,1360,10,864,106,45,99,43200,800,9800,190,10,0,0,0
50604013,独角兽·首领,4,1200,1830,2200,10,1152,106,60,99,57600,800,9800,190,10,0,0,0
50604013,独角兽·首领,5,2400,2750,3300,10,1728,106,90,99,86400,800,9800,190,10,0,0,0
50604013,独角兽·首领,6,4800,4510,5410,10,2304,106,120,99,115200,800,9800,190,10,0,0,0
50604013,独角兽·首领,7,9600,7830,9390,10,2880,106,150,99,144000,800,9800,190,10,0,0,0
50604013,独角兽·首领,8,14400,14020,16830,10,3456,106,180,99,172800,800,9800,190,10,0,0,0
50604013,独角兽·首领,9,24000,22380,26860,10,4608,106,240,99,230400,800,9800,190,10,0,0,0
50604013,独角兽·首领,10,0,35060,42070,10,5760,106,300,99,288000,800,9800,190,10,0,0,0
50604014,独角兽·首领,1,625,500,600,10,576,106,30,99,28800,10000,9800,190,10,0,0,0
50604014,独角兽·首领,2,1375,1120,1350,10,1152,106,60,99,57600,800,9800,190,10,0,0,0
50604014,独角兽·首领,3,1750,2370,2850,10,1728,106,90,99,86400,800,9800,190,10,0,0,0
50604014,独角兽·首领,4,2500,3820,4590,10,2304,106,120,99,115200,800,9800,190,10,0,0,0
50604014,独角兽·首领,5,5000,5730,6880,10,3456,106,180,99,172800,800,9800,190,10,0,0,0
50604014,独角兽·首领,6,10000,9400,11280,10,4608,106,240,99,230400,800,9800,190,10,0,0,0
50604014,独角兽·首领,7,20000,16310,19570,10,5760,106,300,99,288000,800,9800,190,10,0,0,0
50604014,独角兽·首领,8,30000,29220,35070,10,6912,106,360,99,345600,800,9800,190,10,0,0,0
50604014,独角兽·首领,9,50000,46630,55960,10,9216,106,480,99,460800,800,9800,190,10,0,0,0
50604014,独角兽·首领,10,0,73050,87660,10,11520,106,600,99,576000,800,9800,190,10,0,0,0
50604021,独角兽·核心,1,75,60,70,9,9,8,5,99,950,10000,9800,190,10,0,0,0
50604021,独角兽·核心,2,165,130,160,9,18,8,9,99,1800,800,9800,190,10,0,0,0
50604021,独角兽·核心,3,210,280,340,9,27,8,14,99,2750,800,9800,190,10,0,0,0
50604021,独角兽·核心,4,300,450,550,9,36,8,18,99,3600,800,9800,190,10,0,0,0
50604021,独角兽·核心,5,600,680,820,9,54,8,27,99,5400,800,9800,190,10,0,0,0
50604021,独角兽·核心,6,1200,1120,1350,9,72,8,36,99,7200,800,9800,190,10,0,0,0
50604021,独角兽·核心,7,2400,1950,2340,9,90,8,45,99,9000,800,9800,190,10,0,0,0
50604021,独角兽·核心,8,3600,3500,4200,9,108,8,54,99,10800,800,9800,190,10,0,0,0
50604021,独角兽·核心,9,6000,5590,6710,9,144,8,72,99,14400,800,9800,190,10,0,0,0
50604021,独角兽·核心,10,0,8760,10510,9,180,8,90,99,18000,800,9800,190,10,0,0,0
50604022,独角兽·核心,1,150,120,140,9,18,8,9,99,1800,10000,9800,190,10,0,0,0
50604022,独角兽·核心,2,330,270,320,9,36,8,18,99,3600,800,9800,190,10,0,0,0
50604022,独角兽·核心,3,420,570,680,9,54,8,27,99,5400,800,9800,190,10,0,0,0
50604022,独角兽·核心,4,600,910,1100,9,72,8,36,99,7200,800,9800,190,10,0,0,0
50604022,独角兽·核心,5,1200,1370,1650,9,108,8,54,99,10800,800,9800,190,10,0,0,0
50604022,独角兽·核心,6,2400,2250,2700,9,144,8,72,99,14400,800,9800,190,10,0,0,0
50604022,独角兽·核心,7,4800,3910,4690,9,180,8,90,99,18000,800,9800,190,10,0,0,0
50604022,独角兽·核心,8,7200,7010,8410,9,216,8,108,99,21600,800,9800,190,10,0,0,0
50604022,独角兽·核心,9,12000,11190,13430,9,288,8,144,99,28800,800,9800,190,10,0,0,0
50604022,独角兽·核心,10,0,17530,21030,9,360,8,180,99,36000,800,9800,190,10,0,0,0
50604023,独角兽·核心,1,300,240,280,9,36,8,18,99,3600,10000,9800,190,10,0,0,0
50604023,独角兽·核心,2,660,540,640,9,72,8,36,99,7200,800,9800,190,10,0,0,0
50604023,独角兽·核心,3,840,1140,1360,9,108,8,54,99,10800,800,9800,190,10,0,0,0
50604023,独角兽·核心,4,1200,1830,2200,9,144,8,72,99,14400,800,9800,190,10,0,0,0
50604023,独角兽·核心,5,2400,2750,3300,9,216,8,108,99,21600,800,9800,190,10,0,0,0
50604023,独角兽·核心,6,4800,4510,5410,9,288,8,144,99,28800,800,9800,190,10,0,0,0
50604023,独角兽·核心,7,9600,7830,9390,9,360,8,180,99,36000,800,9800,190,10,0,0,0
50604023,独角兽·核心,8,14400,14020,16830,9,432,8,216,99,43200,800,9800,190,10,0,0,0
50604023,独角兽·核心,9,24000,22380,26860,9,576,8,288,99,57600,800,9800,190,10,0,0,0
50604023,独角兽·核心,10,0,35060,42070,9,720,8,360,99,72000,800,9800,190,10,0,0,0
50604024,独角兽·核心,1,625,500,600,9,72,8,36,99,7200,10000,9800,190,10,0,0,0
50604024,独角兽·核心,2,1375,1120,1350,9,144,8,72,99,14400,800,9800,190,10,0,0,0
50604024,独角兽·核心,3,1750,2370,2850,9,216,8,108,99,21600,800,9800,190,10,0,0,0
50604024,独角兽·核心,4,2500,3820,4590,9,288,8,144,99,28800,800,9800,190,10,0,0,0
50604024,独角兽·核心,5,5000,5730,6880,9,432,8,216,99,43200,800,9800,190,10,0,0,0
50604024,独角兽·核心,6,10000,9400,11280,9,576,8,288,99,57600,800,9800,190,10,0,0,0
50604024,独角兽·核心,7,20000,16310,19570,9,720,8,360,99,72000,800,9800,190,10,0,0,0
50604024,独角兽·核心,8,30000,29220,35070,9,864,8,432,99,86400,800,9800,190,10,0,0,0
50604024,独角兽·核心,9,50000,46630,55960,9,1152,8,576,99,115200,800,9800,190,10,0,0,0
50604024,独角兽·核心,10,0,73050,87660,9,1440,8,720,99,144000,800,9800,190,10,0,0,0
50604031,独角兽·精锐,1,75,60,70,10,9,30,5,99,950,10000,9800,190,10,0,0,0
50604031,独角兽·精锐,2,165,130,160,10,18,30,9,99,1800,800,9800,190,10,0,0,0
50604031,独角兽·精锐,3,210,280,340,10,27,30,14,99,2750,800,9800,190,10,0,0,0
50604031,独角兽·精锐,4,300,450,550,10,36,30,18,99,3600,800,9800,190,10,0,0,0
50604031,独角兽·精锐,5,600,680,820,10,54,30,27,99,5400,800,9800,190,10,0,0,0
50604031,独角兽·精锐,6,1200,1120,1350,10,72,30,36,99,7200,800,9800,190,10,0,0,0
50604031,独角兽·精锐,7,2400,1950,2340,10,90,30,45,99,9000,800,9800,190,10,0,0,0
50604031,独角兽·精锐,8,3600,3500,4200,10,108,30,54,99,10800,800,9800,190,10,0,0,0
50604031,独角兽·精锐,9,6000,5590,6710,10,144,30,72,99,14400,800,9800,190,10,0,0,0
50604031,独角兽·精锐,10,0,8760,10510,10,180,30,90,99,18000,800,9800,190,10,0,0,0
50604032,独角兽·精锐,1,150,120,140,10,18,30,9,99,1800,10000,9800,190,10,0,0,0
50604032,独角兽·精锐,2,330,270,320,10,36,30,18,99,3600,800,9800,190,10,0,0,0
50604032,独角兽·精锐,3,420,570,680,10,54,30,27,99,5400,800,9800,190,10,0,0,0
50604032,独角兽·精锐,4,600,910,1100,10,72,30,36,99,7200,800,9800,190,10,0,0,0
50604032,独角兽·精锐,5,1200,1370,1650,10,108,30,54,99,10800,800,9800,190,10,0,0,0
50604032,独角兽·精锐,6,2400,2250,2700,10,144,30,72,99,14400,800,9800,190,10,0,0,0
50604032,独角兽·精锐,7,4800,3910,4690,10,180,30,90,99,18000,800,9800,190,10,0,0,0
50604032,独角兽·精锐,8,7200,7010,8410,10,216,30,108,99,21600,800,9800,190,10,0,0,0
50604032,独角兽·精锐,9,12000,11190,13430,10,288,30,144,99,28800,800,9800,190,10,0,0,0
50604032,独角兽·精锐,10,0,17530,21030,10,360,30,180,99,36000,800,9800,190,10,0,0,0
50604033,独角兽·精锐,1,300,240,280,10,36,30,18,99,3600,10000,9800,190,10,0,0,0
50604033,独角兽·精锐,2,660,540,640,10,72,30,36,99,7200,800,9800,190,10,0,0,0
50604033,独角兽·精锐,3,840,1140,1360,10,108,30,54,99,10800,800,9800,190,10,0,0,0
50604033,独角兽·精锐,4,1200,1830,2200,10,144,30,72,99,14400,800,9800,190,10,0,0,0
50604033,独角兽·精锐,5,2400,2750,3300,10,216,30,108,99,21600,800,9800,190,10,0,0,0
50604033,独角兽·精锐,6,4800,4510,5410,10,288,30,144,99,28800,800,9800,190,10,0,0,0
50604033,独角兽·精锐,7,9600,7830,9390,10,360,30,180,99,36000,800,9800,190,10,0,0,0
50604033,独角兽·精锐,8,14400,14020,16830,10,432,30,216,99,43200,800,9800,190,10,0,0,0
50604033,独角兽·精锐,9,24000,22380,26860,10,576,30,288,99,57600,800,9800,190,10,0,0,0
50604033,独角兽·精锐,10,0,35060,42070,10,720,30,360,99,72000,800,9800,190,10,0,0,0
50604034,独角兽·精锐,1,625,500,600,10,72,30,36,99,7200,10000,9800,190,10,0,0,0
50604034,独角兽·精锐,2,1375,1120,1350,10,144,30,72,99,14400,800,9800,190,10,0,0,0
50604034,独角兽·精锐,3,1750,2370,2850,10,216,30,108,99,21600,800,9800,190,10,0,0,0
50604034,独角兽·精锐,4,2500,3820,4590,10,288,30,144,99,28800,800,9800,190,10,0,0,0
50604034,独角兽·精锐,5,5000,5730,6880,10,432,30,216,99,43200,800,9800,190,10,0,0,0
50604034,独角兽·精锐,6,10000,9400,11280,10,576,30,288,99,57600,800,9800,190,10,0,0,0
50604034,独角兽·精锐,7,20000,16310,19570,10,720,30,360,99,72000,800,9800,190,10,0,0,0
50604034,独角兽·精锐,8,30000,29220,35070,10,864,30,432,99,86400,800,9800,190,10,0,0,0
50604034,独角兽·精锐,9,50000,46630,55960,10,1152,30,576,99,115200,800,9800,190,10,0,0,0
50604034,独角兽·精锐,10,0,73050,87660,10,1440,30,720,99,144000,800,9800,190,10,0,0,0
50604041,独角兽·特种,1,75,60,70,6,30,106,1,99,600,10000,9800,190,10,0,0,0
50604041,独角兽·特种,2,165,130,160,6,60,106,2,99,1200,800,9800,190,10,0,0,0
50604041,独角兽·特种,3,210,280,340,6,90,106,2,99,1800,800,9800,190,10,0,0,0
50604041,独角兽·特种,4,300,450,550,6,120,106,3,99,2400,800,9800,190,10,0,0,0
50604041,独角兽·特种,5,600,680,820,6,180,106,5,99,3600,800,9800,190,10,0,0,0
50604041,独角兽·特种,6,1200,1120,1350,6,240,106,6,99,4800,800,9800,190,10,0,0,0
50604041,独角兽·特种,7,2400,1950,2340,6,300,106,8,99,6000,800,9800,190,10,0,0,0
50604041,独角兽·特种,8,3600,3500,4200,6,360,106,9,99,7200,800,9800,190,10,0,0,0
