id,lotteryid,description,chance,type,groupid,groupwt,itemid,itemdes,itemwt,min,max,havelot,haveitemwt
2224,88003,地牢关底掉落C,0,1,102,0,60430070,天使的板甲,1,1,1,0,0
2225,88003,地牢关底掉落C,0,1,102,0,60440070,天使的战靴,1,1,1,0,0
2226,88003,地牢关底掉落C,0,1,102,0,60520070,传承兜帽,1,1,1,0,0
2227,88003,地牢关底掉落C,0,1,102,0,60530070,传承的法袍,1,1,1,0,0
2228,88003,地牢关底掉落C,0,1,102,0,60540070,传承的布靴,1,1,1,0,0
2229,88003,地牢关底掉落C,0,1,102,0,60620070,月影皮盔,1,1,1,0,0
2230,88003,地牢关底掉落C,0,1,102,0,60630070,月影皮甲,1,1,1,0,0
2231,88003,地牢关底掉落C,0,1,102,0,60640070,月影皮靴,1,1,1,0,0
2232,89001,地牢关底掉落A,10000,1,101,10000,30020001,少量魔粉,5,1,1,0,0
2233,89001,地牢关底掉落A,0,1,101,0,30020001,少量魔粉,3,5,5,0,0
2234,89001,地牢关底掉落A,0,1,101,0,30020001,少量魔粉,1,10,10,0,0
2235,89002,地牢关底掉落B,10000,1,101,10000,30000002,大袋金币,5,4,4,0,0
2236,89002,地牢关底掉落B,0,1,101,0,30000002,大袋金币,2,6,6,0,0
2237,89003,地牢关底掉落C,10000,1,101,10000,91000044,魔粉,9,40,40,0,0
2238,89003,地牢关底掉落C,0,1,101,0,91000044,魔粉,6,60,60,0,0
2239,89003,地牢关底掉落C,0,1,101,0,91000044,魔粉,3,100,100,0,0
2240,89003,地牢关底掉落C,0,1,101,0,91000044,魔粉,2,120,120,0,0
2241,89003,地牢关底掉落C,0,1,101,0,91000044,魔粉,1,180,180,0,0
2242,89003,地牢关底掉落C,0,1,102,10000,13000001,稀有勇士魂石,30,30,30,0,0
2243,89003,地牢关底掉落C,0,1,102,0,13000002,精英勇士魂石,12,5,5,0,0
2244,89003,地牢关底掉落C,0,1,102,0,91000002,钻石,20,10000,10000,0,0
2245,89003,地牢关底掉落C,0,1,102,0,60110080,禁忌之剑,1,1,1,0,0
2246,89003,地牢关底掉落C,0,1,102,0,60210080,崩山之刃,1,1,1,0,0
2247,89003,地牢关底掉落C,0,1,102,0,60310080,魔焰巨杖,1,1,1,0,0
2248,89003,地牢关底掉落C,0,1,102,0,60420080,崩山战盔,1,1,1,0,0
2249,89003,地牢关底掉落C,0,1,102,0,60430080,崩山板甲,1,1,1,0,0
2250,89003,地牢关底掉落C,0,1,102,0,60440080,崩山战靴,1,1,1,0,0
2251,89003,地牢关底掉落C,0,1,102,0,60520080,魔焰发冠,1,1,1,0,0
2252,89003,地牢关底掉落C,0,1,102,0,60530080,魔焰法袍,1,1,1,0,0
2253,89003,地牢关底掉落C,0,1,102,0,60540080,魔焰布靴,1,1,1,0,0
2254,89003,地牢关底掉落C,0,1,102,0,60620080,大骑士皮盔,1,1,1,0,0
2255,89003,地牢关底掉落C,0,1,102,0,60630080,大骑士皮甲,1,1,1,0,0
2256,89003,地牢关底掉落C,0,1,102,0,60640080,大骑士皮靴,1,1,1,0,0
2257,90001,全职业传说装备箱掉落,10000,1,101,10000,80110080,禁军重弓,1,1,1,0,0
2258,90001,全职业传说装备箱掉落,0,1,101,0,80210080,崩山之刃,1,1,1,0,0
2259,90001,全职业传说装备箱掉落,0,1,101,0,80310080,魔焰巨杖,1,1,1,0,0
2260,90001,全职业传说装备箱掉落,0,1,101,0,80420080,崩山战盔,1,1,1,0,0
2261,90001,全职业传说装备箱掉落,0,1,101,0,80430080,崩山板甲,1,1,1,0,0
2262,90001,全职业传说装备箱掉落,0,1,101,0,80440080,崩山战靴,1,1,1,0,0
2263,90001,全职业传说装备箱掉落,0,1,101,0,80520080,魔焰发冠,1,1,1,0,0
2264,90001,全职业传说装备箱掉落,0,1,101,0,80530080,魔焰法袍,1,1,1,0,0
2265,90001,全职业传说装备箱掉落,0,1,101,0,80540080,魔焰布靴,1,1,1,0,0
2266,90001,全职业传说装备箱掉落,0,1,101,0,80620080,大骑士皮盔,1,1,1,0,0
2267,90001,全职业传说装备箱掉落,0,1,101,0,80630080,大骑士皮甲,1,1,1,0,0
2268,90001,全职业传说装备箱掉落,0,1,101,0,80640080,大骑士皮靴,1,1,1,0,0
2269,90002,力量传说装备箱掉落,10000,1,101,10000,80210080,崩山之刃,1,1,1,0,0
2270,90002,力量传说装备箱掉落,0,1,101,0,80420080,崩山战盔,1,1,1,0,0
2271,90002,力量传说装备箱掉落,0,1,101,0,80430080,崩山板甲,1,1,1,0,0
2272,90002,力量传说装备箱掉落,0,1,101,0,80440080,崩山战靴,1,1,1,0,0
2273,90003,敏捷传说装备箱掉落,10000,1,101,10000,80110080,禁军重弓,1,1,1,0,0
2274,90003,敏捷传说装备箱掉落,0,1,101,0,80620080,大骑士皮盔,1,1,1,0,0
2275,90003,敏捷传说装备箱掉落,0,1,101,0,80630080,大骑士皮甲,1,1,1,0,0
2276,90003,敏捷传说装备箱掉落,0,1,101,0,80640080,大骑士皮靴,1,1,1,0,0
2277,90004,智力传说装备箱掉落,10000,1,101,10000,80310080,魔焰巨杖,1,1,1,0,0
2278,90004,智力传说装备箱掉落,0,1,101,0,80520080,魔焰发冠,1,1,1,0,0
2279,90004,智力传说装备箱掉落,0,1,101,0,80530080,魔焰法袍,1,1,1,0,0
2280,90004,智力传说装备箱掉落,0,1,101,0,80540080,魔焰布靴,1,1,1,0,0
2281,80110020,锋利匕首掉落,10000,1,101,10000,60110020,锋利匕首,10,1,1,0,0
2282,80110020,锋利匕首掉落,0,1,101,0,60110021,锋利匕首,2,1,1,0,0
2283,80110020,锋利匕首掉落,0,1,101,0,60110022,锋利匕首,2,1,1,0,0
2284,80110020,锋利匕首掉落,0,1,101,0,60110023,锋利匕首,2,1,1,0,0
2285,80110020,锋利匕首掉落,0,1,101,0,60110024,锋利匕首,2,1,1,0,0
2286,80110020,锋利匕首掉落,0,1,101,0,60110025,锋利匕首,1,1,1,0,0
2287,80110020,锋利匕首掉落,0,1,101,0,60110026,锋利匕首,1,1,1,0,0
2288,80110030,勇士利剑掉落,10000,1,101,10000,60110030,勇士利剑,10,1,1,0,0
2289,80110030,勇士利剑掉落,0,1,101,0,60110031,勇士利剑,2,1,1,0,0
2290,80110030,勇士利剑掉落,0,1,101,0,60110032,勇士利剑,2,1,1,0,0
2291,80110030,勇士利剑掉落,0,1,101,0,60110033,勇士利剑,2,1,1,0,0
2292,80110030,勇士利剑掉落,0,1,101,0,60110034,勇士利剑,2,1,1,0,0
2293,80110030,勇士利剑掉落,0,1,101,0,60110035,勇士利剑,1,1,1,0,0
2294,80110030,勇士利剑掉落,0,1,101,0,60110036,勇士利剑,1,1,1,0,0
2295,80110040,骑士佩剑掉落,10000,1,101,10000,60110040,骑士佩剑,10,1,1,0,0
2296,80110040,骑士佩剑掉落,0,1,101,0,60110041,骑士佩剑,2,1,1,0,0
2297,80110040,骑士佩剑掉落,0,1,101,0,60110042,骑士佩剑,2,1,1,0,0
2298,80110040,骑士佩剑掉落,0,1,101,0,60110043,骑士佩剑,2,1,1,0,0
2299,80110040,骑士佩剑掉落,0,1,101,0,60110044,骑士佩剑,2,1,1,0,0
2300,80110040,骑士佩剑掉落,0,1,101,0,60110045,骑士佩剑,1,1,1,0,0
2301,80110040,骑士佩剑掉落,0,1,101,0,60110046,骑士佩剑,1,1,1,0,0
2302,80110050,迅风长剑掉落,10000,1,101,10000,60110050,迅风长剑,10,1,1,0,0
2303,80110050,迅风长剑掉落,0,1,101,0,60110051,迅风长剑,2,1,1,0,0
2304,80110050,迅风长剑掉落,0,1,101,0,60110052,迅风长剑,2,1,1,0,0
2305,80110050,迅风长剑掉落,0,1,101,0,60110053,迅风长剑,2,1,1,0,0
2306,80110050,迅风长剑掉落,0,1,101,0,60110054,迅风长剑,2,1,1,0,0
2307,80110050,迅风长剑掉落,0,1,101,0,60110055,迅风长剑,1,1,1,0,0
2308,80110050,迅风长剑掉落,0,1,101,0,60110056,迅风长剑,1,1,1,0,0
2309,80110060,破空长弓掉落,10000,1,101,10000,60110060,破空长弓,10,1,1,0,0
2310,80110060,破空长弓掉落,0,1,101,0,60110061,破空长弓,2,1,1,0,0
2311,80110060,破空长弓掉落,0,1,101,0,60110062,破空长弓,2,1,1,0,0
2312,80110060,破空长弓掉落,0,1,101,0,60110063,破空长弓,2,1,1,0,0
2313,80110060,破空长弓掉落,0,1,101,0,60110064,破空长弓,2,1,1,0,0
2314,80110060,破空长弓掉落,0,1,101,0,60110065,破空长弓,1,1,1,0,0
2315,80110060,破空长弓掉落,0,1,101,0,60110066,破空长弓,1,1,1,0,0
2316,80110070,月影长弓掉落,10000,1,101,10000,60110070,月影长弓,10,1,1,0,0
2317,80110070,月影长弓掉落,0,1,101,0,60110071,月影长弓,2,1,1,0,0
2318,80110070,月影长弓掉落,0,1,101,0,60110072,月影长弓,2,1,1,0,0
2319,80110070,月影长弓掉落,0,1,101,0,60110073,月影长弓,2,1,1,0,0
2320,80110070,月影长弓掉落,0,1,101,0,60110074,月影长弓,2,1,1,0,0
2321,80110070,月影长弓掉落,0,1,101,0,60110075,月影长弓,1,1,1,0,0
2322,80110070,月影长弓掉落,0,1,101,0,60110076,月影长弓,1,1,1,0,0
2323,80110080,禁军重弓掉落,10000,1,101,10000,60110080,禁军重弓,10,1,1,0,0
2324,80110080,禁军重弓掉落,0,1,101,0,60110081,禁军重弓,2,1,1,0,0
2325,80110080,禁军重弓掉落,0,1,101,0,60110082,禁军重弓,2,1,1,0,0
2326,80110080,禁军重弓掉落,0,1,101,0,60110083,禁军重弓,2,1,1,0,0
2327,80110080,禁军重弓掉落,0,1,101,0,60110084,禁军重弓,2,1,1,0,0
2328,80110080,禁军重弓掉落,0,1,101,0,60110085,禁军重弓,1,1,1,0,0
2329,80110080,禁军重弓掉落,0,1,101,0,60110086,禁军重弓,1,1,1,0,0
2330,80210020,开山重斧掉落,10000,1,101,10000,60210020,开山重斧,10,1,1,0,0
2331,80210020,开山重斧掉落,0,1,101,0,60210021,开山重斧,2,1,1,0,0
2332,80210020,开山重斧掉落,0,1,101,0,60210022,开山重斧,2,1,1,0,0
2333,80210020,开山重斧掉落,0,1,101,0,60210023,开山重斧,2,1,1,0,0
2334,80210020,开山重斧掉落,0,1,101,0,60210024,开山重斧,2,1,1,0,0
2335,80210020,开山重斧掉落,0,1,101,0,60210025,开山重斧,1,1,1,0,0
2336,80210020,开山重斧掉落,0,1,101,0,60210026,开山重斧,1,1,1,0,0
2337,80210030,烈风大斧掉落,10000,1,101,10000,60210030,烈风大斧,10,1,1,0,0
2338,80210030,烈风大斧掉落,0,1,101,0,60210031,烈风大斧,2,1,1,0,0
2339,80210030,烈风大斧掉落,0,1,101,0,60210032,烈风大斧,2,1,1,0,0
2340,80210030,烈风大斧掉落,0,1,101,0,60210033,烈风大斧,2,1,1,0,0
2341,80210030,烈风大斧掉落,0,1,101,0,60210034,烈风大斧,2,1,1,0,0
2342,80210030,烈风大斧掉落,0,1,101,0,60210035,烈风大斧,1,1,1,0,0
2343,80210030,烈风大斧掉落,0,1,101,0,60210036,烈风大斧,1,1,1,0,0
2344,80210040,圣焰战刃掉落,10000,1,101,10000,60210040,圣焰战刃,10,1,1,0,0
2345,80210040,圣焰战刃掉落,0,1,101,0,60210041,近卫战刃,2,1,1,0,0
2346,80210040,圣焰战刃掉落,0,1,101,0,60210042,近卫战刃,2,1,1,0,0
2347,80210040,圣焰战刃掉落,0,1,101,0,60210043,近卫战刃,2,1,1,0,0
2348,80210040,圣焰战刃掉落,0,1,101,0,60210044,近卫战刃,2,1,1,0,0
2349,80210040,圣焰战刃掉落,0,1,101,0,60210045,近卫战刃,1,1,1,0,0
2350,80210040,圣焰战刃掉落,0,1,101,0,60210046,近卫战刃,1,1,1,0,0
2351,80210050,威仪之斧掉落,10000,1,101,10000,60210050,威仪之斧,10,1,1,0,0
2352,80210050,威仪之斧掉落,0,1,101,0,60210051,威仪之斧,2,1,1,0,0
2353,80210050,威仪之斧掉落,0,1,101,0,60210052,威仪之斧,2,1,1,0,0
2354,80210050,威仪之斧掉落,0,1,101,0,60210053,威仪之斧,2,1,1,0,0
2355,80210050,威仪之斧掉落,0,1,101,0,60210054,威仪之斧,2,1,1,0,0
2356,80210050,威仪之斧掉落,0,1,101,0,60210055,威仪之斧,1,1,1,0,0
2357,80210050,威仪之斧掉落,0,1,101,0,60210056,威仪之斧,1,1,1,0,0
2358,80210060,地恸战锤掉落,10000,1,101,10000,60210060,地恸战锤,10,1,1,0,0
2359,80210060,地恸战锤掉落,0,1,101,0,60210061,地恸战锤,2,1,1,0,0
2360,80210060,地恸战锤掉落,0,1,101,0,60210062,地恸战锤,2,1,1,0,0
2361,80210060,地恸战锤掉落,0,1,101,0,60210063,地恸战锤,2,1,1,0,0
2362,80210060,地恸战锤掉落,0,1,101,0,60210064,地恸战锤,2,1,1,0,0
2363,80210060,地恸战锤掉落,0,1,101,0,60210065,地恸战锤,1,1,1,0,0
2364,80210060,地恸战锤掉落,0,1,101,0,60210066,地恸战锤,1,1,1,0,0
2365,80210070,天使重锤掉落,10000,1,101,10000,60210070,天使重锤,10,1,1,0,0
2366,80210070,天使重锤掉落,0,1,101,0,60210071,天使重锤,2,1,1,0,0
2367,80210070,天使重锤掉落,0,1,101,0,60210072,天使重锤,2,1,1,0,0
2368,80210070,天使重锤掉落,0,1,101,0,60210073,天使重锤,2,1,1,0,0
2369,80210070,天使重锤掉落,0,1,101,0,60210074,天使重锤,2,1,1,0,0
2370,80210070,天使重锤掉落,0,1,101,0,60210075,天使重锤,1,1,1,0,0
2371,80210070,天使重锤掉落,0,1,101,0,60210076,天使重锤,1,1,1,0,0
2372,80210080,崩山之刃掉落,10000,1,101,10000,60210080,崩山之刃,10,1,1,0,0
2373,80210080,崩山之刃掉落,0,1,101,0,60210081,崩山之刃,2,1,1,0,0
2374,80210080,崩山之刃掉落,0,1,101,0,60210082,崩山之刃,2,1,1,0,0
2375,80210080,崩山之刃掉落,0,1,101,0,60210083,崩山之刃,2,1,1,0,0
2376,80210080,崩山之刃掉落,0,1,101,0,60210084,崩山之刃,2,1,1,0,0
2377,80210080,崩山之刃掉落,0,1,101,0,60210085,崩山之刃,1,1,1,0,0
2378,80210080,崩山之刃掉落,0,1,101,0,60210086,崩山之刃,1,1,1,0,0
2379,80310020,初学者魔杖掉落,10000,1,101,10000,60310020,初学者魔杖,10,1,1,0,0
2380,80310020,初学者魔杖掉落,0,1,101,0,60310021,初学者魔杖,2,1,1,0,0
2381,80310020,初学者魔杖掉落,0,1,101,0,60310022,初学者魔杖,2,1,1,0,0
2382,80310020,初学者魔杖掉落,0,1,101,0,60310023,初学者魔杖,2,1,1,0,0
2383,80310020,初学者魔杖掉落,0,1,101,0,60310024,初学者魔杖,2,1,1,0,0
2384,80310020,初学者魔杖掉落,0,1,101,0,60310025,初学者魔杖,1,1,1,0,0
2385,80310020,初学者魔杖掉落,0,1,101,0,60310026,初学者魔杖,1,1,1,0,0
2386,80310030,祈火之杖掉落,10000,1,101,10000,60310030,祈火之杖,10,1,1,0,0
2387,80310030,祈火之杖掉落,0,1,101,0,60310031,祈火之杖,2,1,1,0,0
2388,80310030,祈火之杖掉落,0,1,101,0,60310032,祈火之杖,2,1,1,0,0
2389,80310030,祈火之杖掉落,0,1,101,0,60310033,祈火之杖,2,1,1,0,0
2390,80310030,祈火之杖掉落,0,1,101,0,60310034,祈火之杖,2,1,1,0,0
2391,80310030,祈火之杖掉落,0,1,101,0,60310035,祈火之杖,1,1,1,0,0
2392,80310030,祈火之杖掉落,0,1,101,0,60310036,祈火之杖,1,1,1,0,0
2393,80310040,海神的恩赐掉落,10000,1,101,10000,60310040,海神的恩赐,10,1,1,0,0
2394,80310040,海神的恩赐掉落,0,1,101,0,60310041,海神的恩赐,2,1,1,0,0
2395,80310040,海神的恩赐掉落,0,1,101,0,60310042,海神的恩赐,2,1,1,0,0
2396,80310040,海神的恩赐掉落,0,1,101,0,60310043,海神的恩赐,2,1,1,0,0
2397,80310040,海神的恩赐掉落,0,1,101,0,60310044,海神的恩赐,2,1,1,0,0
2398,80310040,海神的恩赐掉落,0,1,101,0,60310045,海神的恩赐,1,1,1,0,0
2399,80310040,海神的恩赐掉落,0,1,101,0,60310046,海神的恩赐,1,1,1,0,0
2400,80310050,星辰之杖掉落,10000,1,101,10000,60310050,星辰之杖,10,1,1,0,0
2401,80310050,星辰之杖掉落,0,1,101,0,60310051,星辰之杖,2,1,1,0,0
2402,80310050,星辰之杖掉落,0,1,101,0,60310052,星辰之杖,2,1,1,0,0
2403,80310050,星辰之杖掉落,0,1,101,0,60310053,星辰之杖,2,1,1,0,0
2404,80310050,星辰之杖掉落,0,1,101,0,60310054,星辰之杖,2,1,1,0,0
2405,80310050,星辰之杖掉落,0,1,101,0,60310055,星辰之杖,1,1,1,0,0
2406,80310050,星辰之杖掉落,0,1,101,0,60310056,星辰之杖,1,1,1,0,0
2407,80310060,奥术魔杖掉落,10000,1,101,10000,60310060,奥术魔杖,10,1,1,0,0
2408,80310060,奥术魔杖掉落,0,1,101,0,60310061,奥术魔杖,2,1,1,0,0
2409,80310060,奥术魔杖掉落,0,1,101,0,60310062,奥术魔杖,2,1,1,0,0
2410,80310060,奥术魔杖掉落,0,1,101,0,60310063,奥术魔杖,2,1,1,0,0
2411,80310060,奥术魔杖掉落,0,1,101,0,60310064,奥术魔杖,2,1,1,0,0
2412,80310060,奥术魔杖掉落,0,1,101,0,60310065,奥术魔杖,1,1,1,0,0
2413,80310060,奥术魔杖掉落,0,1,101,0,60310066,奥术魔杖,1,1,1,0,0
2414,80310070,法神的传承掉落,10000,1,101,10000,60310070,法神的传承,10,1,1,0,0
2415,80310070,法神的传承掉落,0,1,101,0,60310071,法神的传承,2,1,1,0,0
2416,80310070,法神的传承掉落,0,1,101,0,60310072,法神的传承,2,1,1,0,0
2417,80310070,法神的传承掉落,0,1,101,0,60310073,法神的传承,2,1,1,0,0
2418,80310070,法神的传承掉落,0,1,101,0,60310074,法神的传承,2,1,1,0,0
2419,80310070,法神的传承掉落,0,1,101,0,60310075,法神的传承,1,1,1,0,0
2420,80310070,法神的传承掉落,0,1,101,0,60310076,法神的传承,1,1,1,0,0
2421,80310080,魔焰巨杖掉落,10000,1,101,10000,60310080,魔焰巨杖,10,1,1,0,0
2422,80310080,魔焰巨杖掉落,0,1,101,0,60310081,魔焰巨杖,2,1,1,0,0
2423,80310080,魔焰巨杖掉落,0,1,101,0,60310082,魔焰巨杖,2,1,1,0,0
2424,80310080,魔焰巨杖掉落,0,1,101,0,60310083,魔焰巨杖,2,1,1,0,0
2425,80310080,魔焰巨杖掉落,0,1,101,0,60310084,魔焰巨杖,2,1,1,0,0
2426,80310080,魔焰巨杖掉落,0,1,101,0,60310085,魔焰巨杖,1,1,1,0,0
2427,80310080,魔焰巨杖掉落,0,1,101,0,60310086,魔焰巨杖,1,1,1,0,0
2428,80420020,开山头盔掉落,10000,1,101,10000,60420020,开山头盔,10,1,1,0,0
2429,80420020,开山头盔掉落,0,1,101,0,60420021,开山头盔,2,1,1,0,0
2430,80420020,开山头盔掉落,0,1,101,0,60420022,开山头盔,2,1,1,0,0
2431,80420020,开山头盔掉落,0,1,101,0,60420023,开山头盔,2,1,1,0,0
2432,80420020,开山头盔掉落,0,1,101,0,60420024,开山头盔,2,1,1,0,0
2433,80420020,开山头盔掉落,0,1,101,0,60420025,开山头盔,1,1,1,0,0
2434,80420020,开山头盔掉落,0,1,101,0,60420026,开山头盔,1,1,1,0,0
2435,80420030,烈风头盔掉落,10000,1,101,10000,60420030,烈风头盔,10,1,1,0,0
2436,80420030,烈风头盔掉落,0,1,101,0,60420031,烈风头盔,2,1,1,0,0
2437,80420030,烈风头盔掉落,0,1,101,0,60420032,烈风头盔,2,1,1,0,0
2438,80420030,烈风头盔掉落,0,1,101,0,60420033,烈风头盔,2,1,1,0,0
2439,80420030,烈风头盔掉落,0,1,101,0,60420034,烈风头盔,2,1,1,0,0
2440,80420030,烈风头盔掉落,0,1,101,0,60420035,烈风头盔,1,1,1,0,0
2441,80420030,烈风头盔掉落,0,1,101,0,60420036,烈风头盔,1,1,1,0,0
2442,80420040,圣焰战盔掉落,10000,1,101,10000,60420040,圣焰战盔,10,1,1,0,0
2443,80420040,圣焰战盔掉落,0,1,101,0,60420041,圣焰战盔,2,1,1,0,0
2444,80420040,圣焰战盔掉落,0,1,101,0,60420042,圣焰战盔,2,1,1,0,0
2445,80420040,圣焰战盔掉落,0,1,101,0,60420043,圣焰战盔,2,1,1,0,0
2446,80420040,圣焰战盔掉落,0,1,101,0,60420044,圣焰战盔,2,1,1,0,0
2447,80420040,圣焰战盔掉落,0,1,101,0,60420045,圣焰战盔,1,1,1,0,0
2448,80420040,圣焰战盔掉落,0,1,101,0,60420046,圣焰战盔,1,1,1,0,0
2449,80420050,威仪战盔掉落,10000,1,101,10000,60420050,威仪战盔,10,1,1,0,0
2450,80420050,威仪战盔掉落,0,1,101,0,60420051,威仪战盔,2,1,1,0,0
2451,80420050,威仪战盔掉落,0,1,101,0,60420052,威仪战盔,2,1,1,0,0
2452,80420050,威仪战盔掉落,0,1,101,0,60420053,威仪战盔,2,1,1,0,0
2453,80420050,威仪战盔掉落,0,1,101,0,60420054,威仪战盔,2,1,1,0,0
2454,80420050,威仪战盔掉落,0,1,101,0,60420055,威仪战盔,1,1,1,0,0
2455,80420050,威仪战盔掉落,0,1,101,0,60420056,威仪战盔,1,1,1,0,0
2456,80420060,地恸战盔掉落,10000,1,101,10000,60420060,地恸战盔,10,1,1,0,0
2457,80420060,地恸战盔掉落,0,1,101,0,60420061,地恸战盔,2,1,1,0,0
2458,80420060,地恸战盔掉落,0,1,101,0,60420062,地恸战盔,2,1,1,0,0
2459,80420060,地恸战盔掉落,0,1,101,0,60420063,地恸战盔,2,1,1,0,0
2460,80420060,地恸战盔掉落,0,1,101,0,60420064,地恸战盔,2,1,1,0,0
2461,80420060,地恸战盔掉落,0,1,101,0,60420065,地恸战盔,1,1,1,0,0
2462,80420060,地恸战盔掉落,0,1,101,0,60420066,地恸战盔,1,1,1,0,0
2463,80420070,天使的战盔掉落,10000,1,101,10000,60420070,天使的战盔,10,1,1,0,0
2464,80420070,天使的战盔掉落,0,1,101,0,60420071,天使的战盔,2,1,1,0,0
2465,80420070,天使的战盔掉落,0,1,101,0,60420072,天使的战盔,2,1,1,0,0
2466,80420070,天使的战盔掉落,0,1,101,0,60420073,天使的战盔,2,1,1,0,0
2467,80420070,天使的战盔掉落,0,1,101,0,60420074,天使的战盔,2,1,1,0,0
2468,80420070,天使的战盔掉落,0,1,101,0,60420075,天使的战盔,1,1,1,0,0
2469,80420070,天使的战盔掉落,0,1,101,0,60420076,天使的战盔,1,1,1,0,0
2470,80420080,崩山战盔掉落,10000,1,101,10000,60420080,崩山战盔,10,1,1,0,0
2471,80420080,崩山战盔掉落,0,1,101,0,60420081,崩山战盔,2,1,1,0,0
2472,80420080,崩山战盔掉落,0,1,101,0,60420082,崩山战盔,2,1,1,0,0
2473,80420080,崩山战盔掉落,0,1,101,0,60420083,崩山战盔,2,1,1,0,0
2474,80420080,崩山战盔掉落,0,1,101,0,60420084,崩山战盔,2,1,1,0,0
2475,80420080,崩山战盔掉落,0,1,101,0,60420085,崩山战盔,1,1,1,0,0
2476,80420080,崩山战盔掉落,0,1,101,0,60420086,崩山战盔,1,1,1,0,0
2477,80430020,开山战甲掉落,10000,1,101,10000,60430020,开山战甲,10,1,1,0,0
2478,80430020,开山战甲掉落,0,1,101,0,60430021,开山战甲,2,1,1,0,0
2479,80430020,开山战甲掉落,0,1,101,0,60430022,开山战甲,2,1,1,0,0
2480,80430020,开山战甲掉落,0,1,101,0,60430023,开山战甲,2,1,1,0,0
2481,80430020,开山战甲掉落,0,1,101,0,60430024,开山战甲,2,1,1,0,0
2482,80430020,开山战甲掉落,0,1,101,0,60430025,开山战甲,1,1,1,0,0
2483,80430020,开山战甲掉落,0,1,101,0,60430026,开山战甲,1,1,1,0,0
2484,80430030,烈风战甲掉落,10000,1,101,10000,60430030,烈风战甲,10,1,1,0,0
2485,80430030,烈风战甲掉落,0,1,101,0,60430031,烈风战甲,2,1,1,0,0
2486,80430030,烈风战甲掉落,0,1,101,0,60430032,烈风战甲,2,1,1,0,0
2487,80430030,烈风战甲掉落,0,1,101,0,60430033,烈风战甲,2,1,1,0,0
2488,80430030,烈风战甲掉落,0,1,101,0,60430034,烈风战甲,2,1,1,0,0
2489,80430030,烈风战甲掉落,0,1,101,0,60430035,烈风战甲,1,1,1,0,0
2490,80430030,烈风战甲掉落,0,1,101,0,60430036,烈风战甲,1,1,1,0,0
2491,80430040,圣焰战甲掉落,10000,1,101,10000,60430040,圣焰战甲,10,1,1,0,0
2492,80430040,圣焰战甲掉落,0,1,101,0,60430041,圣焰战甲,2,1,1,0,0
2493,80430040,圣焰战甲掉落,0,1,101,0,60430042,圣焰战甲,2,1,1,0,0
2494,80430040,圣焰战甲掉落,0,1,101,0,60430043,圣焰战甲,2,1,1,0,0
2495,80430040,圣焰战甲掉落,0,1,101,0,60430044,圣焰战甲,2,1,1,0,0
2496,80430040,圣焰战甲掉落,0,1,101,0,60430045,圣焰战甲,1,1,1,0,0
2497,80430040,圣焰战甲掉落,0,1,101,0,60430046,圣焰战甲,1,1,1,0,0
2498,80430050,威仪战甲掉落,10000,1,101,10000,60430050,威仪战甲,10,1,1,0,0
2499,80430050,威仪战甲掉落,0,1,101,0,60430051,威仪战甲,2,1,1,0,0
2500,80430050,威仪战甲掉落,0,1,101,0,60430052,威仪战甲,2,1,1,0,0
2501,80430050,威仪战甲掉落,0,1,101,0,60430053,威仪战甲,2,1,1,0,0
2502,80430050,威仪战甲掉落,0,1,101,0,60430054,威仪战甲,2,1,1,0,0
2503,80430050,威仪战甲掉落,0,1,101,0,60430055,威仪战甲,1,1,1,0,0
2504,80430050,威仪战甲掉落,0,1,101,0,60430056,威仪战甲,1,1,1,0,0
2505,80430060,地恸板甲掉落,10000,1,101,10000,60430060,地恸板甲,10,1,1,0,0
2506,80430060,地恸板甲掉落,0,1,101,0,60430061,地恸板甲,2,1,1,0,0
2507,80430060,地恸板甲掉落,0,1,101,0,60430062,地恸板甲,2,1,1,0,0
2508,80430060,地恸板甲掉落,0,1,101,0,60430063,地恸板甲,2,1,1,0,0
2509,80430060,地恸板甲掉落,0,1,101,0,60430064,地恸板甲,2,1,1,0,0
2510,80430060,地恸板甲掉落,0,1,101,0,60430065,地恸板甲,1,1,1,0,0
2511,80430060,地恸板甲掉落,0,1,101,0,60430066,地恸板甲,1,1,1,0,0
2512,80430070,天使的板甲掉落,10000,1,101,10000,60430070,天使的板甲,10,1,1,0,0
2513,80430070,天使的板甲掉落,0,1,101,0,60430071,天使的板甲,2,1,1,0,0
2514,80430070,天使的板甲掉落,0,1,101,0,60430072,天使的板甲,2,1,1,0,0
2515,80430070,天使的板甲掉落,0,1,101,0,60430073,天使的板甲,2,1,1,0,0
2516,80430070,天使的板甲掉落,0,1,101,0,60430074,天使的板甲,2,1,1,0,0
2517,80430070,天使的板甲掉落,0,1,101,0,60430075,天使的板甲,1,1,1,0,0
2518,80430070,天使的板甲掉落,0,1,101,0,60430076,天使的板甲,1,1,1,0,0
2519,80430080,崩山板甲掉落,10000,1,101,10000,60430080,崩山板甲,10,1,1,0,0
2520,80430080,崩山板甲掉落,0,1,101,0,60430081,崩山板甲,2,1,1,0,0
2521,80430080,崩山板甲掉落,0,1,101,0,60430082,崩山板甲,2,1,1,0,0
2522,80430080,崩山板甲掉落,0,1,101,0,60430083,崩山板甲,2,1,1,0,0
2523,80430080,崩山板甲掉落,0,1,101,0,60430084,崩山板甲,2,1,1,0,0
