skill_id,originalskill,skill_name,type_show,skill_level,consume_type1,consume_num1,consume_type2,consume_num2,rare,release_bout,count_down,upgrade,skill_china,skill_type,show,skill_description,buff_value_type,trigger_pro1,skill_effect1,finishjump1,unfinishjump1,trigger_pro2,skill_effect2,finishjump2,unfinishjump2,trigger_pro3,skill_effect3,finishjump3,unfinishjump3,trigger_pro4,skill_effect4,finishjump4,unfinishjump4,trigger_pro5,skill_effect5,finishjump5,unfinishjump5,trigger_pro6,skill_effect6,finishjump6,unfinishjump6,trigger_pro7,skill_effect7,finishjump7,unfinishjump7,trigger_pro8,skill_effect8,finishjump8,unfinishjump8,trigger_pro9,skill_effect9,finishjump9,unfinishjump9,trigger_pro10,skill_effect10,finishjump10,unfinishjump10,trigger_pro11,skill_effect11,finishjump11,unfinishjump11,trigger_pro12,skill_effect12,finishjump12,unfinishjump12,skill_add_type,skill_add_value,attack_before,attack_after,skill_range,skill_scope,skill_scope2,skill_object,skill_energy,lua_name,skill_icon,skill_sound,showpanel,blacktime,lighteffect,storageturn,showtop_effect,skill_Action_round
100000433,100000431,高级波动,被动技能,3,30600043,5,30100001,20000,0,0,0,0,4,0,0,造成魔法伤害时，最终伤害结果会在100~120%之间随机波动,7,10000,305,2,0,10000,60003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000433,0,0,0,0,0,0,0
100000441,100000441,初级神赦,被动技能,1,30600044,1,30100001,0,0,0,0,100000442,4,0,0,攻击提高2%，受到单次伤害超过生命上限40%时，20%概率使其减免30%,9,10000,70001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000441,0,0,0,0,0,0,0
100000442,100000441,中级神赦,被动技能,2,30600044,3,30100001,10000,0,0,0,100000443,4,0,0,攻击提高4%，受到单次伤害超过生命上限40%时，25%概率使其减免40%,9,10000,70002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000442,0,0,0,0,0,0,0
100000443,100000441,高级神赦,被动技能,3,30600044,5,30100001,20000,0,0,0,0,4,0,0,攻击提高6%，受到单次伤害超过生命上限40%时，30%概率使其减免50%,9,10000,70003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000443,0,0,0,0,0,0,0
100000451,100000451,初级圣灵,被动技能,1,30600045,1,30100001,0,0,0,99,100000452,4,0,0,死亡后化为灵魂，下回合有5%概率以15%生命值复活，每过1回合复活概率递增5%，5回合后必定复活，每场战斗只生效一次,8,10000,71001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000451,0,0,0,0,0,0,0
100000452,100000451,中级圣灵,被动技能,2,30600045,3,30100001,10000,0,0,99,100000453,4,0,0,死亡后化为灵魂，下回合有10%概率以20%生命值复活，每过1回合复活概率递增5%，5回合后必定复活，每场战斗只生效一次,8,10000,71002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000452,0,0,0,0,0,0,0
100000453,100000451,高级圣灵,被动技能,3,30600045,5,30100001,20000,0,0,99,0,4,0,0,死亡后化为灵魂，下回合有15%概率以25%生命值复活，每过1回合复活概率递增5%，5回合后必定复活，每场战斗只生效一次,8,10000,71003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000453,0,0,0,0,0,0,0
100000461,100000461,初级驱灵,被动技能,1,30600046,1,30100001,0,0,0,0,100000462,4,0,0,对携带圣灵的单位伤害提升10%，若击杀单位则其无法触发圣灵的效果,9,10000,70004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000461,0,0,0,0,0,0,0
100000462,100000461,中级驱灵,被动技能,2,30600046,3,30100001,10000,0,0,0,100000463,4,0,0,对携带圣灵的单位伤害提升20%，若击杀单位则其无法触发圣灵的效果,9,10000,70005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000462,0,0,0,0,0,0,0
100000463,100000461,高级驱灵,被动技能,3,30600046,5,30100001,20000,0,0,0,0,4,0,0,对携带圣灵的单位伤害提升30%，若击杀单位则其无法触发圣灵的效果,9,10000,70006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo100000463,0,0,0,0,0,0,0
200000091,200000091,魔甲,被动技能,1,0,0,0,0,0,0,0,200000092,5,0,0,自身受到攻击时，对攻击者造成自身生命值上限2.5%的伤害，该伤害无视防御,5,10000,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000091,0,0,0,0,0,0,0
200000092,200000091,魔甲,被动技能,2,0,0,0,0,0,0,0,200000093,5,0,0,自身受到攻击时，对攻击者造成自身生命值上限2.6%的伤害，该伤害无视防御,5,10000,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000092,0,0,0,0,0,0,0
200000093,200000091,魔甲,被动技能,3,0,0,0,0,0,0,0,200000094,5,0,0,自身受到攻击时，对攻击者造成自身生命值上限2.7%的伤害，该伤害无视防御,5,10000,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000093,0,0,0,0,0,0,0
200000094,200000091,魔甲,被动技能,4,0,0,0,0,0,0,0,0,5,0,0,自身受到攻击时，对攻击者造成自身生命值上限2.8%的伤害，该伤害无视防御,5,10000,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000094,0,0,0,0,0,0,0
200000101,200000101,神战,被动技能,1,0,0,0,0,0,0,0,200000102,5,0,0,进入战斗后，每回合提升3%伤害，最多叠加5层（该效果不可驱散）,14,10000,9313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000101,0,0,0,0,0,0,0
200000102,200000101,神战,被动技能,2,0,0,0,0,0,0,0,200000103,5,0,0,进入战斗后，每回合提升3.1%伤害，最多叠加5层（该效果不可驱散）,14,10000,9314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000102,0,0,0,0,0,0,0
200000103,200000101,神战,被动技能,3,0,0,0,0,0,0,0,200000104,5,0,0,进入战斗后，每回合提升3.2%伤害，最多叠加5层（该效果不可驱散）,14,10000,9315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000103,0,0,0,0,0,0,0
200000104,200000101,神战,被动技能,4,0,0,0,0,0,0,0,0,5,0,0,进入战斗后，每回合提升3.3%伤害，最多叠加5层（该效果不可驱散）,14,10000,9316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000104,0,0,0,0,0,0,0
200000111,200000111,龙威,被动技能,1,0,0,0,0,0,0,0,200000112,5,0,0,攻击造成暴击时，有25%概率额外再造成目标生命上限8%的无视防御伤害（该伤害不超过攻击的1.2倍）,17,2500,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000111,0,0,0,0,0,0,0
200000112,200000111,龙威,被动技能,2,0,0,0,0,0,0,0,200000113,5,0,0,攻击造成暴击时，有26%概率额外再造成目标生命上限8%的无视防御伤害（该伤害不超过攻击的1.2倍）,17,2600,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000112,0,0,0,0,0,0,0
200000113,200000111,龙威,被动技能,3,0,0,0,0,0,0,0,200000114,5,0,0,攻击造成暴击时，有27%概率额外再造成目标生命上限8%的无视防御伤害（该伤害不超过攻击的1.2倍）,17,2700,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000113,0,0,0,0,0,0,0
200000114,200000111,龙威,被动技能,4,0,0,0,0,0,0,0,0,5,0,0,攻击造成暴击时，有28%概率额外再造成目标生命上限8%的无视防御伤害（该伤害不超过攻击的1.2倍）,17,2800,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000114,0,0,0,0,0,0,0
200000121,200000121,神愈,被动技能,1,0,0,0,0,0,0,0,200000122,5,0,0,治疗时，目标获得等同治疗量20%的护盾（该效果不可被驱散），持续2回合,2,10000,9904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000121,0,0,0,0,0,0,0
200000122,200000121,神愈,被动技能,2,0,0,0,0,0,0,0,200000123,5,0,0,治疗时，目标获得等同治疗量21%的护盾（该效果不可被驱散），持续2回合,2,10000,9905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000122,0,0,0,0,0,0,0
200000123,200000121,神愈,被动技能,3,0,0,0,0,0,0,0,200000124,5,0,0,治疗时，目标获得等同治疗量22%的护盾（该效果不可被驱散），持续2回合,2,10000,9906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000123,0,0,0,0,0,0,0
200000124,200000121,神愈,被动技能,4,0,0,0,0,0,0,0,0,5,0,0,治疗时，目标获得等同治疗量23%的护盾（该效果不可被驱散），持续2回合,2,10000,9907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo200000124,0,0,0,0,0,0,0
310000001,310000001,嗜血,主动技能,1,0,0,0,0,0,3,2,310000002,6,0,290,对随机2名敌人造成真实伤害290点，30%概率附加（流血）2回合，每回合损失58点生命值,19,10000,91001,2,2,3000,11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000001,0,0,0,0,0,0,0
310000002,310000001,嗜血,主动技能,2,30400001,10,80000001,200000,0,3,2,310000003,6,0,1365,对随机2名敌人造成真实伤害1365点，32%概率附加（流血）2回合，每回合损失58点生命值,19,10000,91002,2,2,3200,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000002,0,0,0,0,0,0,0
310000003,310000001,嗜血,主动技能,3,30400001,20,80000001,400000,0,3,2,310000004,6,0,3564,对随机2名敌人造成真实伤害3564点，34%概率附加（流血）2回合，每回合损失58点生命值,19,10000,91003,2,2,3400,11103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000003,0,0,0,0,0,0,0
310000004,310000001,嗜血,主动技能,4,30400001,30,80000001,800000,0,3,2,310000005,6,0,5133,对随机2名敌人造成真实伤害5133点，36%概率附加（流血）2回合，每回合损失58点生命值,19,10000,91004,2,2,3600,11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000004,0,0,0,0,0,0,0
310000005,310000001,嗜血,主动技能,5,30400001,50,80000001,1000000,0,3,2,310000006,6,0,7654,对随机3名敌人造成真实伤害7654点，38%概率附加（流血）2回合，每回合损失58点生命值,19,10000,91005,2,2,3800,11105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000005,0,0,0,0,0,0,0
310000006,310000001,嗜血,主动技能,6,30400001,60,80000001,1600000,0,3,2,310000007,6,0,10536,对随机3名敌人造成真实伤害10536点，40%概率附加（流血）2回合，每回合损失58点生命值,19,10000,91006,2,2,4000,11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000006,0,0,0,0,0,0,0
310000007,310000001,嗜血,主动技能,7,30400001,70,80000001,1800000,0,3,2,310000008,6,0,15643,对随机3名敌人造成真实伤害15643点，42%概率附加（流血）2回合，每回合损失58点生命值,19,10000,91007,2,2,4200,11107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000007,0,0,0,0,0,0,0
310000008,310000001,嗜血,主动技能,8,30400001,80,80000001,2000000,0,3,2,310000009,6,0,21645,对随机3名敌人造成真实伤害21645点，44%概率附加（流血）2回合，每回合损失58点生命值,19,10000,91008,2,2,4400,11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000008,0,0,0,0,0,0,0
310000009,310000001,嗜血,主动技能,9,30400001,100,80000001,3000000,0,3,2,310000010,6,0,34564,对随机4名敌人造成真实伤害34564点，46%概率附加（流血）2回合，每回合损失58点生命值，并使己方随机2名英雄对【流血】目标伤害提升5%，持续2回合,19,10000,91009,2,2,4600,11109,3,0,10000,91201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000009,0,0,0,0,0,0,0
310000010,310000001,嗜血,主动技能,10,30400001,110,80000001,4000000,0,3,2,310000011,6,0,46546,对随机4名敌人造成真实伤害46546点，48%概率附加（流血）2回合，每回合损失58点生命值，并使己方随机2名英雄对【流血】目标伤害提升10%，持续2回合,19,10000,91010,2,2,4800,11110,3,0,10000,91202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000010,0,0,0,0,0,0,0
310000011,310000001,嗜血,主动技能,11,30400001,120,80000001,5000000,0,3,2,310000012,6,0,56464,对随机4名敌人造成真实伤害56464点，50%概率附加（流血）2回合，每回合损失58点生命值，并使己方随机2名英雄对【流血】目标伤害提升15%，持续2回合,19,10000,91011,2,2,5000,11111,3,0,10000,91203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000011,0,0,0,0,0,0,0
310000012,310000001,嗜血,主动技能,12,30400001,130,80000001,6000000,0,3,2,0,6,0,67136,对随机4名敌人造成真实伤害67136点，52%概率附加（流血）2回合，每回合损失58点生命值，并使己方随机2名英雄对【流血】目标伤害提升20%，持续2回合,19,10000,91012,2,2,5200,11112,3,0,10000,91204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo310000012,0,0,0,0,0,0,0
320000001,320000001,碎魄,主动技能,1,0,0,0,0,0,3,2,320000002,6,0,640,对随机2名敌人造成真实伤害640点，30%概率降低目标10%攻击2回合,19,10000,92001,2,2,3000,92101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000001,0,0,0,0,0,0,0
320000002,320000001,碎魄,主动技能,2,30400001,10,80000001,200000,0,3,2,320000003,6,0,1064,对随机2名敌人造成真实伤害1064点，32%概率降低目标12%攻击2回合,19,10000,92002,2,2,3200,92102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000002,0,0,0,0,0,0,0
320000003,320000001,碎魄,主动技能,3,30400001,20,80000001,400000,0,3,2,320000004,6,0,1646,对随机2名敌人造成真实伤害1646点，34%概率降低目标14%攻击2回合,19,10000,92003,2,2,3400,92103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000003,0,0,0,0,0,0,0
320000004,320000001,碎魄,主动技能,4,30400001,30,80000001,800000,0,3,2,320000005,6,0,3654,对随机2名敌人造成真实伤害3654点，36%概率降低目标16%攻击2回合,19,10000,92004,2,2,3600,92104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000004,0,0,0,0,0,0,0
320000005,320000001,碎魄,主动技能,5,30400001,50,80000001,1000000,0,3,2,320000006,6,0,5646,对随机3名敌人造成真实伤害5646点，38%概率降低目标18%攻击2回合,19,10000,92005,2,2,3800,92105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000005,0,0,0,0,0,0,0
320000006,320000001,碎魄,主动技能,6,30400001,60,80000001,1600000,0,3,2,320000007,6,0,7654,对随机3名敌人造成真实伤害7654点，40%概率降低目标20%攻击2回合,19,10000,92006,2,2,4000,92106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000006,0,0,0,0,0,0,0
320000007,320000001,碎魄,主动技能,7,30400001,70,80000001,1800000,0,3,2,320000008,6,0,9135,对随机3名敌人造成真实伤害9135点，42%概率降低目标22%攻击2回合,19,10000,92007,2,2,4200,92107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000007,0,0,0,0,0,0,0
320000008,320000001,碎魄,主动技能,8,30400001,80,80000001,2000000,0,3,2,320000009,6,0,15643,对随机3名敌人造成真实伤害15643点，44%概率降低目标24%攻击2回合,19,10000,92008,2,2,4400,92108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000008,0,0,0,0,0,0,0
320000009,320000001,碎魄,主动技能,9,30400001,100,80000001,3000000,0,3,2,320000010,6,0,31546,对随机4名敌人造成真实伤害31546点，46%概率降低目标26%攻击2回合，并随机给2个队友增加吸收生命值上限5%伤害的护盾，持续2回合,19,10000,92009,2,2,4600,92109,3,0,10000,92201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000009,0,0,0,0,0,0,0
320000010,320000001,碎魄,主动技能,10,30400001,110,80000001,4000000,0,3,2,320000011,6,0,43158,对随机4名敌人造成真实伤害43158点，48%概率降低目标28%攻击2回合，并随机给2个队友增加吸收生命值上限10%伤害的护盾，持续2回合,19,10000,92010,2,2,4800,92110,3,0,10000,92202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000010,0,0,0,0,0,0,0
320000011,320000001,碎魄,主动技能,11,30400001,120,80000001,5000000,0,3,2,320000012,6,0,59341,对随机4名敌人造成真实伤害59341点，50%概率降低目标30%攻击2回合，并随机给2个队友增加吸收生命值上限15%伤害的护盾，持续2回合,19,10000,92011,2,2,5000,92111,3,0,10000,92203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000011,0,0,0,0,0,0,0
320000012,320000001,碎魄,主动技能,12,30400001,130,80000001,6000000,0,3,2,0,6,0,70792,对随机4名敌人造成真实伤害70792点，52%概率降低目标32%攻击2回合，并随机给2个队友增加吸收生命值上限20%伤害的护盾，持续2回合,19,10000,92012,2,2,5200,92112,3,0,10000,92204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo320000012,0,0,0,0,0,0,0
330000001,330000001,破灭,主动技能,1,0,0,0,0,0,3,2,330000002,6,0,934,对随机2名敌人造成真实伤害934点，恢复随机己方2名目标5%生命,19,10000,93001,2,2,10000,93101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo330000001,0,0,0,0,0,0,0
330000002,330000001,破灭,主动技能,2,30400001,10,80000001,200000,0,3,2,330000003,6,0,1831,对随机2名敌人造成真实伤害1831点，恢复随机己方2名目标6%生命,19,10000,93002,2,2,10000,93102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo330000002,0,0,0,0,0,0,0
330000003,330000001,破灭,主动技能,3,30400001,20,80000001,400000,0,3,2,330000004,6,0,2561,对随机2名敌人造成真实伤害2561点，恢复随机己方2名目标7%生命,19,10000,93003,2,2,10000,93103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo330000003,0,0,0,0,0,0,0
330000004,330000001,破灭,主动技能,4,30400001,30,80000001,800000,0,3,2,330000005,6,0,4312,对随机2名敌人造成真实伤害4312点，恢复随机己方2名目标8%生命,19,10000,93004,2,2,10000,93104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo330000004,0,0,0,0,0,0,0
330000005,330000001,破灭,主动技能,5,30400001,50,80000001,1000000,0,3,2,330000006,6,0,6831,对随机3名敌人造成真实伤害6831点，恢复随机己方2名目标9%生命,19,10000,93005,2,2,10000,93105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo330000005,0,0,0,0,0,0,0
330000006,330000001,破灭,主动技能,6,30400001,60,80000001,1600000,0,3,2,330000007,6,0,8315,对随机3名敌人造成真实伤害8315点，恢复随机己方2名目标10%生命,19,10000,93006,2,2,10000,93106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo330000006,0,0,0,0,0,0,0
330000007,330000001,破灭,主动技能,7,30400001,70,80000001,1800000,0,3,2,330000008,6,0,11651,对随机3名敌人造成真实伤害11651点，恢复随机己方2名目标11%生命,19,10000,93007,2,2,10000,93107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo330000007,0,0,0,0,0,0,0
