str_id,str
STR_UI_ZhanMa_XuanZe_str_3,属性名字:
STR_UI_ZhanMa_XuanZe_str_4,属性名字:
STR_UI_ZhanMa_XuanZe_str_5,属性名字:
STR_UI_ZhanMa_XuanZe_str_6,属性名字:
STR_UI_ZhanMa_XuanZe_str_7,属性名字:
STR_UI_ZhanMa_XuanZe_str_8,属性名字:
STR_UI_ZhanMa_XuanZe_str_9,基础属性
STR_UI_ZhanMa_XuanZe_str_10,属性名字:
STR_UI_ZhanMa_XuanZe_str_11,+99999(觉醒孔加成)
STR_UI_ZhanMa_XuanZe_str_12,属性名字:
STR_UI_ZhanMa_XuanZe_str_13,+99999(觉醒孔加成)
STR_UI_ZhanMa_XuanZe_str_14,属性名字:
STR_UI_ZhanMa_XuanZe_str_15,+99999(觉醒孔加成)
STR_UI_ZhanMa_XuanZe_str_16,属性名字:
STR_UI_ZhanMa_XuanZe_str_17,+99999(觉醒孔加成)
STR_UI_ZhanMa_XuanZe_str_18,属性名字:
STR_UI_ZhanMa_XuanZe_str_19,+99999(觉醒孔加成)
STR_UI_ZhanMa_XuanZe_str_20,属性名字:
STR_UI_ZhanMa_XuanZe_str_21,+99999(觉醒孔加成)
STR_UI_ZhanMa_XuanZe_str_22,符文属性
STR_UI_ZhanMa_XuanZe_str_23,属性名字:
STR_UI_ZhanMa_XuanZe_str_24,属性名字:
STR_UI_ZhanMa_XuanZe_str_25,属性名字:
STR_UI_ZhanMa_XuanZe_str_26,属性名字:
STR_UI_ZhanMa_XuanZe_str_27,属性名字:
STR_UI_ZhanMa_XuanZe_str_28,属性名字:
STR_UI_ZhanMa_XuanZe_str_29,进化属性
STR_UI_ZhanMa_XuanZe_str_30,被动
STR_UI_ZhanMa_XuanZe_str_31,技能名字
STR_UI_ZhanMa_XuanZe_str_32,技能的描述这是十个字技能的描述这是二十字技能的描述这是三十字
STR_UI_ZhanMa_XuanZe_str_33,技能
STR_UI_ZhanMa_XuanZe_str_34,觉醒孔槽:
STR_UI_ZhanMa_XuanZe_str_35,3个
STR_UI_ZhanMa_XuanZe_str_36,大幅度提高装备在龙魂孔上的马魂属性
STR_UI_ZhanMa_XuanZe_str_37,签订契约
STR_UI_ZhanMa_XuanZe_str_38,前往分解
STR_UI_ZhanMa_XuanZe_str_39,魔宠数量:
STR_UI_ZhanMa_XuanZe_str_40,暂无此类物品
STR_UI_ZhanMa_XuanZe_2_str_0,选择魔宠
STR_UI_ZhanMa_XuanZe_2_str_1,确定
STR_UI_ZhanMa_XuanZe_2_str_2,需要4星魔宠:
STR_UI_ZhanYi_str_0,战役
STR_UI_ZhanYi_str_1,2天后开启
STR_UI_ZhanYi_str_2,2天后开启
STR_UI_ZhanYi_str_3,2天后开启
STR_UI_ZhanYi_str_4,60级开放
STR_UI_ZhanYi_2_str_0,战役
STR_UI_ZhanYi_2_str_1,有可能掉落
STR_UI_ZhanYi_2_str_2,开启的条件
STR_UI_ZhanYi_2_str_3,挑战次数:
STR_UI_ZhanYi_2_str_4,有可能掉落
STR_UI_ZhanYi_2_str_5,开启的条件
STR_UI_ZhanYi_2_str_6,挑战次数:
STR_UI_ZhanYi_2_str_7,有可能掉落
STR_UI_ZhanYi_2_str_8,开启的条件
STR_UI_ZhanYi_2_str_9,挑战次数:
STR_UI_ZhanYi_2_str_10,有可能掉落
STR_UI_ZhanYi_2_str_11,开启的条件
STR_UI_ZhanYi_2_str_12,挑战次数:
STR_UI_ZhanYi_2_str_13,有可能掉落
STR_UI_ZhanYi_2_str_14,开启的条件
STR_UI_ZhanYi_2_str_15,挑战次数:
STR_UI_ZhanYi_2_str_16,有可能掉落
STR_UI_ZhanYi_2_str_17,开启的条件
STR_UI_ZhanYi_2_str_18,挑战次数:
STR_UI_ZhaoCai_str_0,贵族5/610/15有更多次数
STR_UI_ZhaoCai_str_1,许愿次数已用完
STR_UI_ZhaoCai_str_2,剩余许愿次数:
STR_UI_ZhaoCai_str_3,剩余时间:
STR_UI_ZhaoCai_str_4,5天22:15:30
STR_UI_ZhaoCai_str_5,活动时间:
STR_UI_ZhaoCai_str_6,某月某日某时-某月某日某时
STR_UI_ZhaoCai_str_7,本次最高可获得:
STR_UI_ZhaoCai_str_8,本次消耗:
STR_UI_ZhaoCai_str_9,剩余钻石:
STR_UI_ZhaoCai_str_10,许愿
STR_UI_ZhaoCai_str_11,获得
STR_UI_ZhaoCai_str_12,玩家的名字
STR_UI_ZhengDuoZhan_str_0,矿点争夺战
STR_UI_ZhengDuoZhan_str_1,城池名
STR_UI_ZhengDuoZhan_str_2,双倍收益
STR_UI_ZhengDuoZhan_str_3,05:55后结束
STR_UI_ZhengDuoZhan_str_4,距离结束:
STR_UI_ZhengDuoZhan_str_5,个人积分:
STR_UI_ZhengDuoZhan_str_6,累计获得:
STR_UI_ZhengDuoZhan_str_7,技能描述..............
STR_UI_ZhengDuoZhan_str_8,技能：
STR_UI_ZhengDuoZhan_str_9,技能描述..............
STR_UI_ZhengDuoZhan_str_10,技能
STR_UI_ZhengDuoZhan_str_11,技能描述..............
STR_UI_ZhengDuoZhan_str_12,技能
STR_UI_ZhengDuoZhan_str_13,进攻还是防守?
STR_UI_ZhengDuoZhan_str_14,击败了谁的谁?
STR_UI_ZhengDuoZhan_str_15,总积分:
STR_UI_ZhengDuoZhan_str_16,总积分:
STR_UI_ZhengDuoZhan_str_17,总积分:
STR_UI_ZhengDuoZhan_str_18,聊天内容
STR_UI_ZhengDuoZhan_str_19,鼓舞
STR_UI_ZhengDuoZhan_str_20,侦查
STR_UI_ZhengDuoZhan_str_21,读表
STR_UI_ZhengDuoZhan_str_22,读表
STR_UI_ZhengDuoZhan_str_23,阵营技能
STR_UI_ZhengDuoZhan_str_24,技能效果加描述
STR_UI_ZhengDuoZhan_str_25,技能效果加描述
STR_UI_ZhengDuoZhan_str_26,技能
STR_UI_ZhengDuoZhan_str_27,技能名字
STR_UI_ZhengDuoZhan_str_28,奔袭
STR_UI_ZhengDuoZhan_str_29,援驰
STR_UI_ZhengDuoZhan_str_30,侦查
STR_UI_ZhengDuoZhan_str_31,据点人数:
STR_UI_ZhengDuoZhan_str_32,双倍据点:
STR_UI_ZhengDuoZhan_str_33,据点状态:
STR_UI_ZhengDuoZhan_str_34,非常拥挤
STR_UI_ZhengDuoZhan_str_35,征收金币:
STR_UI_ZhengDuoZhan_str_36,玩家的名字
STR_UI_ZhengDuoZhan_str_37,攻陷城池
STR_UI_ZhengDuoZhan_str_38,据点名
STR_UI_ZhengDuoZhan_str_39,可征收
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_0,谁谁谁获得本次战斗胜利!
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_1,名次
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_2,阵营
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_3,本场最佳
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_4,奖励
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_5,占领据点
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_6,积分
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_7,个人表现
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_8,胜利次数:
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_9,累计失败:
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_10,累计征收:
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_11,最终积分获得:
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_12,（累计获得:
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_13,回城
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_14,军团:
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_15,军团的名字
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_16,那啥的名字
STR_UI_ZhengDuoZhan_HuoDongJieShu_str_17,参与活动玩家邮件发送奖励
STR_UI_ZhengDuoZhan_JianJie_str_0,矿场争夺战简介
STR_UI_ZhengDuoZhan_JianJie_str_1,关闭
STR_UI_ZhengDuoZhan_JianJie_str_2,个人征收奖励
STR_UI_ZhengDuoZhan_JianJie_str_3,活动排名奖励
STR_UI_ZhengDuoZhan_JianJie_str_4,玩法时间
STR_UI_ZhengDuoZhan_JianJie_str_5,矿点占领积分
STR_UI_ZhengDuoZhan_JianJie_str_6,规则说明
STR_UI_ZhengDuoZhan_PiPei_str_0,玩家的名字
STR_UI_ZhengDuoZhan_PiPei_str_1,鼓舞X99
STR_UI_ZhengDuoZhan_PiPei_str_2,玩家的名字
STR_UI_ZhengDuoZhan_PiPei_str_3,鼓舞X99
STR_UI_ZhengDuoZhan_PiPei_str_4,取消
STR_UI_ZhengDuoZhan_PiPei_str_5,点击任意位置继续游戏
STR_UI_ZhengDuoZhan_PiPei_str_6,【稀有】
STR_UI_ZhengDuoZhan_PiPei_str_7,英雄名字
STR_UI_ZhengDuoZhan_PiPei_str_8,【稀有】
STR_UI_ZhengDuoZhan_PiPei_str_9,英雄名字
STR_UI_ZhengDuoZhan_PiPei_str_10,攻方
STR_UI_ZhengDuoZhan_PiPei_str_11,守方
STR_UI_ZhengDuoZhan_PiPei_str_12,战斗胜利获得
STR_UI_ZhengDuoZhan_PiPei_str_13,99积分
STR_UI_ZhengDuoZhan_PiPei_str_14,达成1杀
STR_UI_ZhengDuoZhan_PiPei_str_15,99积分
STR_UI_ZhengDuoZhan_PiPei_str_16,终结敌方5杀
STR_UI_ZhengDuoZhan_PiPei_str_17,99积分
STR_UI_ZhengDuoZhan_RanKing_str_0,排名
STR_UI_ZhengDuoZhan_RanKing_str_1,排名
STR_UI_ZhengDuoZhan_RanKing_str_2,阵营
STR_UI_ZhengDuoZhan_RanKing_str_3,国王
STR_UI_ZhengDuoZhan_RanKing_str_4,占领据点
STR_UI_ZhengDuoZhan_RanKing_str_5,积分
STR_UI_ZhengDuoZhan_RanKing_str_6,那啥的名字
STR_UI_ZhengDuoZhan_RanKing_str_7,那啥的名字
STR_UI_ZhengDuoZhan_RanKing_str_8,那啥的名字
STR_UI_ZhengDuoZhan_RanKing_str_9,个人表现
STR_UI_ZhengDuoZhan_RanKing_str_10,击败次数:
STR_UI_ZhengDuoZhan_RanKing_str_11,被击败次数:
STR_UI_ZhengDuoZhan_RanKing_str_12,征收次数:
STR_UI_ZhengDuoZhan_RanKing_str_13,排名奖励
STR_UI_ZhengDuoZhan_RanKing_str_14,奖励以邮件的形式发放给参赛者
STR_UI_ZhengDuoZhan_XiangQing_str_0,驻扎详情
STR_UI_ZhengDuoZhan_XiangQing_str_1,上一页
STR_UI_ZhengDuoZhan_XiangQing_str_2,下一页
STR_UI_ZhengDuoZhan_XiangQing_str_3,驻扎人数:
STR_UI_ZhengDuoZhan_XiangQing_str_4,玩家的名字
STR_UI_ZhengDuoZhan_ZhanBao_str_0,战报
STR_UI_ZhengDuoZhan_ZhanBao_str_1,战斗结果
STR_UI_ZhengDuoZhan_ZhanBao_str_2,玩家的名字
STR_UI_ZhengDuoZhan_ZhanBao_str_3,战报回放
STR_UI_ZhengDuoZhan_ZhanBao_str_4,战力悬殊过大直接被秒杀
STR_UI_ZhenRong_str_0,更换
STR_UI_ZhenRong_str_1,精英
STR_UI_ZhenRong_str_2,英雄名字
STR_UI_ZhenRong_str_3,英雄小名
STR_UI_ZhenRong_str_4,远程
STR_UI_ZhenRong_str_5,远程
STR_UI_ZhenRong_str_6,远程
STR_UI_ZhenRong_str_7,等级:
STR_UI_ZhenRong_str_8,阵容
STR_UI_ZhenRong_str_9,布阵
STR_UI_ZhenRong_str_10,通关1-6开启
STR_UI_ZhenRong_str_11,骷髅战士
STR_UI_ZhenRong_str_12,强化等级:
STR_UI_ZhenRong_str_13,· 佣兵
STR_UI_ZhenRong_str_14,通关1-6开启
STR_UI_ZhenRong_str_15,1阶99级
STR_UI_ZhenRong_str_16,纹章
STR_UI_ZhenRong_str_17,· 纹章
STR_UI_ZhenRong_str_18,通关1-6开启
STR_UI_ZhenRong_str_19,骷髅战士
STR_UI_ZhenRong_str_20,· 魔宠
STR_UI_ZhenRong_str_21,通关1-6开启
STR_UI_ZhenRong_str_22,英灵护佑
STR_UI_ZhenRong_str_23,被动
STR_UI_ZhenRong_str_24,被动
STR_UI_ZhenRong_str_25,被动
STR_UI_ZhenRong_str_26,被动
STR_UI_ZhenRong_str_27,被动
STR_UI_ZhenRong_str_28,被动
STR_UI_ZhenRong_str_29,替换英雄
STR_UI_ZhenRong_str_30,巨兽信息
STR_UI_ZhenRong_str_31,巨兽属性
STR_UI_ZhenRong_str_32,属性名字:
STR_UI_ZhenRong_str_33,前往兑换
STR_UI_ZhenRong_str_34,巨兽有效时间:
STR_UI_ZhenRong_str_35,7天11时59分
STR_UI_ZhenRong_ChuZhan_str_0,出战阵容
STR_UI_ZhenRong_ChuZhan_str_1,近
STR_UI_ZhenRong_ChuZhan_str_2,近
STR_UI_ZhenRong_ChuZhan_str_3,近
STR_UI_ZhenRong_ChuZhan_str_4,近
STR_UI_ZhenRong_ChuZhan_str_5,近
STR_UI_ZhenRong_ChuZhan_str_6,近
STR_UI_ZhenRong_ChuZhan_str_7,近
STR_UI_ZhenRong_ChuZhan_str_8,近
STR_UI_ZhenRong_ChuZhan_str_9,近
STR_UI_ZhenRong_ChuZhan_str_10,闯关
STR_UI_ZhenRong_ChuZhan_str_11,闯关后不可更换阵容
STR_UI_ZhenRong_Hero_str_0,选择英雄
STR_UI_ZhenRong_Hero_str_1,武将名
STR_UI_ZhenYing_XuanZe_str_0,点击屏幕继续
STR_UI_ZhuGongXinXi_str_0,领主信息
STR_UI_ZhuGongXinXi_str_1,基础信息
STR_UI_ZhuGongXinXi_str_2,设置
STR_UI_ZhuGongXinXi_str_3,玩家名六个字
STR_UI_ZhuGongXinXi_str_4,经验:
STR_UI_ZhuGongXinXi_str_5,军团:
STR_UI_ZhuGongXinXi_str_6,军团的名字
STR_UI_ZhuGongXinXi_str_7,势力:
STR_UI_ZhuGongXinXi_str_8,势力名
STR_UI_ZhuGongXinXi_str_9,我的阵容
STR_UI_ZhuGongXinXi_str_10,更换
STR_UI_ZhuGongXinXi_str_11,返回登录
STR_UI_ZhuGongXinXi_str_12,当前服务器
STR_UI_ZhuGongXinXi_str_13,魔法地下城a1
STR_UI_ZhuGongXinXi_str_14,游戏设置
STR_UI_ZhuGongXinXi_str_15,开
STR_UI_ZhuGongXinXi_str_16,关
STR_UI_ZhuGongXinXi_str_17,游戏推送
STR_UI_ZhuGongXinXi_str_18,开
STR_UI_ZhuGongXinXi_str_19,关
STR_UI_ZhuGongXinXi_str_20,游戏声音
STR_UI_ZhuGongXinXi_str_21,开
STR_UI_ZhuGongXinXi_str_22,关
STR_UI_ZhuGongXinXi_str_23,省电模式
STR_UI_ZhuGongXinXi_str_24,推荐阵容
STR_UI_ZhuGongXinXi_str_25,排行
STR_UI_ZhuGong_XingXiang_str_0,形象
STR_UI_ZhuGong_XingXiang_str_1,使用
STR_UI_ZhuGong_XingXiang_str_2,头像
STR_UI_ZhuGong_XingXiang_str_3,边框
STR_UI_ZhuGong_XingXiang_str_4,头像预览
STR_UI_ZhuGong_XingXiang_str_5,头像总览
STR_UI_ZhuGong_XingXiang_str_6,这里显示啥
STR_UI_ZhuGong_XingXiang_str_7,这里是激活条件
STR_UI_ZhuGong_XingXiang_str_8,拥有头像:
STR_UI_ZhuGong_XingXiang_str_9,这里显示啥
STR_UIERROR,獲取數據錯誤!
STR_UIPUBLIC_NONE,無
STR_UIPUBLIC_SYS_NOT_OPEN,功能暫未開啟
STR_UIPUBLIC_TIPS,提示
STR_UIPUBLIC_NOt_HAVE,不存在
STR_UIPUBLIC_CAMP_1,聖堂
STR_UIPUBLIC_CAMP_2,帝國
STR_UIPUBLIC_CAMP_3,聯邦
STR_UIPUBLIC_OPEN,開啟
STR_UIPUBLIC_CLOSE,關閉
STR_UIPUBLIC_TOCLOSE,%s後關閉
STR_UIPUBLIC_CANCEL,取消
STR_UIPUBLIC_ENSURE,確定
STR_UIPUBLIC_YES,是
STR_UIPUBLIC_NO,否
STR_UIPUBLIC_EXCHANGE,兌換
STR_UIPUBLIC_CAN_GET,可領取
STR_UIPUBLIC_HAS_GET,已領取
STR_UIPUBLIC_HAS_GET_ALL,已經領取
STR_UIPUBLIC_NEED_TO_GET,達到%d級可領取
STR_UIPUBLIC_GET,領取
STR_UIPUBLIC_IS_OPEN,已開啟
STR_UIPUBLIC_NOT_OPEN,未開啟
STR_UIPUBLIC_LOCK,鎖住
STR_UIPUBLIC_RULE,規則說明
STR_UIPUBLIC_TIME_OPEN,%s天後開啟
STR_UIPUBLIC_LV_OPEN,%d級開啟
STR_UIPUBLIC_TIME_CLOSE,%s後結束
STR_UIPUBLIC_SWEEP,掃 蕩
STR_UIPUBLIC_GOTO_LOOK,前往查看
STR_UIPUBLIC_GOTO_RECHARGE,前往充值
STR_UIPUBLIC_GO,前往
STR_UIPUBLIC_REFRESH_SUCCESS,刷新成功
STR_UIPUBLIC_FREE_REFRESH,免費刷新
STR_UIPUBLIC_CHALLENGE_NOT_ENOUGH,挑戰次數不足
STR_UIPUBLIC_CELL_NOT_ENOUGH,道具不足！
STR_UIPUBLIC_FIRST_PASS,首通獎勵
STR_UIPUBLIC_NOT_IN_RANK,未上榜
STR_UIPUBLIC_TODAY_COUNT_FINISH,今日次數已用完
STR_UIPUBLIC_CUR_FREE,本次免費
STR_UIPUBLIC_IS_COST,是否花費%d
STR_UIPUBLIC_IS_COST_DIAMOND,是否花費%d鑽石購買
STR_UIPUBLIC_ITEM_NOT_ENOUGH,%s不足
STR_UIPUBLIC_BUY_MONEY,金幣不足，是否前往煉金所
STR_UIPUBLIC_BUY_ENERGY,體力不足，是否前往諸神的祝福
STR_UIPUBLIC_BUY_VIP_MONEY,鑽石不足，是否前往充值
STR_UIPUBLIC_NEED_DIAMONDS,鑽石不足！
STR_UIPUBLIC_VIP_LV_NOT_ENOUGH,貴族等級不足！
STR_UIPUBLIC_BUY_VIP_EXP,貴族等級不足，是否前往充值
STR_UIPUBLIC_GVG_BUY_NEED,尚無購買次數，需提高貴族等級
STR_UIPUBLIC_VIP_LV_NEED,需要貴族等級達到%d級
STR_UIPUBLIC_VIP_IS_MAX,貴族等級已達到滿級
STR_UIPUBLIC_VIP_SHOW,貴族
STR_UIPUBLIC_VIP_AWARD,貴族%d禮包
STR_UIPUBLIC_VIP_POWER,貴族%d特權
STR_UIPUBLIC_DISCOUNT,%s折
STR_UIPUBLIC_TIME_DAY,%d天
STR_UIPUBLIC_TIME_HOUR,%d小時
STR_UIPUBLIC_TIME_DH,%d天%d小時
STR_UIPUBLIC_TIME_MINUTE,%d分鐘
STR_UIPUBLIC_TIME_DHM,%d天%d時%d分
STR_UIPUBLIC_TIME_DHMS,%d天%d時%d分%d秒
STR_UIPUBLIC_TIME_YDH,%d月%d日%d時
STR_UIPUBLIC_TIME_YDHM,%d月%d日%d:%s
STR_UIPUBLIC_STEP_LEVEL,%d階
STR_UIPUBLIC_STEP_LV,%d級
STR_UIPUBLIC_STEP_LEVEL_LV,%d階%d級
STR_UIPUBLIC_ALLIANCE,同盟
STR_UIPUBLIC_USER_NEED_LV,領主等級需到達%d級
STR_UIPUBLIC_USER_NEED_LV_OPEN,需要領主等級達到%d開啟
STR_UINEED_PASS_CLIMB_LV_GET,達到%d層領取
STR_UIPUBLIC_WAIT_PLAYER,虛位以待
STR_UIPUBLIC_IS_FIGHT,交戰中
STR_UIPUBLIC_INSPIRE,鼓舞x%s
STR_UIPUBLIC_RULE_TIP,鼓舞x%s
STR_UINUM_W,%d萬
STR_UINUM_Y,%d億
STR_UINUM_02FY,%0.2f億
STR_UINUM_02FW,%0.2f萬
STR_UIMONEY_DIAMOND,鑽石
STR_UIMONEY_GOLD,金幣
STR_UIMONEY_ENERGY,體力
STR_UIMONEY_KILL_GOD,弑神點
STR_UIMONEY_GONG_XUN,功勳
STR_UIacquire_item_Congratulate,恭喜獲得
STR_UIalter_name_Diamond,磚石不足，無法修改！
STR_UIalter_name_Longstr,角色名過長
STR_UIarena_buy_Buy_Times,購買挑戰次數一次
STR_UIarena_buy_Reset_Time,重置冷卻時間
STR_UIarena_firstAward_Rank,首次達到第%d名
STR_UIarena_hall_Change,換一批
STR_UIarena_heroInfo_Not_Info,沒有獲取到武將資訊
STR_UIarena_pointAward_Point,今日累計%d分
STR_UIarena_rankingAward_Rank,第%s名
STR_UIarena_rankingAward_Top,(歷史最高:%d)
STR_UIbagui_Can_Not_Sell,該物品無法出售！
STR_UIbagui_Need_Vip,需要貴族等級達到%d才可使用。
STR_UIbagui_Mouth_Time,月卡低於2天才能繼續使用
STR_UIContestMain_Can_Use,(可使用)
STR_UIbagui_Skill_Max,技能點已達上限
STR_UIbagui_Is_Max_Item,道具已滿無法合成
STR_UIbagui_Is_Need_Item,合成材料不足
STR_UIbatch_buyUI_Max,已達限購上限
STR_UIbattle_arrayUI_No_Big,當前沒有巨獸
STR_UIbattle_UI_Day_Open,%d天後開啟
STR_UIbattle_UI_Hour_Open,%d小時後開啟
STR_UIbig_beastHintUI_Time,%s(%d天)
STR_UIbig_beastHintUI_Go_Buy,前往續費
STR_UIbig_beastHintUI_Auto_Buy,折價格自動兌換
STR_UIbig_beast_Forever,永久生效
STR_UIbig_beast_Buy_Big,請先購買巨獸
STR_UIHero_detail_Big_Info,巨獸詳情
STR_UIbig_beast_Name,%s巨獸
STR_UIbig_beast_Vip_Cost,(貴族%d花費)
STR_UIbig_beast_Not_Open,未啟動
STR_UIbig_beast_Open,啟動
STR_UIbig_beast_Up_Team,上陣
STR_UIbig_beast_Head,頭像
STR_UIbig_beast_Qua,邊框
STR_UIbig_beast_Tip1,每充值%d鑽石獲得1財富值，贈送鑽石不計算
STR_UIbig_beast_Tip2,每消耗%d鑽石獲得1財富值
STR_UIbuyMoneyUI_Up_Vip,提升貴族等級增加獲取次數
STR_UIbuyMoneyUI_Name1,祝 福
STR_UIbuyMoneyUI_Name2,煉 金
STR_UIbuyRank_Name1,祝福排行
STR_UIbuyRank_Name2,煉金排行
STR_UIChangePlayerIcon_Use_Head,正在使用此頭像
STR_UIChangePlayerIcon_Use_Qua,正在使用此邊框
STR_UIChangePlayerIcon_Not_Have,未擁有此
STR_UIChangePlayerIcon_Forever,(有效時間：永久生效)
STR_UIChangePlayerIcon_Time,(有效時間：%s)
STR_UIChangePlayerIcon_End,(有效時間：已到期)
STR_UIChangePlayerIcon_In_Time,(啟動後：%s)
STR_UIChangePlayerIcon_In_Forever,(啟動後：永久生效)
STR_UIChangePlayerIcon_Look_Head,頭像預覽
STR_UIChangePlayerIcon_All_Head,頭像總覽
STR_UIChangePlayerIcon_Have_Head,擁有頭像
STR_UIChangePlayerIcon_Look_Qua,邊框預覽
STR_UIChangePlayerIcon_All_Qua,邊框總覽
STR_UIChangePlayerIcon_Have_Qua,擁有邊框
STR_UIchapterUI_Pass_All,請通關當前章節所有關卡
STR_UIchapterUI_Is_First,當前已是第一章
STR_UIchapterUI_Is_ErrorMap,進入關卡地圖錯誤
STR_UIchatui_Push_Name,點擊玩家名稱
STR_UIchatui_Push_Text,點擊輸入文字......
STR_UIchatui_Not_Jump,戰鬥中無法跳轉
STR_UIchatui_Error_Msg,聊天資訊加載錯誤！
STR_UIchatui_Polite_Talk,請文明聊天
STR_UIchatui_Talk_Fast,您的發言過快，請慢一點
STR_UIchatui_Ban_Text,非法字元！
STR_UIchatui_No_Words,請輸入聊天內容！
STR_UIchatui_Select_Player,請選擇私聊玩家！
STR_UIchatui_Not_Talk_Self,無法私聊自己！
STR_UIchatui_Do_Slow,請慢點操作
STR_UIchatui_Is_Jion,是否加入該軍團
STR_UIclimb_tower_buff_Free_Num,免費刷新剩餘次數
STR_UIclimb_tower_buff_Buy_Num,購買刷新剩餘次數
STR_UIclimb_tower_buff_Refresh,刷新
STR_UIclimb_tower_elite_Buy_Times,是否購買一次精英關卡挑戰機會？
STR_UIclimb_tower_elite_Choice_Lv,請先選擇關卡
STR_UIclimb_tower_elite_Pass_Lv,請先通過鎮魂塔第%d層
STR_UIclimb_tower_elite_No_Times,掃蕩次數不足
STR_UIclimb_tower_elite_Pass,通過鎮魂塔第%d層
STR_UIclimb_tower_main_Pass_Max,已通過最高層
STR_UIclimb_tower_main_Can_Look,當前可查看最高層
STR_UIclimb_tower_main_Cur_Cell,當前層
STR_UIclimb_tower_main_Enter_Fight,進入戰鬥
STR_UIclimb_tower_main_Free_Reset,免費重置次數
STR_UIclimb_tower_main_Buy_Reset,可購買重置次數
STR_UIclimb_tower_main_Cur_Level,當前所在:第%d層
STR_UIclimb_tower_main_Pass_Award,通關獎勵
STR_UIclimb_Cur_Select_Lv,第%d層
STR_UIContestInfo_First_Page,當前是第一頁
STR_UIContestInfo_End_Page,當前是最後一頁
STR_UIContestIntroduce_Show,礦點爭奪戰簡介
STR_UIContestMain_DefPeople,駐守人數-1
STR_UIContestMain_Spy_CD,偵查冷卻中，無法繼續偵查
STR_UIContestMain_Name,礦點爭奪戰
STR_UIContestMain_Wait_Move,待移動
STR_UIContestMain_Wait_Atk,待攻擊
STR_UIContestMain_Wait_Get,待徵收
STR_UIContestMain_Atk_In,攻陷礦點
STR_UIContestMain_Get_CD,徵收冷卻中，無法繼續徵收
STR_UIContestMain_Need_Spy,需要先執行偵查
STR_UIContestMain_Move_CD,移動冷卻中，無法繼續移動
STR_UIContestMain_Need_MoveCount,馳援次數不足
STR_UIContestMain_Fight_CD,戰鬥冷卻中，無法繼續戰鬥
STR_UIContestMain_Need_FightCount,奔襲次數不足
STR_UIContestMain_Atk_Win,進攻勝利
STR_UIContestMain_Beat_Win,你擊敗了%s的%s
STR_UIContestMain_Atk_Fail,進攻失敗
STR_UIContestMain_Beat_Fail,%s的%s擊敗了你
STR_UIContestMain_Def_Win,防守勝利
STR_UIContestMain_Def_Fail,防守失敗
STR_UIContestMain_Fail_By,你被【%s】的【%s】擊敗了！
STR_UIContestMain_Not_Get,尚未獲得
STR_UIContestMain_Is_In_CD,冷卻中
STR_UIContestMain_Occupy,該礦點無人看守，我軍直接佔領！
STR_UIContestMain_Raid,該礦點無人看守，我軍奔襲成功！
STR_UIContestReport_Win,戰力懸殊過大秒殺敵方
STR_UIContestReport_Fail,戰力懸殊過大被敵方秒殺
STR_UIContestResult_Win,我方陣營獲得本次資源爭奪勝利
STR_UICostaward_Not_In_Award,尚未參加本次活動
STR_UICostfight_Limit,今日進攻次數已超過%d次，提升至貴族%d可額外獲得%d次
STR_UICostfight_Lv_Name,%d級的%s
STR_UICostfight_End_Atk,造成最後一擊
STR_UICostfight_Time_Range,第%d天/總%d天
STR_UICostfight_God_Name,神%s
STR_UICostfight_Next_Need,(下階獎勵，還需%d)
STR_UICostselfrank_Tips,排行每五分鐘刷新一次
STR_UICostserveraward_Award,%d積分額外獎勵
STR_UICcouncilUI_Condition,開戰條件：攻克%s
STR_UICcouncilUI_Go_Fight,開戰
STR_UICcouncilUI_Atk_Win,攻城成功
STR_UICcouncilUI_Progress,%s佔領進度
STR_UICountry_info_Progress,我方佔領%s進度:
STR_UICountry_info_DH,%d天%d小時後可領取地區寶箱獎勵
STR_UICountry_info_HM,%d小時%d分鐘後可領取地區寶箱獎勵
STR_UICountry_info_Can_Get,可領取同盟佔領州25%的獎勵
STR_UICountry_info_Get_Tips,佔領%s地域中的所有城池才能領取%s寶箱
STR_UIPUBLIC_OCCPY,佔領
STR_UIPUBLIC_KILL,擊殺
STR_UICountry_list_Die,滅 亡
STR_UICountry_list_Fight,交 戰
STR_UICountry_list_Friend,友 善
STR_UICountry_list_Respect,尊 敬
STR_UICountry_list_Worship,崇 拜
STR_UICountry_list_Alliance,同 盟
STR_UICreateplayer_SetName,請輸入名字
