id,heroid,hero_star,star_quality,star_num,grid,griditemtype1,griditemtypenum1,gridattribute1_type1,gridattribute1_num1,gridattribute1_type2,gridattribute1_num2,gridattribute2_type1,gridattribute2_num1,gridattribute2_type2,gridattribute2_num2,gridattribute3_type1,gridattribute3_num1,gridattribute3_type2,gridattribute3_num2,gridattribute4_type1,gridattribute4_num1,gridattribute4_type2,gridattribute4_num2,gridattribute5_type1,gridattribute5_num1,gridattribute5_type2,gridattribute5_num2,gridattribute6_type1,gridattribute6_num1,gridattribute6_type2,gridattribute6_num2,gridattribute7_type1,gridattribute7_num1,gridattribute7_type2,gridattribute7_num2,gridattribute8_type1,gridattribute8_num1,gridattribute8_type2,gridattribute8_num2,gridattribute9_type1,gridattribute9_num1,gridattribute9_type2,gridattribute9_num2,gridattribute10_type1,gridattribute10_num1,gridattribute10_type2,gridattribute10_num2,gridattribute11_type1,gridattribute11_num1,gridattribute11_type2,gridattribute11_num2,gridattribute12_type1,gridattribute12_num1,gridattribute12_type2,gridattribute12_num2,gridattribute13_type1,gridattribute13_num1,gridattribute13_type2,gridattribute13_num2,extraattribute_type1,extraattribute_num1,extraattribute_type2,extraattribute_num2,extraattribute_type3,extraattribute_num3,extraattribute_type4,extraattribute_num4,skillid,skillhave1,skillhave2,skillhave3,skillhave4,skillhave5,grid1_x,grid1_y,grid2_x,grid2_y,grid3_x,grid3_y,grid4_x,grid4_y,grid5_x,grid5_y,grid6_x,grid6_y,grid7_x,grid7_y,grid8_x,grid8_y,grid9_x,grid9_y,grid10_x,grid10_y,grid11_x,grid11_y,grid12_x,grid12_y,grid13_x,grid13_y,grid_picture1,grid_picture2,grid_picture3,grid_picture4,grid_picture5,grid_picture6,grid_picture7,grid_picture8,grid_picture9,grid_picture10,grid_picture11,grid_picture12,grid_picture13
771,4008,2,1,2,5,12400801,15,1,5400,99,2000,2,540,99,2000,3,216,99,2000,2,540,99,2000,3,216,99,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,2,728,3,145,99,687300,40080202,40080001,40080401,40080102,40080202,40080301,60,248,221,260,238,143,78,73,159,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0,0,0,0
772,4008,3,1,3,6,12400801,25,1,10800,99,4000,2,1080,99,4000,3,270,99,4000,2,1080,99,4000,3,270,99,4000,1,10800,99,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14400,2,873,3,174,99,824700,40080302,40080001,40080401,40080102,40080202,40080302,60,248,221,260,284,156,137,132,47,57,186,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,0,0,0,0,0,0,0
773,4008,4,1,4,6,12400801,35,1,21600,99,8000,2,2160,99,8000,3,324,99,8000,2,2160,99,8000,3,324,99,8000,1,21600,99,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17280,2,1047,3,208,99,989500,40080402,40080001,40080402,40080102,40080202,40080302,60,248,221,260,284,156,137,132,47,57,186,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,0,0,0,0,0,0,0
774,4008,5,1,5,7,12400801,40,1,43200,99,16000,2,4320,99,16000,3,378,99,16000,2,4320,99,16000,3,378,99,16000,1,43200,99,32000,2,4320,99,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20736,2,1256,3,249,99,1187300,40080103,40080001,40080402,40080103,40080202,40080302,60,248,221,260,284,156,160,123,36,97,131,-8,258,35,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,0,0,0,0,0,0
775,4008,6,2,1,7,12400801,50,1,86400,99,32000,2,8640,99,32000,3,432,99,32000,2,8640,99,32000,3,432,99,32000,1,86400,99,64000,2,8640,99,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24883,2,1507,3,298,99,1424650,40080203,40080001,40080402,40080103,40080203,40080302,60,248,221,260,284,156,160,123,36,97,131,-8,258,35,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,0,0,0,0,0,0
776,4008,7,2,2,8,12400801,55,1,172800,99,64000,2,17280,99,64000,3,486,99,64000,2,17280,99,64000,3,486,99,64000,1,172800,99,128000,2,17280,99,64000,3,486,99,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29859,2,1808,3,357,99,1709450,40080303,40080001,40080402,40080103,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
777,4008,8,2,3,8,12400801,65,1,345600,99,128000,2,34560,99,128000,3,540,99,128000,2,34560,99,128000,3,540,99,128000,1,345600,99,256000,2,34560,99,128000,3,540,99,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35830,2,2169,3,428,99,2051200,40080403,40080001,40080403,40080103,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
778,4008,9,2,4,8,12400801,85,1,691200,99,256000,2,69120,99,256000,3,594,99,256000,2,69120,99,256000,3,594,99,256000,1,691200,99,512000,2,69120,99,256000,3,594,99,256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42996,2,2602,3,513,99,2461300,40080104,40080001,40080403,40080104,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
779,4008,10,2,5,8,12400801,105,1,1382400,99,512000,2,138240,99,512000,3,648,99,512000,2,138240,99,512000,3,648,99,512000,1,1382400,99,1024000,2,138240,99,512000,3,648,99,512000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51595,2,3122,3,615,99,2953450,0,40080001,40080403,40080104,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
780,4008,11,3,1,8,12400801,125,1,2764800,99,1024000,2,276480,99,1024000,3,702,99,1024000,2,276480,99,1024000,3,702,99,1024000,1,2764800,99,2048000,2,276480,99,1024000,3,702,99,1024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61914,2,3746,3,738,99,3544100,0,40080001,40080403,40080104,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
781,4008,12,3,2,8,12400801,145,1,5529600,99,2048000,2,552960,99,2048000,3,756,99,2048000,2,552960,99,2048000,3,756,99,2048000,1,5529600,99,4096000,2,552960,99,2048000,3,756,99,2048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74296,2,4495,3,885,99,4252800,0,40080001,40080403,40080104,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
782,4008,13,3,3,8,12400801,165,1,11059200,99,4096000,2,1105920,99,4096000,3,810,99,4096000,2,1105920,99,4096000,3,810,99,4096000,1,11059200,99,8192000,2,1105920,99,4096000,3,810,99,4096000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89155,2,5394,3,1062,99,5103350,0,40080001,40080403,40080104,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
783,4008,14,3,4,8,12400801,185,1,22118400,99,8192000,2,2211840,99,8192000,3,864,99,8192000,2,2211840,99,8192000,3,864,99,8192000,1,22118400,99,16384000,2,2211840,99,8192000,3,864,99,8192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106986,2,6472,3,1274,99,6123900,0,40080001,40080403,40080104,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
784,4008,15,3,5,8,12400801,205,1,44236800,99,16384000,2,4423680,99,16384000,3,918,99,16384000,2,4423680,99,16384000,3,918,99,16384000,1,44236800,99,32768000,2,4423680,99,16384000,3,918,99,16384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128383,2,7766,3,1528,99,7348550,0,40080001,40080403,40080104,40080203,40080303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
785,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40090001,40090401,40090101,40090201,40090301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,4009,1,1,1,5,12400901,5,1,2700,99,1000,2,270,99,1000,3,162,99,1000,2,270,99,1000,3,162,99,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3037,2,607,3,121,99,224650,40090102,40090001,40090401,40090102,40090201,40090301,60,248,221,260,238,143,78,73,159,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0,0,0,0
787,4009,2,1,2,5,12400901,15,1,5400,99,2000,2,540,99,2000,3,216,99,2000,2,540,99,2000,3,216,99,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,2,728,3,145,99,687300,40090202,40090001,40090401,40090102,40090202,40090301,60,248,221,260,238,143,78,73,159,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0,0,0,0
788,4009,3,1,3,6,12400901,25,1,10800,99,4000,2,1080,99,4000,3,270,99,4000,2,1080,99,4000,3,270,99,4000,1,10800,99,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14400,2,873,3,174,99,824700,40090302,40090001,40090401,40090102,40090202,40090302,60,248,221,260,284,156,137,132,47,57,186,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,0,0,0,0,0,0,0
789,4009,4,1,4,6,12400901,35,1,21600,99,8000,2,2160,99,8000,3,324,99,8000,2,2160,99,8000,3,324,99,8000,1,21600,99,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17280,2,1047,3,208,99,989500,40090402,40090001,40090402,40090102,40090202,40090302,60,248,221,260,284,156,137,132,47,57,186,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,0,0,0,0,0,0,0
790,4009,5,1,5,7,12400901,40,1,43200,99,16000,2,4320,99,16000,3,378,99,16000,2,4320,99,16000,3,378,99,16000,1,43200,99,32000,2,4320,99,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20736,2,1256,3,249,99,1187300,40090103,40090001,40090402,40090103,40090202,40090302,60,248,221,260,284,156,160,123,36,97,131,-8,258,35,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,0,0,0,0,0,0
791,4009,6,2,1,7,12400901,50,1,86400,99,32000,2,8640,99,32000,3,432,99,32000,2,8640,99,32000,3,432,99,32000,1,86400,99,64000,2,8640,99,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24883,2,1507,3,298,99,1424650,40090203,40090001,40090402,40090103,40090203,40090302,60,248,221,260,284,156,160,123,36,97,131,-8,258,35,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,0,0,0,0,0,0
792,4009,7,2,2,8,12400901,55,1,172800,99,64000,2,17280,99,64000,3,486,99,64000,2,17280,99,64000,3,486,99,64000,1,172800,99,128000,2,17280,99,64000,3,486,99,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29859,2,1808,3,357,99,1709450,40090303,40090001,40090402,40090103,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
793,4009,8,2,3,8,12400901,65,1,345600,99,128000,2,34560,99,128000,3,540,99,128000,2,34560,99,128000,3,540,99,128000,1,345600,99,256000,2,34560,99,128000,3,540,99,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35830,2,2169,3,428,99,2051200,40090403,40090001,40090403,40090103,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
794,4009,9,2,4,8,12400901,85,1,691200,99,256000,2,69120,99,256000,3,594,99,256000,2,69120,99,256000,3,594,99,256000,1,691200,99,512000,2,69120,99,256000,3,594,99,256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42996,2,2602,3,513,99,2461300,40090104,40090001,40090403,40090104,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
795,4009,10,2,5,8,12400901,105,1,1382400,99,512000,2,138240,99,512000,3,648,99,512000,2,138240,99,512000,3,648,99,512000,1,1382400,99,1024000,2,138240,99,512000,3,648,99,512000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51595,2,3122,3,615,99,2953450,0,40090001,40090403,40090104,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
796,4009,11,3,1,8,12400901,125,1,2764800,99,1024000,2,276480,99,1024000,3,702,99,1024000,2,276480,99,1024000,3,702,99,1024000,1,2764800,99,2048000,2,276480,99,1024000,3,702,99,1024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61914,2,3746,3,738,99,3544100,0,40090001,40090403,40090104,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
797,4009,12,3,2,8,12400901,145,1,5529600,99,2048000,2,552960,99,2048000,3,756,99,2048000,2,552960,99,2048000,3,756,99,2048000,1,5529600,99,4096000,2,552960,99,2048000,3,756,99,2048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74296,2,4495,3,885,99,4252800,0,40090001,40090403,40090104,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
798,4009,13,3,3,8,12400901,165,1,11059200,99,4096000,2,1105920,99,4096000,3,810,99,4096000,2,1105920,99,4096000,3,810,99,4096000,1,11059200,99,8192000,2,1105920,99,4096000,3,810,99,4096000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89155,2,5394,3,1062,99,5103350,0,40090001,40090403,40090104,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
799,4009,14,3,4,8,12400901,185,1,22118400,99,8192000,2,2211840,99,8192000,3,864,99,8192000,2,2211840,99,8192000,3,864,99,8192000,1,22118400,99,16384000,2,2211840,99,8192000,3,864,99,8192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106986,2,6472,3,1274,99,6123900,0,40090001,40090403,40090104,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
800,4009,15,3,5,8,12400901,205,1,44236800,99,16384000,2,4423680,99,16384000,3,918,99,16384000,2,4423680,99,16384000,3,918,99,16384000,1,44236800,99,32768000,2,4423680,99,16384000,3,918,99,16384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128383,2,7766,3,1528,99,7348550,0,40090001,40090403,40090104,40090203,40090303,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
801,4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40100001,40100401,40100101,40100201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,4010,1,1,1,5,12401001,5,1,2700,99,1000,2,270,99,1000,3,162,99,1000,2,270,99,1000,3,162,99,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3037,2,607,3,121,99,224650,40100102,40100001,40100401,40100102,40100201,0,60,248,221,260,238,143,78,73,159,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0,0,0,0
803,4010,2,1,2,5,12401001,15,1,5400,99,2000,2,540,99,2000,3,216,99,2000,2,540,99,2000,3,216,99,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,2,728,3,145,99,687300,40100202,40100001,40100401,40100102,40100202,0,60,248,221,260,238,143,78,73,159,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0,0,0,0
804,4010,3,1,3,6,12401001,25,1,10800,99,4000,2,1080,99,4000,3,270,99,4000,2,1080,99,4000,3,270,99,4000,1,10800,99,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14400,2,873,3,174,99,824700,40100302,40100001,40100401,40100102,40100202,0,60,248,221,260,284,156,137,132,47,57,186,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,0,0,0,0,0,0,0
805,4010,4,1,4,6,12401001,35,1,21600,99,8000,2,2160,99,8000,3,324,99,8000,2,2160,99,8000,3,324,99,8000,1,21600,99,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17280,2,1047,3,208,99,989500,40100402,40100001,40100402,40100102,40100202,0,60,248,221,260,284,156,137,132,47,57,186,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,0,0,0,0,0,0,0
806,4010,5,1,5,7,12401001,40,1,43200,99,16000,2,4320,99,16000,3,378,99,16000,2,4320,99,16000,3,378,99,16000,1,43200,99,32000,2,4320,99,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20736,2,1256,3,249,99,1187300,40100103,40100001,40100402,40100103,40100202,0,60,248,221,260,284,156,160,123,36,97,131,-8,258,35,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,0,0,0,0,0,0
807,4010,6,2,1,7,12401001,50,1,86400,99,32000,2,8640,99,32000,3,432,99,32000,2,8640,99,32000,3,432,99,32000,1,86400,99,64000,2,8640,99,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24883,2,1507,3,298,99,1424650,40100203,40100001,40100402,40100103,40100203,0,60,248,221,260,284,156,160,123,36,97,131,-8,258,35,0,0,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,0,0,0,0,0,0
808,4010,7,2,2,8,12401001,55,1,172800,99,64000,2,17280,99,64000,3,486,99,64000,2,17280,99,64000,3,486,99,64000,1,172800,99,128000,2,17280,99,64000,3,486,99,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29859,2,1808,3,357,99,1709450,0,40100001,40100402,40100103,40100203,0,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
809,4010,8,2,3,8,12401001,65,1,345600,99,128000,2,34560,99,128000,3,540,99,128000,2,34560,99,128000,3,540,99,128000,1,345600,99,256000,2,34560,99,128000,3,540,99,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35830,2,2169,3,428,99,2051200,0,40100001,40100403,40100103,40100203,0,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
810,4010,9,2,4,8,12401001,85,1,691200,99,256000,2,69120,99,256000,3,594,99,256000,2,69120,99,256000,3,594,99,256000,1,691200,99,512000,2,69120,99,256000,3,594,99,256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42996,2,2602,3,513,99,2461300,0,40100001,40100403,40100104,40100203,0,60,248,221,260,284,156,151,133,22,147,90,41,261,41,169,-32,0,0,0,0,0,0,0,0,0,0,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_01,icon_stardata_q3_02,icon_stardata_q3_05,icon_stardata_q3_01,icon_stardata_q3_02,0,0,0,0,0
