id,game,grade,title_show,title,description,type,show,sort,rmb,diamond,extra,time,vipexp,start,continued,cd,picture,floor_pic,floor_pic_type1,chara_type,floor_pic_type2,introduce,grade_show,grade_hide,effect_show,jump,effect_show,wai_effect_show,text1,text2,givemoneyshow,text_cehua,point
10020204,1002,204,98元日礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,日礼包,com.qxyx.mlyz.98
10020205,1002,205,98元日礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,日礼包,com.qxyx.mlyz.98
10020211,1002,211,6元周礼包,充值60钻石,需充值6人民币,3,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,周礼包,com.qxyx.mlyz.6
10020212,1002,212,30元周礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,周礼包,com.qxyx.mlyz.30
10020213,1002,213,68元周礼包,充值680钻石,需充值68人民币,3,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,周礼包,com.qxyx.mlyz.68
10020214,1002,214,98元周礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,周礼包,com.qxyx.mlyz.98
10020215,1002,215,98元周礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,周礼包,com.qxyx.mlyz.98
10020221,1002,221,6元月礼包,充值60钻石,需充值6人民币,3,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.6
10020222,1002,222,30元月礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020223,1002,223,68元月礼包,充值680钻石,需充值68人民币,3,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.68
10020224,1002,224,98元月礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.98
10020225,1002,225,98元月礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.98
10020230,1002,230,6元日礼包,充值60钻石,需充值6人民币,3,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.6
10020231,1002,231,6元日礼包,充值60钻石,需充值6人民币,3,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.6
10020232,1002,232,30元日礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020233,1002,233,30元日礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020234,1002,234,30元日礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020235,1002,235,30元日礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020236,1002,236,68元日礼包,充值680钻石,需充值68人民币,3,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.68
10020237,1002,237,68元日礼包,充值680钻石,需充值68人民币,3,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.68
10020238,1002,238,30元日礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020239,1002,239,68元日礼包,充值680钻石,需充值68人民币,3,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.68
10020240,1002,240,98元日礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.98
10020241,1002,241,328元日礼包,充值3280钻石,需充值328人民币,3,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.328
10020242,1002,242,328元日礼包,充值3280钻石,需充值328人民币,3,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.328
10020243,1002,243,648元日礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020244,1002,244,648元日礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020245,1002,245,648元日礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020246,1002,246,648元日礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020250,1002,250,6元周礼包,充值60钻石,需充值6人民币,3,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.6
10020251,1002,251,30元周礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020252,1002,252,68元周礼包,充值680钻石,需充值68人民币,3,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.68
10020253,1002,253,98元周礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.98
10020254,1002,254,128元周礼包,充值1280钻石,需充值128人民币,3,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.128
10020255,1002,255,128元周礼包,充值1280钻石,需充值128人民币,3,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.128
10020256,1002,256,128元周礼包,充值1280钻石,需充值128人民币,3,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.128
10020257,1002,257,198元周礼包,充值1980钻石,需充值198人民币,3,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.198
10020258,1002,258,328元周礼包,充值3280钻石,需充值328人民币,3,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.328
10020259,1002,259,648元周礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020260,1002,260,648元周礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020270,1002,270,6元月礼包,充值60钻石,需充值6人民币,3,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.6
10020271,1002,271,30元月礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020272,1002,272,30元月礼包,充值300钻石,需充值30人民币,3,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.30
10020273,1002,273,68元月礼包,充值680钻石,需充值68人民币,3,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.68
10020274,1002,274,98元月礼包,充值980钻石,需充值98人民币,3,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.98
10020275,1002,275,128元月礼包,充值1280钻石,需充值128人民币,3,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.128
10020276,1002,276,168元月礼包,充值1680钻石,需充值168人民币,3,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.168
10020277,1002,277,198元月礼包,充值1980钻石,需充值198人民币,3,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.198
10020278,1002,278,328元月礼包,充值3280钻石,需充值328人民币,3,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.328
10020279,1002,279,648元月礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020280,1002,280,648元月礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020281,1002,281,648元月礼包,充值6480钻石,需充值648人民币,3,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月礼包,com.qxyx.mlyz.648
10020301,1002,301,高级皇家犒赏令,充值1630钻石,需充值163人民币,4,0,0,163,0,0,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级皇家犒赏令,com.qxyx.mlyz.163
10020302,1002,302,高级勇者犒赏令,充值1630钻石,需充值163人民币,4,0,0,163,0,0,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.163
10020303,1002,303,关卡战令,充值980钻石,需充值98人民币,4,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.98
10020304,1002,304,魔塔战令,充值980钻石,需充值98人民币,4,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.98
10020310,1002,310,贵族1每日礼包,充值10钻石,需充值1人民币,4,0,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.1
10020311,1002,311,贵族2每日礼包,充值60钻石,需充值6人民币,4,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.6
10020312,1002,312,贵族3每日礼包,充值120钻石,需充值12人民币,4,0,0,12,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.12
10020313,1002,313,贵族4每日礼包,充值120钻石,需充值12人民币,4,0,0,12,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.12
10020314,1002,314,贵族5每日礼包,充值120钻石,需充值12人民币,4,0,0,12,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.12
10020315,1002,315,贵族6每日礼包,充值300钻石,需充值30人民币,4,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.30
10020316,1002,316,贵族7每日礼包,充值300钻石,需充值30人民币,4,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.30
10020317,1002,317,贵族8每日礼包,充值300钻石,需充值30人民币,4,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.30
10020318,1002,318,贵族9每日礼包,充值300钻石,需充值30人民币,4,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.30
10020319,1002,319,贵族10每日礼包,充值300钻石,需充值30人民币,4,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.30
10020320,1002,320,贵族11每日礼包,充值680钻石,需充值68人民币,4,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.68
10020321,1002,321,贵族12每日礼包,充值680钻石,需充值68人民币,4,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.68
10020322,1002,322,贵族13每日礼包,充值680钻石,需充值68人民币,4,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.68
10020323,1002,323,贵族14每日礼包,充值1280钻石,需充值128人民币,4,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.128
10020324,1002,324,贵族15每日礼包,充值1280钻石,需充值128人民币,4,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高级勇者犒赏令,com.qxyx.mlyz.128
10020360,1002,360,冒险关卡的徽章,充值250钻石,需充值25人民币,4,0,0,25,250,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,徽章,com.qxyx.mlyz.25
10020380,1002,380,试炼之塔的徽章,充值680钻石,需充值68人民币,4,0,0,68,680,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,徽章,com.qxyx.mlyz.68
10020401,1002,401,6元新手礼包,充值60钻石,需充值6人民币,5,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元新手礼包,com.qxyx.mlyz.6
10020402,1002,402,30元新手礼包,充值300钻石,需充值30人民币,5,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元新手礼包,com.qxyx.mlyz.30
10020403,1002,403,68元新手礼包,充值680钻石,需充值68人民币,5,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元新手礼包,com.qxyx.mlyz.68
10020404,1002,404,98元新手礼包,充值980钻石,需充值98人民币,5,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元新手礼包,com.qxyx.mlyz.98
10020405,1002,405,128元新手礼包,充值1280钻石,需充值128人民币,5,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元新手礼包,com.qxyx.mlyz.128
10020406,1002,406,328元新手礼包,充值3280钻石,需充值328人民币,5,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.328
10020407,1002,407,648元新手礼包,充值6480钻石,需充值648人民币,5,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.648
10020408,1002,408,648元新手礼包,充值6480钻石,需充值648人民币,5,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.648
10020409,1002,409,328元新手礼包,充值3280钻石,需充值328人民币,5,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.328
10020410,1002,410,648元新手礼包,充值6480钻石,需充值648人民币,5,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.648
10020411,1002,411,328元新手礼包,充值3280钻石,需充值328人民币,5,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.328
10020412,1002,412,648元新手礼包,充值6480钻石,需充值648人民币,5,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.648
10020413,1002,413,328元新手礼包,充值3280钻石,需充值328人民币,5,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.328
10020421,1002,421,特惠礼包,充值680钻石,需充值68人民币,5,0,4,68,0,0,0,68000,0,0,0,icon_vip_09,bg_times_02,1,首充|14倍,1,首充|2|4900|1,0,0,0,0,0,0,0,0,0,特惠礼包,com.qxyx.mlyz.68
10020422,1002,422,30元狗粮礼包,充值300钻石,需充值30人民币,5,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元新手礼包,com.qxyx.mlyz.30
10020423,1002,423,68元狗粮礼包,充值680钻石,需充值68人民币,5,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元新手礼包,com.qxyx.mlyz.68
10020424,1002,424,128元狗粮礼包,充值1280钻石,需充值128人民币,5,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元新手礼包,com.qxyx.mlyz.128
10020425,1002,425,198元狗粮礼包,充值1980钻石,需充值198人民币,5,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元新手礼包,com.qxyx.mlyz.198
10020426,1002,426,328元狗粮礼包,充值3280钻石,需充值328人民币,5,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.328
10020427,1002,427,648元狗粮礼包,充值6480钻石,需充值648人民币,5,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元新手礼包,com.qxyx.mlyz.648
10020429,1002,429,白金理财,充值3280钻石,需充值328人民币,5,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,超值基金,com.qxyx.mlyz.328
10020430,1002,430,铂金理财,充值6480钻石,需充值648人民币,5,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,超值基金,com.qxyx.mlyz.648
10020431,1002,431,超值基金,充值120钻石,需充值12人民币,5,0,0,12,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,超值基金,com.qxyx.mlyz.12
10020432,1002,432,勇者基金,充值300钻石,需充值30人民币,5,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,勇者基金,com.qxyx.mlyz.30
10020433,1002,433,新春礼包,充值60钻石,需充值6人民币,5,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.6
10020434,1002,434,新春礼包,充值300钻石,需充值30人民币,5,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.30
10020435,1002,435,新春礼包,充值300钻石,需充值30人民币,5,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.30
10020436,1002,436,新春礼包,充值680钻石,需充值68人民币,5,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.68
10020437,1002,437,新春礼包,充值980钻石,需充值98人民币,5,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.98
10020438,1002,438,新春礼包,充值1280钻石,需充值128人民币,5,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.128
10020439,1002,439,新春礼包,充值60钻石,需充值6人民币,5,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.6
10020440,1002,440,新春礼包,充值300钻石,需充值30人民币,5,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.30
10020441,1002,441,新春礼包,充值980钻石,需充值98人民币,5,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.98
10020442,1002,442,新春礼包,充值1280钻石,需充值128人民币,5,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.128
10020443,1002,443,新春礼包,充值3280钻石,需充值328人民币,5,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.328
10020444,1002,444,新春礼包,充值6480钻石,需充值648人民币,5,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.648
10020445,1002,445,新春礼包,充值6480钻石,需充值648人民币,5,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新春礼包,com.qxyx.mlyz.648
10020501,1002,501,成长礼包,充值1280钻石,需充值128人民币,6,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,成长礼包,com.qxyx.mlyz.128
10020502,1002,502,超值好礼1,充值0钻石,需充值198人民币,6,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,超值好礼,com.qxyx.mlyz.198
10020503,1002,503,超值好礼2,充值0钻石,需充值198人民币,6,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,超值好礼,com.qxyx.mlyz.198
10020504,1002,504,超值好礼3,充值0钻石,需充值198人民币,6,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,超值好礼,com.qxyx.mlyz.198
10020520,1002,520,莉莉丝星辰英雄,充值6480钻石,需充值648人民币,6,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,莉莉丝星辰英雄,com.qxyx.mlyz.648
10020521,1002,521,星辰英雄限时礼包1,充值3280钻石,需充值328人民币,6,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包1,com.qxyx.mlyz.328
10020522,1002,522,星辰英雄限时礼包2,充值3280钻石,需充值328人民币,6,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.328
10020523,1002,523,星辰英雄限时礼包2,充值3280钻石,需充值328人民币,6,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.328
10020524,1002,524,星辰英雄限时礼包2,充值3280钻石,需充值328人民币,6,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.328
10020525,1002,525,星辰英雄限时礼包2,充值3280钻石,需充值328人民币,6,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.328
10020526,1002,526,星辰英雄限时礼包2,充值3280钻石,需充值328人民币,6,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.328
10020527,1002,527,星辰英雄限时礼包2,充值3280钻石,需充值328人民币,6,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.328
10020528,1002,528,星辰英雄限时礼包2,充值6480钻石,需充值648人民币,6,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.648
10020529,1002,529,星辰英雄限时礼包2,充值6480钻石,需充值648人民币,6,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.648
10020530,1002,530,星辰英雄限时礼包2,充值1680钻石,需充值168人民币,6,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星辰英雄限时礼包2,com.qxyx.mlyz.168
10020531,1002,531,亚瑟王星辰英雄,充值6480钻石,需充值648人民币,6,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,亚瑟王星辰英雄,com.qxyx.mlyz.648
10020532,1002,532,圣诞老人星辰英雄,充值3280钻石,需充值328人民币,6,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,圣诞老人星辰英雄,com.qxyx.mlyz.328
10020601,1002,601,30元限时礼包,充值300钻石,需充值30人民币,7,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元限时礼包,com.qxyx.mlyz.30
10020602,1002,602,30元限时礼包,充值300钻石,需充值30人民币,7,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元限时礼包,com.qxyx.mlyz.30
