id,lv,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10,base_type11,base_value11
8007,30,1,126100,2,18830,3,7088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2151800
8007,31,1,133400,2,20310,3,7648,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2317800
8007,32,1,141600,2,21950,3,8256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2504600
8007,33,1,150300,2,23730,3,8912,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2708700
8007,34,1,159700,2,25580,3,9624,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2920400
8007,35,1,170100,2,27630,3,10392,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3156200
8007,36,1,181000,2,29830,3,11216,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3401600
8007,37,1,192800,2,32210,3,12112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3675200
8007,38,1,205800,2,34770,3,13080,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3969500
8007,39,1,219500,2,37490,3,14120,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4280000
8007,40,1,234500,2,40510,3,15248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4623800
8007,41,1,250600,2,43730,3,16464,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4991900
8007,42,1,268300,2,47250,3,17776,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,5392100
8007,43,1,286900,2,51000,3,19192,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,5820700
8007,44,1,307200,2,55090,3,20720,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,6289000
8007,45,1,329100,2,59470,3,22376,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,6788100
8007,46,1,352900,2,64230,3,24160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,7326500
8007,47,1,378500,2,69310,3,26088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,7912300
8007,48,1,406100,2,74860,3,28168,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,8545300
8007,49,1,436000,2,80850,3,30416,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,9223600
8007,50,1,468400,2,87290,3,32848,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,9957800
8007,51,1,503100,2,94260,3,35472,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,10755700
8007,52,1,540800,2,101780,3,38304,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,11611900
8007,53,1,581600,2,109940,3,41368,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,12549300
8007,54,1,625400,2,118720,3,44672,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,13547700
8007,55,1,673000,2,128210,3,48240,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,14631000
8007,56,1,724200,2,138440,3,52096,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,15799100
8007,57,1,779400,2,149520,3,56256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,17060600
8007,58,1,839000,2,161450,3,60752,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,18424700
8007,59,1,903700,2,174340,3,65608,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,19891800
8007,60,1,973300,2,188310,3,70856,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,21488100
8007,61,1,1048600,2,203320,3,76520,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,23200500
8007,62,1,1130000,2,219630,3,82640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,25063500
8007,63,1,1217700,2,237140,3,89248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,27059800
8007,64,1,1312600,2,256120,3,96384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,29228900
8007,65,1,1414800,2,276620,3,104088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,31563800
8007,66,1,1525500,2,298710,3,112408,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,34085300
8007,67,1,1645100,2,322640,3,121400,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,36816000
8007,68,1,1774100,2,348420,3,131112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,39759700
8007,69,1,1913300,2,376300,3,141600,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,42937500
8007,70,1,2064000,2,406400,3,152928,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,46378300
8007,71,1,2226400,2,438880,3,165160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,50082000
8007,72,1,2318600,2,457330,3,172096,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,52187600
8007,73,1,2414400,2,476530,3,179320,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,54376500
8007,74,1,2514400,2,496550,3,186848,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,56661300
8007,75,1,2618800,2,517370,3,194688,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,59037800
8007,76,1,2727200,2,539100,3,202864,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,61520400
8007,77,1,2840500,2,561730,3,211384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,64099400
8007,78,1,2958500,2,585380,3,220256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,66796600
8007,79,1,3081300,2,609870,3,229504,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,69592900
8007,80,1,3209300,2,635460,3,239136,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,72512600
8007,81,1,3342700,2,662170,3,249176,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,75560600
8007,82,1,3481600,2,689950,3,259640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,78730000
8007,83,1,3626600,2,718930,3,270544,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,82036400
8007,84,1,3777500,2,749140,3,281904,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,85485400
8007,85,1,3934600,2,780570,3,293736,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,89076100
8007,86,1,4098500,2,813370,3,306072,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,92815700
8007,87,1,4269300,2,847480,3,318920,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,96707000
8007,88,1,4447200,2,883100,3,332312,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,100772200
8007,89,1,4632800,2,920120,3,346264,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,104993900
8007,90,1,4825700,2,958770,3,360800,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,109407000
8007,91,1,5027100,2,999060,3,375952,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,114004700
8007,92,1,5236900,2,1041000,3,391736,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,118790100
8007,93,1,5455300,2,1084680,3,408184,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,123777400
8007,94,1,5673800,2,1128440,3,424632,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,128973000
8007,95,1,5892500,2,1172150,3,441080,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,134387100
8007,96,1,6110800,2,1215800,3,457528,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,140029400
8007,97,1,6329400,2,1259530,3,473976,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,145909600
8007,98,1,6548100,2,1303240,3,490424,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,152037400
8007,99,1,6766700,2,1346940,3,506872,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,158422000
8007,100,1,6985100,2,1390650,3,523320,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,165076600
8007,101,1,7203600,2,1434350,3,539768,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,171731200
8007,102,1,7422400,2,1478070,3,556216,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,178385800
8007,103,1,7640800,2,1521730,3,572664,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,185040400
8007,104,1,7859300,2,1565460,3,589112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,191695000
8007,105,1,8077900,2,1609210,3,605560,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,198349600
8007,106,1,8296400,2,1652910,3,622008,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,205004200
8007,107,1,8514900,2,1696600,3,638456,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,211658800
8007,108,1,8733600,2,1740340,3,654904,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,218313400
8007,109,1,8952000,2,1784020,3,671352,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,224968000
8007,110,1,9170600,2,1827730,3,687800,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,231622600
8007,111,1,9389100,2,1871420,3,704248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,238277200
8007,112,1,9607500,2,1915140,3,720696,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,244931800
8007,113,1,9826000,2,1958840,3,737144,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,251586400
8007,114,1,10044700,2,2002620,3,753592,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,258241000
8007,115,1,10263200,2,2046250,3,770040,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,264895600
8007,116,1,10481700,2,2089980,3,786488,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,271550200
8007,117,1,10700100,2,2133660,3,802936,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,278204800
8007,118,1,10918900,2,2177420,3,819384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,284859400
8007,119,1,11137300,2,2221110,3,835832,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,291514000
8007,120,1,11355900,2,2264800,3,852280,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,298168600
