id,sort,mode,modetype,type,name,backicon,nameicon,dec,step,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,start,continued,cd,show,renovate,reset,status,button,buttontype,buttoncolour
202409,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,9,第九名：,202,1,9,1,0,91000007,3800,60000224,90,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202410,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,10,第十名：,202,1,10,1,0,91000007,3600,60000224,80,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202411,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,11,第十一名：,202,1,11,1,0,91000007,3400,60000224,80,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202412,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,12,第十二名：,202,1,12,1,0,91000007,3200,60000224,70,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202413,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,13,第十三名：,202,1,13,1,0,91000007,3000,60000224,70,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202414,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,14,第十四名：,202,1,14,1,0,91000007,2800,60000224,70,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202415,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,15,第十五名：,202,1,15,1,0,91000007,2600,60000224,60,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202416,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,16,第十六名：,202,1,16,1,0,91000007,2400,60000224,60,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202417,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,17,第十七名：,202,1,17,1,0,91000007,2200,60000224,60,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202418,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,18,第十八名：,202,1,18,1,0,91000007,2000,60000224,55,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202419,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,19,第十九名：,202,1,19,1,0,91000007,1800,60000224,50,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202420,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,20,第二十名：,202,1,20,1,0,91000007,1600,60000224,50,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202501,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,1,第一名：,168,1,1,0,0,91000002,5000,60000200,300,91000001,10000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202502,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,2,第二名：,168,1,2,0,0,91000002,3000,60000200,200,91000001,8000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202503,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,3,第三名：,168,1,3,0,0,91000002,2000,60000200,150,91000001,5000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202504,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,4,第四名：,168,1,4,0,0,91000002,1500,60000200,100,91000001,3000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202505,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,5,第五名：,168,1,5,0,0,91000002,1500,60000200,100,91000001,3000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202506,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,6,第六名：,168,1,6,0,0,91000002,1000,60000200,80,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202507,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,7,第七名：,168,1,7,0,0,91000002,1000,60000200,80,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202508,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,8,第八名：,168,1,8,0,0,91000002,1000,60000200,80,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202509,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,9,第九名：,168,1,9,0,0,91000002,1000,60000200,80,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202510,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,10,第十名：,168,1,10,0,0,91000002,1000,60000200,80,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202511,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,11,第十一名：,168,1,11,0,0,91000002,800,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202512,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,12,第十二名：,168,1,12,0,0,91000002,800,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202513,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,13,第十三名：,168,1,13,0,0,91000002,800,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202514,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,14,第十四名：,168,1,14,0,0,91000002,800,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202515,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,15,第十五名：,168,1,15,0,0,91000002,800,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202516,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,16,第十六名：,168,1,16,0,0,91000002,500,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202517,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,17,第十七名：,168,1,17,0,0,91000002,500,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202518,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,18,第十八名：,168,1,18,0,0,91000002,500,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202519,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,19,第十九名：,168,1,19,0,0,91000002,500,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202520,5,2,2,2025,关卡总星数排名,bg_activity_36,开服狂欢,剧情关卡总星数排名，活动结束奖励发送至邮箱,20,第二十名：,168,1,20,0,0,91000002,500,60000200,50,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202601,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,1,第一名：,213,1,1,0,0,42000001,30,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202602,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,2,第二名：,213,1,2,0,0,42000001,25,91000001,800000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202603,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,3,第三名：,213,1,3,0,0,42000001,22,91000001,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202604,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,4,第四名：,213,1,4,0,0,42000001,22,91000001,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202605,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,5,第五名：,213,1,5,0,0,42000001,20,91000001,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202606,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,6,第六名：,213,1,6,0,0,42000001,20,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202607,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,7,第七名：,213,1,7,0,0,42000001,18,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202608,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,8,第八名：,213,1,8,0,0,42000001,18,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202609,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,9,第九名：,213,1,9,0,0,42000001,16,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202610,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,10,第十名：,213,1,10,0,0,42000001,16,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202611,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,11,第十一名：,213,1,11,0,0,42000001,14,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202612,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,12,第十二名：,213,1,12,0,0,42000001,14,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202613,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,13,第十三名：,213,1,13,0,0,42000001,12,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202614,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,14,第十四名：,213,1,14,0,0,42000001,12,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202615,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,15,第十五名：,213,1,15,0,0,42000001,10,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202616,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,16,第十六名：,213,1,16,0,0,42000001,10,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202617,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,17,第十七名：,213,1,17,0,0,42000001,8,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202618,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,18,第十八名：,213,1,18,0,0,42000001,8,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202619,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,19,第十九名：,213,1,19,0,0,42000001,6,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202620,6,2,2,2026,专属神兵总等级排名,bg_activity_11,开服狂欢,所有武将星格总等级排名，活动结束奖励发送至邮箱,20,第二十名：,213,1,20,0,0,42000001,6,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202701,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,1,第一名：,201,1,1,0,0,91000035,10000,60000215,10,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202702,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,2,第二名：,201,1,2,0,0,91000035,8000,60000215,8,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202703,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,3,第三名：,201,1,3,0,0,91000035,6000,60000215,6,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202704,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,4,第四名：,201,1,4,0,0,91000035,5000,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202705,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,5,第五名：,201,1,5,0,0,91000035,4750,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202706,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,6,第六名：,201,1,6,0,0,91000035,4500,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202707,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,7,第七名：,201,1,7,0,0,91000035,4250,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202708,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,8,第八名：,201,1,8,0,0,91000035,4000,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202709,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,9,第九名：,201,1,9,0,0,91000035,3750,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202710,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,10,第十名：,201,1,10,0,0,91000035,3500,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202711,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,11,第十一名：,201,1,11,0,0,91000035,3250,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202712,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,12,第十二名：,201,1,12,0,0,91000035,3000,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202713,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,13,第十三名：,201,1,13,0,0,91000035,2750,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202714,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,14,第十四名：,201,1,14,0,0,91000035,2500,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202715,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,15,第十五名：,201,1,15,0,0,91000035,2250,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202716,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,16,第十六名：,201,1,16,0,0,91000035,2000,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202717,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,17,第十七名：,201,1,17,0,0,91000035,1750,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202718,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,18,第十八名：,201,1,18,0,0,91000035,1500,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202719,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,19,第十九名：,201,1,19,0,0,91000035,1250,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202720,7,2,2,2027,长坂坡之战排名,bg_activity_35,开服狂欢,长坂坡之战层数排名，活动结束后奖励发送至邮箱,20,第二十名：,201,1,20,0,0,91000035,1000,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202801,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,1,第一名：,170,1,1,0,0,15100101,500,15100104,500,60000200,300,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202802,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,2,第二名：,170,1,2,0,0,15100101,450,91000001,800000,60000200,200,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202803,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,3,第三名：,170,1,3,0,0,15100101,400,91000001,500000,60000200,150,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202804,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,4,第四名：,170,1,4,0,0,15100101,350,91000001,300000,60000200,100,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202805,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,5,第五名：,170,1,5,0,0,15100101,300,91000001,300000,60000200,100,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202806,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,6,第六名：,170,1,6,0,0,15100101,300,91000001,200000,60000200,80,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202807,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,7,第七名：,170,1,7,0,0,15100101,280,91000001,200000,60000200,80,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202808,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,8,第八名：,170,1,8,0,0,15100101,280,91000001,200000,60000200,80,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202809,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,9,第九名：,170,1,9,0,0,15100101,200,91000001,200000,60000200,80,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202810,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,10,第十名：,170,1,10,0,0,15100101,200,91000001,200000,60000200,80,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202811,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,11,第十一名：,170,1,11,0,0,15100101,180,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202812,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,12,第十二名：,170,1,12,0,0,15100101,180,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202813,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,13,第十三名：,170,1,13,0,0,15100101,180,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202814,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,14,第十四名：,170,1,14,0,0,15100101,180,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202815,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,15,第十五名：,170,1,15,0,0,15100101,180,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202816,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,16,第十六名：,170,1,16,0,0,15100101,150,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202817,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,17,第十七名：,170,1,17,0,0,15100101,150,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202818,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,18,第十八名：,170,1,18,0,0,15100101,120,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202819,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,19,第十九名：,170,1,19,0,0,15100101,120,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202820,8,2,2,2028,神器战力排名,bg_activity_37,开服狂欢,神器总战力排名，活动结束奖励发送至邮箱,20,第二十名：,170,1,20,0,0,15100101,100,91000001,100000,60000200,50,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202901,9,2,2,2029,宝石等级排名,bg_activity_39,开服狂欢,阵容装备镶嵌宝石总等级排名，活动结束奖励发送邮箱,1,第一名：,225,1,1,0,0,60000243,60,60000231,20,60000200,300,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202902,9,2,2,2029,宝石等级排名,bg_activity_39,开服狂欢,阵容装备镶嵌宝石总等级排名，活动结束奖励发送邮箱,2,第二名：,225,1,2,0,0,60000243,50,60000231,10,60000200,200,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202903,9,2,2,2029,宝石等级排名,bg_activity_39,开服狂欢,阵容装备镶嵌宝石总等级排名，活动结束奖励发送邮箱,3,第三名：,225,1,3,0,0,60000243,40,60000231,10,60000200,150,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202904,9,2,2,2029,宝石等级排名,bg_activity_39,开服狂欢,阵容装备镶嵌宝石总等级排名，活动结束奖励发送邮箱,4,第四名：,225,1,4,0,0,60000243,40,60000231,8,60000200,100,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202905,9,2,2,2029,宝石等级排名,bg_activity_39,开服狂欢,阵容装备镶嵌宝石总等级排名，活动结束奖励发送邮箱,5,第五名：,225,1,5,0,0,60000243,30,60000231,8,60000200,100,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202906,9,2,2,2029,宝石等级排名,bg_activity_39,开服狂欢,阵容装备镶嵌宝石总等级排名，活动结束奖励发送邮箱,6,第六名：,225,1,6,0,0,60000243,30,60000231,6,60000200,80,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
