skill_id,skill_name,type_show,skill_level,skill_levelmax,skill_china,skilllevel,skillcooldown,skill_description,skill_description2,skill_description3,skill_description4,skill_value_type1,skill_count1,skill_value_type2,skill_count2,skill_value_type3,skill_count3,skill_value_type4,skill_count4,skill_add_type,skill_add_value,skill_type,skill_sub_type,attack_before,attack_after,skill_range,skill_range1,skill_scope,skill_scope2,skill_object,skill_energy,buff_type1,buff_pro1,buff_type2,buff_pro2,buff_type3,buff_pro3,lua_name,skill_icon,storageeffect,sound,hit_sound,skill_sound,showpanel,blacktime,lighteffect,storageturn,army_effecttype_skill,army_effect_skill,army_effect_skill_speed,army_effect_hit,showtop_effect,attack_chant
80030401,龙息,魔法,1,1,魔法技能,1,0,施放火焰魔法，对所有敌人造成大量魔法伤害，并且附带燃烧效果,0,0,0,1001,10000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a80030401,800304,0,Skill/8003_final,0,0,0,0,0,0,0,0,0,0,4444,0
80040001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,90,0,0,0,1,100,0,0,0,0,0,0,a80040001,500500,0,Weapon/Weapon_5005,0,0,0,0,0,0,0,0,0,0,0,0
80040101,横扫八方,物理,1,4,物理技能,1,0,持刀挥砍2次，每次对周围的敌人造成[1]120%[0]伤害，并降低其急速[1]10%[0]，持续[1]5[0]秒,挥砍使目标受到的物理伤害提升20%，持续5秒,每次挥砍造成150%伤害，并附带1秒昏迷,每次挥砍造成200%伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,100,0,120,100,1,100,500501,10000,0,0,0,0,a80040101,500501,0,Skill/5005_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
80040401,青龙冲击,物理,1,3,物理技能,1,0,挥舞青龙刀，召唤青龙冲击前方所有目标，造成多次[1]100%[0]攻击力伤害,狂暴青龙：现在每波青龙冲击会额外造成关羽当前生命值1%的伤害,青龙冲击每击败一个目标会额外恢复关羽300点能量,0,1001,2000,2,100,0,0,0,0,0,0,3,0,300,0,100,0,500,200,1,0,0,0,0,0,0,0,a80040401,500504,3333,Skill/5005_final,0,Skill/VO_5005_final,0,0,0,0,0,0,0,0,0,0
80050001,普攻,魔法,1,1,魔法技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,200,0,0,0,0,0,0,a80050001,800500,0,Weapon/Weapon_8005,0,0,0,0,0,0,0,0,0,0,0,0
80050101,巨剑冲击,魔法,1,1,魔法技能,1,0,对所有敌人释放烈焰魔刃，第一击驱散目标所有增益状态，第二击造成高额伤害.,0,0,0,1001,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,200,100306,10000,0,0,0,0,a80050101,800501,0,Skill/8005_skill01,0,0,0,0,0,0,0,0,0,0,0,0
80050201,地狱审判,被动,1,1,被动触发技能,1,0,在战斗开始第15秒，第40秒，第65秒分别使用一次，立即迫使累计伤害最高的一名敌人战败,0,0,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,0,0,0,0,0,0,0,0,p80050201,800502,0,Skill/8005_skill01,0,0,0,0,0,0,0,0,0,0,0,0
80050301,怒气,被动,1,1,被动触发技能,1,0,每损失一定血量，叠加一层能力增强效果,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,p80050301,800503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050401,龙息,魔法,1,1,魔法技能,1,0,施放火焰魔法，对所有敌人造成大量魔法伤害，并且附带燃烧效果,0,0,0,1001,3000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a80050401,800504,0,Skill/8005_final,0,0,0,0,0,0,0,0,0,0,4444,0
80060001,普攻,魔法,1,1,魔法技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,200,0,0,0,0,0,0,a80060001,800600,0,Weapon/Weapon_8006,0,0,0,0,0,0,0,0,0,0,0,0
80060101,漫天飞雪,魔法,1,1,魔法技能,1,0,将战场天气变为“飞雪”，期间敌人无法回复生命值.并击退身边周围敌人.,0,0,0,1001,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,200,0,0,0,0,0,0,a80060101,800601,0,Skill/8006_skill01,0,0,0,0,0,0,0,0,0,0,0,0
80060201,寒冰屏障,被动,1,1,被动触发技能,1,0,每次使用“漫天飞雪”时，自己获得一个抵挡伤害的护盾，持续12秒.护盾抵挡相当于自身已损失的生命值20%的伤害，护盾存在期间免疫低于最大护盾值50%的伤害.,0,0,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,0,0,0,0,0,0,0,0,p80060201,800602,0,Skill/8006_skill01,0,0,0,0,0,0,0,0,0,0,0,0
80060301,狂暴,被动,1,1,被动触发技能,1,0,每损失一定血量，叠加一层能力增强效果,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,p80060301,800603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80060401,寒冰掌握,魔法,1,1,魔法技能,1,0,优先对前排两名目标释放寒冰之力造成多段伤害，并叠加减速效果，随之释放寒冰新星对场上所有敌人造成伤害并冻结生命值不足50%的敌人.,0,0,0,1001,3000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a80060401,800604,0,Skill/8006_final,0,0,0,0,0,0,0,0,0,0,4444,0
80070001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,480,0,200,0,1,200,800702,10000,0,0,0,0,a80070001,800700,0,Weapon/Weapon_8007,0,0,0,0,0,0,0,0,0,0,0,0
80070101,深渊战锤,物理,1,1,物理技能,1,0,从天空召唤一把巨大战锤冲击敌方战场，对落点附近的所有敌人造成300%攻击力伤害，并昏迷5秒.,0,0,0,1001,20000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,300,0,1,200,800701,10000,0,0,0,0,a80070101,800701,0,Skill/8007_skill01,0,0,0,0,0,0,0,0,0,0,0,0
80070201,堕落之力,被动,1,1,被动触发技能,1,0,堕落君王的普通攻击附带堕落之力，受到堕落之力影响的目标，受到的伤害提升20%，受到和造成的治疗效果降低20%，持续5秒.可叠加.,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,0,0,0,0,0,0,0,0,p80070201,800702,0,Skill/8007_skill01,0,0,0,0,0,0,0,0,0,0,0,0
80070301,狂暴,被动,1,1,被动触发技能,1,0,每损失一定血量，叠加一层能力增强效果,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,p80070301,800703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80070401,暗影吞噬,物理,1,1,物理技能,1,0,立即对自身周围200码范围内的所有敌人造成200%攻击力外加目标最大生命值10%的伤害，并昏迷5秒.,0,0,0,1001,10000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,200,0,1,0,800703,10000,0,0,0,0,a80070401,800704,0,Skill/8007_final,0,0,0,0,0,0,0,0,0,0,4444,0
80080001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,200,0,0,0,0,0,0,a80080001,800800,0,Weapon/Weapon_8008,0,0,0,0,0,0,0,0,0,0,0,0
80080101,擎天一柱,物理,1,1,物理技能,1,0,丢出手中的铁杆神兵，对敌方密集区域造成300%攻击力的范围伤害。,0,0,0,1001,20000,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,300,0,1,200,0,0,0,0,0,0,a80080101,800801,0,Skill/8008_skill01,0,0,0,0,0,0,0,0,0,0,0,0
80080201,金钟罩,物理,1,1,物理技能,1,0,开启金钟罩，金钟罩持续时间内，自己受到的物理伤害降低80%。,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,0,200,800801,10000,0,0,0,0,a80080201,800802,0,Skill/8008_skill02,0,0,0,0,0,0,0,0,0,0,0,0
80080301,狂暴,被动,1,1,被动触发技能,1,0,每损失一定血量，叠加一层能力增强效果,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,300,0,1000,0,0,0,1,0,0,0,0,0,0,0,p80080301,800803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80080401,暗影分离,物理,1,1,物理技能,1,0,召唤5个自己的分身，分身拥有暗黑悟空500%攻击力的血量和100%攻击力。,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,0,0,0,0,0,0,0,a80080401,800804,0,Skill/8008_final,0,0,0,0,0,0,0,0,0,0,4444,0
80110001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,200,0,0,0,0,0,0,a80110001,801100,0,Weapon/Weapon_8011,0,0,0,0,0,0,0,0,0,0,0,0
80110101,春归客去,物理,1,1,物理技能,1,0,年兽双爪用力的向下一拍，对周围的目标造成[1]200%[0]攻击力伤害，并将他们全部击退至墙边，降低其移动速度[1]70%[0]，期间自身每秒恢复[1]1%[0]最大生命值，持续[1]10[0]秒。,0,0,0,1001,10000,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,200,801101,10000,801102,10000,0,0,a80110101,801101,0,Skill/8011_skill01,0,0,0,0,0,0,0,0,0,0,0,0
80110201,夕日归离,物理,1,1,物理技能,1,0,为自身施加一个吸收[1]500%[0]攻击力伤害的护盾，如果护盾被击破，则年兽获得一个[1]10%[0]易伤效果持续[1]5[0]秒，若在下次护盾施加前没被击破则对敌方全体造成[1]200%[0]攻击力的伤害。,0,0,0,1001,5000,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,200,0,0,0,0,0,0,a80110201,801102,0,Skill/8011_skill02,0,0,0,0,0,0,0,0,0,0,0,0
80110301,月明随新,物理,1,1,物理技能,1,0,年兽挥动其尾巴制造一个结界，对自身周围的敌方英雄造成[1]200%[0]攻击力的范围伤害并降低其50%治疗效果，在结界内的敌人每秒会受到[1]80%[0]攻击力的持续伤害并降低其[1]50[0]点能量，结界持续[1]5[0]秒。,0,0,0,1001,10000,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,0,0,0,0,0,0,0,a80110301,801103,0,Skill/8011_skill03,0,0,0,0,0,0,0,0,0,0,0,0
80110401,蜡炬传红,物理,1,1,物理技能,1,0,口吐炽焰烈火，对敌人大范围敌人造成三次伤害，每次造成[1]150%[0]攻击力的火焰伤害，并每秒受到自身最大生命值[1]1%[0]火焰伤害，持续[1]10[0]秒。,0,0,0,1001,5000,0,0,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,0,801105,10000,0,0,0,0,a80110401,801104,0,Skill/8011_final,0,0,0,0,0,0,0,0,0,0,4444,0
93001101,雷刃,被动,1,1,被动天赋加成,1,0,暴击+10%,0,0,0,6,1000,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93001101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93001201,雷刃,被动,1,1,被动天赋加成,1,0,暴击+15%,0,0,0,6,1500,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93001201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93001301,雷刃,被动,1,1,被动天赋加成,1,0,暴击+25%,0,0,0,6,2500,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93001301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93002101,风灵羽靴,被动,1,1,被动天赋加成,1,0,闪避+20,0,0,0,20,200,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93002101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93002201,风灵羽靴,被动,1,1,被动天赋加成,1,0,闪避+40,0,0,0,20,400,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93002201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93003101,战神头盔,被动,1,1,被动天赋加成,1,0,受到伤害-10%,0,0,0,38,1000,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93003101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93003201,战神头盔,被动,1,1,被动天赋加成,1,0,受到伤害-15%,0,0,0,38,1500,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93003201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93003301,战神头盔,被动,1,1,被动天赋加成,1,0,受到伤害-25%,0,0,0,38,2500,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93003301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93004101,魔罗剑鞘,被动,1,1,被动天赋加成,1,0,生命汲取+10％,0,0,0,25,1000,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93004101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93004201,魔罗剑鞘,被动,1,1,被动天赋加成,1,0,生命汲取+15％,0,0,0,25,1500,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93004201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93004301,魔罗剑鞘,被动,1,1,被动天赋加成,1,0,生命汲取+25％,0,0,0,25,2500,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93004301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93005101,精准斗篷,被动,1,1,被动天赋加成,1,0,暴击伤害+40%,0,0,0,12,4000,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93005101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93005201,精准斗篷,被动,1,1,被动天赋加成,1,0,暴击伤害+60%,0,0,0,12,6000,0,0,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93005201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93006101,凝神,被动,1,1,被动天赋加成,1,0,命中+20，暴击+5%,0,0,0,19,200,6,500,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93006101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93006201,凝神,被动,1,1,被动天赋加成,1,0,命中+50，暴击+10%,0,0,0,19,500,6,1000,0,0,0,0,0,0,1,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93006201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93007101,反击护具,被动,1,1,被动触发技能,1,0,敌人首次使用能量技时，己方全体获得一个持续3秒的最大生命值20%的护盾每场战斗只能使用一次,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93007101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93007201,反击护具,被动,1,1,被动触发技能,1,0,敌人首次使用能量技时，己方全体获得一个持续3秒的最大生命值40%的护盾每场战斗只能使用一次,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93007201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93007301,反击护具,被动,1,1,被动触发技能,1,0,敌人首次使用能量技时，己方全体获得一个持续3秒的最大生命值60%的护盾每场战斗只能使用一次,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93007301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93008101,决胜神石,被动,1,1,被动触发技能,1,0,每场战斗，己方英雄首次使用能量技后，该英雄将在之后的5秒内恢复350能量,0,0,0,17,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93008101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93008201,决胜神石,被动,1,1,被动触发技能,1,0,每场战斗，己方英雄首次使用能量技后，该英雄将在之后的5秒内恢复700能量,0,0,0,17,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93008201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93009101,复苏祝福,被动,1,1,被动触发技能,1,0,当您使用复苏清泉时，可以额外恢复25％的生命和能量.,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93009101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93009201,复苏祝福,被动,1,1,被动触发技能,1,0,当您使用复苏清泉时，可以额外恢复50％的生命和能量.,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93009201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93010101,战神盔甲,被动,1,1,被动触发技能,1,0,每获得一次胜利，提高英雄3％的防御，最多可以提高12％,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93010101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93010201,战神盔甲,被动,1,1,被动触发技能,1,0,每获得一次胜利，提高英雄4％的防御，最多可以提高20％,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93010201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93010301,战神盔甲,被动,1,1,被动触发技能,1,0,每获得一次胜利，提高英雄5％的防御，最多可以提高40％,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93010301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93011101,苍翠法杖,被动,1,1,被动触发技能,1,0,战斗结束时，所有未战败的英雄恢复已损失生命值的15%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93011101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93011201,苍翠法杖,被动,1,1,被动触发技能,1,0,战斗结束时，所有未战败的英雄恢复已损失生命值的25%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93011201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93011301,苍翠法杖,被动,1,1,被动触发技能,1,0,战斗结束时，所有未战败的英雄恢复已损失生命值的40%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93011301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93012101,战神巨剑,被动,1,1,被动触发技能,1,0,每获得一次胜利，提高英雄3％的攻击，最多可以提高12％,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93012101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93012201,战神巨剑,被动,1,1,被动触发技能,1,0,每获得一次胜利，提高英雄4％的攻击，最多可以提高20％,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93012201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93012301,战神巨剑,被动,1,1,被动触发技能,1,0,每获得一次胜利，提高英雄5％的攻击，最多可以提高40％,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93012301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93013101,庇佑指环,被动,1,1,被动触发技能,1,0,战斗开始15秒后，使最虚弱的己方英雄恢复最大生命的10%,0,0,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93013101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93013201,庇佑指环,被动,1,1,被动触发技能,1,0,战斗开始15秒后，使最虚弱的己方英雄恢复最大生命的20%,0,0,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93013201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93013301,庇佑指环,被动,1,1,被动触发技能,1,0,战斗开始15秒后，使最虚弱的己方英雄恢复最大生命的30%,0,0,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93013301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93014101,掌控法杖,被动,1,1,被动触发技能,1,0,战斗开始时，使敌方前排英雄攻击自己的队伍持续2秒,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93014101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93014201,掌控法杖,被动,1,1,被动触发技能,1,0,战斗开始时，使敌方前排英雄攻击自己的队伍持续3.5秒,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93014201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93014301,掌控法杖,被动,1,1,被动触发技能,1,0,战斗开始时，使敌方前排英雄攻击自己的队伍持续5秒,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93014301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93015101,胜利姿态,被动,1,1,被动触发技能,1,0,在战斗开始时，己方出场英雄回复60点能量,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93015101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93015201,胜利姿态,被动,1,1,被动触发技能,1,0,在战斗开始时，己方出场英雄回复120点能量.,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93015201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93016101,不屈意志,被动,1,1,被动触发技能,1,0,前排英雄的防御提高10％，受伤时能量恢复率提高10％,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93016101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93016201,不屈意志,被动,1,1,被动触发技能,1,0,前排英雄的防御提高15％，受伤时能量恢复率提高20％,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93016201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93016301,不屈意志,被动,1,1,被动触发技能,1,0,前排英雄的防御提高25％，受伤时能量恢复率提高40％,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93016301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93017101,宝物匣,被动,1,1,被动触发技能,1,0,每拥有一个精英或史诗遗物，所有己方英雄的生命和防御提高1.5％，最多可以提高15％.,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93017101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93017201,宝物匣,被动,1,1,被动触发技能,1,0,每拥有一个精英或史诗遗物，所有己方英雄的生命和防御提高2.5％，最多可以提高30％.,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93017201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93018101,精准利箭,被动,1,1,被动触发技能,1,0,阵营克制将造成40％伤害.,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93018101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93018201,精准利箭,被动,1,1,被动触发技能,1,0,阵营克制将造成60％伤害.,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93018201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93018301,精准利箭,被动,1,1,被动触发技能,1,0,阵营克制将造成100％伤害.,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93018301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93019101,预见宝珠,被动,1,1,被动触发技能,1,0,仅在第三层地狱难度中，增强12%攻击与防御,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93019101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93019201,预见宝珠,被动,1,1,被动触发技能,1,0,仅在第三层地狱难度中，增强20%攻击与防御,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93019201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93019301,预见宝珠,被动,1,1,被动触发技能,1,0,仅在第三层地狱难度中，增强30%攻击与防御,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93019301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93020101,团结壁垒,被动,1,1,被动触发技能,1,0,当仍有前排英雄还活着时，使己方后排英雄受到的伤害降低30％.,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93020101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93020201,团结壁垒,被动,1,1,被动触发技能,1,0,当仍有前排英雄还活着时，使己方后排英雄受到的伤害降低50％.,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93020201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93020301,团结壁垒,被动,1,1,被动触发技能,1,0,当仍有前排英雄还活着时，使己方后排英雄受到的伤害降低70％.,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93020301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93021101,英雄之心,被动,1,1,被动触发技能,1,0,后排英雄攻击+5%，暴击+10%,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93021101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93021201,英雄之心,被动,1,1,被动触发技能,1,0,后排英雄攻击+10%，暴击+15%,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93021201,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93021301,英雄之心,被动,1,1,被动触发技能,1,0,后排英雄攻击+20%，暴击+30%,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93021301,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93022101,急速沙漏,被动,1,1,被动触发技能,1,0,战斗开始时，己方出场英雄获得6秒的加速效果,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,p93022101,600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
