id,type,txt,level,item_id,item_num,open_skill1,open_skill2,open_skill3,value1,num1,increase1,value2,num2,increase2,value3,num3,increase3,value4,num4,increase4,value5,num5,increase5,value6,num6,increase6,value7,num7,increase7,value8,num8,increase8,value9,num9,increase9
45000025,45,辅助-仁慈护佑,25,91000056,750,94001102,94001202,94001301,1,24931,4349,2,1718,300,3,337,60,501,770,0,502,680,0,503,720,0,21,-900,0,0,0,0,99,50000,2000
45000026,45,辅助-仁慈护佑,26,91000056,800,94001102,94001202,94001301,1,29280,0,2,2018,0,3,397,0,501,770,90,502,680,80,503,720,80,21,-900,0,0,0,0,99,52000,2000
45000027,45,辅助-仁慈护佑,27,91000056,850,94001102,94001202,94001301,1,29280,4639,2,2018,320,3,397,63,501,860,0,502,760,0,503,800,0,21,-900,0,0,0,0,99,54000,2000
45000028,45,辅助-仁慈护佑,28,91000056,900,94001102,94001202,94001301,1,33919,4928,2,2338,339,3,460,66,501,860,0,502,760,0,503,800,0,21,-900,0,0,0,0,99,56000,2000
45000029,45,辅助-仁慈护佑,29,91000056,950,94001102,94001202,94001301,1,38847,0,2,2677,0,3,526,0,501,860,0,502,760,0,503,800,0,21,-900,0,0,0,0,99,58000,2000
45000030,45,辅助-仁慈护佑,30,91000056,1000,94001102,94001202,94001302,1,38847,5219,2,2677,360,3,526,72,501,860,0,502,760,0,503,800,0,21,-900,0,0,0,0,99,60000,2000
45000031,45,辅助-仁慈护佑,31,91000056,1050,94001102,94001202,94001302,1,44066,0,2,3037,0,3,598,0,501,860,90,502,760,80,503,800,80,21,-900,-300,0,0,0,99,62000,2000
45000032,45,辅助-仁慈护佑,32,91000056,1100,94001102,94001202,94001302,1,44066,5509,2,3037,380,3,598,75,501,950,0,502,840,0,503,880,0,21,-1200,0,0,0,0,99,64000,2000
45000033,45,辅助-仁慈护佑,33,91000056,1150,94001102,94001202,94001302,1,49575,5798,2,3417,399,3,673,78,501,950,0,502,840,0,503,880,0,21,-1200,0,0,0,0,99,66000,2000
45000034,45,辅助-仁慈护佑,34,91000056,1200,94001102,94001202,94001302,1,55373,0,2,3816,0,3,751,0,501,950,0,502,840,0,503,880,0,21,-1200,0,0,0,0,99,68000,2000
45000035,45,辅助-仁慈护佑,35,91000056,1250,94001103,94001202,94001302,1,55373,6089,2,3816,420,3,751,84,501,950,0,502,840,0,503,880,0,21,-1200,0,0,0,0,99,70000,2000
45000036,45,辅助-仁慈护佑,36,91000056,1300,94001103,94001202,94001302,1,61462,0,2,4236,0,3,835,0,501,950,90,502,840,80,503,880,80,21,-1200,0,0,0,0,99,72000,2000
45000037,45,辅助-仁慈护佑,37,91000056,1350,94001103,94001202,94001302,1,61462,6379,2,4236,440,3,835,87,501,1040,0,502,920,0,503,960,0,21,-1200,0,0,0,0,99,74000,2000
45000038,45,辅助-仁慈护佑,38,91000056,1400,94001103,94001202,94001302,1,67841,6668,2,4676,459,3,922,90,501,1040,0,502,920,0,503,960,0,21,-1200,0,0,0,0,99,76000,2000
45000039,45,辅助-仁慈护佑,39,91000056,1450,94001103,94001202,94001302,1,74509,0,2,5135,0,3,1012,0,501,1040,0,502,920,0,503,960,0,21,-1200,0,0,0,0,99,78000,2000
45000040,45,辅助-仁慈护佑,40,91000056,1500,94001103,94001203,94001302,1,74509,6959,2,5135,480,3,1012,96,501,1040,0,502,920,0,503,960,0,21,-1200,0,0,0,0,99,80000,2000
45000041,45,辅助-仁慈护佑,41,91000056,1550,94001103,94001203,94001302,1,81468,0,2,5615,0,3,1108,0,501,1040,90,502,920,80,503,960,80,21,-1200,-300,0,0,0,99,82000,2000
45000042,45,辅助-仁慈护佑,42,91000056,1600,94001103,94001203,94001302,1,81468,7249,2,5615,500,3,1108,99,501,1130,0,502,1000,0,503,1040,0,21,-1500,0,0,0,0,99,84000,2000
45000043,45,辅助-仁慈护佑,43,91000056,1650,94001103,94001203,94001302,1,88717,7538,2,6115,519,3,1207,102,501,1130,0,502,1000,0,503,1040,0,21,-1500,0,0,0,0,99,86000,2000
45000044,45,辅助-仁慈护佑,44,91000056,1700,94001103,94001203,94001302,1,96255,0,2,6634,0,3,1309,0,501,1130,0,502,1000,0,503,1040,0,21,-1500,0,0,0,0,99,88000,2000
45000045,45,辅助-仁慈护佑,45,91000056,1750,94001103,94001203,94001303,1,96255,7829,2,6634,540,3,1309,108,501,1130,0,502,1000,0,503,1040,0,21,-1500,0,0,0,0,99,90000,2000
45000046,45,辅助-仁慈护佑,46,91000056,1800,94001103,94001203,94001303,1,104084,0,2,7174,0,3,1417,0,501,1130,90,502,1000,80,503,1040,80,21,-1500,0,0,0,0,99,92000,2000
45000047,45,辅助-仁慈护佑,47,91000056,1850,94001103,94001203,94001303,1,104084,8119,2,7174,560,3,1417,111,501,1220,0,502,1080,0,503,1120,0,21,-1500,0,0,0,0,99,94000,2000
45000048,45,辅助-仁慈护佑,48,91000056,1900,94001103,94001203,94001303,1,112203,8408,2,7734,579,3,1528,114,501,1220,0,502,1080,0,503,1120,0,21,-1500,0,0,0,0,99,96000,2000
45000049,45,辅助-仁慈护佑,49,91000056,1950,94001103,94001203,94001303,1,120611,0,2,8313,0,3,1642,0,501,1220,0,502,1080,0,503,1120,0,21,-1500,0,0,0,0,99,98000,2000
45000050,45,辅助-仁慈护佑,50,91000056,2000,94001104,94001203,94001303,1,120611,8699,2,8313,600,3,1642,120,501,1220,0,502,1080,0,503,1120,0,21,-1500,0,0,0,0,99,100000,2000
45000051,45,辅助-仁慈护佑,51,91000056,2050,94001104,94001203,94001303,1,129310,0,2,8913,0,3,1762,0,501,1220,90,502,1080,80,503,1120,80,21,-1500,-300,0,0,0,99,102000,2000
45000052,45,辅助-仁慈护佑,52,91000056,2100,94001104,94001203,94001303,1,129310,8989,2,8913,620,3,1762,123,501,1310,0,502,1160,0,503,1200,0,21,-1800,0,0,0,0,99,104000,2000
45000053,45,辅助-仁慈护佑,53,91000056,2150,94001104,94001203,94001303,1,138299,9278,2,9533,639,3,1885,126,501,1310,0,502,1160,0,503,1200,0,21,-1800,0,0,0,0,99,106000,2000
45000054,45,辅助-仁慈护佑,54,91000056,2200,94001104,94001203,94001303,1,147577,0,2,10172,0,3,2011,0,501,1310,0,502,1160,0,503,1200,0,21,-1800,0,0,0,0,99,108000,2000
45000055,45,辅助-仁慈护佑,55,91000056,2250,94001104,94001204,94001303,1,147577,9569,2,10172,660,3,2011,132,501,1310,0,502,1160,0,503,1200,0,21,-1800,0,0,0,0,99,110000,2000
45000056,45,辅助-仁慈护佑,56,91000056,2300,94001104,94001204,94001303,1,157146,0,2,10832,0,3,2143,0,501,1310,90,502,1160,80,503,1200,80,21,-1800,0,0,0,0,99,112000,2000
45000057,45,辅助-仁慈护佑,57,91000056,2350,94001104,94001204,94001303,1,157146,9859,2,10832,680,3,2143,135,501,1400,0,502,1240,0,503,1280,0,21,-1800,0,0,0,0,99,114000,2000
45000058,45,辅助-仁慈护佑,58,91000056,2400,94001104,94001204,94001303,1,167005,10148,2,11512,699,3,2278,138,501,1400,0,502,1240,0,503,1280,0,21,-1800,0,0,0,0,99,116000,2000
45000059,45,辅助-仁慈护佑,59,91000056,2450,94001104,94001204,94001303,1,177153,0,2,12211,0,3,2416,0,501,1400,0,502,1240,0,503,1280,0,21,-1800,0,0,0,0,99,118000,2000
45000060,45,辅助-仁慈护佑,60,91000056,2500,94001104,94001204,94001304,1,177153,10439,2,12211,720,3,2416,144,501,1400,0,502,1240,0,503,1280,0,21,-1800,0,0,0,0,99,120000,2000
45000061,45,辅助-仁慈护佑,61,91000056,2550,94001104,94001204,94001304,1,187592,0,2,12931,0,3,2560,0,501,1400,90,502,1240,80,503,1280,80,21,-1800,-300,0,0,0,99,122000,2000
45000062,45,辅助-仁慈护佑,62,91000056,2600,94001104,94001204,94001304,1,187592,10729,2,12931,740,3,2560,147,501,1490,0,502,1320,0,503,1360,0,21,-2100,0,0,0,0,99,124000,2000
45000063,45,辅助-仁慈护佑,63,91000056,2650,94001104,94001204,94001304,1,198321,11018,2,13671,759,3,2707,150,501,1490,0,502,1320,0,503,1360,0,21,-2100,0,0,0,0,99,126000,2000
45000064,45,辅助-仁慈护佑,64,91000056,2700,94001104,94001204,94001304,1,209339,0,2,14430,0,3,2857,0,501,1490,0,502,1320,0,503,1360,0,21,-2100,0,0,0,0,99,128000,2000
45000065,45,辅助-仁慈护佑,65,91000056,2750,94001105,94001204,94001304,1,209339,11309,2,14430,780,3,2857,156,501,1490,0,502,1320,0,503,1360,0,21,-2100,0,0,0,0,99,130000,2000
45000066,45,辅助-仁慈护佑,66,91000056,2800,94001105,94001204,94001304,1,220648,0,2,15210,0,3,3013,0,501,1490,90,502,1320,80,503,1360,80,21,-2100,0,0,0,0,99,132000,2000
45000067,45,辅助-仁慈护佑,67,91000056,2850,94001105,94001204,94001304,1,220648,11599,2,15210,800,3,3013,159,501,1580,0,502,1400,0,503,1440,0,21,-2100,0,0,0,0,99,134000,2000
45000068,45,辅助-仁慈护佑,68,91000056,2900,94001105,94001204,94001304,1,232247,11888,2,16010,819,3,3172,162,501,1580,0,502,1400,0,503,1440,0,21,-2100,0,0,0,0,99,136000,2000
45000069,45,辅助-仁慈护佑,69,91000056,2950,94001105,94001204,94001304,1,244135,0,2,16829,0,3,3334,0,501,1580,0,502,1400,0,503,1440,0,21,-2100,0,0,0,0,99,138000,2000
45000070,45,辅助-仁慈护佑,70,91000056,3000,94001105,94001205,94001304,1,244135,12179,2,16829,840,3,3334,168,501,1580,0,502,1400,0,503,1440,0,21,-2100,0,0,0,0,99,140000,2000
45000071,45,辅助-仁慈护佑,71,91000056,3050,94001105,94001205,94001304,1,256314,0,2,17669,0,3,3502,0,501,1580,90,502,1400,80,503,1440,80,21,-2100,-300,0,0,0,99,142000,2000
45000072,45,辅助-仁慈护佑,72,91000056,3100,94001105,94001205,94001304,1,256314,12469,2,17669,860,3,3502,171,501,1670,0,502,1480,0,503,1520,0,21,-2400,0,0,0,0,99,144000,2000
45000073,45,辅助-仁慈护佑,73,91000056,3150,94001105,94001205,94001304,1,268783,12758,2,18529,879,3,3673,174,501,1670,0,502,1480,0,503,1520,0,21,-2400,0,0,0,0,99,146000,2000
45000074,45,辅助-仁慈护佑,74,91000056,3200,94001105,94001205,94001304,1,281541,0,2,19408,0,3,3847,0,501,1670,0,502,1480,0,503,1520,0,21,-2400,0,0,0,0,99,148000,2000
45000075,45,辅助-仁慈护佑,75,91000056,3250,94001105,94001205,94001305,1,281541,13049,2,19408,900,3,3847,180,501,1670,0,502,1480,0,503,1520,0,21,-2400,0,0,0,0,99,150000,2000
45000076,45,辅助-仁慈护佑,76,91000056,3300,94001105,94001205,94001305,1,294590,0,2,20308,0,3,4027,0,501,1670,90,502,1480,80,503,1520,80,21,-2400,0,0,0,0,99,152000,2000
45000077,45,辅助-仁慈护佑,77,91000056,3350,94001105,94001205,94001305,1,294590,13339,2,20308,920,3,4027,183,501,1760,0,502,1560,0,503,1600,0,21,-2400,0,0,0,0,99,154000,2000
45000078,45,辅助-仁慈护佑,78,91000056,3400,94001105,94001205,94001305,1,307929,13628,2,21228,939,3,4210,186,501,1760,0,502,1560,0,503,1600,0,21,-2400,0,0,0,0,99,156000,2000
45000079,45,辅助-仁慈护佑,79,91000056,3450,94001105,94001205,94001305,1,321557,0,2,22167,0,3,4396,0,501,1760,0,502,1560,0,503,1600,0,21,-2400,0,0,0,0,99,158000,2000
45000080,45,辅助-仁慈护佑,80,91000056,3500,94001106,94001205,94001305,1,321557,13919,2,22167,960,3,4396,192,501,1760,0,502,1560,0,503,1600,0,21,-2400,0,0,0,0,99,160000,2000
45000081,45,辅助-仁慈护佑,81,91000056,3550,94001106,94001205,94001305,1,335476,0,2,23127,0,3,4588,0,501,1760,90,502,1560,80,503,1600,80,21,-2400,-300,0,0,0,99,162000,2000
45000082,45,辅助-仁慈护佑,82,91000056,3600,94001106,94001205,94001305,1,335476,14209,2,23127,980,3,4588,195,501,1850,0,502,1640,0,503,1680,0,21,-2700,0,0,0,0,99,164000,2000
45000083,45,辅助-仁慈护佑,83,91000056,3650,94001106,94001205,94001305,1,349685,14498,2,24107,999,3,4783,198,501,1850,0,502,1640,0,503,1680,0,21,-2700,0,0,0,0,99,166000,2000
45000084,45,辅助-仁慈护佑,84,91000056,3700,94001106,94001205,94001305,1,364183,0,2,25106,0,3,4981,0,501,1850,0,502,1640,0,503,1680,0,21,-2700,0,0,0,0,99,168000,2000
45000085,45,辅助-仁慈护佑,85,91000056,3750,94001106,94001206,94001305,1,364183,14789,2,25106,1020,3,4981,204,501,1850,0,502,1640,0,503,1680,0,21,-2700,0,0,0,0,99,170000,2000
45000086,45,辅助-仁慈护佑,86,91000056,3800,94001106,94001206,94001305,1,378972,0,2,26126,0,3,5185,0,501,1850,90,502,1640,80,503,1680,80,21,-2700,0,0,0,0,99,172000,2000
45000087,45,辅助-仁慈护佑,87,91000056,3850,94001106,94001206,94001305,1,378972,15079,2,26126,1040,3,5185,207,501,1940,0,502,1720,0,503,1760,0,21,-2700,0,0,0,0,99,174000,2000
45000088,45,辅助-仁慈护佑,88,91000056,3900,94001106,94001206,94001305,1,394051,15368,2,27166,1059,3,5392,210,501,1940,0,502,1720,0,503,1760,0,21,-2700,0,0,0,0,99,176000,2000
45000089,45,辅助-仁慈护佑,89,91000056,3950,94001106,94001206,94001305,1,409419,0,2,28225,0,3,5602,0,501,1940,0,502,1720,0,503,1760,0,21,-2700,0,0,0,0,99,178000,2000
45000090,45,辅助-仁慈护佑,90,91000056,4000,94001107,94001206,94001305,1,409419,15659,2,28225,1080,3,5602,216,501,1940,0,502,1720,0,503,1760,0,21,-2700,0,0,0,0,99,180000,2000
45000091,45,辅助-仁慈护佑,91,91000056,4050,94001107,94001206,94001305,1,425078,0,2,29305,0,3,5818,0,501,1940,90,502,1720,80,503,1760,80,21,-2700,-300,0,0,0,99,182000,2000
45000092,45,辅助-仁慈护佑,92,91000056,4100,94001107,94001206,94001305,1,425078,15949,2,29305,1100,3,5818,219,501,2030,0,502,1800,0,503,1840,0,21,-3000,0,0,0,0,99,184000,2000
45000093,45,辅助-仁慈护佑,93,91000056,4150,94001107,94001206,94001305,1,441027,16238,2,30405,1119,3,6037,222,501,2030,0,502,1800,0,503,1840,0,21,-3000,0,0,0,0,99,186000,2000
45000094,45,辅助-仁慈护佑,94,91000056,4200,94001107,94001206,94001305,1,457265,0,2,31524,0,3,6259,0,501,2030,0,502,1800,0,503,1840,0,21,-3000,0,0,0,0,99,188000,2000
45000095,45,辅助-仁慈护佑,95,91000056,4250,94001107,94001207,94001305,1,457265,16529,2,31524,1140,3,6259,228,501,2030,0,502,1800,0,503,1840,0,21,-3000,0,0,0,0,99,190000,2000
45000096,45,辅助-仁慈护佑,96,91000056,4300,94001107,94001207,94001305,1,473794,0,2,32664,0,3,6487,0,501,2030,90,502,1800,80,503,1840,80,21,-3000,0,0,0,0,99,192000,2000
45000097,45,辅助-仁慈护佑,97,91000056,4350,94001107,94001207,94001305,1,473794,16819,2,32664,1160,3,6487,231,501,2120,0,502,1880,0,503,1920,0,21,-3000,0,0,0,0,99,194000,2000
45000098,45,辅助-仁慈护佑,98,91000056,4400,94001107,94001207,94001305,1,490613,17108,2,33824,1179,3,6718,234,501,2120,0,502,1880,0,503,1920,0,21,-3000,0,0,0,0,99,196000,2000
45000099,45,辅助-仁慈护佑,99,91000056,4450,94001107,94001207,94001305,1,507721,0,2,35003,0,3,6952,0,501,2120,0,502,1880,0,503,1920,0,21,-3000,0,0,0,0,99,198000,2000
45000100,45,辅助-仁慈护佑,100,91000056,4500,94001107,94001207,94001306,1,507721,0,2,35003,0,3,6952,0,501,2120,0,502,1880,0,503,1920,0,21,-3000,0,0,0,0,99,200000,2000
