id,group,money,item1,num1,item2,num2,item3,num3,item4,num4,item5,num5,money_id,rebate_show,sale,money_reduce
20507,105,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,725,800％+,198,270
20508,105,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,270
20509,105,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,390
20601,106,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
20602,106,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
20603,106,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,150
20604,106,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,722,990％+,98,150
20605,106,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,723,990％+,128,150
20606,106,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,724,990％+,168,180
20607,106,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,725,800％+,198,300
20608,106,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,300
20609,106,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,420
20701,107,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
20702,107,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
20703,107,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,180
20704,107,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,722,990％+,98,180
20705,107,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,723,990％+,128,180
20706,107,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,724,990％+,168,210
20707,107,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,725,800％+,198,330
20708,107,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,330
20709,107,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,450
20801,108,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
20802,108,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
20803,108,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,210
20804,108,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,722,990％+,98,210
20805,108,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,723,990％+,128,210
20806,108,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,724,700％+,168,240
20807,108,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,725,800％+,198,360
20808,108,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,360
20809,108,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,480
20901,109,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
20902,109,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
20903,109,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,240
20904,109,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,722,990％+,98,240
20905,109,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,723,600％+,128,240
20906,109,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,724,700％+,168,270
20907,109,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,725,800％+,198,390
20908,109,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,390
20909,109,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,510
21001,110,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
21002,110,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
21003,110,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,270
21004,110,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,722,990％+,98,270
21005,110,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,723,600％+,128,270
21006,110,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,724,700％+,168,300
21007,110,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,725,800％+,198,420
21008,110,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,420
21009,110,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,540
21101,111,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
21102,111,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
21103,111,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,300
21104,111,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,722,800％+,98,300
21105,111,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,723,600％+,128,300
21106,111,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,724,700％+,168,330
21107,111,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,725,800％+,198,450
21108,111,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,450
21109,111,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,570
21201,112,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
21202,112,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
21203,112,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,330
21204,112,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,722,800％+,98,330
21205,112,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,723,600％+,128,330
21206,112,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,724,700％+,168,360
21207,112,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,725,800％+,198,480
21208,112,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,480
21209,112,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,600
21301,113,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
21302,113,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
21303,113,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,60
21304,113,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,731,990％+,98,60
21305,113,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,732,990％+,128,60
21306,113,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,733,990％+,168,90
21307,113,1000,91000002,198000,30020053,2,13000002,120,0,0,0,0,734,700％+,198,210
21308,113,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,210
21309,113,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,330
21401,114,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
21402,114,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
21403,114,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,90
21404,114,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,731,990％+,98,90
21405,114,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,732,990％+,128,90
21406,114,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,733,990％+,168,120
21407,114,1000,91000002,198000,30020053,2,13000002,120,0,0,0,0,734,700％+,198,240
21408,114,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,240
21409,114,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,360
21501,115,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
21502,115,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
21503,115,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,120
21504,115,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,731,990％+,98,120
21505,115,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,732,990％+,128,120
21506,115,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,733,990％+,168,150
21507,115,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,734,800％+,198,270
21508,115,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,270
21509,115,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,390
21601,116,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
21602,116,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
21603,116,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,150
21604,116,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,731,990％+,98,150
21605,116,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,732,990％+,128,150
21606,116,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,733,990％+,168,180
21607,116,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,734,800％+,198,300
21608,116,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,300
21609,116,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,420
21701,117,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
21702,117,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
21703,117,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,180
21704,117,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,731,990％+,98,180
21705,117,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,732,990％+,128,180
21706,117,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,733,990％+,168,210
21707,117,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,734,800％+,198,330
21708,117,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,330
21709,117,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,450
21801,118,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
21802,118,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
21803,118,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,210
21804,118,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,731,990％+,98,210
21805,118,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,732,990％+,128,210
21806,118,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,733,700％+,168,240
21807,118,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,734,800％+,198,360
21808,118,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,360
21809,118,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,480
21901,119,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
21902,119,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
21903,119,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,240
21904,119,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,731,990％+,98,240
21905,119,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,732,600％+,128,240
21906,119,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,733,700％+,168,270
21907,119,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,734,800％+,198,390
21908,119,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,390
21909,119,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,510
22001,120,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
22002,120,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
22003,120,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,270
22004,120,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,731,990％+,98,270
22005,120,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,732,600％+,128,270
22006,120,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,733,700％+,168,300
22007,120,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,734,800％+,198,420
22008,120,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,420
22009,120,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,540
22101,121,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
22102,121,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
22103,121,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,300
22104,121,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,731,800％+,98,300
22105,121,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,732,600％+,128,300
22106,121,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,733,700％+,168,330
22107,121,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,734,800％+,198,450
22108,121,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,450
22109,121,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,570
22201,122,0,91000002,6000,13000002,60,0,0,0,0,0,0,728,990％+,6,0
22202,122,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,729,990％+,30,0
22203,122,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,730,990％+,68,330
22204,122,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,731,800％+,98,330
22205,122,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,732,600％+,128,330
22206,122,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,733,700％+,168,360
22207,122,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,734,800％+,198,480
22208,122,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,735,700％+,328,480
22209,122,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,736,990％+,648,600
22301,123,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
22302,123,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
22303,123,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,60
22304,123,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,740,990％+,98,60
22305,123,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,741,990％+,128,60
22306,123,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,742,990％+,168,90
22307,123,1000,91000002,198000,30020053,2,13000002,120,0,0,0,0,743,700％+,198,210
22308,123,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,210
22309,123,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,330
22401,124,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
22402,124,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
22403,124,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,90
22404,124,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,740,990％+,98,90
22405,124,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,741,990％+,128,90
22406,124,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,742,990％+,168,120
22407,124,1000,91000002,198000,30020053,2,13000002,120,0,0,0,0,743,700％+,198,240
22408,124,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,240
22409,124,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,360
22501,125,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
22502,125,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
22503,125,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,120
22504,125,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,740,990％+,98,120
22505,125,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,741,990％+,128,120
22506,125,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,742,990％+,168,150
22507,125,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,743,800％+,198,270
22508,125,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,270
22509,125,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,390
22601,126,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
22602,126,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
22603,126,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,150
22604,126,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,740,990％+,98,150
22605,126,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,741,990％+,128,150
22606,126,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,742,990％+,168,180
22607,126,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,743,800％+,198,300
22608,126,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,300
22609,126,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,420
22701,127,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
22702,127,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
22703,127,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,180
22704,127,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,740,990％+,98,180
22705,127,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,741,990％+,128,180
22706,127,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,742,990％+,168,210
22707,127,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,743,800％+,198,330
22708,127,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,330
22709,127,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,450
22801,128,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
22802,128,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
22803,128,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,210
22804,128,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,740,990％+,98,210
22805,128,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,741,990％+,128,210
22806,128,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,742,700％+,168,240
22807,128,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,743,800％+,198,360
22808,128,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,360
22809,128,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,480
22901,129,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
22902,129,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
22903,129,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,240
22904,129,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,740,990％+,98,240
22905,129,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,741,600％+,128,240
22906,129,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,742,700％+,168,270
22907,129,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,743,800％+,198,390
22908,129,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,390
22909,129,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,510
23001,130,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
23002,130,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
23003,130,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,270
23004,130,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,740,990％+,98,270
23005,130,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,741,600％+,128,270
23006,130,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,742,700％+,168,300
23007,130,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,743,800％+,198,420
23008,130,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,420
23009,130,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,540
23101,131,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
23102,131,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
23103,131,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,300
23104,131,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,740,800％+,98,300
23105,131,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,741,600％+,128,300
23106,131,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,742,700％+,168,330
23107,131,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,743,800％+,198,450
23108,131,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,450
23109,131,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,570
23201,132,0,91000002,6000,13000002,60,0,0,0,0,0,0,737,990％+,6,0
23202,132,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,738,990％+,30,0
23203,132,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,739,990％+,68,330
23204,132,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,740,800％+,98,330
23205,132,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,741,600％+,128,330
23206,132,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,742,700％+,168,360
23207,132,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,743,800％+,198,480
23208,132,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,744,700％+,328,480
23209,132,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,745,990％+,648,600
23301,133,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
23302,133,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
23303,133,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,60
23304,133,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,749,990％+,98,60
23305,133,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,750,990％+,128,60
23306,133,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,751,990％+,168,90
23307,133,1000,91000002,198000,30020053,2,13000002,120,0,0,0,0,752,700％+,198,210
23308,133,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,210
23309,133,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,330
23401,134,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
23402,134,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
23403,134,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,90
23404,134,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,749,990％+,98,90
23405,134,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,750,990％+,128,90
23406,134,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,751,990％+,168,120
23407,134,1000,91000002,198000,30020053,2,13000002,120,0,0,0,0,752,700％+,198,240
23408,134,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,240
23409,134,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,360
23501,135,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
23502,135,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
23503,135,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,120
23504,135,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,749,990％+,98,120
23505,135,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,750,990％+,128,120
23506,135,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,751,990％+,168,150
23507,135,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,752,800％+,198,270
23508,135,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,270
23509,135,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,390
23601,136,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
23602,136,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
23603,136,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,150
23604,136,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,749,990％+,98,150
23605,136,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,750,990％+,128,150
23606,136,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,751,990％+,168,180
23607,136,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,752,800％+,198,300
23608,136,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,300
23609,136,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,420
23701,137,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
23702,137,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
23703,137,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,180
23704,137,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,749,990％+,98,180
23705,137,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,750,990％+,128,180
23706,137,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,751,990％+,168,210
23707,137,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,752,800％+,198,330
23708,137,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,330
23709,137,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,450
23801,138,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
23802,138,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
23803,138,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,210
23804,138,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,749,990％+,98,210
23805,138,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,750,990％+,128,210
23806,138,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,751,700％+,168,240
23807,138,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,752,800％+,198,360
23808,138,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,360
23809,138,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,480
23901,139,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
23902,139,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
23903,139,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,240
23904,139,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,749,990％+,98,240
23905,139,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,750,600％+,128,240
23906,139,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,751,700％+,168,270
23907,139,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,752,800％+,198,390
23908,139,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,390
23909,139,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,510
24001,140,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
24002,140,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
24003,140,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,270
24004,140,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,749,990％+,98,270
24005,140,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,750,600％+,128,270
