id,nextid,dec,toucheffect,record,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12
3105,0,31-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113104,0,0,0,0,0,0,0,0,0
3106,0,31-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113105,0,0,0,0,0,0,0,0,0
3107,0,31-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113106,0,0,0,0,0,0,0,0,0
3108,0,31-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113107,0,0,0,0,0,0,0,0,0
3109,0,31-7完成,8,1,3109,0,0,0,0,0,0,0,0,0,0,0
3110,0,31-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113108,0,0,0,0,0,0,0,0,0
3111,0,31-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113109,0,0,0,0,0,0,0,0,0
3112,0,31-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113110,0,0,0,0,0,0,0,0,0
3113,0,第一关宝物,15,0,3101,0,0,0,0,0,0,0,0,0,0,0
3114,0,第三关宝物,15,0,3103,0,0,0,0,0,0,0,0,0,0,0
3115,0,第四关宝物,15,0,3104,0,0,0,0,0,0,0,0,0,0,0
3116,0,第五关宝物,15,0,3105,0,0,0,0,0,0,0,0,0,0,0
3117,0,第六关BOSS宝物,15,0,3106,0,0,0,0,0,0,0,0,0,0,0
3118,0,第八关宝物,15,0,3108,0,0,0,0,0,0,0,0,0,0,0
3119,0,第九关宝物,15,0,3109,0,0,0,0,0,0,0,0,0,0,0
3120,3121,走进传送门,2,0,62,35,0,0,0,0,0,0,0,0,0,0
3121,0,章节完成,16,0,1,levelMapUI,0,第三十一章完成,0,0,0,0,0,0,0,0
3201,0,32-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113201,0,0,0,0,0,0,0,0,0
3202,0,32-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113202,0,0,0,0,0,0,0,0,0
3203,0,32-2完成,8,1,3203,0,0,0,0,0,0,0,0,0,0,0
3204,0,32-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113203,0,0,0,0,0,0,0,0,0
3205,0,32-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113204,0,0,0,0,0,0,0,0,0
3206,0,32-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113205,0,0,0,0,0,0,0,0,0
3207,0,32-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113206,0,0,0,0,0,0,0,0,0
3208,0,32-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113207,0,0,0,0,0,0,0,0,0
3209,0,32-7完成,8,1,3209,0,0,0,0,0,0,0,0,0,0,0
3210,0,32-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113208,0,0,0,0,0,0,0,0,0
3211,0,32-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113209,0,0,0,0,0,0,0,0,0
3212,0,32-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113210,0,0,0,0,0,0,0,0,0
3213,0,第一关宝物,15,0,3201,0,0,0,0,0,0,0,0,0,0,0
3214,0,第三关宝物,15,0,3203,0,0,0,0,0,0,0,0,0,0,0
3215,0,第四关宝物,15,0,3204,0,0,0,0,0,0,0,0,0,0,0
3216,0,第五关宝物,15,0,3205,0,0,0,0,0,0,0,0,0,0,0
3217,0,第六关BOSS宝物,15,0,3206,0,0,0,0,0,0,0,0,0,0,0
3218,0,第八关宝物,15,0,3208,0,0,0,0,0,0,0,0,0,0,0
3219,0,第九关宝物,15,0,3209,0,0,0,0,0,0,0,0,0,0,0
3220,3221,走进传送门,2,0,63,30,0,0,0,0,0,0,0,0,0,0
3221,0,章节完成,16,0,1,levelMapUI,0,第三十二章完成,0,0,0,0,0,0,0,0
3301,0,33-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113301,0,0,0,0,0,0,0,0,0
3302,0,33-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113302,0,0,0,0,0,0,0,0,0
3303,0,33-2完成,8,1,3303,0,0,0,0,0,0,0,0,0,0,0
3304,0,33-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113303,0,0,0,0,0,0,0,0,0
3305,0,33-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113304,0,0,0,0,0,0,0,0,0
3306,0,33-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113305,0,0,0,0,0,0,0,0,0
3307,0,33-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113306,0,0,0,0,0,0,0,0,0
3308,0,33-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113307,0,0,0,0,0,0,0,0,0
3309,0,33-7完成,8,1,3309,0,0,0,0,0,0,0,0,0,0,0
3310,0,33-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113308,0,0,0,0,0,0,0,0,0
3311,0,33-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113309,0,0,0,0,0,0,0,0,0
3312,0,33-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113310,0,0,0,0,0,0,0,0,0
3313,0,第一关宝物,15,0,3301,0,0,0,0,0,0,0,0,0,0,0
3314,0,第三关宝物,15,0,3303,0,0,0,0,0,0,0,0,0,0,0
3315,0,第四关宝物,15,0,3304,0,0,0,0,0,0,0,0,0,0,0
3316,0,第五关宝物,15,0,3305,0,0,0,0,0,0,0,0,0,0,0
3317,0,第六关BOSS宝物,15,0,3306,0,0,0,0,0,0,0,0,0,0,0
3318,0,第八关宝物,15,0,3308,0,0,0,0,0,0,0,0,0,0,0
3319,0,第九关宝物,15,0,3309,0,0,0,0,0,0,0,0,0,0,0
3320,3321,走进传送门,2,0,31,26,0,0,0,0,0,0,0,0,0,0
3321,0,章节完成,16,0,1,levelMapUI,0,第三十三章完成,0,0,0,0,0,0,0,0
3401,0,Jan-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113401,0,0,0,0,0,0,0,0,0
3402,0,Feb-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113402,0,0,0,0,0,0,0,0,0
3403,0,34-2完成,8,1,3403,0,0,0,0,0,0,0,0,0,0,0
3404,0,Mar-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113403,0,0,0,0,0,0,0,0,0
3405,0,34-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113404,0,0,0,0,0,0,0,0,0
3406,0,May-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113405,0,0,0,0,0,0,0,0,0
3407,0,Jun-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113406,0,0,0,0,0,0,0,0,0
3408,0,Jul-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113407,0,0,0,0,0,0,0,0,0
3409,0,34-7完成,8,1,3409,0,0,0,0,0,0,0,0,0,0,0
3410,0,Aug-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113408,0,0,0,0,0,0,0,0,0
3411,0,Sep-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113409,0,0,0,0,0,0,0,0,0
3412,0,Oct-34,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113410,0,0,0,0,0,0,0,0,0
3413,0,第一关宝物,15,0,3401,0,0,0,0,0,0,0,0,0,0,0
3414,0,第三关宝物,15,0,3403,0,0,0,0,0,0,0,0,0,0,0
3415,0,第四关宝物,15,0,3404,0,0,0,0,0,0,0,0,0,0,0
3416,0,第五关宝物,15,0,3405,0,0,0,0,0,0,0,0,0,0,0
3417,0,第六关BOSS宝物,15,0,3406,0,0,0,0,0,0,0,0,0,0,0
3418,0,第八关宝物,15,0,3408,0,0,0,0,0,0,0,0,0,0,0
3419,0,第九关宝物,15,0,3409,0,0,0,0,0,0,0,0,0,0,0
3420,3421,走进传送门,2,0,61,31,0,0,0,0,0,0,0,0,0,0
3421,0,章节完成,16,0,1,levelMapUI,0,第三十四章完成,0,0,0,0,0,0,0,0
3501,0,Jan-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113501,0,0,0,0,0,0,0,0,0
3502,0,Feb-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113502,0,0,0,0,0,0,0,0,0
3503,0,35-2完成,8,1,3503,0,0,0,0,0,0,0,0,0,0,0
3504,0,Mar-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113503,0,0,0,0,0,0,0,0,0
3505,0,Apr-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113504,0,0,0,0,0,0,0,0,0
3506,0,35-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113505,0,0,0,0,0,0,0,0,0
3507,0,Jun-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113506,0,0,0,0,0,0,0,0,0
3508,0,Jul-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113507,0,0,0,0,0,0,0,0,0
3509,0,35-7完成,8,1,3509,0,0,0,0,0,0,0,0,0,0,0
3510,0,Aug-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113508,0,0,0,0,0,0,0,0,0
3511,0,Sep-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113509,0,0,0,0,0,0,0,0,0
3512,0,Oct-35,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113510,0,0,0,0,0,0,0,0,0
3513,0,第一关宝物,15,0,3501,0,0,0,0,0,0,0,0,0,0,0
3514,0,第三关宝物,15,0,3503,0,0,0,0,0,0,0,0,0,0,0
3515,0,第四关宝物,15,0,3504,0,0,0,0,0,0,0,0,0,0,0
3516,0,第五关宝物,15,0,3505,0,0,0,0,0,0,0,0,0,0,0
3517,0,第六关BOSS宝物,15,0,3506,0,0,0,0,0,0,0,0,0,0,0
3518,0,第八关宝物,15,0,3508,0,0,0,0,0,0,0,0,0,0,0
3519,0,第九关宝物,15,0,3509,0,0,0,0,0,0,0,0,0,0,0
3520,3521,走进传送门,2,0,64,28,0,0,0,0,0,0,0,0,0,0
3521,0,章节完成,16,0,1,levelMapUI,0,第三十五章完成,0,0,0,0,0,0,0,0
3601,0,Jan-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113601,0,0,0,0,0,0,0,0,0
3602,0,Feb-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113602,0,0,0,0,0,0,0,0,0
3603,0,36-2完成,8,1,3603,0,0,0,0,0,0,0,0,0,0,0
3604,0,Mar-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113603,0,0,0,0,0,0,0,0,0
3605,0,Apr-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113604,0,0,0,0,0,0,0,0,0
3606,0,May-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113605,0,0,0,0,0,0,0,0,0
3607,0,36-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113606,0,0,0,0,0,0,0,0,0
3608,0,Jul-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113607,0,0,0,0,0,0,0,0,0
3609,0,36-7完成,8,1,3609,0,0,0,0,0,0,0,0,0,0,0
3610,0,Aug-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113608,0,0,0,0,0,0,0,0,0
3611,0,Sep-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113609,0,0,0,0,0,0,0,0,0
3612,0,Oct-36,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113610,0,0,0,0,0,0,0,0,0
3613,0,第一关宝物,15,0,3601,0,0,0,0,0,0,0,0,0,0,0
3614,0,第三关宝物,15,0,3603,0,0,0,0,0,0,0,0,0,0,0
3615,0,第四关宝物,15,0,3604,0,0,0,0,0,0,0,0,0,0,0
3616,0,第五关宝物,15,0,3605,0,0,0,0,0,0,0,0,0,0,0
3617,0,第六关BOSS宝物,15,0,3606,0,0,0,0,0,0,0,0,0,0,0
3618,0,第八关宝物,15,0,3608,0,0,0,0,0,0,0,0,0,0,0
3619,0,第九关宝物,15,0,3609,0,0,0,0,0,0,0,0,0,0,0
3620,3621,走进传送门,2,0,64,28,0,0,0,0,0,0,0,0,0,0
3621,0,章节完成,16,0,1,levelMapUI,0,第三十六章完成,0,0,0,0,0,0,0,0
3701,0,Jan-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113701,0,0,0,0,0,0,0,0,0
3702,0,Feb-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113702,0,0,0,0,0,0,0,0,0
3703,0,37-2完成,8,1,3703,0,0,0,0,0,0,0,0,0,0,0
3704,0,Mar-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113703,0,0,0,0,0,0,0,0,0
3705,0,Apr-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113704,0,0,0,0,0,0,0,0,0
3706,0,May-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113705,0,0,0,0,0,0,0,0,0
3707,0,Jun-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113706,0,0,0,0,0,0,0,0,0
3708,0,37-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113707,0,0,0,0,0,0,0,0,0
3709,0,37-37完成,8,1,3709,0,0,0,0,0,0,0,0,0,0,0
3710,0,Aug-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113708,0,0,0,0,0,0,0,0,0
3711,0,Sep-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113709,0,0,0,0,0,0,0,0,0
3712,0,Oct-37,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113710,0,0,0,0,0,0,0,0,0
3713,0,第一关宝物,15,0,3701,0,0,0,0,0,0,0,0,0,0,0
3714,0,第三关宝物,15,0,3703,0,0,0,0,0,0,0,0,0,0,0
3715,0,第四关宝物,15,0,3704,0,0,0,0,0,0,0,0,0,0,0
3716,0,第五关宝物,15,0,3705,0,0,0,0,0,0,0,0,0,0,0
3717,0,第六关BOSS宝物,15,0,3706,0,0,0,0,0,0,0,0,0,0,0
3718,0,第八关宝物,15,0,3708,0,0,0,0,0,0,0,0,0,0,0
3719,0,第九关宝物,15,0,3709,0,0,0,0,0,0,0,0,0,0,0
3720,3721,走进传送门,2,0,33,20,0,0,0,0,0,0,0,0,0,0
3721,0,章节完成,16,0,1,levelMapUI,0,第三十七章完成,0,0,0,0,0,0,0,0
3801,0,Jan-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113801,0,0,0,0,0,0,0,0,0
3802,0,Feb-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113802,0,0,0,0,0,0,0,0,0
3803,0,38-2完成,8,1,3803,0,0,0,0,0,0,0,0,0,0,0
3804,0,Mar-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113803,0,0,0,0,0,0,0,0,0
3805,0,Apr-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113804,0,0,0,0,0,0,0,0,0
3806,0,May-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113805,0,0,0,0,0,0,0,0,0
3807,0,Jun-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113806,0,0,0,0,0,0,0,0,0
3808,0,Jul-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113807,0,0,0,0,0,0,0,0,0
3809,0,38-7完成,8,1,3809,0,0,0,0,0,0,0,0,0,0,0
3810,0,38-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113808,0,0,0,0,0,0,0,0,0
3811,0,Sep-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113809,0,0,0,0,0,0,0,0,0
3812,0,Oct-38,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113810,0,0,0,0,0,0,0,0,0
3813,0,第一关宝物,15,0,3801,0,0,0,0,0,0,0,0,0,0,0
3814,0,第三关宝物,15,0,3803,0,0,0,0,0,0,0,0,0,0,0
3815,0,第四关宝物,15,0,3804,0,0,0,0,0,0,0,0,0,0,0
3816,0,第五关宝物,15,0,3805,0,0,0,0,0,0,0,0,0,0,0
3817,0,第六关BOSS宝物,15,0,3806,0,0,0,0,0,0,0,0,0,0,0
3818,0,第八关宝物,15,0,3808,0,0,0,0,0,0,0,0,0,0,0
3819,0,第九关宝物,15,0,3809,0,0,0,0,0,0,0,0,0,0,0
3820,3821,走进传送门,2,0,62,38,0,0,0,0,0,0,0,0,0,0
3821,0,章节完成,16,0,1,levelMapUI,0,第三十八章完成,0,0,0,0,0,0,0,0
3901,0,Jan-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113901,0,0,0,0,0,0,0,0,0
3902,0,Feb-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113902,0,0,0,0,0,0,0,0,0
3903,0,39-2完成,8,1,3903,0,0,0,0,0,0,0,0,0,0,0
3904,0,Mar-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113903,0,0,0,0,0,0,0,0,0
3905,0,Apr-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113904,0,0,0,0,0,0,0,0,0
3906,0,May-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113905,0,0,0,0,0,0,0,0,0
3907,0,Jun-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113906,0,0,0,0,0,0,0,0,0
3908,0,Jul-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113907,0,0,0,0,0,0,0,0,0
3909,0,39-7完成,8,1,3909,0,0,0,0,0,0,0,0,0,0,0
3910,0,Aug-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113908,0,0,0,0,0,0,0,0,0
3911,0,39-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113909,0,0,0,0,0,0,0,0,0
3912,0,Oct-39,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113910,0,0,0,0,0,0,0,0,0
3913,0,第一关宝物,15,0,3901,0,0,0,0,0,0,0,0,0,0,0
3914,0,第三关宝物,15,0,3903,0,0,0,0,0,0,0,0,0,0,0
3915,0,第四关宝物,15,0,3904,0,0,0,0,0,0,0,0,0,0,0
3916,0,第五关宝物,15,0,3905,0,0,0,0,0,0,0,0,0,0,0
3917,0,第六关BOSS宝物,15,0,3906,0,0,0,0,0,0,0,0,0,0,0
3918,0,第八关宝物,15,0,3908,0,0,0,0,0,0,0,0,0,0,0
3919,0,第九关宝物,15,0,3909,0,0,0,0,0,0,0,0,0,0,0
3920,3921,走进传送门,2,0,67,15,0,0,0,0,0,0,0,0,0,0
3921,0,章节完成,16,0,1,levelMapUI,0,第三十九章完成,0,0,0,0,0,0,0,0
4001,0,Jan-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114001,0,0,0,0,0,0,0,0,0
4002,0,Feb-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114002,0,0,0,0,0,0,0,0,0
4003,0,40-2完成,8,1,4003,0,0,0,0,0,0,0,0,0,0,0
4004,0,Mar-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114003,0,0,0,0,0,0,0,0,0
4005,0,Apr-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114004,0,0,0,0,0,0,0,0,0
4006,0,May-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114005,0,0,0,0,0,0,0,0,0
4007,0,Jun-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114006,0,0,0,0,0,0,0,0,0
4008,0,Jul-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114007,0,0,0,0,0,0,0,0,0
4009,0,40-7完成,8,1,4009,0,0,0,0,0,0,0,0,0,0,0
4010,0,Aug-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114008,0,0,0,0,0,0,0,0,0
4011,0,Sep-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114009,0,0,0,0,0,0,0,0,0
4012,0,40-40,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114010,0,0,0,0,0,0,0,0,0
4013,0,第一关宝物,15,0,4001,0,0,0,0,0,0,0,0,0,0,0
4014,0,第三关宝物,15,0,4003,0,0,0,0,0,0,0,0,0,0,0
4015,0,第四关宝物,15,0,4004,0,0,0,0,0,0,0,0,0,0,0
4016,0,第五关宝物,15,0,4005,0,0,0,0,0,0,0,0,0,0,0
4017,0,第六关BOSS宝物,15,0,4006,0,0,0,0,0,0,0,0,0,0,0
4018,0,第八关宝物,15,0,4008,0,0,0,0,0,0,0,0,0,0,0
4019,0,第九关宝物,15,0,4009,0,0,0,0,0,0,0,0,0,0,0
4020,4021,走进传送门,2,0,38,19,0,0,0,0,0,0,0,0,0,0
4021,0,章节完成,16,0,1,levelMapUI,0,第四十章完成,0,0,0,0,0,0,0,0
4101,0,Jan-41,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114101,0,0,0,0,0,0,0,0,0
4102,0,Feb-41,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114102,0,0,0,0,0,0,0,0,0
4103,0,41-2完成,8,1,4103,0,0,0,0,0,0,0,0,0,0,0
4104,0,Mar-41,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114103,0,0,0,0,0,0,0,0,0
4105,0,Apr-41,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114104,0,0,0,0,0,0,0,0,0
4106,0,May-41,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114105,0,0,0,0,0,0,0,0,0
4107,0,Jun-41,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114106,0,0,0,0,0,0,0,0,0
4108,0,Jul-41,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",114107,0,0,0,0,0,0,0,0,0
4109,0,41-7完成,8,1,4109,0,0,0,0,0,0,0,0,0,0,0
