buffid,buffname,bufftype,timebase,timeadd,takeeffect,takeeffectnum,overlapnum,limitbuff,cleanbuff,benefit,effectid,effecttype1,effectbase1,effectadd1,effecttype2,effectbase2,effectadd2,effecttype3,effectbase3,effectadd3,effecttype4,effectbase4,effectadd4,buff_icon,trigger_buff,trigger_type,trigger_time,trigger_probability
922071,每秒10%最大生命值,2,7000,0,1,1000,1,0,0,1,0,4012,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922072,每秒15%最大生命值,2,7000,0,1,1000,1,0,0,1,0,4012,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922073,每秒20%最大生命值,2,7000,0,1,1000,1,0,0,1,0,4012,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922101,降低40%伤害,0,6000,0,0,0,1,0,0,1,10003,38,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922102,降低55%伤害,0,6000,0,0,0,1,0,0,1,10003,38,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922103,降低70%伤害,0,6000,0,0,0,1,0,0,1,10003,38,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922104,免疫控制,0,6000,0,0,0,1,0,0,1,0,4125,6,0,4134,6,0,0,0,0,0,0,0,0,0,0,0,0
922161,免疫控制,0,1000,0,0,0,1,0,0,1,0,4125,1,0,4134,1,0,0,0,0,0,0,0,0,0,0,0,0
923031,最大生命15%,2,1800000,0,0,0,1,0,0,1,0,501,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923032,最大生命15%,2,1800000,0,0,0,1,0,0,1,0,501,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923041,20%急速,2,1800000,0,0,0,1,0,0,1,0,521,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923042,30%急速,2,1800000,0,0,0,1,0,0,1,0,521,-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923081,伤害提高20%,0,180000,0,0,0,5,0,0,1,10001,35,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923082,伤害提高28%,0,180000,0,0,0,5,0,0,1,10001,35,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923083,伤害提高38%,0,180000,0,0,0,5,0,0,1,10001,35,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923084,50%吸血等级,0,10000,0,0,0,1,0,0,1,0,25,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923091,受到的伤害减少30%,0,15000,0,0,0,1,0,0,1,10003,38,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923092,受到的伤害减少50%,0,15000,0,0,0,1,0,0,1,10003,38,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923093,免疫控制12秒,0,12000,0,0,0,1,0,0,1,0,4125,12,0,4134,12,0,0,0,0,0,0,0,0,0,0,0,0
923094,免疫控制15秒,0,15000,0,0,0,1,0,0,1,0,4125,15,0,4134,15,0,0,0,0,0,0,0,0,0,0,0,0
923095,免疫控制18秒,0,18000,0,0,0,1,0,0,1,0,4125,18,0,4134,18,0,0,0,0,0,0,0,0,0,0,0,0
924041,降低10%攻击力,2,180000,0,0,0,1,0,0,1,10002,502,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924042,降低15%攻击力,2,180000,0,0,0,1,0,0,1,10002,502,-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924043,降低20%攻击力,2,180000,0,0,0,1,0,0,1,10002,502,-2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924044,降低30%攻击力,2,180000,0,0,0,1,0,0,1,10002,502,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924061,每秒2%生命,2,40000,0,1,1000,1,0,0,1,0,4012,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924071,冻结2秒,0,2000,0,0,0,1,0,0,2,10022,4117,2,0,4134,2,0,0,0,0,0,0,0,0,0,0,0,0
924072,冻结2秒易伤30%,0,2000,0,0,0,1,0,0,2,10022,4117,2,0,38,-3000,0,4134,2,0,0,0,0,0,0,0,0,0
924073,冻结2秒易伤50%,0,2000,0,0,0,1,0,0,2,10022,4117,2,0,38,-5000,0,4134,2,0,0,0,0,0,0,0,0,0
924074,冻结4秒易伤50%,0,4000,0,0,0,1,0,0,2,10022,4117,2,0,38,-5000,0,4134,4,0,0,0,0,0,0,0,0,0
924091,免疫伤害免疫控制,2,5000,0,0,0,1,0,0,1,20010304,4128,5,0,4134,5,0,0,0,0,0,0,0,0,0,0,0,0
924151,冻结2秒,1,2000,0,0,0,1,0,0,2,10022,4117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924152,冻结4秒,1,4000,0,0,0,1,0,0,2,10022,4117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925011,每秒70%攻击生命,2,2000,0,1,1000,1,0,0,2,0,4001,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925012,降低70%生命恢复,2,2000,0,0,0,1,0,0,2,10010,27,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925021,伤害降低40%,0,6000,0,0,0,1,0,0,2,10002,35,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925022,100%易伤,1,6000,0,0,0,1,0,0,2,10004,38,-10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925031,降低15%急速,2,180000,0,0,0,1,0,0,1,10012,521,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925032,降低20%急速,2,180000,0,0,0,1,0,0,1,10012,521,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925033,降低30%急速,2,180000,0,0,0,1,0,0,1,10012,521,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925034,昏迷3秒,0,3000,0,0,0,1,0,0,2,10015,4114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925051,200%攻击力护盾,1,180000,0,0,0,1,0,0,1,50050504,4311,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925052,250%攻击力护盾,1,180000,0,0,0,1,0,0,1,50050504,4311,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925071,BUFF载体,0,1800000,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926011,15%易伤,1,5000,0,0,0,5,0,0,1,10004,38,-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926012,30%易伤,1,5000,0,0,0,5,0,0,1,10004,38,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926013,50%易伤,1,5000,0,0,0,5,0,0,1,10004,38,-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926071,暴击10%,2,1800000,0,0,0,100,0,0,1,0,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926072,冻结1秒,1,1000,0,0,0,1,0,0,2,60070204,4117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926073,冻结2秒,1,2000,0,0,0,1,0,0,2,60070204,4117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926074,冻结3秒,1,3000,0,0,0,1,0,0,2,60070204,4117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927011,免疫控制,2,1800000,0,0,0,1,0,0,1,0,4125,180,0,4134,180,0,0,0,0,0,0,0,0,0,0,0,0
927012,回血,2,1800000,0,1,1000,1,0,0,1,0,4012,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930071,最大生命值20%护盾,2,3000,0,0,0,1,0,0,1,10050401,4321,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930072,最大生命值20%护盾,2,3000,0,0,0,1,0,0,1,10050401,4321,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930073,最大生命值20%护盾,2,3000,0,0,0,1,0,0,1,10050401,4321,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930081,5秒350能量,2,5000,0,1,1000,1,0,0,1,0,4021,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930082,5秒700能量,2,5000,0,1,1000,1,0,0,1,0,4021,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930101,3%防御最多12%,2,180000,0,0,0,4,0,0,1,0,503,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930102,4%防御最多20%,2,180000,0,0,0,5,0,0,1,0,503,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930103,5%防御最多40%,2,180000,0,0,0,8,0,0,1,0,503,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930121,3%攻击最多12%,2,180000,0,0,0,4,0,0,1,0,502,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930122,4%攻击最多20%,2,180000,0,0,0,5,0,0,1,0,502,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930123,5%攻击最多40%,2,180000,0,0,0,8,0,0,1,0,502,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930141,魅惑2秒,2,2000,0,0,0,1,0,0,2,0,4104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930142,魅惑3.5秒,2,3500,0,0,0,1,0,0,2,0,4104,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930143,魅惑5秒,2,5000,0,0,0,1,0,0,2,0,4104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930161,10%防御受伤回能10%,2,180000,0,0,0,1,0,0,1,0,503,1000,0,4501,1000,0,0,0,0,0,0,0,0,0,0,0,0
930162,15%防御受伤回能20%,2,180000,0,0,0,1,0,0,1,0,503,1500,0,4501,2000,0,0,0,0,0,0,0,0,0,0,0,0
930163,25%防御受伤回能40%,2,180000,0,0,0,1,0,0,1,0,503,2500,0,4501,4000,0,0,0,0,0,0,0,0,0,0,0,0
930211,攻击+5%，暴击+10%,2,180000,0,0,0,1,0,0,1,0,502,500,0,6,1000,0,0,0,0,0,0,0,0,0,0,0,0
930212,攻击+10%，暴击+15%,2,180000,0,0,0,1,0,0,1,0,502,1000,0,6,1500,0,0,0,0,0,0,0,0,0,0,0,0
930213,攻击+20%，暴击+30%,2,180000,0,0,0,1,0,0,1,0,502,2000,0,6,3000,0,0,0,0,0,0,0,0,0,0,0,0
930221,6秒加速,2,6000,0,0,0,1,0,0,1,10011,521,-2500,0,522,5000,0,0,0,0,0,0,0,0,0,0,0,0
930222,10秒加速,2,10000,0,0,0,1,0,0,1,10011,521,-2500,0,522,5000,0,0,0,0,0,0,0,0,0,0,0,0
930241,击杀回能50%,2,180000,0,0,0,5,0,0,1,0,4501,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930242,击杀回能100%,2,180000,0,0,0,5,0,0,1,0,4501,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930301,驱散,2,5000,0,0,0,1,0,0,1,0,4126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930331,生命恢复80%,2,180000,0,0,0,1,0,0,1,0,28,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930371,20%攻击,2,180000,0,0,0,1,0,0,1,0,502,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930441,受伤回能40%,2,180000,0,0,0,1,0,0,1,0,4501,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930441,能量转化率提高40%,2,180000,0,0,0,1,0,0,1,0,4501,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930531,20秒每秒4%最大生命值,2,20000,0,1,1000,1,0,0,1,0,4012,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930564,每秒1%生命,2,180000,0,1,1000,1,0,0,1,0,4012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930601,受伤回能15%,2,180000,0,0,0,1,0,0,1,0,4501,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930602,受伤回能20%,2,180000,0,0,0,1,0,0,1,0,4501,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930603,受伤回能30%,2,180000,0,0,0,1,0,0,1,0,4501,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933411,每秒10%伤害,2,10000,0,1,1000,5,0,0,2,10020,4001,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933911,100%易伤,1,15000,0,0,0,1,0,0,2,10004,38,-10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934911,无效BUFF,2,10000,0,0,0,1,0,0,2,10018,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935411,每秒10%恢复,2,4000,0,1,1000,1,0,0,1,0,4012,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936311,急速10%,2,1800000,0,0,0,1,0,0,1,0,521,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936312,每秒恢复15点能量,2,1800000,0,1,1000,1,0,0,1,0,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936321,急速20%,2,1800000,0,0,0,1,0,0,1,0,521,-2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936322,每秒恢复20点能量,2,1800000,0,1,1000,1,0,0,1,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936331,急速30%,2,1800000,0,0,0,1,0,0,1,0,521,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936332,每秒恢复30点能量,2,1800000,0,1,1000,1,0,0,1,0,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936721,全体500%攻击吸收盾,0,180000,0,0,0,1,0,0,1,10050401,4311,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936722,每秒1%生命,0,180000,0,1,1000,1,0,0,1,40010402,4012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936723,全体550%攻击吸收盾,0,180000,0,0,0,1,0,0,1,10050401,4311,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936761,薄葬加免疫控制,3,4000,0,0,0,1,0,0,1,20010304,4125,4,0,4302,4,0,4134,4,0,0,0,0,0,0,0,0,0
936762,薄葬加免疫控制,3,7000,0,0,0,1,0,0,1,20010304,4125,7,0,4302,7,0,4134,7,0,0,0,0,0,0,0,0,0
936763,薄葬加免疫控制,3,8000,0,0,0,1,0,0,1,20010304,4125,8,0,4302,8,0,4134,8,0,0,0,0,0,0,0,0,0
936821,5%易伤,0,10000,0,0,0,100,0,0,1,10004,38,-500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941101,220%攻击力护盾,2,7000,0,0,0,1,0,0,1,10050401,4311,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941102,260%攻击力护盾,2,7000,0,0,0,1,0,0,1,10050401,4311,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941103,300%攻击力护盾,2,7000,0,0,0,1,0,0,1,10050401,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941104,300%攻击力护盾,2,8000,0,0,0,1,0,0,1,10050401,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941105,300%攻击力护盾,2,9000,0,0,0,1,0,0,1,10050401,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941106,300%攻击力护盾,2,10000,0,0,0,1,0,0,1,10050401,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941107,300%攻击力护盾,2,11000,0,0,0,1,0,0,1,10050401,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941301,免疫控制2秒,2,2000,0,0,0,1,0,0,1,0,4125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942101,10%攻击,2,3000,0,0,0,1,0,0,1,10001,502,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942102,12%攻击,2,3000,0,0,0,1,0,0,1,10001,502,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942103,14%攻击,2,3000,0,0,0,1,0,0,1,10001,502,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942104,16%攻击,2,3000,0,0,0,1,0,0,1,10001,502,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942105,18%攻击,2,3000,0,0,0,1,0,0,1,10001,502,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942106,20%攻击,2,3000,0,0,0,1,0,0,1,10001,502,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942107,20%攻击,2,4000,0,0,0,1,0,0,1,10001,502,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942301,免疫控制2秒,2,2000,0,0,0,1,0,0,1,0,4125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943101,生命恢复降低24%易伤15%,2,3000,0,0,0,1,0,0,2,10010,27,2400,0,38,-1500,0,0,0,0,0,0,0,0,0,0,0,0
943102,生命恢复降低32%易伤18%,2,3000,0,0,0,1,0,0,2,10010,27,3200,0,38,-1800,0,0,0,0,0,0,0,0,0,0,0,0
943103,生命恢复降低40%易伤21%,2,3000,0,0,0,1,0,0,2,10010,27,4000,0,38,-2100,0,0,0,0,0,0,0,0,0,0,0,0
943104,生命恢复降低48%易伤24%,2,3000,0,0,0,1,0,0,2,10010,27,4800,0,38,-2400,0,0,0,0,0,0,0,0,0,0,0,0
943105,生命恢复降低56%易伤27%,2,3000,0,0,0,1,0,0,2,10010,27,5600,0,38,-2700,0,0,0,0,0,0,0,0,0,0,0,0
943106,生命恢复降低64%易伤30%,2,3000,0,0,0,1,0,0,2,10010,27,6400,0,38,-3000,0,0,0,0,0,0,0,0,0,0,0,0
943107,生命恢复降低72%易伤33%,2,3000,0,0,0,1,0,0,2,10010,27,7200,0,38,-3300,0,0,0,0,0,0,0,0,0,0,0,0
943201,15%最大生命值护盾,2,3000,0,0,0,1,0,0,1,10050401,4321,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943202,20%最大生命值护盾,2,3000,0,0,0,1,0,0,1,10050401,4321,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943301,14%吸血等级,2,3000,0,0,0,1,0,0,1,0,25,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943302,16%吸血等级,2,3000,0,0,0,1,0,0,1,0,25,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943303,18%吸血等级,2,3000,0,0,0,1,0,0,1,0,25,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943304,20%吸血等级,2,3000,0,0,0,1,0,0,1,0,25,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943305,22%吸血等级,2,3000,0,0,0,1,0,0,1,0,25,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943306,24%吸血等级,2,3000,0,0,0,1,0,0,1,0,25,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944101,每秒2.5%最大生命值,2,10000,0,1,1000,1,0,0,1,0,4012,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944102,每秒3%最大生命值,2,10000,0,1,1000,1,0,0,1,0,4012,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944103,每秒3.5%最大生命值,2,10000,0,1,1000,1,0,0,1,0,4012,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944104,每秒4%最大生命值,2,10000,0,1,1000,1,0,0,1,0,4012,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944105,每秒4.5%最大生命值,2,10000,0,1,1000,1,0,0,1,0,4012,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944106,每秒5%最大生命值,2,10000,0,1,1000,1,0,0,1,0,4012,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944107,每秒5.5%最大生命值,2,10000,0,1,1000,1,0,0,1,0,4012,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944201,3%攻速移速降低,2,3000,0,0,0,1,0,0,2,10012,521,300,0,522,-300,0,0,0,0,0,0,0,0,0,0,0,0
944202,4%攻速移速降低,2,4000,0,0,0,1,0,0,2,10012,521,400,0,522,-400,0,0,0,0,0,0,0,0,0,0,0,0
944203,5%攻速移速降低,2,5000,0,0,0,1,0,0,2,10012,521,500,0,522,-500,0,0,0,0,0,0,0,0,0,0,0,0
944204,6%攻速移速降低,2,6000,0,0,0,1,0,0,2,10012,521,600,0,522,-600,0,0,0,0,0,0,0,0,0,0,0,0
944205,7%攻速移速降低,2,7000,0,0,0,1,0,0,2,10012,521,700,0,522,-700,0,0,0,0,0,0,0,0,0,0,0,0
944206,8%攻速移速降低,2,8000,0,0,0,1,0,0,2,10012,521,800,0,522,-800,0,0,0,0,0,0,0,0,0,0,0,0
944207,9%攻速移速降低,2,9000,0,0,0,1,0,0,2,10012,521,900,0,522,-900,0,0,0,0,0,0,0,0,0,0,0,0
945101,8%闪避10%急速,2,6000,0,0,0,1,0,0,1,10011,20,800,0,521,-500,0,522,1000,0,0,0,0,0,0,0,0,0
945102,10%闪避10%急速,2,6000,0,0,0,1,0,0,1,10011,20,1000,0,521,-500,0,522,1000,0,0,0,0,0,0,0,0,0
945103,12%闪避10%急速,2,8000,0,0,0,1,0,0,1,10011,20,1200,0,521,-500,0,522,1000,0,0,0,0,0,0,0,0,0
945104,14%闪避10%急速,2,8000,0,0,0,1,0,0,1,10011,20,1400,0,521,-500,0,522,1000,0,0,0,0,0,0,0,0,0
945105,16%闪避10%急速,2,10000,0,0,0,1,0,0,1,10011,20,1600,0,521,-500,0,522,1000,0,0,0,0,0,0,0,0,0
945106,18%闪避10%急速,2,10000,0,0,0,1,0,0,1,10011,20,1800,0,521,-500,0,522,1000,0,0,0,0,0,0,0,0,0
945107,20%闪避10%急速,2,12000,0,0,0,1,0,0,1,10011,20,2000,0,521,-500,0,522,1000,0,0,0,0,0,0,0,0,0
945301,8%急速,2,4000,0,0,0,1,0,0,1,10011,521,-800,0,522,800,0,0,0,0,0,0,0,0,0,0,0,0
945302,10%急速,2,5000,0,0,0,1,0,0,1,10011,521,-1000,0,522,1000,0,0,0,0,0,0,0,0,0,0,0,0
945303,12%急速,2,6000,0,0,0,1,0,0,1,10011,521,-1200,0,522,1200,0,0,0,0,0,0,0,0,0,0,0,0
945304,14%急速,2,7000,0,0,0,1,0,0,1,10011,521,-1400,0,522,1400,0,0,0,0,0,0,0,0,0,0,0,0
945305,16%急速,2,8000,0,0,0,1,0,0,1,10011,521,-1600,0,522,1600,0,0,0,0,0,0,0,0,0,0,0,0
945306,18%急速,2,9000,0,0,0,1,0,0,1,10011,521,-1800,0,522,1800,0,0,0,0,0,0,0,0,0,0,0,0
951301,300%护盾,0,20000,0,0,0,1,0,0,1,10050401,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951302,300%护盾,0,20000,0,0,0,1,0,0,1,10050401,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951303,200%护盾,0,20000,0,0,0,1,0,0,1,10050401,4311,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951501,10%伤害,0,6000,0,0,0,1,0,0,1,10001,35,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951503,10%伤害减免,0,6000,0,0,0,1,0,0,1,10003,38,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952102,40%伤害减免,0,5000,0,0,0,1,0,0,1,10003,38,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952103,20%伤害减免,0,10000,0,0,0,1,0,0,1,10003,38,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952502,30%增伤,2,180000,0,0,0,5,0,0,1,10001,35,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952503,50%暴击等级,0,5000,0,0,0,1,0,0,1,10007,6,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953101,1%能量转化率,0,5000,0,0,0,50,0,0,1,0,4501,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953102,60%能量转化率,0,5000,0,0,0,1,0,0,1,0,4501,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953103,2%能量转化率,0,5000,0,0,0,50,0,0,1,0,4501,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953301,40%伤害减免,0,5000,0,0,0,1,0,0,1,10003,38,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953303,1%伤害加层,0,3000,0,0,0,30,0,0,1,10001,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953502,薄葬,3,5000,0,0,0,1,0,0,1,0,4302,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953503,每秒10%最大生命值,0,180000,0,1,1000,1,0,0,2,0,4002,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954101,提高30%汲取等级，持续3秒,0,3000,0,0,0,1,0,0,1,0,25,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954102,提升25%伤害加成，持续4秒,0,4000,0,0,0,1,0,0,1,10001,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954103,提升25%伤害减免，持续4秒,0,4000,0,0,0,1,0,0,1,10003,38,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954301,300%攻击力的护盾,0,180000,0,0,0,1,0,0,1,10050401,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954303,每隔1秒提高自己1%韧性，最高30%,0,180000,0,0,0,30,0,0,1,0,29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954501,10%攻击力防御力，持续10秒,0,10000,0,0,0,1,0,0,1,10001,502,1000,0,503,1000,0,0,0,0,0,0,0,0,0,0,0,0
954502,30%反伤，持续30秒,0,10000,0,0,0,1,0,0,1,0,4401,3000,0,4402,3000,0,0,0,0,0,0,0,0,0,0,0,0
954503,受到的治疗效果提升100%，持续10秒,0,10000,0,0,0,1,0,0,1,10009,28,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955102,提高15%伤害加成，持续10秒,0,10000,0,0,0,1,0,0,1,10001,35,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955103,伤害降低25%,0,4000,0,0,0,1,0,0,1,10001,38,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955301,提高30%急速，持续5秒,0,5000,0,0,0,1,0,0,1,10011,521,-3000,0,522,3000,0,0,0,0,0,0,0,0,0,0,0,
955302,提高15%急速,0,180000,0,0,0,1,0,0,1,10011,521,-1500,0,522,1500,0,0,0,0,0,0,0,0,0,0,0,
955303,提高0.5%急速，最高30%,0,180000,0,0,0,60,0,0,1,10011,521,-50,0,522,50,0,0,0,0,0,0,0,0,0,0,0,
955501,提高5%暴击倍数，持续10秒,0,10000,0,0,0,5,0,0,1,0,12,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955503,0.5%暴击伤害,0,180000,0,0,0,60,0,0,1,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980001,每秒5%最大生命值,2,180000,0,1,1000,1,0,0,2,0,4002,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
