id,lv_limits,stage,level,advanced_group,cost_item1,cost_num1,cost_item2,cost_num2,slot_type1,slot_value1,slot_type2,slot_value2,slot_type3,slot_value3,slot_type4,slot_value4,slot_type5,slot_value5,slot_type6,slot_value6,slot_type7,slot_value7,fight1,fight2,fight3,fight4,fight5,fight6,fight7
504,0,10,4,0,91000031,31000,0,0,6,642880,7,64290,8,64290,9,128580,10,128580,29,64290,30,64290,12857600,6429000,6429000,6429000,6429000,6429000,6429000
505,0,10,5,0,91000031,31000,0,0,6,644670,7,64470,8,64470,9,128940,10,128940,29,64470,30,64470,12893400,6447000,6447000,6447000,6447000,6447000,6447000
506,0,10,6,0,91000031,32000,0,0,6,646460,7,64650,8,64650,9,129300,10,129300,29,64650,30,64650,12929200,6465000,6465000,6465000,6465000,6465000,6465000
507,0,10,7,0,91000031,32000,0,0,6,648250,7,64830,8,64830,9,129660,10,129660,29,64830,30,64830,12965000,6483000,6483000,6483000,6483000,6483000,6483000
508,0,10,8,0,91000031,32000,0,0,6,650050,7,65010,8,65010,9,130010,10,130010,29,65010,30,65010,13001000,6501000,6501000,6500500,6500500,6501000,6501000
509,0,10,9,0,91000031,32000,0,0,6,651840,7,65190,8,65190,9,130370,10,130370,29,65190,30,65190,13036800,6519000,6519000,6518500,6518500,6519000,6519000
510,0,10,10,0,91000031,32000,0,0,6,653640,7,65370,8,65370,9,130730,10,130730,29,65370,30,65370,13072800,6537000,6537000,6536500,6536500,6537000,6537000
511,0,10,11,0,91000031,32000,0,0,6,655440,7,65550,8,65550,9,131090,10,131090,29,65550,30,65550,13108800,6555000,6555000,6554500,6554500,6555000,6555000
512,0,10,12,0,91000031,32000,0,0,6,657240,7,65730,8,65730,9,131450,10,131450,29,65730,30,65730,13144800,6573000,6573000,6572500,6572500,6573000,6573000
513,0,10,13,0,91000031,32000,0,0,6,659040,7,65910,8,65910,9,131810,10,131810,29,65910,30,65910,13180800,6591000,6591000,6590500,6590500,6591000,6591000
514,0,10,14,0,91000031,32000,0,0,6,660840,7,66090,8,66090,9,132170,10,132170,29,66090,30,66090,13216800,6609000,6609000,6608500,6608500,6609000,6609000
515,0,10,15,0,91000031,32000,0,0,6,662650,7,66270,8,66270,9,132530,10,132530,29,66270,30,66270,13253000,6627000,6627000,6626500,6626500,6627000,6627000
516,0,10,16,0,91000031,32000,0,0,6,664450,7,66450,8,66450,9,132900,10,132900,29,66450,30,66450,13289000,6645000,6645000,6645000,6645000,6645000,6645000
517,0,10,17,0,91000031,32000,0,0,6,666260,7,66630,8,66630,9,133260,10,133260,29,66630,30,66630,13325200,6663000,6663000,6663000,6663000,6663000,6663000
518,0,10,18,0,91000031,33000,0,0,6,668070,7,66810,8,66810,9,133620,10,133620,29,66810,30,66810,13361400,6681000,6681000,6681000,6681000,6681000,6681000
519,0,10,19,0,91000031,33000,0,0,6,669880,7,66990,8,66990,9,133980,10,133980,29,66990,30,66990,13397600,6699000,6699000,6699000,6699000,6699000,6699000
520,0,10,20,0,91000031,33000,0,0,6,671690,7,67170,8,67170,9,134340,10,134340,29,67170,30,67170,13433800,6717000,6717000,6717000,6717000,6717000,6717000
521,0,10,21,0,91000031,33000,0,0,6,673500,7,67360,8,67360,9,134710,10,134710,29,67360,30,67360,13470000,6736000,6736000,6735500,6735500,6736000,6736000
522,0,10,22,0,91000031,33000,0,0,6,675310,7,67540,8,67540,9,135070,10,135070,29,67540,30,67540,13506200,6754000,6754000,6753500,6753500,6754000,6754000
523,0,10,23,0,91000031,33000,0,0,6,677130,7,67720,8,67720,9,135430,10,135430,29,67720,30,67720,13542600,6772000,6772000,6771500,6771500,6772000,6772000
524,0,10,24,0,91000031,33000,0,0,6,678950,7,67900,8,67900,9,135790,10,135790,29,67900,30,67900,13579000,6790000,6790000,6789500,6789500,6790000,6790000
525,0,10,25,0,91000031,33000,0,0,6,680760,7,68080,8,68080,9,136160,10,136160,29,68080,30,68080,13615200,6808000,6808000,6808000,6808000,6808000,6808000
526,0,10,26,0,91000031,33000,0,0,6,682580,7,68260,8,68260,9,136520,10,136520,29,68260,30,68260,13651600,6826000,6826000,6826000,6826000,6826000,6826000
527,0,10,27,0,91000031,33000,0,0,6,684400,7,68450,8,68450,9,136890,10,136890,29,68450,30,68450,13688000,6845000,6845000,6844500,6844500,6845000,6845000
528,0,10,28,0,91000031,33000,0,0,6,686230,7,68630,8,68630,9,137250,10,137250,29,68630,30,68630,13724600,6863000,6863000,6862500,6862500,6863000,6863000
529,0,10,29,0,91000031,33000,0,0,6,688050,7,68810,8,68810,9,137620,10,137620,29,68810,30,68810,13761000,6881000,6881000,6881000,6881000,6881000,6881000
530,0,10,30,0,91000031,34000,0,0,6,689880,7,68990,8,68990,9,137980,10,137980,29,68990,30,68990,13797600,6899000,6899000,6899000,6899000,6899000,6899000
531,0,10,31,0,91000031,34000,0,0,6,691700,7,69180,8,69180,9,138350,10,138350,29,69180,30,69180,13834000,6918000,6918000,6917500,6917500,6918000,6918000
532,0,10,32,0,91000031,34000,0,0,6,693530,7,69360,8,69360,9,138710,10,138710,29,69360,30,69360,13870600,6936000,6936000,6935500,6935500,6936000,6936000
533,0,10,33,0,91000031,34000,0,0,6,695360,7,69540,8,69540,9,139080,10,139080,29,69540,30,69540,13907200,6954000,6954000,6954000,6954000,6954000,6954000
534,0,10,34,0,91000031,34000,0,0,6,697190,7,69720,8,69720,9,139440,10,139440,29,69720,30,69720,13943800,6972000,6972000,6972000,6972000,6972000,6972000
535,0,10,35,0,91000031,34000,0,0,6,699020,7,69910,8,69910,9,139810,10,139810,29,69910,30,69910,13980400,6991000,6991000,6990500,6990500,6991000,6991000
536,0,10,36,0,91000031,34000,0,0,6,700850,7,70090,8,70090,9,140180,10,140180,29,70090,30,70090,14017000,7009000,7009000,7009000,7009000,7009000,7009000
537,0,10,37,0,91000031,34000,0,0,6,702690,7,70270,8,70270,9,140540,10,140540,29,70270,30,70270,14053800,7027000,7027000,7027000,7027000,7027000,7027000
538,0,10,38,0,91000031,34000,0,0,6,704520,7,70460,8,70460,9,140910,10,140910,29,70460,30,70460,14090400,7046000,7046000,7045500,7045500,7046000,7046000
539,0,10,39,0,91000031,34000,0,0,6,706360,7,70640,8,70640,9,141280,10,141280,29,70640,30,70640,14127200,7064000,7064000,7064000,7064000,7064000,7064000
540,0,10,40,0,91000031,34000,0,0,6,708200,7,70830,8,70830,9,141650,10,141650,29,70830,30,70830,14164000,7083000,7083000,7082500,7082500,7083000,7083000
541,0,10,41,0,91000031,34000,0,0,6,710040,7,71010,8,71010,9,142010,10,142010,29,71010,30,71010,14200800,7101000,7101000,7100500,7100500,7101000,7101000
542,0,10,42,0,91000031,35000,0,0,6,711880,7,71190,8,71190,9,142380,10,142380,29,71190,30,71190,14237600,7119000,7119000,7119000,7119000,7119000,7119000
543,0,10,43,0,91000031,35000,0,0,6,713720,7,71380,8,71380,9,142750,10,142750,29,71380,30,71380,14274400,7138000,7138000,7137500,7137500,7138000,7138000
544,0,10,44,0,91000031,35000,0,0,6,715570,7,71560,8,71560,9,143120,10,143120,29,71560,30,71560,14311400,7156000,7156000,7156000,7156000,7156000,7156000
545,0,10,45,0,91000031,35000,0,0,6,717410,7,71750,8,71750,9,143490,10,143490,29,71750,30,71750,14348200,7175000,7175000,7174500,7174500,7175000,7175000
546,0,10,46,0,91000031,35000,0,0,6,719260,7,71930,8,71930,9,143860,10,143860,29,71930,30,71930,14385200,7193000,7193000,7193000,7193000,7193000,7193000
547,0,10,47,0,91000031,35000,0,0,6,721110,7,72120,8,72120,9,144230,10,144230,29,72120,30,72120,14422200,7212000,7212000,7211500,7211500,7212000,7212000
548,0,10,48,0,91000031,35000,0,0,6,722960,7,72300,8,72300,9,144600,10,144600,29,72300,30,72300,14459200,7230000,7230000,7230000,7230000,7230000,7230000
549,0,10,49,0,91000031,35000,0,0,6,724810,7,72490,8,72490,9,144970,10,144970,29,72490,30,72490,14496200,7249000,7249000,7248500,7248500,7249000,7249000
550,0,10,50,11,91000031,35000,0,0,6,726660,7,72670,8,72670,9,145340,10,145340,29,72670,30,72670,14533200,7267000,7267000,7267000,7267000,7267000,7267000
551,0,11,1,0,91000031,39000,0,0,6,728520,7,72860,8,72860,9,145710,10,145710,29,72860,30,72860,14570400,7286000,7286000,7285500,7285500,7286000,7286000
552,0,11,2,0,91000031,39000,0,0,6,730370,7,73040,8,73040,9,146080,10,146080,29,73040,30,73040,14607400,7304000,7304000,7304000,7304000,7304000,7304000
553,0,11,3,0,91000031,40000,0,0,6,732230,7,73230,8,73230,9,146450,10,146450,29,73230,30,73230,14644600,7323000,7323000,7322500,7322500,7323000,7323000
554,0,11,4,0,91000031,40000,0,0,6,734080,7,73410,8,73410,9,146820,10,146820,29,73410,30,73410,14681600,7341000,7341000,7341000,7341000,7341000,7341000
555,0,11,5,0,91000031,40000,0,0,6,735940,7,73600,8,73600,9,147190,10,147190,29,73600,30,73600,14718800,7360000,7360000,7359500,7359500,7360000,7360000
556,0,11,6,0,91000031,40000,0,0,6,737800,7,73790,8,73790,9,147570,10,147570,29,73790,30,73790,14756000,7379000,7379000,7378500,7378500,7379000,7379000
557,0,11,7,0,91000031,40000,0,0,6,739670,7,73970,8,73970,9,147940,10,147940,29,73970,30,73970,14793400,7397000,7397000,7397000,7397000,7397000,7397000
558,0,11,8,0,91000031,40000,0,0,6,741530,7,74160,8,74160,9,148310,10,148310,29,74160,30,74160,14830600,7416000,7416000,7415500,7415500,7416000,7416000
559,0,11,9,0,91000031,40000,0,0,6,743390,7,74340,8,74340,9,148680,10,148680,29,74340,30,74340,14867800,7434000,7434000,7434000,7434000,7434000,7434000
560,0,11,10,0,91000031,40000,0,0,6,745260,7,74530,8,74530,9,149060,10,149060,29,74530,30,74530,14905200,7453000,7453000,7453000,7453000,7453000,7453000
561,0,11,11,0,91000031,40000,0,0,6,747130,7,74720,8,74720,9,149430,10,149430,29,74720,30,74720,14942600,7472000,7472000,7471500,7471500,7472000,7472000
562,0,11,12,0,91000031,40000,0,0,6,748990,7,74900,8,74900,9,149800,10,149800,29,74900,30,74900,14979800,7490000,7490000,7490000,7490000,7490000,7490000
563,0,11,13,0,91000031,40000,0,0,6,750860,7,75090,8,75090,9,150180,10,150180,29,75090,30,75090,15017200,7509000,7509000,7509000,7509000,7509000,7509000
564,0,11,14,0,91000031,40000,0,0,6,752740,7,75280,8,75280,9,150550,10,150550,29,75280,30,75280,15054800,7528000,7528000,7527500,7527500,7528000,7528000
565,0,11,15,0,91000031,41000,0,0,6,754610,7,75470,8,75470,9,150930,10,150930,29,75470,30,75470,15092200,7547000,7547000,7546500,7546500,7547000,7547000
566,0,11,16,0,91000031,41000,0,0,6,756480,7,75650,8,75650,9,151300,10,151300,29,75650,30,75650,15129600,7565000,7565000,7565000,7565000,7565000,7565000
567,0,11,17,0,91000031,41000,0,0,6,758360,7,75840,8,75840,9,151680,10,151680,29,75840,30,75840,15167200,7584000,7584000,7584000,7584000,7584000,7584000
568,0,11,18,0,91000031,41000,0,0,6,760230,7,76030,8,76030,9,152050,10,152050,29,76030,30,76030,15204600,7603000,7603000,7602500,7602500,7603000,7603000
569,0,11,19,0,91000031,41000,0,0,6,762110,7,76220,8,76220,9,152430,10,152430,29,76220,30,76220,15242200,7622000,7622000,7621500,7621500,7622000,7622000
570,0,11,20,0,91000031,41000,0,0,6,763990,7,76400,8,76400,9,152800,10,152800,29,76400,30,76400,15279800,7640000,7640000,7640000,7640000,7640000,7640000
571,0,11,21,0,91000031,41000,0,0,6,765870,7,76590,8,76590,9,153180,10,153180,29,76590,30,76590,15317400,7659000,7659000,7659000,7659000,7659000,7659000
572,0,11,22,0,91000031,41000,0,0,6,767750,7,76780,8,76780,9,153560,10,153560,29,76780,30,76780,15355000,7678000,7678000,7678000,7678000,7678000,7678000
573,0,11,23,0,91000031,41000,0,0,6,769630,7,76970,8,76970,9,153930,10,153930,29,76970,30,76970,15392600,7697000,7697000,7696500,7696500,7697000,7697000
574,0,11,24,0,91000031,41000,0,0,6,771520,7,77160,8,77160,9,154310,10,154310,29,77160,30,77160,15430400,7716000,7716000,7715500,7715500,7716000,7716000
575,0,11,25,0,91000031,41000,0,0,6,773400,7,77350,8,77350,9,154690,10,154690,29,77350,30,77350,15468000,7735000,7735000,7734500,7734500,7735000,7735000
576,0,11,26,0,91000031,41000,0,0,6,775290,7,77530,8,77530,9,155060,10,155060,29,77530,30,77530,15505800,7753000,7753000,7753000,7753000,7753000,7753000
577,0,11,27,0,91000031,42000,0,0,6,777180,7,77720,8,77720,9,155440,10,155440,29,77720,30,77720,15543600,7772000,7772000,7772000,7772000,7772000,7772000
578,0,11,28,0,91000031,42000,0,0,6,779070,7,77910,8,77910,9,155820,10,155820,29,77910,30,77910,15581400,7791000,7791000,7791000,7791000,7791000,7791000
579,0,11,29,0,91000031,42000,0,0,6,780960,7,78100,8,78100,9,156200,10,156200,29,78100,30,78100,15619200,7810000,7810000,7810000,7810000,7810000,7810000
580,0,11,30,0,91000031,42000,0,0,6,782850,7,78290,8,78290,9,156580,10,156580,29,78290,30,78290,15657000,7829000,7829000,7829000,7829000,7829000,7829000
581,0,11,31,0,91000031,42000,0,0,6,784750,7,78480,8,78480,9,156950,10,156950,29,78480,30,78480,15695000,7848000,7848000,7847500,7847500,7848000,7848000
582,0,11,32,0,91000031,42000,0,0,6,786640,7,78670,8,78670,9,157330,10,157330,29,78670,30,78670,15732800,7867000,7867000,7866500,7866500,7867000,7867000
583,0,11,33,0,91000031,42000,0,0,6,788540,7,78860,8,78860,9,157710,10,157710,29,78860,30,78860,15770800,7886000,7886000,7885500,7885500,7886000,7886000
584,0,11,34,0,91000031,42000,0,0,6,790430,7,79050,8,79050,9,158090,10,158090,29,79050,30,79050,15808600,7905000,7905000,7904500,7904500,7905000,7905000
585,0,11,35,0,91000031,42000,0,0,6,792330,7,79240,8,79240,9,158470,10,158470,29,79240,30,79240,15846600,7924000,7924000,7923500,7923500,7924000,7924000
586,0,11,36,0,91000031,42000,0,0,6,794230,7,79430,8,79430,9,158850,10,158850,29,79430,30,79430,15884600,7943000,7943000,7942500,7942500,7943000,7943000
587,0,11,37,0,91000031,42000,0,0,6,796130,7,79620,8,79620,9,159230,10,159230,29,79620,30,79620,15922600,7962000,7962000,7961500,7961500,7962000,7962000
588,0,11,38,0,91000031,42000,0,0,6,798040,7,79810,8,79810,9,159610,10,159610,29,79810,30,79810,15960800,7981000,7981000,7980500,7980500,7981000,7981000
589,0,11,39,0,91000031,43000,0,0,6,799940,7,80000,8,80000,9,159990,10,159990,29,80000,30,80000,15998800,8000000,8000000,7999500,7999500,8000000,8000000
590,0,11,40,0,91000031,43000,0,0,6,801840,7,80190,8,80190,9,160370,10,160370,29,80190,30,80190,16036800,8019000,8019000,8018500,8018500,8019000,8019000
591,0,11,41,0,91000031,43000,0,0,6,803750,7,80380,8,80380,9,160760,10,160760,29,80380,30,80380,16075000,8038000,8038000,8038000,8038000,8038000,8038000
592,0,11,42,0,91000031,43000,0,0,6,805660,7,80570,8,80570,9,161140,10,161140,29,80570,30,80570,16113200,8057000,8057000,8057000,8057000,8057000,8057000
593,0,11,43,0,91000031,43000,0,0,6,807570,7,80760,8,80760,9,161520,10,161520,29,80760,30,80760,16151400,8076000,8076000,8076000,8076000,8076000,8076000
594,0,11,44,0,91000031,43000,0,0,6,809480,7,80950,8,80950,9,161900,10,161900,29,80950,30,80950,16189600,8095000,8095000,8095000,8095000,8095000,8095000
595,0,11,45,0,91000031,43000,0,0,6,811390,7,81140,8,81140,9,162280,10,162280,29,81140,30,81140,16227800,8114000,8114000,8114000,8114000,8114000,8114000
596,0,11,46,0,91000031,43000,0,0,6,813300,7,81340,8,81340,9,162670,10,162670,29,81340,30,81340,16266000,8134000,8134000,8133500,8133500,8134000,8134000
597,0,11,47,0,91000031,43000,0,0,6,815220,7,81530,8,81530,9,163050,10,163050,29,81530,30,81530,16304400,8153000,8153000,8152500,8152500,8153000,8153000
598,0,11,48,0,91000031,43000,0,0,6,817130,7,81720,8,81720,9,163430,10,163430,29,81720,30,81720,16342600,8172000,8172000,8171500,8171500,8172000,8172000
599,0,11,49,0,91000031,43000,0,0,6,819050,7,81910,8,81910,9,163810,10,163810,29,81910,30,81910,16381000,8191000,8191000,8190500,8190500,8191000,8191000
600,0,11,50,12,91000031,43000,0,0,6,820970,7,82100,8,82100,9,164200,10,164200,29,82100,30,82100,16419400,8210000,8210000,8210000,8210000,8210000,8210000
601,0,12,1,0,91000031,49000,0,0,6,822890,7,82290,8,82290,9,164580,10,164580,29,82290,30,82290,16457800,8229000,8229000,8229000,8229000,8229000,8229000
602,0,12,2,0,91000031,49000,0,0,6,824810,7,82490,8,82490,9,164970,10,164970,29,82490,30,82490,16496200,8249000,8249000,8248500,8248500,8249000,8249000
603,0,12,3,0,91000031,49000,0,0,6,826730,7,82680,8,82680,9,165350,10,165350,29,82680,30,82680,16534600,8268000,8268000,8267500,8267500,8268000,8268000
604,0,12,4,0,91000031,49000,0,0,6,828650,7,82870,8,82870,9,165740,10,165740,29,82870,30,82870,16573000,8287000,8287000,8287000,8287000,8287000,8287000
605,0,12,5,0,91000031,49000,0,0,6,830580,7,83060,8,83060,9,166120,10,166120,29,83060,30,83060,16611600,8306000,8306000,8306000,8306000,8306000,8306000
606,0,12,6,0,91000031,49000,0,0,6,832500,7,83260,8,83260,9,166510,10,166510,29,83260,30,83260,16650000,8326000,8326000,8325500,8325500,8326000,8326000
607,0,12,7,0,91000031,49000,0,0,6,834430,7,83450,8,83450,9,166890,10,166890,29,83450,30,83450,16688600,8345000,8345000,8344500,8344500,8345000,8345000
608,0,12,8,0,91000031,50000,0,0,6,836360,7,83640,8,83640,9,167280,10,167280,29,83640,30,83640,16727200,8364000,8364000,8364000,8364000,8364000,8364000
609,0,12,9,0,91000031,50000,0,0,6,838290,7,83830,8,83830,9,167660,10,167660,29,83830,30,83830,16765800,8383000,8383000,8383000,8383000,8383000,8383000
610,0,12,10,0,91000031,50000,0,0,6,840220,7,84030,8,84030,9,168050,10,168050,29,84030,30,84030,16804400,8403000,8403000,8402500,8402500,8403000,8403000
611,0,12,11,0,91000031,50000,0,0,6,842150,7,84220,8,84220,9,168440,10,168440,29,84220,30,84220,16843000,8422000,8422000,8422000,8422000,8422000,8422000
612,0,12,12,0,91000031,50000,0,0,6,844080,7,84410,8,84410,9,168820,10,168820,29,84410,30,84410,16881600,8441000,8441000,8441000,8441000,8441000,8441000
613,0,12,13,0,91000031,50000,0,0,6,846020,7,84610,8,84610,9,169210,10,169210,29,84610,30,84610,16920400,8461000,8461000,8460500,8460500,8461000,8461000
614,0,12,14,0,91000031,50000,0,0,6,847950,7,84800,8,84800,9,169600,10,169600,29,84800,30,84800,16959000,8480000,8480000,8480000,8480000,8480000,8480000
615,0,12,15,0,91000031,50000,0,0,6,849890,7,84990,8,84990,9,169980,10,169980,29,84990,30,84990,16997800,8499000,8499000,8499000,8499000,8499000,8499000
616,0,12,16,0,91000031,50000,0,0,6,851830,7,85190,8,85190,9,170370,10,170370,29,85190,30,85190,17036600,8519000,8519000,8518500,8518500,8519000,8519000
617,0,12,17,0,91000031,50000,0,0,6,853770,7,85380,8,85380,9,170760,10,170760,29,85380,30,85380,17075400,8538000,8538000,8538000,8538000,8538000,8538000
618,0,12,18,0,91000031,50000,0,0,6,855710,7,85580,8,85580,9,171150,10,171150,29,85580,30,85580,17114200,8558000,8558000,8557500,8557500,8558000,8558000
619,0,12,19,0,91000031,50000,0,0,6,857650,7,85770,8,85770,9,171540,10,171540,29,85770,30,85770,17153000,8577000,8577000,8577000,8577000,8577000,8577000
620,0,12,20,0,91000031,51000,0,0,6,859600,7,85960,8,85960,9,171920,10,171920,29,85960,30,85960,17192000,8596000,8596000,8596000,8596000,8596000,8596000
621,0,12,21,0,91000031,51000,0,0,6,861540,7,86160,8,86160,9,172310,10,172310,29,86160,30,86160,17230800,8616000,8616000,8615500,8615500,8616000,8616000
622,0,12,22,0,91000031,51000,0,0,6,863490,7,86350,8,86350,9,172700,10,172700,29,86350,30,86350,17269800,8635000,8635000,8635000,8635000,8635000,8635000
623,0,12,23,0,91000031,51000,0,0,6,865430,7,86550,8,86550,9,173090,10,173090,29,86550,30,86550,17308600,8655000,8655000,8654500,8654500,8655000,8655000
624,0,12,24,0,91000031,51000,0,0,6,867380,7,86740,8,86740,9,173480,10,173480,29,86740,30,86740,17347600,8674000,8674000,8674000,8674000,8674000,8674000
625,0,12,25,0,91000031,51000,0,0,6,869330,7,86940,8,86940,9,173870,10,173870,29,86940,30,86940,17386600,8694000,8694000,8693500,8693500,8694000,8694000
626,0,12,26,0,91000031,51000,0,0,6,871280,7,87130,8,87130,9,174260,10,174260,29,87130,30,87130,17425600,8713000,8713000,8713000,8713000,8713000,8713000
627,0,12,27,0,91000031,51000,0,0,6,873240,7,87330,8,87330,9,174650,10,174650,29,87330,30,87330,17464800,8733000,8733000,8732500,8732500,8733000,8733000
628,0,12,28,0,91000031,51000,0,0,6,875190,7,87520,8,87520,9,175040,10,175040,29,87520,30,87520,17503800,8752000,8752000,8752000,8752000,8752000,8752000
629,0,12,29,0,91000031,51000,0,0,6,877140,7,87720,8,87720,9,175430,10,175430,29,87720,30,87720,17542800,8772000,8772000,8771500,8771500,8772000,8772000
630,0,12,30,0,91000031,51000,0,0,6,879100,7,87910,8,87910,9,175820,10,175820,29,87910,30,87910,17582000,8791000,8791000,8791000,8791000,8791000,8791000
631,0,12,31,0,91000031,51000,0,0,6,881060,7,88110,8,88110,9,176220,10,176220,29,88110,30,88110,17621200,8811000,8811000,8811000,8811000,8811000,8811000
632,0,12,32,0,91000031,52000,0,0,6,883020,7,88310,8,88310,9,176610,10,176610,29,88310,30,88310,17660400,8831000,8831000,8830500,8830500,8831000,8831000
633,0,12,33,0,91000031,52000,0,0,6,884970,7,88500,8,88500,9,177000,10,177000,29,88500,30,88500,17699400,8850000,8850000,8850000,8850000,8850000,8850000
634,0,12,34,0,91000031,52000,0,0,6,886940,7,88700,8,88700,9,177390,10,177390,29,88700,30,88700,17738800,8870000,8870000,8869500,8869500,8870000,8870000
635,0,12,35,0,91000031,52000,0,0,6,888900,7,88890,8,88890,9,177780,10,177780,29,88890,30,88890,17778000,8889000,8889000,8889000,8889000,8889000,8889000
636,0,12,36,0,91000031,52000,0,0,6,890860,7,89090,8,89090,9,178180,10,178180,29,89090,30,89090,17817200,8909000,8909000,8909000,8909000,8909000,8909000
637,0,12,37,0,91000031,52000,0,0,6,892830,7,89290,8,89290,9,178570,10,178570,29,89290,30,89290,17856600,8929000,8929000,8928500,8928500,8929000,8929000
638,0,12,38,0,91000031,52000,0,0,6,894790,7,89480,8,89480,9,178960,10,178960,29,89480,30,89480,17895800,8948000,8948000,8948000,8948000,8948000,8948000
639,0,12,39,0,91000031,52000,0,0,6,896760,7,89680,8,89680,9,179360,10,179360,29,89680,30,89680,17935200,8968000,8968000,8968000,8968000,8968000,8968000
640,0,12,40,0,91000031,52000,0,0,6,898730,7,89880,8,89880,9,179750,10,179750,29,89880,30,89880,17974600,8988000,8988000,8987500,8987500,8988000,8988000
641,0,12,41,0,91000031,52000,0,0,6,900700,7,90070,8,90070,9,180140,10,180140,29,90070,30,90070,18014000,9007000,9007000,9007000,9007000,9007000,9007000
642,0,12,42,0,91000031,52000,0,0,6,902670,7,90270,8,90270,9,180540,10,180540,29,90270,30,90270,18053400,9027000,9027000,9027000,9027000,9027000,9027000
643,0,12,43,0,91000031,52000,0,0,6,904640,7,90470,8,90470,9,180930,10,180930,29,90470,30,90470,18092800,9047000,9047000,9046500,9046500,9047000,9047000
644,0,12,44,0,91000031,53000,0,0,6,906610,7,90670,8,90670,9,181330,10,181330,29,90670,30,90670,18132200,9067000,9067000,9066500,9066500,9067000,9067000
645,0,12,45,0,91000031,53000,0,0,6,908590,7,90860,8,90860,9,181720,10,181720,29,90860,30,90860,18171800,9086000,9086000,9086000,9086000,9086000,9086000
646,0,12,46,0,91000031,53000,0,0,6,910560,7,91060,8,91060,9,182120,10,182120,29,91060,30,91060,18211200,9106000,9106000,9106000,9106000,9106000,9106000
647,0,12,47,0,91000031,53000,0,0,6,912540,7,91260,8,91260,9,182510,10,182510,29,91260,30,91260,18250800,9126000,9126000,9125500,9125500,9126000,9126000
648,0,12,48,0,91000031,53000,0,0,6,914520,7,91460,8,91460,9,182910,10,182910,29,91460,30,91460,18290400,9146000,9146000,9145500,9145500,9146000,9146000
649,0,12,49,0,91000031,53000,0,0,6,916500,7,91650,8,91650,9,183300,10,183300,29,91650,30,91650,18330000,9165000,9165000,9165000,9165000,9165000,9165000
650,0,12,50,13,91000031,53000,0,0,6,918480,7,91850,8,91850,9,183700,10,183700,29,91850,30,91850,18369600,9185000,9185000,9185000,9185000,9185000,9185000
651,0,13,1,0,91000031,60000,0,0,6,920460,7,92050,8,92050,9,184100,10,184100,29,92050,30,92050,18409200,9205000,9205000,9205000,9205000,9205000,9205000
652,0,13,2,0,91000031,60000,0,0,6,922440,7,92250,8,92250,9,184490,10,184490,29,92250,30,92250,18448800,9225000,9225000,9224500,9224500,9225000,9225000
653,0,13,3,0,91000031,60000,0,0,6,924430,7,92450,8,92450,9,184890,10,184890,29,92450,30,92450,18488600,9245000,9245000,9244500,9244500,9245000,9245000
654,0,13,4,0,91000031,60000,0,0,6,926410,7,92650,8,92650,9,185290,10,185290,29,92650,30,92650,18528200,9265000,9265000,9264500,9264500,9265000,9265000
655,0,13,5,0,91000031,60000,0,0,6,928400,7,92840,8,92840,9,185680,10,185680,29,92840,30,92840,18568000,9284000,9284000,9284000,9284000,9284000,9284000
656,0,13,6,0,91000031,60000,0,0,6,930390,7,93040,8,93040,9,186080,10,186080,29,93040,30,93040,18607800,9304000,9304000,9304000,9304000,9304000,9304000
657,0,13,7,0,91000031,60000,0,0,6,932380,7,93240,8,93240,9,186480,10,186480,29,93240,30,93240,18647600,9324000,9324000,9324000,9324000,9324000,9324000
658,0,13,8,0,91000031,60000,0,0,6,934370,7,93440,8,93440,9,186880,10,186880,29,93440,30,93440,18687400,9344000,9344000,9344000,9344000,9344000,9344000
659,0,13,9,0,91000031,60000,0,0,6,936360,7,93640,8,93640,9,187280,10,187280,29,93640,30,93640,18727200,9364000,9364000,9364000,9364000,9364000,9364000
660,0,13,10,0,91000031,60000,0,0,6,938350,7,93840,8,93840,9,187680,10,187680,29,93840,30,93840,18767000,9384000,9384000,9384000,9384000,9384000,9384000
661,0,13,11,0,91000031,61000,0,0,6,940350,7,94040,8,94040,9,188070,10,188070,29,94040,30,94040,18807000,9404000,9404000,9403500,9403500,9404000,9404000
662,0,13,12,0,91000031,61000,0,0,6,942340,7,94240,8,94240,9,188470,10,188470,29,94240,30,94240,18846800,9424000,9424000,9423500,9423500,9424000,9424000
663,0,13,13,0,91000031,61000,0,0,6,944340,7,94440,8,94440,9,188870,10,188870,29,94440,30,94440,18886800,9444000,9444000,9443500,9443500,9444000,9444000
664,0,13,14,0,91000031,61000,0,0,6,946330,7,94640,8,94640,9,189270,10,189270,29,94640,30,94640,18926600,9464000,9464000,9463500,9463500,9464000,9464000
665,0,13,15,0,91000031,61000,0,0,6,948330,7,94840,8,94840,9,189670,10,189670,29,94840,30,94840,18966600,9484000,9484000,9483500,9483500,9484000,9484000
666,0,13,16,0,91000031,61000,0,0,6,950330,7,95040,8,95040,9,190070,10,190070,29,95040,30,95040,19006600,9504000,9504000,9503500,9503500,9504000,9504000
667,0,13,17,0,91000031,61000,0,0,6,952330,7,95240,8,95240,9,190470,10,190470,29,95240,30,95240,19046600,9524000,9524000,9523500,9523500,9524000,9524000
