taskid,system,group,preposegroup,condition,position,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,prepose,itemlv1,numlv1,itemlv2,numlv2,itemlv3,numlv3,itemlv4,numlv4,itemlv5,numlv5
103903,1,1039,1038,0,2,通关冒险关卡39-8,42,1860,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103904,1,1039,1038,0,2,通关冒险关卡39-12,42,1864,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103905,1,1039,1038,0,2,通关冒险关卡39-16,42,1868,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103906,1,1039,1038,0,2,通关冒险关卡39-20,42,1872,0,0,0,91000002,30000,40000014,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103907,1,1039,1038,0,2,通关冒险关卡39-24,42,1876,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103908,1,1039,1038,0,2,通关冒险关卡39-28,42,1880,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103909,1,1039,1038,0,2,通关冒险关卡39-32,42,1884,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103910,1,1039,1038,0,2,通关冒险关卡39-36,42,1888,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103911,1,1039,1038,0,2,通关冒险关卡39-40,42,1892,0,0,0,91000002,30000,40000015,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103912,1,1039,1038,0,2,通关冒险关卡39-44,42,1896,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103913,1,1039,1038,0,2,通关冒险关卡39-48,42,1900,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103914,1,1039,1038,0,2,通关冒险关卡39-52,42,1904,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103915,1,1039,1038,0,2,通关冒险关卡39-56,42,1908,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103916,1,1039,1038,0,2,通关冒险关卡39-60,42,1912,0,0,0,91000002,30000,40000016,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
104001,1,1040,1039,0,1,通关冒险关卡第40章,43,40,0,0,0,91000022,200,42010002,20,11101001,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
104002,1,1040,1039,0,2,通关冒险关卡40-4,42,1916,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104003,1,1040,1039,0,2,通关冒险关卡40-8,42,1920,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104004,1,1040,1039,0,2,通关冒险关卡40-12,42,1924,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104005,1,1040,1039,0,2,通关冒险关卡40-16,42,1928,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104006,1,1040,1039,0,2,通关冒险关卡40-20,42,1932,0,0,0,91000002,30000,40000017,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
104007,1,1040,1039,0,2,通关冒险关卡40-24,42,1936,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104008,1,1040,1039,0,2,通关冒险关卡40-28,42,1940,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104009,1,1040,1039,0,2,通关冒险关卡40-32,42,1944,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104010,1,1040,1039,0,2,通关冒险关卡40-36,42,1948,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104011,1,1040,1039,0,2,通关冒险关卡40-40,42,1952,0,0,0,91000002,30000,40000018,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
104012,1,1040,1039,0,2,通关冒险关卡40-44,42,1956,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104013,1,1040,1039,0,2,通关冒险关卡40-48,42,1960,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104014,1,1040,1039,0,2,通关冒险关卡40-52,42,1964,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104015,1,1040,1039,0,2,通关冒险关卡40-56,42,1968,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104016,1,1040,1039,0,2,通关冒险关卡40-60,42,1972,0,0,0,91000002,30000,40000012,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
104101,1,1041,1040,0,1,通关冒险关卡第41章,43,41,0,0,0,91000022,200,42010002,20,11201001,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
104102,1,1041,1040,0,2,通关冒险关卡41-4,42,1976,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104103,1,1041,1040,0,2,通关冒险关卡41-8,42,1980,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104104,1,1041,1040,0,2,通关冒险关卡41-12,42,1984,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104105,1,1041,1040,0,2,通关冒险关卡41-16,42,1988,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104106,1,1041,1040,0,2,通关冒险关卡41-20,42,1992,0,0,0,91000002,30000,40000013,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
104107,1,1041,1040,0,2,通关冒险关卡41-24,42,1996,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104108,1,1041,1040,0,2,通关冒险关卡41-28,42,2000,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104109,1,1041,1040,0,2,通关冒险关卡41-32,42,2004,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104110,1,1041,1040,0,2,通关冒险关卡41-36,42,2008,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104111,1,1041,1040,0,2,通关冒险关卡41-40,42,2012,0,0,0,91000002,30000,40000014,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
104112,1,1041,1040,0,2,通关冒险关卡41-44,42,2016,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104113,1,1041,1040,0,2,通关冒险关卡41-48,42,2020,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104114,1,1041,1040,0,2,通关冒险关卡41-52,42,2024,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104115,1,1041,1040,0,2,通关冒险关卡41-56,42,2028,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
104116,1,1041,1040,0,2,通关冒险关卡41-60,42,2032,0,0,0,91000002,30000,40000015,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
201001,2,2001,0,0,1,通关试炼之塔第100层,81,100,0,0,0,91000002,30000,13000002,120,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
201002,2,2001,0,0,2,通关试炼之塔第1层,81,1,0,0,0,91000002,6000,60630010,1,0,0,0,0,0,91000002,6000,0,0,0,0,0,0,0,0
201003,2,2001,0,0,2,通关试炼之塔第5层,81,5,0,0,0,91000002,6000,0,0,0,0,0,0,0,91000002,6000,0,0,0,0,0,0,0,0
201004,2,2001,0,0,2,通关试炼之塔第10层,81,10,0,0,0,91000002,6000,0,0,0,0,0,0,0,91000002,6000,0,0,0,0,0,0,0,0
201005,2,2001,0,0,2,通关试炼之塔第15层,81,15,0,0,0,91000002,6000,0,0,0,0,0,0,0,91000002,6000,0,0,0,0,0,0,0,0
201006,2,2001,0,0,2,通关试炼之塔第20层,81,20,0,0,0,91000002,6000,0,0,0,0,0,0,0,91000002,6000,0,0,0,0,0,0,0,0
201007,2,2001,0,0,2,通关试炼之塔第25层,81,25,0,0,0,91000002,6000,0,0,0,0,0,0,0,91000002,6000,0,0,0,0,0,0,0,0
201008,2,2001,0,0,2,通关试炼之塔第30层,81,30,0,0,0,91000002,6000,0,0,0,0,0,0,0,91000002,6000,0,0,0,0,0,0,0,0
201009,2,2001,0,0,2,通关试炼之塔第35层,81,35,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,8000,0,0,0,0,0,0,0,0
201010,2,2001,0,0,2,通关试炼之塔第40层,81,40,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,8000,0,0,0,0,0,0,0,0
201011,2,2001,0,0,2,通关试炼之塔第45层,81,45,0,0,0,91000002,8000,0,0,0,0,0,0,0,91000002,8000,0,0,0,0,0,0,0,0
201012,2,2001,0,0,2,通关试炼之塔第50层,81,50,0,0,0,91000002,8000,0,0,0,0,0,0,0,91000002,8000,0,0,0,0,0,0,0,0
201013,2,2001,0,0,2,通关试炼之塔第55层,81,55,0,0,0,91000002,8000,0,0,0,0,0,0,0,91000002,8000,0,0,0,0,0,0,0,0
201014,2,2001,0,0,2,通关试炼之塔第60层,81,60,0,0,0,91000002,8000,0,0,0,0,0,0,0,91000002,8000,0,0,0,0,0,0,0,0
201015,2,2001,0,0,2,通关试炼之塔第65层,81,65,0,0,0,91000002,10000,0,0,0,0,0,0,0,91000002,10000,0,0,0,0,0,0,0,0
201016,2,2001,0,0,2,通关试炼之塔第70层,81,70,0,0,0,91000002,10000,0,0,0,0,0,0,0,91000002,10000,0,0,0,0,0,0,0,0
201017,2,2001,0,0,2,通关试炼之塔第75层,81,75,0,0,0,91000002,10000,0,0,0,0,0,0,0,91000002,10000,0,0,0,0,0,0,0,0
201018,2,2001,0,0,2,通关试炼之塔第80层,81,80,0,0,0,91000002,10000,0,0,0,0,0,0,0,91000002,10000,0,0,0,0,0,0,0,0
201019,2,2001,0,0,2,通关试炼之塔第85层,81,85,0,0,0,91000002,10000,0,0,0,0,0,0,0,91000002,10000,0,0,0,0,0,0,0,0
201020,2,2001,0,0,2,通关试炼之塔第90层,81,90,0,0,0,91000002,10000,0,0,0,0,0,0,0,91000002,10000,0,0,0,0,0,0,0,0
201021,2,2001,0,0,2,通关试炼之塔第95层,81,95,0,0,0,91000002,10000,0,0,0,0,0,0,0,91000002,10000,0,0,0,0,0,0,0,0
202001,2,2002,2001,0,1,通关试炼之塔第200层,81,200,0,0,0,91000002,50000,13000002,120,0,0,0,0,0,91000002,50000,0,0,0,0,0,0,0,0
202002,2,2002,2001,0,2,通关试炼之塔第105层,81,105,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202003,2,2002,2001,0,2,通关试炼之塔第110层,81,110,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202004,2,2002,2001,0,2,通关试炼之塔第115层,81,115,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202005,2,2002,2001,0,2,通关试炼之塔第120层,81,120,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202006,2,2002,2001,0,2,通关试炼之塔第125层,81,125,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202007,2,2002,2001,0,2,通关试炼之塔第130层,81,130,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202008,2,2002,2001,0,2,通关试炼之塔第135层,81,135,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202009,2,2002,2001,0,2,通关试炼之塔第140层,81,140,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202010,2,2002,2001,0,2,通关试炼之塔第145层,81,145,0,0,0,91000002,12500,0,0,0,0,0,0,0,91000002,12500,0,0,0,0,0,0,0,0
202011,2,2002,2001,0,2,通关试炼之塔第150层,81,150,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202012,2,2002,2001,0,2,通关试炼之塔第155层,81,155,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202013,2,2002,2001,0,2,通关试炼之塔第160层,81,160,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202014,2,2002,2001,0,2,通关试炼之塔第165层,81,165,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202015,2,2002,2001,0,2,通关试炼之塔第170层,81,170,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202016,2,2002,2001,0,2,通关试炼之塔第175层,81,175,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202017,2,2002,2001,0,2,通关试炼之塔第180层,81,180,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202018,2,2002,2001,0,2,通关试炼之塔第185层,81,185,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202019,2,2002,2001,0,2,通关试炼之塔第190层,81,190,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
202020,2,2002,2001,0,2,通关试炼之塔第195层,81,195,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
203101,2,2003,2002,111540,1,四族高塔皆通关第20层,83,4,20,0,0,80420080,1,80620080,1,80520080,1,0,0,0,91000002,50000,0,0,0,0,0,0,0,0
203102,2,2003,2002,0,1,四族高塔皆通关第40层,83,4,40,0,0,80430080,1,80630080,1,80530080,1,0,0,203101,91000002,50000,0,0,0,0,0,0,0,0
203103,2,2003,2002,0,1,四族高塔皆通关第60层,83,4,60,0,0,80440080,1,80640080,1,80540080,1,0,0,203102,91000002,50000,0,0,0,0,0,0,0,0
203104,2,2003,2002,0,1,四族高塔皆通关第80层,83,4,80,0,0,80210080,1,80110080,1,80310080,1,0,0,203103,91000002,50000,0,0,0,0,0,0,0,0
203105,2,2003,2002,0,1,四族高塔皆通关第100层,83,4,100,0,0,40000019,1,40000020,1,40000021,1,0,0,203104,91000002,50000,0,0,0,0,0,0,0,0
203001,2,2003,2002,0,2,通关试炼之塔第205层,81,205,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203002,2,2003,2002,0,2,通关试炼之塔第210层,81,210,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203003,2,2003,2002,0,2,通关试炼之塔第215层,81,215,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203004,2,2003,2002,0,2,通关试炼之塔第220层,81,220,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203005,2,2003,2002,0,2,通关试炼之塔第225层,81,225,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203006,2,2003,2002,0,2,通关试炼之塔第230层,81,230,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203007,2,2003,2002,0,2,通关试炼之塔第235层,81,235,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203008,2,2003,2002,0,2,通关试炼之塔第240层,81,240,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203009,2,2003,2002,0,2,通关试炼之塔第245层,81,245,0,0,0,91000002,17500,0,0,0,0,0,0,0,91000002,17500,0,0,0,0,0,0,0,0
203010,2,2003,2002,0,2,通关试炼之塔第250层,81,250,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203011,2,2003,2002,0,2,通关试炼之塔第255层,81,255,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203012,2,2003,2002,0,2,通关试炼之塔第260层,81,260,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203013,2,2003,2002,0,2,通关试炼之塔第265层,81,265,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203014,2,2003,2002,0,2,通关试炼之塔第270层,81,270,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203015,2,2003,2002,0,2,通关试炼之塔第275层,81,275,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203016,2,2003,2002,0,2,通关试炼之塔第280层,81,280,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203017,2,2003,2002,0,2,通关试炼之塔第285层,81,285,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203018,2,2003,2002,0,2,通关试炼之塔第290层,81,290,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203019,2,2003,2002,0,2,通关试炼之塔第295层,81,295,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
203020,2,2003,2002,0,2,通关试炼之塔第300层,81,300,0,0,0,91000002,20000,0,0,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
204101,2,2004,2003,0,1,四族高塔皆通关第120层,83,4,120,0,0,40000019,1,40000020,1,40000021,1,0,0,0,91000002,50000,0,0,0,0,0,0,0,0
204102,2,2004,2003,0,1,四族高塔皆通关第140层,83,4,140,0,0,40000019,1,40000020,1,40000021,1,0,0,204101,91000002,50000,0,0,0,0,0,0,0,0
204103,2,2004,2003,0,1,四族高塔皆通关第160层,83,4,160,0,0,40000019,1,40000020,1,40000021,1,0,0,204102,91000002,50000,0,0,0,0,0,0,0,0
204104,2,2004,2003,0,1,四族高塔皆通关第180层,83,4,180,0,0,40000019,1,40000020,1,40000021,1,0,0,204103,91000002,50000,0,0,0,0,0,0,0,0
204105,2,2004,2003,0,1,四族高塔皆通关第200层,83,4,200,0,0,40000024,1,40000025,1,40000026,1,0,0,204104,91000002,50000,0,0,0,0,0,0,0,0
204001,2,2004,2003,0,2,通关试炼之塔第305层,81,305,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204002,2,2004,2003,0,2,通关试炼之塔第310层,81,310,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204003,2,2004,2003,0,2,通关试炼之塔第315层,81,315,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204004,2,2004,2003,0,2,通关试炼之塔第320层,81,320,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204005,2,2004,2003,0,2,通关试炼之塔第325层,81,325,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204006,2,2004,2003,0,2,通关试炼之塔第330层,81,330,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204007,2,2004,2003,0,2,通关试炼之塔第335层,81,335,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204008,2,2004,2003,0,2,通关试炼之塔第340层,81,340,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204009,2,2004,2003,0,2,通关试炼之塔第345层,81,345,0,0,0,91000002,22500,0,0,0,0,0,0,0,91000002,22500,0,0,0,0,0,0,0,0
204010,2,2004,2003,0,2,通关试炼之塔第350层,81,350,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204011,2,2004,2003,0,2,通关试炼之塔第355层,81,355,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204012,2,2004,2003,0,2,通关试炼之塔第360层,81,360,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204013,2,2004,2003,0,2,通关试炼之塔第365层,81,365,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204014,2,2004,2003,0,2,通关试炼之塔第370层,81,370,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204015,2,2004,2003,0,2,通关试炼之塔第375层,81,375,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204016,2,2004,2003,0,2,通关试炼之塔第380层,81,380,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204017,2,2004,2003,0,2,通关试炼之塔第385层,81,385,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204018,2,2004,2003,0,2,通关试炼之塔第390层,81,390,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204019,2,2004,2003,0,2,通关试炼之塔第395层,81,395,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
204020,2,2004,2003,0,2,通关试炼之塔第400层,81,400,0,0,0,91000002,25000,0,0,0,0,0,0,0,91000002,25000,0,0,0,0,0,0,0,0
205101,2,2005,2004,0,1,四族高塔皆通关第220层,83,4,220,0,0,40000024,1,40000025,1,40000026,1,0,0,0,91000002,50000,0,0,0,0,0,0,0,0
205102,2,2005,2004,0,1,四族高塔皆通关第240层,83,4,240,0,0,40000024,1,40000025,1,40000026,1,0,0,205101,91000002,50000,0,0,0,0,0,0,0,0
205103,2,2005,2004,0,1,四族高塔皆通关第260层,83,4,260,0,0,40000024,1,40000025,1,40000026,1,0,0,205102,91000002,50000,0,0,0,0,0,0,0,0
205104,2,2005,2004,0,1,四族高塔皆通关第280层,83,4,280,0,0,40000024,1,40000025,1,40000026,1,0,0,205103,91000002,50000,0,0,0,0,0,0,0,0
205105,2,2005,2004,0,1,四族高塔皆通关第300层,83,4,300,0,0,40000024,1,40000025,1,40000026,1,0,0,205104,91000002,50000,0,0,0,0,0,0,0,0
205001,2,2005,2004,0,2,通关试炼之塔第405层,81,405,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205002,2,2005,2004,0,2,通关试炼之塔第410层,81,410,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205003,2,2005,2004,0,2,通关试炼之塔第415层,81,415,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205004,2,2005,2004,0,2,通关试炼之塔第420层,81,420,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205005,2,2005,2004,0,2,通关试炼之塔第425层,81,425,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205006,2,2005,2004,0,2,通关试炼之塔第430层,81,430,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205007,2,2005,2004,0,2,通关试炼之塔第435层,81,435,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205008,2,2005,2004,0,2,通关试炼之塔第440层,81,440,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205009,2,2005,2004,0,2,通关试炼之塔第445层,81,445,0,0,0,91000002,27500,0,0,0,0,0,0,0,91000002,27500,0,0,0,0,0,0,0,0
205010,2,2005,2004,0,2,通关试炼之塔第450层,81,450,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205011,2,2005,2004,0,2,通关试炼之塔第455层,81,455,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205012,2,2005,2004,0,2,通关试炼之塔第460层,81,460,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205013,2,2005,2004,0,2,通关试炼之塔第465层,81,465,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205014,2,2005,2004,0,2,通关试炼之塔第470层,81,470,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205015,2,2005,2004,0,2,通关试炼之塔第475层,81,475,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205016,2,2005,2004,0,2,通关试炼之塔第480层,81,480,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205017,2,2005,2004,0,2,通关试炼之塔第485层,81,485,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205018,2,2005,2004,0,2,通关试炼之塔第490层,81,490,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205019,2,2005,2004,0,2,通关试炼之塔第495层,81,495,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
205020,2,2005,2004,0,2,通关试炼之塔第500层,81,500,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206101,2,2006,2005,0,1,四族高塔皆通关第320层,83,4,320,0,0,40000024,1,40000025,1,40000026,1,0,0,0,91000002,50000,0,0,0,0,0,0,0,0
206102,2,2006,2005,0,1,四族高塔皆通关第340层,83,4,340,0,0,40000024,1,40000025,1,40000026,1,0,0,206101,91000002,50000,0,0,0,0,0,0,0,0
206103,2,2006,2005,0,1,四族高塔皆通关第360层,83,4,360,0,0,40000024,1,40000025,1,40000026,1,0,0,206102,91000002,50000,0,0,0,0,0,0,0,0
206104,2,2006,2005,0,1,四族高塔皆通关第380层,83,4,380,0,0,40000024,1,40000025,1,40000026,1,0,0,206103,91000002,50000,0,0,0,0,0,0,0,0
206105,2,2006,2005,0,1,四族高塔皆通关第400层,83,4,400,0,0,40000024,1,40000025,1,40000026,1,0,0,206104,91000002,50000,0,0,0,0,0,0,0,0
206001,2,2006,2005,0,2,通关试炼之塔第505层,81,505,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206002,2,2006,2005,0,2,通关试炼之塔第510层,81,510,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
