id,type,jjcscore,jjcclass,jjcdan,robotlevel,teamnum,showfight,showfight1,optionhero1,herolv1,robotstar1,optionhero2,herolv2,robotstar2,optionhero3,herolv3,robotstar3,optionhero4,herolv4,robotstar4,optionhero5,herolv5,robotstar5,optionhero6,herolv6,robotstar6,optionhero7,herolv7,robotstar7,optionhero8,herolv8,robotstar8,optionhero9,herolv9,robotstar9,hydraoption,ragevalue,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10,base_type11,base_value11,base_type12,base_value12,base_type13,base_value13
364,2,0,1,93,58,3,6043600,5741420,4001,148,6,4002,147,6,4003,146,6,4006,145,6,4010,144,6,4011,144,6,4012,145,6,0,0,0,0,0,0,5002,0,21,10000,22,240,1,21081,2,1601,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2,0,1,94,57,1,5957800,5659910,1001,147,6,1002,146,6,1003,145,6,1005,144,6,1006,143,6,1009,143,6,1010,144,6,1012,143,6,1013,143,6,5002,0,21,10000,22,240,1,20789,2,1578,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2,0,1,94,57,2,5957800,5659910,2001,147,6,2011,146,6,2013,145,6,2014,144,6,3001,143,6,3002,143,6,3010,144,6,3011,143,6,3012,143,6,5001,0,21,10000,22,240,1,20789,2,1578,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2,0,1,94,57,3,5957800,5659910,4001,147,6,4002,146,6,4003,145,6,4006,144,6,4010,143,6,4011,143,6,4012,144,6,0,0,0,0,0,0,5001,0,21,10000,22,240,1,20789,2,1578,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2,0,1,95,56,1,5875000,5581250,1001,146,6,1002,145,6,1003,144,6,1005,143,6,1006,142,6,1009,142,6,1010,143,6,1012,142,6,1013,142,6,5001,0,21,10000,22,240,1,20497,2,1556,3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2,0,1,95,56,2,5875000,5581250,2001,146,6,2011,145,6,2013,144,6,2014,143,6,3001,142,6,3002,142,6,3010,143,6,3011,142,6,3012,142,6,5001,0,21,10000,22,240,1,20497,2,1556,3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2,0,1,95,56,3,5875000,5581250,4001,146,6,4002,145,6,4003,144,6,4006,143,6,4010,142,6,4011,142,6,4012,143,6,0,0,0,0,0,0,5001,0,21,10000,22,240,1,20497,2,1556,3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2,0,1,96,55,1,5790700,5501165,1001,145,6,1002,144,6,1003,143,6,1005,142,6,1006,141,6,1009,141,6,1010,142,6,1012,141,6,1013,141,6,5001,0,21,10000,22,240,1,20205,2,1534,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2,0,1,96,55,2,5790700,5501165,2001,145,6,2011,144,6,2013,143,6,2014,142,6,3001,141,6,3002,141,6,3010,142,6,3011,141,6,3012,141,6,5001,0,21,10000,22,240,1,20205,2,1534,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2,0,1,96,55,3,5790700,5501165,4001,145,6,4002,144,6,4003,143,6,4006,142,6,4010,141,6,4011,141,6,4012,142,6,0,0,0,0,0,0,5001,0,21,10000,22,240,1,20205,2,1534,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2,0,1,97,54,1,5708100,5422695,1001,144,6,1002,143,6,1003,142,6,1005,141,6,1006,140,6,1009,140,6,1010,141,6,1012,140,6,1013,140,6,5001,0,21,10000,22,240,1,19914,2,1512,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2,0,1,97,54,2,5708100,5422695,2001,144,6,2011,143,6,2013,142,6,2014,141,6,3001,140,6,3002,140,6,3010,141,6,3011,140,6,3012,140,6,5001,0,21,10000,22,240,1,19914,2,1512,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2,0,1,97,54,3,5708100,5422695,4001,144,6,4002,143,6,4003,142,6,4006,141,6,4010,140,6,4011,140,6,4012,141,6,0,0,0,0,0,0,5001,0,21,10000,22,240,1,19914,2,1512,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2,0,1,98,53,1,5625300,5344035,1001,143,6,1002,142,6,1003,141,6,1005,140,6,1006,139,5,1009,139,5,1010,140,6,1012,139,5,1013,139,5,5001,0,21,10000,22,240,1,19622,2,1490,3,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2,0,1,98,53,2,5625300,5344035,2001,143,6,2011,142,6,2013,141,6,2014,140,6,3001,139,5,3002,139,5,3010,140,6,3011,139,5,3012,139,5,5001,0,21,10000,22,240,1,19622,2,1490,3,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2,0,1,98,53,3,5625300,5344035,4001,143,6,4002,142,6,4003,141,6,4006,140,6,4010,139,5,4011,139,5,4012,140,6,0,0,0,0,0,0,5001,0,21,10000,22,240,1,19622,2,1490,3,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2,0,1,99,52,1,5541000,5263950,1001,142,6,1002,141,6,1003,140,6,1005,139,5,1006,138,5,1009,138,5,1010,139,5,1012,138,5,1013,138,5,5001,0,21,10000,22,240,1,19330,2,1468,3,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2,0,1,99,52,2,5541000,5263950,2001,142,6,2011,141,6,2013,140,6,2014,139,5,3001,138,5,3002,138,5,3010,139,5,3011,138,5,3012,138,5,5001,0,21,10000,22,240,1,19330,2,1468,3,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2,0,1,99,52,3,5541000,5263950,4001,142,6,4002,141,6,4003,140,6,4006,139,5,4010,138,5,4011,138,5,4012,139,5,0,0,0,0,0,0,5001,0,21,10000,22,240,1,19330,2,1468,3,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2,0,1,100,51,1,5456700,5183865,1001,141,6,1002,140,6,1003,139,5,1005,138,5,1006,137,5,1009,137,5,1010,138,5,1012,137,5,1013,137,5,5001,0,21,10000,22,240,1,19038,2,1445,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2,0,1,100,51,2,5456700,5183865,2001,141,6,2011,140,6,2013,139,5,2014,138,5,3001,137,5,3002,137,5,3010,138,5,3011,137,5,3012,137,5,5001,0,21,10000,22,240,1,19038,2,1445,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2,0,1,100,51,3,5456700,5183865,4001,141,6,4002,140,6,4003,139,5,4006,138,5,4010,137,5,4011,137,5,4012,138,5,0,0,0,0,0,0,5001,0,21,10000,22,240,1,19038,2,1445,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2,0,2,1,51,1,5456700,5183865,1001,139,5,1002,138,5,1003,137,5,1005,136,5,1006,135,5,1009,135,5,1010,136,5,1012,135,5,1013,135,5,5001,0,21,10000,22,240,1,19038,2,1445,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2,0,2,1,51,2,5456700,5183865,2001,139,5,2011,138,5,2013,137,5,2014,136,5,3001,135,5,3002,135,5,3010,136,5,3011,135,5,3012,135,5,5001,0,21,10000,22,240,1,19038,2,1445,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2,0,2,1,51,3,5456700,5183865,4001,139,5,4002,138,5,4003,137,5,4006,136,5,4010,135,5,4011,135,5,4012,136,5,0,0,0,0,0,0,5001,0,21,10000,22,240,1,19038,2,1445,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2,0,2,2,50,1,5372400,5103780,1001,137,5,1002,136,5,1003,135,5,1005,134,5,1006,133,5,1009,133,5,1010,134,5,1012,133,5,1013,133,5,5002,0,21,10000,22,240,1,18746,2,1423,3,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2,0,2,2,50,2,5372400,5103780,2001,137,5,2011,136,5,2013,135,5,2014,134,5,3001,133,5,3002,133,5,3010,134,5,3011,133,5,3012,133,5,5002,0,21,10000,22,240,1,18746,2,1423,3,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2,0,2,2,50,3,5372400,5103780,4001,137,5,4002,136,5,4003,135,5,4006,134,5,4010,133,5,4011,133,5,4012,134,5,0,0,0,0,0,0,5002,0,21,10000,22,240,1,18746,2,1423,3,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2,0,2,3,49,1,5289600,5025120,1001,135,5,1002,134,5,1003,133,5,1005,132,5,1006,131,5,1009,131,5,1010,132,5,1012,131,5,1013,131,5,5002,0,21,10000,22,240,1,18454,2,1401,3,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2,0,2,3,49,2,5289600,5025120,2001,135,5,2011,134,5,2013,133,5,2014,132,5,3001,131,5,3002,131,5,3010,132,5,3011,131,5,3012,131,5,5002,0,21,10000,22,240,1,18454,2,1401,3,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2,0,2,3,49,3,5289600,5025120,4001,135,5,4002,134,5,4003,133,5,4006,132,5,4010,131,5,4011,131,5,4012,132,5,0,0,0,0,0,0,5002,0,21,10000,22,240,1,18454,2,1401,3,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2,0,2,4,48,1,5205300,4945035,1001,133,5,1002,132,5,1003,131,5,1005,130,5,1006,129,5,1009,129,5,1010,130,5,1012,129,5,1013,129,5,5002,0,21,10000,22,240,1,18162,2,1379,3,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2,0,2,4,48,2,5205300,4945035,2001,133,5,2011,132,5,2013,131,5,2014,130,5,3001,129,5,3002,129,5,3010,130,5,3011,129,5,3012,129,5,5002,0,21,10000,22,240,1,18162,2,1379,3,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2,0,2,4,48,3,5205300,4945035,4001,133,5,4002,132,5,4003,131,5,4006,130,5,4010,129,5,4011,129,5,4012,130,5,0,0,0,0,0,0,5002,0,21,10000,22,240,1,18162,2,1379,3,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2,0,2,5,47,1,5122500,4866375,1001,131,5,1002,130,5,1003,129,5,1005,128,5,1006,127,5,1009,127,5,1010,128,5,1012,127,5,1013,127,5,5002,0,21,10000,22,240,1,17870,2,1357,3,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2,0,2,5,47,2,5122500,4866375,2001,131,5,2011,130,5,2013,129,5,2014,128,5,3001,127,5,3002,127,5,3010,128,5,3011,127,5,3012,127,5,5002,0,21,10000,22,240,1,17870,2,1357,3,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2,0,2,5,47,3,5122500,4866375,4001,131,5,4002,130,5,4003,129,5,4006,128,5,4010,127,5,4011,127,5,4012,128,5,0,0,0,0,0,0,5002,0,21,10000,22,240,1,17870,2,1357,3,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2,0,2,6,46,1,5038200,4786290,1001,129,5,1002,128,5,1003,127,5,1005,126,5,1006,125,5,1009,125,5,1010,126,5,1012,125,5,1013,125,5,5003,0,21,10001,22,240,1,17578,2,1335,3,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2,0,2,6,46,2,5038200,4786290,2001,129,5,2011,128,5,2013,127,5,2014,126,5,3001,125,5,3002,125,5,3010,126,5,3011,125,5,3012,125,5,5004,0,21,10002,22,240,1,17578,2,1335,3,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2,0,2,6,46,3,5038200,4786290,4001,129,5,4002,128,5,4003,127,5,4006,126,5,4010,125,5,4011,125,5,4012,126,5,0,0,0,0,0,0,5005,0,21,10003,22,240,1,17578,2,1335,3,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2,0,2,7,45,1,4953900,4706205,1001,127,5,1002,126,5,1003,125,5,1005,124,5,1006,123,5,1009,123,5,1010,124,5,1012,123,5,1013,123,5,5006,0,21,10004,22,240,1,17286,2,1312,3,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2,0,2,7,45,2,4953900,4706205,2001,127,5,2011,126,5,2013,125,5,2014,124,5,3001,123,5,3002,123,5,3010,124,5,3011,123,5,3012,123,5,5007,0,21,10005,22,240,1,17286,2,1312,3,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2,0,2,7,45,3,4953900,4706205,4001,127,5,4002,126,5,4003,125,5,4006,124,5,4010,123,5,4011,123,5,4012,124,5,0,0,0,0,0,0,5008,0,21,10006,22,240,1,17286,2,1312,3,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2,0,2,8,44,1,4871100,4627545,1001,125,5,1002,124,5,1003,123,5,1005,122,5,1006,121,5,1009,121,5,1010,122,5,1012,121,5,1013,121,5,5009,0,21,10007,22,240,1,16994,2,1290,3,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2,0,2,8,44,2,4871100,4627545,2001,125,5,2011,124,5,2013,123,5,2014,122,5,3001,121,5,3002,121,5,3010,122,5,3011,121,5,3012,121,5,5010,0,21,10008,22,240,1,16994,2,1290,3,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2,0,2,8,44,3,4871100,4627545,4001,125,5,4002,124,5,4003,123,5,4006,122,5,4010,121,5,4011,121,5,4012,122,5,0,0,0,0,0,0,5011,0,21,10009,22,240,1,16994,2,1290,3,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2,0,2,9,43,1,4786800,4547460,1001,123,5,1002,122,5,1003,121,5,1005,120,5,1006,119,4,1009,119,4,1010,120,5,1012,119,4,1013,119,4,5012,0,21,10010,22,240,1,16702,2,1268,3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2,0,2,9,43,2,4786800,4547460,2001,123,5,2011,122,5,2013,121,5,2014,120,5,3001,119,4,3002,119,4,3010,120,5,3011,119,4,3012,119,4,5013,0,21,10011,22,240,1,16702,2,1268,3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2,0,2,9,43,3,4786800,4547460,4001,123,5,4002,122,5,4003,121,5,4006,120,5,4010,119,4,4011,119,4,4012,120,5,0,0,0,0,0,0,5014,0,21,10012,22,240,1,16702,2,1268,3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2,0,3,1,42,1,4704000,4468800,1001,121,5,1002,120,5,1003,119,4,1005,118,4,1006,117,4,1009,117,4,1010,118,4,1012,117,4,1013,117,4,5015,0,21,10013,22,240,1,16410,2,1246,3,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2,0,3,1,42,2,4704000,4468800,2001,121,5,2011,120,5,2013,119,4,2014,118,4,3001,117,4,3002,117,4,3010,118,4,3011,117,4,3012,117,4,5016,0,21,10014,22,240,1,16410,2,1246,3,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2,0,3,1,42,3,4704000,4468800,4001,121,5,4002,120,5,4003,119,4,4006,118,4,4010,117,4,4011,117,4,4012,118,4,0,0,0,0,0,0,5017,0,21,10015,22,240,1,16410,2,1246,3,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2,0,3,2,41,1,4619700,4388715,1001,119,4,1002,118,4,1003,117,4,1005,116,4,1006,115,4,1009,115,4,1010,116,4,1012,115,4,1013,115,4,5018,0,21,10016,22,240,1,16118,2,1224,3,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2,0,3,2,41,2,4619700,4388715,2001,119,4,2011,118,4,2013,117,4,2014,116,4,3001,115,4,3002,115,4,3010,116,4,3011,115,4,3012,115,4,5019,0,21,10017,22,240,1,16118,2,1224,3,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2,0,3,2,41,3,4619700,4388715,4001,119,4,4002,118,4,4003,117,4,4006,116,4,4010,115,4,4011,115,4,4012,116,4,0,0,0,0,0,0,5020,0,21,10018,22,240,1,16118,2,1224,3,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2,0,3,3,40,1,3852300,3659685,1001,117,4,1002,116,4,1003,115,4,1005,114,4,1006,113,4,1009,113,4,1010,114,4,1012,113,4,1013,113,4,5021,0,21,10019,22,240,1,13442,2,1020,3,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2,0,3,3,40,2,3852300,3659685,2001,117,4,2011,116,4,2013,115,4,2014,114,4,3001,113,4,3002,113,4,3010,114,4,3011,113,4,3012,113,4,5022,0,21,10020,22,240,1,13442,2,1020,3,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2,0,3,3,40,3,3852300,3659685,4001,117,4,4002,116,4,4003,115,4,4006,114,4,4010,113,4,4011,113,4,4012,114,4,0,0,0,0,0,0,5023,0,21,10021,22,240,1,13442,2,1020,3,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2,0,3,4,39,1,2843400,2701230,1001,115,4,1002,114,4,1003,113,4,1005,112,4,1006,111,4,1009,111,4,1010,112,4,1012,111,4,1013,111,4,5024,0,21,10022,22,240,1,9926,2,753,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2,0,3,4,39,2,2843400,2701230,2001,115,4,2011,114,4,2013,113,4,2014,112,4,3001,111,4,3002,111,4,3010,112,4,3011,111,4,3012,111,4,5025,0,21,10023,22,240,1,9926,2,753,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2,0,3,4,39,3,2843400,2701230,4001,115,4,4002,114,4,4003,113,4,4006,112,4,4010,111,4,4011,111,4,4012,112,4,0,0,0,0,0,0,5026,0,21,10024,22,240,1,9926,2,753,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2,0,3,5,38,1,2800600,2660570,1001,113,4,1002,112,4,1003,111,4,1005,110,4,1006,109,4,1009,109,4,1010,110,4,1012,109,4,1013,109,4,5027,0,21,10025,22,240,1,9771,2,742,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2,0,3,5,38,2,2800600,2660570,2001,113,4,2011,112,4,2013,111,4,2014,110,4,3001,109,4,3002,109,4,3010,110,4,3011,109,4,3012,109,4,5028,0,21,10026,22,240,1,9771,2,742,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2,0,3,5,38,3,2800600,2660570,4001,113,4,4002,112,4,4003,111,4,4006,110,4,4010,109,4,4011,109,4,4012,110,4,0,0,0,0,0,0,5029,0,21,10027,22,240,1,9771,2,742,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,0,3,6,37,1,2756400,2618580,1001,111,4,1002,110,4,1003,109,4,1005,108,4,1006,107,4,1009,107,4,1010,108,4,1012,107,4,1013,107,4,5030,0,21,10028,22,240,1,9616,2,730,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2,0,3,6,37,2,2756400,2618580,2001,111,4,2011,110,4,2013,109,4,2014,108,4,3001,107,4,3002,107,4,3010,108,4,3011,107,4,3012,107,4,5031,0,21,10029,22,240,1,9616,2,730,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2,0,3,6,37,3,2756400,2618580,4001,111,4,4002,110,4,4003,109,4,4006,108,4,4010,107,4,4011,107,4,4012,108,4,0,0,0,0,0,0,5032,0,21,10030,22,240,1,9616,2,730,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2,0,3,7,36,1,2710600,2575070,1001,109,4,1002,108,4,1003,107,4,1005,106,4,1006,105,4,1009,105,4,1010,106,4,1012,105,4,1013,105,4,5033,0,21,10031,22,240,1,9461,2,718,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2,0,3,7,36,2,2710600,2575070,2001,109,4,2011,108,4,2013,107,4,2014,106,4,3001,105,4,3002,105,4,3010,106,4,3011,105,4,3012,105,4,5034,0,21,10032,22,240,1,9461,2,718,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2,0,3,7,36,3,2710600,2575070,4001,109,4,4002,108,4,4003,107,4,4006,106,4,4010,105,4,4011,105,4,4012,106,4,0,0,0,0,0,0,5035,0,21,10033,22,240,1,9461,2,718,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2,0,3,8,35,1,2666400,2533080,1001,107,4,1002,106,4,1003,105,4,1005,104,4,1006,103,4,1009,103,4,1010,104,4,1012,103,4,1013,103,4,5036,0,21,10034,22,240,1,9306,2,706,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2,0,3,8,35,2,2666400,2533080,2001,107,4,2011,106,4,2013,105,4,2014,104,4,3001,103,4,3002,103,4,3010,104,4,3011,103,4,3012,103,4,5037,0,21,10035,22,240,1,9306,2,706,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2,0,3,8,35,3,2666400,2533080,4001,107,4,4002,106,4,4003,105,4,4006,104,4,4010,103,4,4011,103,4,4012,104,4,0,0,0,0,0,0,5038,0,21,10036,22,240,1,9306,2,706,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2,0,3,9,34,1,2622100,2490995,1001,105,4,1002,104,4,1003,103,4,1005,102,4,1006,101,4,1009,101,4,1010,102,4,1012,101,4,1013,101,4,5039,0,21,10037,22,240,1,9151,2,695,3,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2,0,3,9,34,2,2622100,2490995,2001,105,4,2011,104,4,2013,103,4,2014,102,4,3001,101,4,3002,101,4,3010,102,4,3011,101,4,3012,101,4,5040,0,21,10038,22,240,1,9151,2,695,3,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2,0,3,9,34,3,2622100,2490995,4001,105,4,4002,104,4,4003,103,4,4006,102,4,4010,101,4,4011,101,4,4012,102,4,0,0,0,0,0,0,5041,0,21,10039,22,240,1,9151,2,695,3,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2,0,4,1,33,1,2577700,2448815,1001,103,4,1002,102,4,1003,101,4,1005,100,4,1006,99,4,1009,99,4,1010,100,4,1012,99,4,1013,99,4,5042,0,21,10040,22,240,1,8995,2,683,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2,0,4,1,33,2,2577700,2448815,2001,103,4,2011,102,4,2013,101,4,2014,100,4,3001,99,4,3002,99,4,3010,100,4,3011,99,4,3012,99,4,5043,0,21,10041,22,240,1,8995,2,683,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2,0,4,1,33,3,2577700,2448815,4001,103,4,4002,102,4,4003,101,4,4006,100,4,4010,99,4,4011,99,4,4012,100,4,0,0,0,0,0,0,5044,0,21,10042,22,240,1,8995,2,683,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2,0,4,2,32,1,2533500,2406825,1001,101,4,1002,100,4,1003,99,4,1005,98,4,1006,97,4,1009,97,4,1010,98,4,1012,97,4,1013,97,4,5045,0,21,10043,22,240,1,8840,2,671,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2,0,4,2,32,2,2533500,2406825,2001,101,4,2011,100,4,2013,99,4,2014,98,4,3001,97,4,3002,97,4,3010,98,4,3011,97,4,3012,97,4,5046,0,21,10044,22,240,1,8840,2,671,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2,0,4,2,32,3,2533500,2406825,4001,101,4,4002,100,4,4003,99,4,4006,98,4,4010,97,4,4011,97,4,4012,98,4,0,0,0,0,0,0,5047,0,21,10045,22,240,1,8840,2,671,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2,0,4,3,31,1,2487700,2363315,1001,99,4,1002,98,4,1003,97,4,1005,96,4,1006,95,4,1009,95,4,1010,96,4,1012,95,4,1013,95,4,5048,0,21,10046,22,240,1,8685,2,659,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2,0,4,3,31,2,2487700,2363315,2001,99,4,2011,98,4,2013,97,4,2014,96,4,3001,95,4,3002,95,4,3010,96,4,3011,95,4,3012,95,4,5049,0,21,10047,22,240,1,8685,2,659,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2,0,4,3,31,3,2487700,2363315,4001,99,4,4002,98,4,4003,97,4,4006,96,4,4010,95,4,4011,95,4,4012,96,4,0,0,0,0,0,0,5050,0,21,10048,22,240,1,8685,2,659,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2,0,4,4,30,1,2443500,2321325,1001,97,4,1002,96,4,1003,95,4,1005,94,4,1006,93,4,1009,93,4,1010,94,4,1012,93,4,1013,93,4,5051,0,21,10049,22,240,1,8530,2,647,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2,0,4,4,30,2,2443500,2321325,2001,97,4,2011,96,4,2013,95,4,2014,94,4,3001,93,4,3002,93,4,3010,94,4,3011,93,4,3012,93,4,5052,0,21,10050,22,240,1,8530,2,647,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2,0,4,4,30,3,2443500,2321325,4001,97,4,4002,96,4,4003,95,4,4006,94,4,4010,93,4,4011,93,4,4012,94,4,0,0,0,0,0,0,5053,0,21,10051,22,240,1,8530,2,647,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2,0,4,5,29,1,2400700,2280665,1001,95,4,1002,94,4,1003,93,4,1005,92,4,1006,91,4,1009,91,4,1010,92,4,1012,91,4,1013,91,4,5054,0,21,10052,22,240,1,8375,2,636,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2,0,4,5,29,2,2400700,2280665,2001,95,4,2011,94,4,2013,93,4,2014,92,4,3001,91,4,3002,91,4,3010,92,4,3011,91,4,3012,91,4,5055,0,21,10053,22,240,1,8375,2,636,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2,0,4,5,29,3,2400700,2280665,4001,95,4,4002,94,4,4003,93,4,4006,92,4,4010,91,4,4011,91,4,4012,92,4,0,0,0,0,0,0,5056,0,21,10054,22,240,1,8375,2,636,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2,0,4,6,28,1,2355000,2237250,1001,93,4,1002,92,4,1003,91,4,1005,90,4,1006,89,4,1009,89,4,1010,90,4,1012,89,4,1013,89,4,5057,0,21,10055,22,240,1,8220,2,624,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2,0,4,6,28,2,2355000,2237250,2001,93,4,2011,92,4,2013,91,4,2014,90,4,3001,89,4,3002,89,4,3010,90,4,3011,89,4,3012,89,4,5058,0,21,10056,22,240,1,8220,2,624,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2,0,4,6,28,3,2355000,2237250,4001,93,4,4002,92,4,4003,91,4,4006,90,4,4010,89,4,4011,89,4,4012,90,4,0,0,0,0,0,0,5059,0,21,10057,22,240,1,8220,2,624,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
