id,sort,mode,modetype,type,name,backicon,nameicon,dec,step,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,start,continued,cd,show,renovate,reset,status,button,buttontype
202307,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,7,累计充值6000钻石,60,6000,0,0,0,91000002,600,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202308,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,8,累计充值10000钻石,60,10000,0,0,0,91000002,900,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202309,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,9,累计充值15000钻石,60,15000,0,0,0,91000002,1200,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202310,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,10,累计充值20000钻石,60,20000,0,0,0,91000002,1300,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202311,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,11,累计充值30000钻石,60,30000,0,0,0,91000002,2000,60000200,7,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202312,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,12,累计充值60000钻石,60,60000,0,0,0,91000002,8000,60000200,10,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202313,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,13,累计充值120000钻石,60,120000,0,0,0,91000002,20000,60000200,20,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202314,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,14,累计充值200000钻石,60,200000,0,0,0,91000002,24000,60000200,30,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202401,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,1,第一名：,201,1,1,1,0,91000035,10000,60000215,10,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202402,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,2,第二名：,201,1,2,1,0,91000035,8000,60000215,8,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202403,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,3,第三名：,201,1,3,1,0,91000035,6000,60000215,6,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202404,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,4,第四名：,201,1,4,1,0,91000035,5000,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202405,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,5,第五名：,201,1,5,1,0,91000035,4750,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202406,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,6,第六名：,201,1,6,1,0,91000035,4500,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202407,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,7,第七名：,201,1,7,1,0,91000035,4250,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202408,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,8,第八名：,201,1,8,1,0,91000035,4000,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202409,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,9,第九名：,201,1,9,1,0,91000035,3750,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202410,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,10,第十名：,201,1,10,1,0,91000035,3500,60000215,5,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202411,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,1,第十一名：,201,1,11,1,0,91000035,3250,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202412,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,2,第十二名：,201,1,12,1,0,91000035,3000,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202413,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,3,第十三名：,201,1,13,1,0,91000035,2750,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202414,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,4,第十四名：,201,1,14,1,0,91000035,2500,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202415,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,5,第十五名：,201,1,15,1,0,91000035,2250,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202416,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,6,第十六名：,201,1,16,1,0,91000035,2000,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202417,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,7,第十七名：,201,1,17,1,0,91000035,1750,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202418,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,8,第十八名：,201,1,18,1,0,91000035,1500,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202419,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,9,第十九名：,201,1,19,1,0,91000035,1250,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202420,3,2,2,2024,镇魂塔排行,bg_activity_35,开服狂欢,镇魂塔排行，活动结束后奖励发送至邮箱,10,第二十名：,201,1,20,1,0,91000035,1000,60000215,3,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,2,2,1
202501,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,1,0,147,30,0,0,0,91000032,1500,0,0,0,0,0,0,91000002,210,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202502,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,2,0,147,30,0,0,0,30101000,600,0,0,0,0,0,0,91000002,300,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202503,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,3,0,147,30,0,0,0,91000033,2000,0,0,0,0,0,0,91000002,280,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202504,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,4,0,147,30,0,0,0,91000027,5000,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202505,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,5,0,147,30,0,0,0,60000215,3,0,0,0,0,0,0,91000002,600,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202506,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,6,0,147,30,0,0,0,91000031,30000,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202507,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,7,0,147,30,0,0,0,60000201,3,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202508,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,8,0,147,30,0,0,0,60000202,3,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202509,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,9,0,147,30,0,0,0,60000204,3,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202510,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,10,0,147,30,0,0,0,80000011,10,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202511,5,2,3,2025,限时打折兑换3,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,11,0,147,100,0,0,0,12200201,1,0,0,0,0,0,0,91000002,1000,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202601,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,1,通关万世之战 第31章,186,1,113110,0,0,30101000,30,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202602,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,2,通关万世之战 第32章,186,1,113210,0,0,30101000,40,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202603,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,3,通关万世之战 第33章,186,1,113310,0,0,30101000,50,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202604,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,4,通关万世之战 第34章,186,1,113410,0,0,30101000,60,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202605,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,5,通关万世之战 第35章,186,1,113510,0,0,30101000,70,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202606,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,6,通关万世之战 第36章,186,1,113610,0,0,30101000,80,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202607,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,7,通关万世之战 第37章,186,1,113710,0,0,30101000,90,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202608,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,8,通关万世之战 第38章,186,1,113810,0,0,30101000,100,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202609,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,9,通关万世之战 第39章,186,1,113910,0,0,30101000,110,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202610,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,10,通关万世之战 第40章,186,1,114010,0,0,30101000,120,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202611,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,11,通关万世之战 第41章,186,1,114110,0,0,30101000,130,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202612,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,12,通关万世之战 第42章,186,1,114210,0,0,30101000,140,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202613,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,13,通关万世之战 第43章,186,1,114310,0,0,30101000,150,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202614,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,14,通关万世之战 第44章,186,1,114410,0,0,30101000,160,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202615,6,2,1,2026,限时通关3,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,15,通关万世之战 第45章,186,1,114510,0,0,30101000,200,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
202701,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,1,第一名：,170,1,1,1,0,12200201,100,42200204,1,60000200,300,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202702,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,2,第二名：,170,1,2,1,0,12200201,100,60000231,10,60000200,200,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202703,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,3,第三名：,170,1,3,1,0,12200201,100,60000231,6,60000200,150,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202704,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,4,第四名：,170,1,4,1,0,12200201,70,60000231,3,60000200,100,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202705,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,5,第五名：,170,1,5,1,0,12200201,70,60000231,3,60000200,100,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202706,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,6,第六名：,170,1,6,1,0,12200201,50,60000231,3,60000200,80,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202707,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,7,第七名：,170,1,7,1,0,12200201,50,60000231,3,60000200,80,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202708,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,8,第八名：,170,1,8,1,0,12200201,50,60000231,3,60000200,80,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202709,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,9,第九名：,170,1,9,1,0,12200201,50,60000231,3,60000200,80,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202710,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,10,第十名：,170,1,10,1,0,12200201,50,60000231,3,60000200,80,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202711,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,11,第十一名：,170,1,11,1,0,12200201,30,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202712,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,12,第十二名：,170,1,12,1,0,12200201,30,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202713,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,13,第十三名：,170,1,13,1,0,12200201,30,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202714,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,14,第十四名：,170,1,14,1,0,12200201,30,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202715,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,15,第十五名：,170,1,15,1,0,12200201,30,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202716,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,16,第十六名：,170,1,16,1,0,12200201,20,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202717,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,17,第十七名：,170,1,17,1,0,12200201,20,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202718,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,18,第十八名：,170,1,18,1,0,12200201,20,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202719,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,19,第十九名：,170,1,19,1,0,12200201,20,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202720,3,2,2,2027,圣物战力排行,bg_activity_37,开服狂欢,圣物总战力排行，活动结束后奖励发送至邮箱,20,第二十名：,170,1,20,1,0,12200201,20,60000231,3,60000200,50,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202801,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,1,累计消费1000钻石,42,1000,0,0,0,91000031,2000,60000214,1,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202802,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,2,累计消费2000钻石,42,2000,0,0,0,91000031,4000,60000214,2,91000001,150000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202803,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,3,累计消费3000钻石,42,3000,0,0,0,91000031,6000,60000214,3,91000001,200000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202804,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,4,累计消费5000钻石,42,5000,0,0,0,91000031,10000,60000214,5,91000001,250000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202805,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,5,累计消费7000钻石,42,7000,0,0,0,91000031,14000,60000214,7,91000001,300000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202806,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,6,累计消费10000钻石,42,10000,0,0,0,91000031,20000,60000214,10,91000001,350000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202807,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,7,累计消费15000钻石,42,15000,0,0,0,60000201,10,80500101,10,91000001,400000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202808,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,8,累计消费20000钻石,42,20000,0,0,0,60000202,20,80500201,10,91000001,500000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202809,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,9,累计消费30000钻石,42,30000,0,0,0,60000203,25,80500301,10,91000001,600000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202810,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,10,累计消费40000钻石,42,40000,0,0,0,60000204,30,80500401,10,91000001,700000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202811,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,11,累计消费60000钻石,42,60000,0,0,0,60000205,35,80500501,20,91000001,800000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202812,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,12,累计消费120000钻石,42,120000,0,0,0,60000206,50,80500601,20,91000001,900000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202813,5,2,1,2028,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,13,累计消费200000钻石,42,200000,0,0,0,60000207,50,80500701,20,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,1
202901,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,1,0,147,30,0,0,0,91000032,1500,0,0,0,0,0,0,91000002,210,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202902,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,2,0,147,30,0,0,0,30101000,600,0,0,0,0,0,0,91000002,300,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202903,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,3,0,147,30,0,0,0,91000033,2000,0,0,0,0,0,0,91000002,280,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202904,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,4,0,147,30,0,0,0,91000027,5000,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202905,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,5,0,147,30,0,0,0,60000215,3,0,0,0,0,0,0,91000002,600,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202906,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,6,0,147,30,0,0,0,91000031,30000,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202907,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,7,0,147,30,0,0,0,60000201,3,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202908,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,8,0,147,30,0,0,0,60000202,3,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202909,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,9,0,147,30,0,0,0,60000204,3,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202910,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,10,0,147,30,0,0,0,60000206,3,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202911,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,11,0,147,30,0,0,0,80000011,10,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
202912,5,2,3,2029,限时打折兑换4,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,12,0,147,100,0,0,0,12200201,1,0,0,0,0,0,0,91000002,1000,0,0,0,0,0,0,1,86400,0,0,0,0,2,2,2
203001,2,2,1,2030,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),1,购买1次6元充值档,73,1,6,0,0,91000002,100,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
203002,2,2,1,2030,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),2,购买1次30元充值档,73,1,5,0,0,91000002,150,91000001,150000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
203003,2,2,1,2030,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),3,购买1次98元充值档,73,1,4,0,0,91000002,200,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
203004,2,2,1,2030,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),4,购买1次198元充值档,73,1,3,0,0,91000002,240,81400602,1,91000001,200000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
203005,2,2,1,2030,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),5,购买1次328元充值档,73,1,2,0,0,91000002,300,81400602,2,91000001,250000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
203006,2,2,1,2030,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),6,购买1次648元充值档,73,1,1,0,0,91000002,1000,81400602,3,91000001,300000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
203101,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,1,累计充值60钻石,60,60,0,0,0,91000002,100,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
