skill_id,skill_name,type_show,skill_level,skill_mer,skill_china,skill_description,skill_value_type1,skill_count1,skill_value_type2,skill_count2,skill_value_type3,skill_count3,skill_value_type4,skill_count4,skill_add_type,skill_add_value,skill_type,skill_sub_type,attack_before,attack_after,skill_range,skill_scope,skill_scope2,skill_object,skill_energy,buff_type1,buff_pro1,buff_type2,buff_pro2,buff_type3,buff_pro3,lua_name,skill_icon,storageeffect,sound,hit_sound,skill_sound,showpanel,blacktime,lighteffect,storageturn,army_effecttype_skill,army_effect_skill,army_effect_skill_speed,showtop_effect,attack_chant
310410,火炮,魔法,1,1,魔法技能,对远程目标造成150%的魔法伤害，并且溅射伤害目标周围的目标,1001,5000,0,0,0,0,0,0,0,0,4,0,300,500,300,300,0,1,300,0,0,0,0,0,0,a310410,310400,0,0,0,0,0,0,0,0,2,3103,50,0,0
310411,强化火炮,魔法,1,1,魔法技能,火炮对生命值高于70%的目标，额外造成40%伤害,1001,5000,0,0,0,0,0,0,0,0,4,0,300,500,300,0,0,1,300,0,0,0,0,0,0,a310411,310401,0,0,0,0,0,0,0,0,2,3103,50,0,0
420101,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420101,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420102,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420102,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420103,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420103,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420104,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420104,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420105,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420105,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420106,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420106,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420107,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420107,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420108,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420108,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420109,制作炸弹,神术,1,1,神术技能,制作一个定时炸弹，读条20秒,0,0,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420109,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420110,定时炸弹,神术,1,1,神术技能,20秒后引爆，对所有目标造成1000%神术伤害，并使目标受到的神术伤害提高20%，可叠加,1001,100000,0,0,0,0,0,0,0,0,8,0,300,500,3000,0,0,1,0,14201,10000,0,0,0,0,a420110,100100,0,0,0,0,0,0,0,0,0,0,0,0,20000
420100,物理普攻,物理,1,1,物理技能,普攻100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,200,0,0,1,101,0,0,0,0,0,0,a420100,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420200,法术普攻,魔法,1,1,魔法技能,普攻100%法术伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,200,0,0,1,101,0,0,0,0,0,0,a420200,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420201,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成20%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420201,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420202,冰霜之剑,物理,1,1,物理技能,对全体目标造成20%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420202,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420203,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成25%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420203,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420204,冰霜之剑,物理,1,1,物理技能,对全体目标造成25%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420204,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420205,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成30%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420205,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420206,冰霜之剑,物理,1,1,物理技能,对全体目标造成30%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420206,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420207,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成35%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420207,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420208,冰霜之剑,物理,1,1,物理技能,对全体目标造成35%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420208,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420209,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成40%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420209,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420210,冰霜之剑,物理,1,1,物理技能,对全体目标造成40%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420210,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420211,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成45%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420211,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420212,冰霜之剑,物理,1,1,物理技能,对全体目标造成45%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420212,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420213,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成50%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420213,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420214,冰霜之剑,物理,1,1,物理技能,对全体目标造成50%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420214,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420215,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成55%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420215,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420216,冰霜之剑,物理,1,1,物理技能,对全体目标造成55%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420216,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420217,极寒冰冻,魔法,1,1,魔法技能,对全体目标造成60%生命值上限外加100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420217,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420218,冰霜之剑,物理,1,1,物理技能,对全体目标造成60%生命值上限外加100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,3000,0,0,1,0,0,0,0,0,0,0,a420218,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420301,致死打击,物理,1,1,物理技能,对目标单体造成500%物理伤害,1001,50000,0,0,0,0,0,0,0,0,3,0,300,500,50,0,0,1,0,0,0,0,0,0,0,a420301,100100,0,0,0,0,0,0,0,0,0,0,0,0,2000
420302,抑制光环,光环,1,1,光环,降低敌方全体治疗效果40%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3016,10000,0,0,0,0,p420302,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420303,抑制光环,光环,1,1,光环,降低敌方全体治疗效果45%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3017,10000,0,0,0,0,p420303,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420304,抑制光环,光环,1,1,光环,降低敌方全体治疗效果50%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3018,10000,0,0,0,0,p420304,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420305,抑制光环,光环,1,1,光环,降低敌方全体治疗效果55%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3019,10000,0,0,0,0,p420305,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420306,抑制光环,光环,1,1,光环,降低敌方全体治疗效果60%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3020,10000,0,0,0,0,p420306,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420307,抑制光环,光环,1,1,光环,降低敌方全体治疗效果65%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3021,10000,0,0,0,0,p420307,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420308,抑制光环,光环,1,1,光环,降低敌方全体治疗效果70%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3022,10000,0,0,0,0,p420308,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420309,抑制光环,光环,1,1,光环,降低敌方全体治疗效果75%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3023,10000,0,0,0,0,p420309,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
420310,抑制光环,光环,1,1,光环,降低敌方全体治疗效果80%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,0,0,3024,10000,0,0,0,0,p420310,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
300001,先祖之魂1,被动,1,1,被动触发技能,死亡后会自动复活1次,5,0,0,0,0,0,0,0,31,100,2,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
300002,先祖之魂2,被动,2,1,被动触发技能,死亡后会自动复活2次,5,0,0,0,0,0,0,0,31,100,2,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
300003,先祖之魂3,被动,3,1,被动触发技能,死亡后会自动复活3次,5,0,0,0,0,0,0,0,31,100,2,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
300004,先祖之魂4,被动,4,1,被动触发技能,死亡后会自动复活4次,5,0,0,0,0,0,0,0,31,100,2,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
300005,先祖之魂5,被动,5,1,被动触发技能,死亡后会自动复活5次,5,0,0,0,0,0,0,0,31,100,2,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
400001,蛮横之力1,被动,1,1,被动触发技能,生命值在50%以上时，攻击速度增加100%,2,0,0,0,0,0,0,0,31,100,2,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100103,0,0,0,0,0,0,0,0,0,0,0,0,0
400002,蛮横之力2,被动,2,1,被动触发技能,生命值在50%以上时，攻击速度增加101%,2,0,0,0,0,0,0,0,31,100,2,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100103,0,0,0,0,0,0,0,0,0,0,0,0,0
400003,蛮横之力3,被动,3,1,被动触发技能,生命值在50%以上时，攻击速度增加102%,2,0,0,0,0,0,0,0,31,100,2,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100103,0,0,0,0,0,0,0,0,0,0,0,0,0
400004,蛮横之力4,被动,4,1,被动触发技能,生命值在50%以上时，攻击速度增加103%,2,0,0,0,0,0,0,0,31,100,2,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100103,0,0,0,0,0,0,0,0,0,0,0,0,0
400005,蛮横之力5,被动,5,1,被动触发技能,生命值在50%以上时，攻击速度增加104%,2,0,0,0,0,0,0,0,31,100,2,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100103,0,0,0,0,0,0,0,0,0,0,0,0,0
500001,致命一击1,被动,1,1,被动天赋加成,物理暴击几率+20%,16,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100104,3333,0,0,0,0,0,0,0,0,0,0,0,0
500002,致命一击2,被动,2,1,被动天赋加成,物理暴击几率+21%,16,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100104,3333,0,0,0,0,0,0,0,0,0,0,0,0
500003,致命一击3,被动,3,1,被动天赋加成,物理暴击几率+22%,16,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100104,3333,0,0,0,0,0,0,0,0,0,0,0,0
500004,致命一击4,被动,4,1,被动天赋加成,物理暴击几率+23%,16,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100104,3333,0,0,0,0,0,0,0,0,0,0,0,0
500005,致命一击5,被动,5,1,被动天赋加成,物理暴击几率+24%,16,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100104,3333,0,0,0,0,0,0,0,0,0,0,0,0
600001,元素秩序1,被动,1,1,被动天赋加成,魔法攻击力+20%,109,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
600002,元素秩序2,被动,2,1,被动天赋加成,魔法攻击力+21%,109,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
600003,元素秩序3,被动,3,1,被动天赋加成,魔法攻击力+22%,109,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
600004,元素秩序4,被动,4,1,被动天赋加成,魔法攻击力+23%,109,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
600005,元素秩序5,被动,5,1,被动天赋加成,魔法攻击力+24%,109,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
700001,高级智慧1,被动,1,1,被动天赋加成,魔法伤害+20%,31,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
700002,高级智慧2,被动,2,1,被动天赋加成,魔法伤害+40%,31,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
700003,高级智慧3,被动,3,1,被动天赋加成,魔法伤害+60%,31,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
700004,高级智慧4,被动,4,1,被动天赋加成,魔法伤害+80%,31,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
700005,高级智慧5,被动,5,1,被动天赋加成,魔法伤害+100%,31,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
800001,搏杀,被动,1,1,被动触发技能,战斗中，对生命低于50％的目标，造成的伤害提高20％,4,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700001,400602,0,0,0,0,0,0,0,0,0,0,0,0,0
800002,搏杀,被动,2,1,被动触发技能,战斗中，对生命低于50％的目标，造成的伤害提高40％,4,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700002,400602,0,0,0,0,0,0,0,0,0,0,0,0,0
800003,搏杀,被动,3,1,被动触发技能,战斗中，对生命低于50％的目标，造成的伤害提高80％,4,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700003,400602,0,0,0,0,0,0,0,0,0,0,0,0,0
800004,坚守,被动,1,1,被动触发技能,战斗中，当自己生命低于50％时，受到的伤害减少10％,2,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700004,401002,0,0,0,0,0,0,0,0,0,0,0,0,0
800005,坚守,被动,2,1,被动触发技能,战斗中，当自己生命低于50％时，受到的伤害减少20％,2,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700005,401002,0,0,0,0,0,0,0,0,0,0,0,0,0
800006,坚守,被动,3,1,被动触发技能,战斗中，当自己生命低于50％时，受到的伤害减少40％,2,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700006,401002,0,0,0,0,0,0,0,0,0,0,0,0,0
800007,甘露,被动,1,1,被动触发技能,战斗中，装备此魔宠者，每秒回复500点生命,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700007,200204,0,0,0,0,0,0,0,0,0,0,0,0,0
800008,甘露,被动,2,1,被动触发技能,战斗中，装备此魔宠者，每秒回复1000点生命,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700008,200204,0,0,0,0,0,0,0,0,0,0,0,0,0
800009,甘露,被动,3,1,被动触发技能,战斗中，装备此魔宠者，每秒回复2000点生命,0,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700009,200204,0,0,0,0,0,0,0,0,0,0,0,0,0
800010,舍己,被动,1,1,被动触发技能,战斗中，装备者死亡，有30％几率将随机1个己方单位能量恢复满,5,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700010,301004,0,0,0,0,0,0,0,0,0,0,0,0,0
800011,舍己,被动,2,1,被动触发技能,战斗中，装备者死亡，有40％几率将随机2个己方单位能量恢复满,5,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700011,301004,0,0,0,0,0,0,0,0,0,0,0,0,0
800012,舍己,被动,3,1,被动触发技能,战斗中，装备者死亡，有50％几率将随机3个己方单位能量恢复满,5,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700012,301004,0,0,0,0,0,0,0,0,0,0,0,0,0
800013,集气,被动,1,1,被动触发技能,战斗中，每死亡一个单位(召唤物和建筑除外)，自身回复125点能量,0,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700013,101004,0,0,0,0,0,0,0,0,0,0,0,0,0
800014,集气,被动,2,1,被动触发技能,战斗中，每死亡一个单位(召唤物和建筑除外)，自身回复250点能量,0,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700014,101004,0,0,0,0,0,0,0,0,0,0,0,0,0
800015,集气,被动,3,1,被动触发技能,战斗中，每死亡一个单位(召唤物和建筑除外)，自身回复500点能量,0,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700015,101004,0,0,0,0,0,0,0,0,0,0,0,0,0
800016,迅捷,被动,1,1,被动触发技能,战斗中，造成伤害时，自身有10％几率增加20％攻速，持续6秒,4,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700016,200401,0,0,0,0,0,0,0,0,0,0,0,0,0
800017,迅捷,被动,2,1,被动触发技能,战斗中，造成伤害时，自身有10％几率增加40％攻速，持续6秒,4,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700017,200401,0,0,0,0,0,0,0,0,0,0,0,0,0
800018,迅捷,被动,3,1,被动触发技能,战斗中，造成伤害时，自身有10％几率增加80％攻速，持续6秒,4,1,1,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p700018,200401,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,老兵,物理,1,1,普通攻击,严酷的战斗使英雄更加顽强，星级提升，属性大幅加强,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,启迪,物理,1,1,普通攻击,魔法的研究使英雄获得启迪，星级提升，属性大幅加强,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100100,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,洞悉,物理,1,1,普通攻击,坚韧的心智使英雄洞悉一切，星级提升，属性大幅加强,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100301,0,0,0,0,0,0,0,0,0,0,0,0,0
520001,近战普通,物理,1,1,物理技能,近战普通攻击,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,50,10000,0,1,201,0,0,0,0,0,0,a520001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530001,近战普通,物理,1,1,物理技能,近战普通攻击,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,100,10000,0,1,201,0,0,0,0,0,0,a530001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
921101,弩兵普通,物理,1,1,物理技能,弩兵普通攻击,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,800,10000,0,1,201,0,0,0,0,0,0,z921101,1,0,0,0,0,0,0,0,0,0,0,0,0,0
921201,法师普通,物理,1,1,物理技能,法师普通攻击,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,500,10000,0,1,201,0,0,0,0,0,0,z921201,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100001,致死打击,物理,1,1,物理技能,造成120%的物理伤害,1001,-5000,0,0,0,0,0,0,31,100,3,0,300,500,500,0,0,1,500,0,0,0,0,0,0,a100104,300503,0,0,0,0,6,0,0,0,0,0,0,0,0
200001,魔法飞弹,魔法,1,1,魔法技能,对范围内造成140%的魔法伤害,1001,-5000,0,0,0,0,0,0,31,100,4,0,300,500,300,1000,0,0,500,0,0,0,0,0,0,a100104,300202,0,0,0,0,6,0,0,0,0,0,0,0,0
110001,冰弹,物理,1,1,物理技能,冰弹：召唤冰弹撞击目标，造成物理伤害,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,500,0,0,1,0,0,0,0,0,0,0,a110001,100102,0,0,0,0,0,0,0,0,0,0,0,4444,0
110003,火焰轰炸,魔法,1,1,魔法技能,对目标释放一个威力巨大的火球,1001,-5000,0,0,0,0,0,0,0,0,4,0,300,500,500,0,0,1,50,0,0,0,0,0,0,a110003,100103,0,0,0,0,0,0,0,0,0,0,0,4444,0
110004,牺牲,物理,1,1,物理技能,牺牲自己生命增加自己攻击,0,0,0,0,0,0,0,0,0,0,3,0,300,500,1000,0,0,0,50,23331,10000,0,0,0,0,a110004,100103,0,0,0,0,0,0,0,0,0,0,0,4444,0
490000,重弩车（未启用）,物理,1,1,物理技能,对目标及其身后的单位造成高额物理伤害，并击退目标,1001,30000,0,0,0,0,0,0,0,0,3,0,300,500,800,800,400,1,0,0,0,0,0,0,0,a490000,300204,0,0,0,0,0,0,0,0,0,0,0,0,0
490001,弩车,物理,1,1,物理技能,对前方扇型范围内目标造成高额物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,800,800,400,1,0,0,0,0,0,0,0,a490001,300204,0,0,0,0,0,0,0,0,0,0,0,0,0
490002,炸药桶,被动,1,1,被动触发技能,死亡后对周围敌方造成昏迷效果持续10秒,5,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,49002,10000,0,0,0,0,p490002,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
490003,能量塔,被动,1,1,被动触发技能,死亡后持续恢复我方能量，每0.5秒250，持续5秒,5,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,49003,10000,0,0,0,0,p490003,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
490004,核弹按钮,被动,1,1,被动触发技能,死亡后对所有目标造成最大生命值99%神术伤害,5,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,p490004,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
490005,装备箱防,被动,1,1,被动触发技能,死亡后增加我方武将所有免伤50%，持续30秒,5,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,49005,10000,0,0,0,0,p490005,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
490006,装备箱攻,被动,1,1,被动触发技能,死亡后增加我方武将所有增伤50%，持续30秒,5,0,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,49006,10000,0,0,0,0,p490006,100102,0,0,0,0,0,0,0,0,0,0,0,0,0
900101,夏梵的祝福,被动,1,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄3%生命总量,106,300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900102,夏梵的祝福,被动,2,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄4%生命总量,106,400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900103,夏梵的祝福,被动,3,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄5%生命总量,106,500,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
