mercenary_id,mercenary_name,mercenary_icon,mercenary_level,mercenary_camp,mercenary_type,mercenary_hole,mercenary_index,mercenary_txt,base_type,base_value,base_txt,value_txt1,value_txt2,mercenary_speed,mercenary_attack,mercenary_skill1,mercenary_skill2,mercenary_skill3,mercenary_skill4,mercenary_model,flyeffect,sort,show
50503043,符文祭祀·特种,mercenary_4010,5,3,2,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,108,0
50503044,符文祭祀·特种,mercenary_4010,5,3,2,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,108,0
50504011,树精·首领,mercenary_4010,5,4,2,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,109,0
50504012,树精·首领,mercenary_4010,5,4,2,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,109,0
50504013,树精·首领,mercenary_4010,5,4,2,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,109,0
50504014,树精·首领,mercenary_4010,5,4,2,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,109,0
50504021,树精·核心,mercenary_4010,5,4,2,2,1,主属性为魔法攻击，副属性为魔法防御,107,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,110,0
50504022,树精·核心,mercenary_4010,5,4,2,2,2,主属性为魔法攻击，副属性为魔法防御,107,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,110,0
50504023,树精·核心,mercenary_4010,5,4,2,2,3,主属性为魔法攻击，副属性为魔法防御,107,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,110,0
50504024,树精·核心,mercenary_4010,5,4,2,2,4,主属性为魔法攻击，副属性为魔法防御,107,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,110,0
50504031,树精·精锐,mercenary_4010,5,4,2,3,1,主属性为魔法攻击，副属性为魔法防御,108,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,111,0
50504032,树精·精锐,mercenary_4010,5,4,2,3,2,主属性为魔法攻击，副属性为魔法防御,108,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,111,0
50504033,树精·精锐,mercenary_4010,5,4,2,3,3,主属性为魔法攻击，副属性为魔法防御,108,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,111,0
50504034,树精·精锐,mercenary_4010,5,4,2,3,4,主属性为魔法攻击，副属性为魔法防御,108,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,111,0
50504041,树精·特种,mercenary_4010,5,4,2,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,112,0
50504042,树精·特种,mercenary_4010,5,4,2,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,112,0
50504043,树精·特种,mercenary_4010,5,4,2,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,112,0
50504044,树精·特种,mercenary_4010,5,4,2,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,112,0
50505011,悍魔·首领,mercenary_4010,5,5,1,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,113,0
50505012,悍魔·首领,mercenary_4010,5,5,1,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,113,0
50505013,悍魔·首领,mercenary_4010,5,5,1,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,113,0
50505014,悍魔·首领,mercenary_4010,5,5,1,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,113,0
50505021,悍魔·核心,mercenary_4010,5,5,1,2,1,主属性为魔法攻击，副属性为魔法防御,73,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,114,0
50505022,悍魔·核心,mercenary_4010,5,5,1,2,2,主属性为魔法攻击，副属性为魔法防御,73,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,114,0
50505023,悍魔·核心,mercenary_4010,5,5,1,2,3,主属性为魔法攻击，副属性为魔法防御,73,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,114,0
50505024,悍魔·核心,mercenary_4010,5,5,1,2,4,主属性为魔法攻击，副属性为魔法防御,73,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,114,0
50505031,悍魔·精锐,mercenary_4010,5,5,1,3,1,主属性为魔法攻击，副属性为魔法防御,74,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,115,0
50505032,悍魔·精锐,mercenary_4010,5,5,1,3,2,主属性为魔法攻击，副属性为魔法防御,74,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,115,0
50505033,悍魔·精锐,mercenary_4010,5,5,1,3,3,主属性为魔法攻击，副属性为魔法防御,74,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,115,0
50505034,悍魔·精锐,mercenary_4010,5,5,1,3,4,主属性为魔法攻击，副属性为魔法防御,74,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,115,0
50505041,悍魔·特种,mercenary_4010,5,5,1,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,116,0
50505042,悍魔·特种,mercenary_4010,5,5,1,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,116,0
50505043,悍魔·特种,mercenary_4010,5,5,1,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,116,0
50505044,悍魔·特种,mercenary_4010,5,5,1,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,116,0
50506011,萨满·首领,mercenary_4010,5,6,1,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,117,0
50506012,萨满·首领,mercenary_4010,5,6,1,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,117,0
50506013,萨满·首领,mercenary_4010,5,6,1,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,117,0
50506014,萨满·首领,mercenary_4010,5,6,1,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,117,0
50506021,萨满·核心,mercenary_4010,5,6,1,2,1,主属性为魔法攻击，副属性为魔法防御,107,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,118,0
50506022,萨满·核心,mercenary_4010,5,6,1,2,2,主属性为魔法攻击，副属性为魔法防御,107,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,118,0
50506023,萨满·核心,mercenary_4010,5,6,1,2,3,主属性为魔法攻击，副属性为魔法防御,107,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,118,0
50506024,萨满·核心,mercenary_4010,5,6,1,2,4,主属性为魔法攻击，副属性为魔法防御,107,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,118,0
50506031,萨满·精锐,mercenary_4010,5,6,1,3,1,主属性为魔法攻击，副属性为魔法防御,108,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,119,0
50506032,萨满·精锐,mercenary_4010,5,6,1,3,2,主属性为魔法攻击，副属性为魔法防御,108,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,119,0
50506033,萨满·精锐,mercenary_4010,5,6,1,3,3,主属性为魔法攻击，副属性为魔法防御,108,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,119,0
50506034,萨满·精锐,mercenary_4010,5,6,1,3,4,主属性为魔法攻击，副属性为魔法防御,108,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,119,0
50506041,萨满·特种,mercenary_4010,5,6,1,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,120,0
50506042,萨满·特种,mercenary_4010,5,6,1,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,120,0
50506043,萨满·特种,mercenary_4010,5,6,1,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,120,0
50506044,萨满·特种,mercenary_4010,5,6,1,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,120,0
50601011,骑士·首领,mercenary_4010,6,1,2,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,121,0
50601012,骑士·首领,mercenary_4010,6,1,2,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,121,0
50601013,骑士·首领,mercenary_4010,6,1,2,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,121,0
50601014,骑士·首领,mercenary_4010,6,1,2,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,121,0
50601021,骑士·核心,mercenary_4010,6,1,2,2,1,主属性为物理攻击，副属性为物理防御,109,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,122,0
50601022,骑士·核心,mercenary_4010,6,1,2,2,2,主属性为物理攻击，副属性为物理防御,109,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,122,0
50601023,骑士·核心,mercenary_4010,6,1,2,2,3,主属性为物理攻击，副属性为物理防御,109,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,122,0
50601024,骑士·核心,mercenary_4010,6,1,2,2,4,主属性为物理攻击，副属性为物理防御,109,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,122,0
50601031,骑士·精锐,mercenary_4010,6,1,2,3,1,主属性为物理攻击，副属性为物理防御,110,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,123,0
50601032,骑士·精锐,mercenary_4010,6,1,2,3,2,主属性为物理攻击，副属性为物理防御,110,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,123,0
50601033,骑士·精锐,mercenary_4010,6,1,2,3,3,主属性为物理攻击，副属性为物理防御,110,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,123,0
50601034,骑士·精锐,mercenary_4010,6,1,2,3,4,主属性为物理攻击，副属性为物理防御,110,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,123,0
50601041,骑士·特种,mercenary_4010,6,1,2,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,124,0
50601042,骑士·特种,mercenary_4010,6,1,2,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,124,0
50601043,骑士·特种,mercenary_4010,6,1,2,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,124,0
50601044,骑士·特种,mercenary_4010,6,1,2,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,124,0
50602011,死亡骑士·首领,mercenary_4010,6,2,2,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,125,0
50602012,死亡骑士·首领,mercenary_4010,6,2,2,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,125,0
50602013,死亡骑士·首领,mercenary_4010,6,2,2,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,125,0
50602014,死亡骑士·首领,mercenary_4010,6,2,2,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,125,0
50602021,死亡骑士·核心,mercenary_4010,6,2,2,2,1,主属性为物理攻击，副属性为物理防御,73,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,126,0
50602022,死亡骑士·核心,mercenary_4010,6,2,2,2,2,主属性为物理攻击，副属性为物理防御,73,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,126,0
50602023,死亡骑士·核心,mercenary_4010,6,2,2,2,3,主属性为物理攻击，副属性为物理防御,73,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,126,0
50602024,死亡骑士·核心,mercenary_4010,6,2,2,2,4,主属性为物理攻击，副属性为物理防御,73,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,126,0
50602031,死亡骑士·精锐,mercenary_4010,6,2,2,3,1,主属性为物理攻击，副属性为物理防御,74,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,127,0
50602032,死亡骑士·精锐,mercenary_4010,6,2,2,3,2,主属性为物理攻击，副属性为物理防御,74,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,127,0
50602033,死亡骑士·精锐,mercenary_4010,6,2,2,3,3,主属性为物理攻击，副属性为物理防御,74,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,127,0
50602034,死亡骑士·精锐,mercenary_4010,6,2,2,3,4,主属性为物理攻击，副属性为物理防御,74,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,127,0
50602041,死亡骑士·特种,mercenary_4010,6,2,2,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,128,0
50602042,死亡骑士·特种,mercenary_4010,6,2,2,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,128,0
50602043,死亡骑士·特种,mercenary_4010,6,2,2,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,128,0
50602044,死亡骑士·特种,mercenary_4010,6,2,2,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,128,0
50603011,火巨灵·首领,mercenary_4010,6,3,1,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,129,0
50603012,火巨灵·首领,mercenary_4010,6,3,1,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,129,0
50603013,火巨灵·首领,mercenary_4010,6,3,1,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,129,0
50603014,火巨灵·首领,mercenary_4010,6,3,1,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,129,0
50603021,火巨灵·核心,mercenary_4010,6,3,1,2,1,主属性为物理攻击，副属性为物理防御,109,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,130,0
50603022,火巨灵·核心,mercenary_4010,6,3,1,2,2,主属性为物理攻击，副属性为物理防御,109,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,130,0
50603023,火巨灵·核心,mercenary_4010,6,3,1,2,3,主属性为物理攻击，副属性为物理防御,109,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,130,0
50603024,火巨灵·核心,mercenary_4010,6,3,1,2,4,主属性为物理攻击，副属性为物理防御,109,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,130,0
50603031,火巨灵·精锐,mercenary_4010,6,3,1,3,1,主属性为物理攻击，副属性为物理防御,110,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,131,0
50603032,火巨灵·精锐,mercenary_4010,6,3,1,3,2,主属性为物理攻击，副属性为物理防御,110,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,131,0
50603033,火巨灵·精锐,mercenary_4010,6,3,1,3,3,主属性为物理攻击，副属性为物理防御,110,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,131,0
50603034,火巨灵·精锐,mercenary_4010,6,3,1,3,4,主属性为物理攻击，副属性为物理防御,110,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,131,0
50603041,火巨灵·特种,mercenary_4010,6,3,1,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,132,0
50603042,火巨灵·特种,mercenary_4010,6,3,1,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,132,0
50603043,火巨灵·特种,mercenary_4010,6,3,1,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,132,0
50603044,火巨灵·特种,mercenary_4010,6,3,1,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,132,0
50604011,独角兽·首领,mercenary_4010,6,4,1,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,133,0
50604012,独角兽·首领,mercenary_4010,6,4,1,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,133,0
50604013,独角兽·首领,mercenary_4010,6,4,1,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,133,0
50604014,独角兽·首领,mercenary_4010,6,4,1,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,133,0
50604021,独角兽·核心,mercenary_4010,6,4,1,2,1,主属性为魔法攻击，副属性为魔法防御,109,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,134,0
50604022,独角兽·核心,mercenary_4010,6,4,1,2,2,主属性为魔法攻击，副属性为魔法防御,109,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,134,0
50604023,独角兽·核心,mercenary_4010,6,4,1,2,3,主属性为魔法攻击，副属性为魔法防御,109,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,134,0
50604024,独角兽·核心,mercenary_4010,6,4,1,2,4,主属性为魔法攻击，副属性为魔法防御,109,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,134,0
50604031,独角兽·精锐,mercenary_4010,6,4,1,3,1,主属性为魔法攻击，副属性为魔法防御,110,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,135,0
50604032,独角兽·精锐,mercenary_4010,6,4,1,3,2,主属性为魔法攻击，副属性为魔法防御,110,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,135,0
50604033,独角兽·精锐,mercenary_4010,6,4,1,3,3,主属性为魔法攻击，副属性为魔法防御,110,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,135,0
50604034,独角兽·精锐,mercenary_4010,6,4,1,3,4,主属性为魔法攻击，副属性为魔法防御,110,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,135,0
50604041,独角兽·特种,mercenary_4010,6,4,1,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,136,0
50604042,独角兽·特种,mercenary_4010,6,4,1,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,136,0
50604043,独角兽·特种,mercenary_4010,6,4,1,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,136,0
50604044,独角兽·特种,mercenary_4010,6,4,1,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,136,0
50605011,深渊领主·首领,mercenary_4010,6,5,2,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,137,0
50605012,深渊领主·首领,mercenary_4010,6,5,2,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,137,0
50605013,深渊领主·首领,mercenary_4010,6,5,2,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,137,0
50605014,深渊领主·首领,mercenary_4010,6,5,2,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,137,0
50605021,深渊领主·核心,mercenary_4010,6,5,2,2,1,主属性为魔法攻击，副属性为魔法防御,109,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,138,0
50605022,深渊领主·核心,mercenary_4010,6,5,2,2,2,主属性为魔法攻击，副属性为魔法防御,109,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,138,0
50605023,深渊领主·核心,mercenary_4010,6,5,2,2,3,主属性为魔法攻击，副属性为魔法防御,109,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,138,0
50605024,深渊领主·核心,mercenary_4010,6,5,2,2,4,主属性为魔法攻击，副属性为魔法防御,109,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,138,0
50605031,深渊领主·精锐,mercenary_4010,6,5,2,3,1,主属性为魔法攻击，副属性为魔法防御,110,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,139,0
50605032,深渊领主·精锐,mercenary_4010,6,5,2,3,2,主属性为魔法攻击，副属性为魔法防御,110,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,139,0
50605033,深渊领主·精锐,mercenary_4010,6,5,2,3,3,主属性为魔法攻击，副属性为魔法防御,110,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,139,0
50605034,深渊领主·精锐,mercenary_4010,6,5,2,3,4,主属性为魔法攻击，副属性为魔法防御,110,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,139,0
50605041,深渊领主·特种,mercenary_4010,6,5,2,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,140,0
50605042,深渊领主·特种,mercenary_4010,6,5,2,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,140,0
50605043,深渊领主·特种,mercenary_4010,6,5,2,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,140,0
50605044,深渊领主·特种,mercenary_4010,6,5,2,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,140,0
50606011,独眼巨人·首领,mercenary_4010,6,6,2,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,141,0
50606012,独眼巨人·首领,mercenary_4010,6,6,2,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,141,0
50606013,独眼巨人·首领,mercenary_4010,6,6,2,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,141,0
50606014,独眼巨人·首领,mercenary_4010,6,6,2,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,141,0
50606021,独眼巨人·核心,mercenary_4010,6,6,2,2,1,主属性为魔法攻击，副属性为魔法防御,107,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,142,0
50606022,独眼巨人·核心,mercenary_4010,6,6,2,2,2,主属性为魔法攻击，副属性为魔法防御,107,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,142,0
50606023,独眼巨人·核心,mercenary_4010,6,6,2,2,3,主属性为魔法攻击，副属性为魔法防御,107,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,142,0
50606024,独眼巨人·核心,mercenary_4010,6,6,2,2,4,主属性为魔法攻击，副属性为魔法防御,107,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,142,0
50606031,独眼巨人·精锐,mercenary_4010,6,6,2,3,1,主属性为魔法攻击，副属性为魔法防御,108,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,143,0
50606032,独眼巨人·精锐,mercenary_4010,6,6,2,3,2,主属性为魔法攻击，副属性为魔法防御,108,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,143,0
50606033,独眼巨人·精锐,mercenary_4010,6,6,2,3,3,主属性为魔法攻击，副属性为魔法防御,108,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,143,0
50606034,独眼巨人·精锐,mercenary_4010,6,6,2,3,4,主属性为魔法攻击，副属性为魔法防御,108,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,143,0
50606041,独眼巨人·特种,mercenary_4010,6,6,2,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,144,0
