ordernumber,taskid,taskname,level,checkpoint,pretask,uicontent,content,tasktypes,n1,n2,n3,n4,tasktypes2,itemid,numberofcycles,reward1,number1,reward2,number2,reward3,number3,iconid,taskindexes,taskindexes2
100392,111001,拥有佣兵,200,111208,0,佣兵,拥有1个1级的高阶佣兵,211,1,1,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100393,111002,拥有佣兵,200,111208,111001,佣兵,拥有1个3级的高阶佣兵,211,1,3,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100394,111003,拥有佣兵,200,111208,111002,佣兵,拥有1个5级的高阶佣兵,211,1,5,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100395,111004,拥有佣兵,200,111208,111003,佣兵,拥有3个1级的高阶佣兵,211,3,1,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100396,111005,拥有佣兵,200,111208,111004,佣兵,拥有3个3级的高阶佣兵,211,3,3,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100397,111006,拥有佣兵,200,111208,111005,佣兵,拥有3个5级的高阶佣兵,211,3,5,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100398,111007,拥有佣兵,200,111208,111006,佣兵,拥有5个1级的高阶佣兵,211,5,1,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100399,111008,拥有佣兵,200,111208,111007,佣兵,拥有5个3级的高阶佣兵,211,5,3,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100400,111009,拥有佣兵,200,111208,111008,佣兵,拥有5个5级的高阶佣兵,211,5,5,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(2),0
100401,112001,拥有军旗,200,111208,0,佣兵,拥有1个1级的高阶军旗,212,1,1,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100402,112002,拥有军旗,200,111208,112001,佣兵,拥有1个3级的高阶军旗,212,1,3,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100403,112003,拥有军旗,200,111208,112002,佣兵,拥有1个5级的高阶军旗,212,1,5,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100404,112004,拥有军旗,200,111208,112003,佣兵,拥有3个1级的高阶军旗,212,3,1,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100405,112005,拥有军旗,200,111208,112004,佣兵,拥有3个3级的高阶军旗,212,3,3,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100406,112006,拥有军旗,200,111208,112005,佣兵,拥有3个5级的高阶军旗,212,3,5,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100407,112007,拥有军旗,200,111208,112006,佣兵,拥有5个1级的高阶军旗,212,5,1,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100408,112008,拥有军旗,200,111208,112007,佣兵,拥有5个3级的高阶军旗,212,5,3,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100409,112009,拥有军旗,200,111208,112008,佣兵,拥有5个5级的高阶军旗,212,5,5,2,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_soldier.openSoldierUI(),0
100410,114001,拥有圣物,200,110703,0,圣物,拥有1个1级圣物,140,1,1,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100411,114002,拥有圣物,200,110703,114001,圣物,拥有2个1级圣物,140,2,1,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100412,114003,拥有圣物,200,110703,114002,圣物,拥有4个1级圣物,140,4,1,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100413,114004,拥有圣物,200,110703,114003,圣物,拥有1个2级圣物,140,1,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100414,114005,拥有圣物,200,110703,114004,圣物,拥有2个2级圣物,140,2,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100415,114006,拥有圣物,200,110703,114005,圣物,拥有4个2级圣物,140,4,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100416,114007,拥有圣物,200,110703,114006,圣物,拥有1个3级圣物,140,1,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100417,114008,拥有圣物,200,110703,114007,圣物,拥有2个3级圣物,140,2,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100418,114009,拥有圣物,200,110703,114008,圣物,拥有4个3级圣物,140,4,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100419,114010,拥有圣物,200,110703,114009,圣物,拥有1个4级圣物,140,1,4,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100420,114011,拥有圣物,200,110703,114010,圣物,拥有2个4级圣物,140,2,4,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100421,114012,拥有圣物,200,110703,114011,圣物,拥有4个4级圣物,140,4,4,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100422,115001,拥有圣物部件,200,110703,0,圣物,拥有2个1级圣物部件,141,2,1,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100423,115002,拥有圣物部件,200,110703,115001,圣物,拥有4个1级圣物部件,141,4,1,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100424,115003,拥有圣物部件,200,110703,115002,圣物,拥有6个1级圣物部件,141,6,1,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100425,115004,拥有圣物部件,200,110703,115003,圣物,拥有2个2级圣物部件,141,2,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100426,115005,拥有圣物部件,200,110703,115004,圣物,拥有4个2级圣物部件,141,4,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100427,115006,拥有圣物部件,200,110703,115005,圣物,拥有6个2级圣物部件,141,6,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100428,115007,拥有圣物部件,200,110703,115006,圣物,拥有2个3级圣物部件,141,2,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100429,115008,拥有圣物部件,200,110703,115007,圣物,拥有4个3级圣物部件,141,4,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100430,115009,拥有圣物部件,200,110703,115008,圣物,拥有6个3级圣物部件,141,6,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100431,115010,拥有圣物部件,200,110703,115009,圣物,拥有2个4级圣物部件,141,2,4,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100432,115011,拥有圣物部件,200,110703,115010,圣物,拥有4个4级圣物部件,141,4,4,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100433,115012,拥有圣物部件,200,110703,115011,圣物,拥有6个4级圣物部件,141,6,4,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100434,116001,通关传说关卡,200,110703,0,圣物,累计通关3个传说关卡,144,3,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100435,116002,通关传说关卡,200,110703,116001,圣物,累计通关6个传说关卡,144,6,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100436,116003,通关传说关卡,200,110703,116002,圣物,累计通关9个传说关卡,144,9,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100437,116004,通关传说关卡,200,110703,116003,圣物,累计通关12个传说关卡,144,12,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100438,116005,通关传说关卡,200,110703,116004,圣物,累计通关15个传说关卡,144,15,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100439,116006,通关传说关卡,200,110703,116005,圣物,累计通关18个传说关卡,144,18,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI( ""holy_mainUI"",enOpenUIType.EUIT_ListType,{_index = 1})",0
100440,121001,购买魔宠契约,200,111605,0,魔宠契约,钻石购买水晶2次,157,2,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""Mount_farm"")",0
100441,121002,购买魔宠契约,200,111605,121001,魔宠契约,钻石购买水晶5次,157,5,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""Mount_farm"")",0
100442,121003,购买魔宠契约,200,111605,121002,魔宠契约,钻石购买水晶10次,157,10,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""Mount_farm"")",0
100443,121004,购买魔宠契约,200,111605,121003,魔宠契约,钻石购买水晶15次,157,15,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""Mount_farm"")",0
100444,121005,购买魔宠契约,200,111605,121004,魔宠契约,钻石购买水晶20次,157,20,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""Mount_farm"")",0
100445,124001,通关地下城组队,200,110405,0,地下城,通关地下城第1章组队关卡,188,1,300001,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100446,124002,通关地下城组队,200,110405,124001,地下城,通关地下城第2章组队关卡,188,1,300002,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100447,124003,通关地下城组队,200,110405,124002,地下城,通关地下城第3章组队关卡,188,1,300003,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100448,124004,通关地下城组队,200,110405,124003,地下城,通关地下城第4章组队关卡,188,1,300004,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100449,124005,通关地下城组队,200,110405,124004,地下城,通关地下城第5章组队关卡,188,1,300005,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100450,124006,通关地下城组队,200,110405,124005,地下城,通关地下城第6章组队关卡,188,1,300006,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100451,124007,通关地下城组队,200,110405,124006,地下城,通关地下城第7章组队关卡,188,1,300007,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100452,124008,通关地下城组队,200,110405,124007,地下城,通关地下城第8章组队关卡,188,1,300008,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100453,124009,通关地下城组队,200,110405,124008,地下城,通关地下城第9章组队关卡,188,1,300009,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100454,124010,通关地下城组队,200,110405,124009,地下城,通关地下城第10章组队关卡,188,1,300010,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100455,124011,通关地下城组队,200,110405,124010,地下城,通关地下城第11章组队关卡,188,1,300011,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100456,124012,通关地下城组队,200,110405,124011,地下城,通关地下城第12章组队关卡,188,1,300012,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100457,124013,通关地下城组队,200,110405,124012,地下城,通关地下城第13章组队关卡,188,1,300013,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100458,124014,通关地下城组队,200,110405,124013,地下城,通关地下城第14章组队关卡,188,1,300014,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100459,124015,通关地下城组队,200,110405,124014,地下城,通关地下城第15章组队关卡,188,1,300015,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,mod_dungeons.openDungeonsView()  ,0
100460,126001,通关时空秘境,200,110803,0,时空秘境,时空秘境完全通关1次,190,1,27,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""expedition_mainUI"")",0
100461,126002,通关时空秘境,200,110803,126001,时空秘境,时空秘境完全通关3次,190,3,27,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""expedition_mainUI"")",0
100462,126003,通关时空秘境,200,110803,126002,时空秘境,时空秘境完全通关5次,190,5,27,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""expedition_mainUI"")",0
100463,129001,拥有科技,200,110403,0,学院,拥有1个3级科技,200,1,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100464,129002,拥有科技,200,110403,129001,学院,拥有3个3级科技,200,3,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100465,129003,拥有科技,200,110403,129002,学院,拥有5个3级科技,200,5,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100466,129004,拥有科技,200,110403,129003,学院,拥有2个5级科技,200,2,5,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100467,129005,拥有科技,200,110403,129004,学院,拥有4个5级科技,200,4,5,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100468,129006,拥有科技,200,110403,129005,学院,拥有6个5级科技,200,6,5,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100469,129007,拥有科技,200,110403,129006,学院,拥有3个7级科技,200,3,7,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100470,129008,拥有科技,200,110403,129007,学院,拥有5个7级科技,200,5,7,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100471,129009,拥有科技,200,110403,129008,学院,拥有8个7级科技,200,8,7,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100472,129010,拥有科技,200,110403,129009,学院,拥有4个10级科技,200,4,10,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100473,129011,拥有科技,200,110403,129010,学院,拥有6个10级科技,200,6,10,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100474,129012,拥有科技,200,110403,129011,学院,拥有12个10级科技,200,12,10,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""science_new"",enOpenUIType.EUIT_ListType,2)",0
100475,130001,赏金任务,200,110608,0,赏金,累计完成5个赏金任务,41,5,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""hero_missionUI"",enOpenUIType.EUIT_ListType,{ _index = 3 })",0
100476,130002,赏金任务,200,110608,130001,赏金,累计完成10个赏金任务,41,10,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""hero_missionUI"",enOpenUIType.EUIT_ListType,{ _index = 3 })",0
100477,130003,赏金任务,200,110608,130002,赏金,累计完成15个赏金任务,41,15,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""hero_missionUI"",enOpenUIType.EUIT_ListType,{ _index = 3 })",0
100478,130004,赏金任务,200,110608,130003,赏金,累计完成20个赏金任务,41,20,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""hero_missionUI"",enOpenUIType.EUIT_ListType,{ _index = 3 })",0
100479,130005,赏金任务,200,110608,130004,赏金,累计完成25个赏金任务,41,25,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""hero_missionUI"",enOpenUIType.EUIT_ListType,{ _index = 3 })",0
100480,130006,赏金任务,200,110608,130005,赏金,累计完成30个赏金任务,41,30,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""hero_missionUI"",enOpenUIType.EUIT_ListType,{ _index = 3 })",0
100481,130007,赏金任务,200,110608,130006,赏金,累计完成40个赏金任务,41,40,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""hero_missionUI"",enOpenUIType.EUIT_ListType,{ _index = 3 })",0
100482,130008,赏金任务,200,110608,130007,赏金,累计完成50个赏金任务,41,50,3,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""hero_missionUI"",enOpenUIType.EUIT_ListType,{ _index = 3 })",0
100483,131001,购买神殿祝福,200,111108,0,神殿,购买神殿祝福道具2次,220,2,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""smeltUI"")",0
100484,131002,购买神殿祝福,200,111108,131001,神殿,购买神殿祝福道具5次,220,5,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""smeltUI"")",0
100485,131003,购买神殿祝福,200,111108,131002,神殿,购买神殿祝福道具10次,220,10,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""smeltUI"")",0
100486,131004,购买神殿祝福,200,111108,131003,神殿,购买神殿祝福道具15次,220,15,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""smeltUI"")",0
100487,131005,购买神殿祝福,200,111108,131004,神殿,购买神殿祝福道具20次,220,20,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""smeltUI"")",0
100488,132001,斗技场排名,200,110503,0,斗技场,斗技场进入前30000名,222,30000,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""arena_hallUI"")",0
100489,132002,斗技场排名,200,110503,132001,斗技场,斗技场进入前25000名,222,25000,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""arena_hallUI"")",0
100490,132003,斗技场排名,200,110503,132002,斗技场,斗技场进入前20000名,222,20000,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""arena_hallUI"")",0
100491,132004,斗技场排名,200,110503,132003,斗技场,斗技场进入前15000名,222,15000,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""arena_hallUI"")",0
100492,132005,斗技场排名,200,110503,132004,斗技场,斗技场进入前10000名,222,10000,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""arena_hallUI"")",0
100493,132006,斗技场排名,200,110503,132005,斗技场,斗技场进入前5000名,222,5000,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""arena_hallUI"")",0
100494,134001,十连召唤,200,0,0,默认开启,任意十连召唤1次,223,1,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100495,134002,十连召唤,200,0,134001,默认开启,任意十连召唤5次,223,5,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100496,134003,十连召唤,200,0,134002,默认开启,任意十连召唤10次,223,10,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100497,134004,十连召唤,200,0,134003,默认开启,任意十连召唤15次,223,15,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100498,134005,十连召唤,200,0,134004,默认开启,任意十连召唤25次,223,25,0,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100499,135001,高级十连召唤,200,0,0,默认开启,高级十连召唤5次,223,5,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100500,135002,高级十连召唤,200,0,135001,默认开启,高级十连召唤10次,223,10,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100501,135003,高级十连召唤,200,0,135002,默认开启,高级十连召唤25次,223,25,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100502,135004,高级十连召唤,200,0,135003,默认开启,高级十连召唤50次,223,50,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
100503,135005,高级十连召唤,200,0,135004,默认开启,高级十连召唤100次,223,100,2,0,0,0,0,0,91000002,20,91000001,5000,0,0,0,"ui_mgr.openUI(""summon_hallUI"")",0
