id,nextid,dec,toucheffect,record,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12
3105,0,31-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113104,0,0,0,0,0,0,0,0,0
3106,0,31-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113105,0,0,0,0,0,0,0,0,0
3107,0,31-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113106,0,0,0,0,0,0,0,0,0
3108,0,31-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113107,0,0,0,0,0,0,0,0,0
3109,0,31-7完成,8,1,3109,0,0,0,0,0,0,0,0,0,0,0
3110,0,31-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113108,0,0,0,0,0,0,0,0,0
3111,0,31-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113109,0,0,0,0,0,0,0,0,0
3112,0,31-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113110,0,0,0,0,0,0,0,0,0
3113,0,第一关宝物,15,0,3101,0,0,0,0,0,0,0,0,0,0,0
3114,0,第三关宝物,15,0,3103,0,0,0,0,0,0,0,0,0,0,0
3115,0,第四关宝物,15,0,3104,0,0,0,0,0,0,0,0,0,0,0
3116,0,第五关宝物,15,0,3105,0,0,0,0,0,0,0,0,0,0,0
3117,0,第六关BOSS宝物,15,0,3106,0,0,0,0,0,0,0,0,0,0,0
3118,0,第八关宝物,15,0,3108,0,0,0,0,0,0,0,0,0,0,0
3119,0,第九关宝物,15,0,3109,0,0,0,0,0,0,0,0,0,0,0
3120,3121,走进传送门,2,0,62,35,0,0,0,0,0,0,0,0,0,0
3121,0,章节完成,16,0,1,levelMapUI,0,第三十一章完成,0,0,0,0,0,0,0,0
3201,0,32-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113201,0,0,0,0,0,0,0,0,0
3202,0,32-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113202,0,0,0,0,0,0,0,0,0
3203,0,32-2完成,8,1,3203,0,0,0,0,0,0,0,0,0,0,0
3204,0,32-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113203,0,0,0,0,0,0,0,0,0
3205,0,32-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113204,0,0,0,0,0,0,0,0,0
3206,0,32-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113205,0,0,0,0,0,0,0,0,0
3207,0,32-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113206,0,0,0,0,0,0,0,0,0
3208,0,32-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113207,0,0,0,0,0,0,0,0,0
3209,0,32-7完成,8,1,3209,0,0,0,0,0,0,0,0,0,0,0
3210,0,32-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113208,0,0,0,0,0,0,0,0,0
3211,0,32-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113209,0,0,0,0,0,0,0,0,0
3212,0,32-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113210,0,0,0,0,0,0,0,0,0
3213,0,第一关宝物,15,0,3201,0,0,0,0,0,0,0,0,0,0,0
3214,0,第三关宝物,15,0,3203,0,0,0,0,0,0,0,0,0,0,0
3215,0,第四关宝物,15,0,3204,0,0,0,0,0,0,0,0,0,0,0
3216,0,第五关宝物,15,0,3205,0,0,0,0,0,0,0,0,0,0,0
3217,0,第六关BOSS宝物,15,0,3206,0,0,0,0,0,0,0,0,0,0,0
3218,0,第八关宝物,15,0,3208,0,0,0,0,0,0,0,0,0,0,0
3219,0,第九关宝物,15,0,3209,0,0,0,0,0,0,0,0,0,0,0
3220,3221,走进传送门,2,0,63,30,0,0,0,0,0,0,0,0,0,0
3221,0,章节完成,16,0,1,levelMapUI,0,第三十二章完成,0,0,0,0,0,0,0,0
