skillid,heroname,staropen,learnlv,maxlv,skillname,type,skilldescription,skillvaluetype1,skillcount1,skilladdvalue1,skillvaluetype2,skillcount2,skilladdvalue2,skillvaluetype3,skillcount3,skilladdvalue3,skillvaluetype4,skillcount4,skilladdvalue4,skilltype,attackbefore,attackafter,skillrange,skillscope,skillscope2,skillobject,skillenergy,bufftype1,buffpro1,buffproadd1,bufftype2,buffpro2,buffproadd2,bufftype3,buffpro3,buffproadd3,luaname,skillicon,cd,blacktime,lighteffect,storageeffect,storageturn,tipsdescription,lvupword,tips1,lvup1,tips2,lvup2,fightingnum,awaken1,awakennum1,awaken2,awakennum2,arenaeffect,qualityopen,skillformation,skillimmune,skilltarget,targetnum,skillmode,skillenergy1,skillmax,skillapplication,skillatkpattern,sound,showpanel
130404,大乔,1,1,0,国色,被动天赋加成,增加所有武将%.0f％的远程暴击概率.,17,300,100,0,0,0,0,0,0,0,0,0,1,0,350,2000,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,500701,0,0,0,0,0,增加所有武将%.2f％的远程暴击概率.,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,80,1,1,0,0
130504,小乔,1,1,0,天香,被动天赋加成,增加所有武将%.0f％远程穿透。,20,300,100,0,0,0,0,0,0,0,0,0,1,0,350,2000,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,500801,0,0,0,0,0,增加所有武将%.0f点远程穿透。,0,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,80,1,1,0,0
130304,祝融,1,1,0,烈刃,被动天赋加成,增加所有武将%.0f％的伤害加成.,31,300,100,0,0,0,0,0,0,0,0,0,1,0,350,2000,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,500101,0,0,0,0,0,增加所有武将%.2f％的伤害加成.,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,80,1,1,0,0
130804,貂蝉,1,1,0,闭月,被动天赋加成,增加所有武将%.0f％的伤害加成.,31,300,100,0,0,0,0,0,0,0,0,0,1,0,350,2000,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,500301,0,0,0,0,0,增加所有武将%.2f％的伤害加成.,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,80,1,1,0,0
510027,新无当飞军(弩兵),1,1,0,锤击,近战技能,"董卓运用神力锤击当前敌人,造成近战伤害,并晕眩.每次释放能为己方群雄叠加一次暴虐",107,5000,10,7,8,8,0,0,0,0,0,0,3,300,800,1000,0,0,1,62,10085,10000,0,0,0,0,0,0,0,a500027,400403,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,150,0.1,8,8,6,0,0,0,0,0,1,0,1,0,0,2,100,80,0,1,atk/xbjx,0
510028,新丹阳兵(步兵),1,1,0,免伤,近战技能,免伤,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,200,0,0,1,100,23106,10000,0,0,0,0,0,0,0,a510028,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510029,新藤甲兵(步兵),1,1,0,血BUFF,远程技能,HPBUFF,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,200,2000,0,1,100,33103,10000,0,0,0,0,0,0,0,a510029,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510030,禁卫军(枪兵),1,1,0,扇形AOE,近战技能,持续流血,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,600,1000,0,1,100,13203,10000,0,0,0,0,0,0,0,a510030,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,hero/zhurong_att301040,0
510031,青州兵(枪兵),1,1,0,DOT,近战技能,群体伤害,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,600,1000,0,1,100,0,0,0,0,0,0,0,0,0,a500030,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,0,0
510032,车下虎士(枪兵),1,1,0,昏迷,近战技能,几率击晕,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,600,0,0,1,100,13205,2000,0,0,0,0,0,0,0,a510032,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,0,0
510033,大戟士(枪兵),1,1,0,护盾,远程技能,每次攻击扣除周围怒气值,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,600,600,0,1,100,13206,10000,0,0,0,0,0,0,0,a510033,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510034,突骑兵(骑兵),1,1,0,全团BUFF,近战技能,冲锋昏迷,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,200,0,0,1,100,12103,10000,0,0,0,0,0,0,0,a510034,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510035,宿卫虎骑(骑兵),1,1,0,全团BUFF,远程技能,吸收伤害,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,200,0,0,1,100,22104,10000,0,0,0,0,0,0,0,a510035,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510036,象兵(强兵),1,1,0,召唤,远程技能,嘲讽,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,600,0,0,1,100,10088,10000,0,0,0,0,0,0,0,a800026,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510037,虎豹骑(骑兵),1,1,0,嘲讽,远程技能,攻速BUFF,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,300,2000,0,1,100,32106,10000,0,0,0,0,0,0,0,a510037,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,0,0
510038,游骑兵(弓骑),1,1,0,多次攻击,近战技能,降低目标护甲,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,1600,0,0,1,100,12203,10000,0,0,0,0,0,0,0,a510038,0,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
510039,飞熊兵(弓骑),1,1,0,护盾,远程技能,增加目标受到伤害,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,1600,0,0,1,100,12204,10000,0,0,0,0,0,0,0,a510039,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510040,并州狼骑(弓骑),1,1,0,护盾,近战技能,APBUFF,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,1600,2000,0,1,100,32205,10000,0,0,0,0,0,0,0,a510040,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510041,白马义从(弓骑),1,1,0,普通攻击,远程技能,持续伤害,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,1600,0,0,1,100,10086,10000,0,0,0,0,0,0,0,a500031,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Archer_att,0
510042,羌兵(弩兵),1,1,0,普通攻击,近战技能,0,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,1000,0,0,1,100,21103,10000,0,0,0,0,0,0,0,a510042,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510043,诸葛连弩(弩兵),1,1,0,普通攻击,近战技能,0,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,1000,0,0,1,100,0,0,0,0,0,0,0,0,0,a500043,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
510044,无当飞军(弩兵),1,1,0,普通攻击,近战技能,0,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,1000,0,0,1,100,0,10000,0,0,0,0,0,0,0,a510044,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
510045,神臂弓(弓兵),1,1,0,普通攻击,远程技能,0,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,2000,0,0,1,100,21203,10000,0,0,0,0,0,0,0,a510045,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510046,羽林卫(弓兵),1,1,0,普通攻击,近战技能,0,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,2000,0,0,1,100,21204,10000,0,0,0,0,0,0,0,a510046,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510047,横江射手(弓兵),1,1,0,普通攻击,远程技能,0,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,2000,0,0,1,100,11205,10000,0,0,0,0,0,0,0,a510047,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510048,解烦军(弓兵),1,1,0,普通攻击,远程技能,0,1001,-5000,0,0,0,0,0,0,0,0,0,0,4,300,800,2000,400,0,1,100,0,0,0,0,0,0,0,0,0,a510048,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510049,先登死士(弩兵),1,1,0,普通攻击,近战技能,0,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,1000,0,0,1,100,11104,10000,0,0,0,0,0,0,0,a510049,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510041,超级远程攻击,1,1,0,普通攻击,近战技能,用近战攻击力普通攻击(超远程专用),1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,800,6000,0,0,1,100,0,0,0,0,0,0,0,0,0,a510001,0,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510052,卞喜,1,1,0,全团BUFF,近战技能,降低敌方全队攻击力,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,2000,6000,0,1,100,10098,10000,0,0,0,0,0,0,0,a500031,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510043,死亡爆炸,1,1,0,全团BUFF,远程技能,死亡后对友军赵成高额伤害,5,999999,0,0,0,0,0,0,0,0,0,0,4,300,800,16000,16000,0,1,100,0,0,0,0,0,0,0,0,0,p300701,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,有单位死亡加怒气,9,1,0,伤害增加,被动触发技能,战场上有单位死亡时增加自身一定怒气,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609711,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609711,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609712,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609712,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609716,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609716,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609721,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609721,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609722,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609722,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609726,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609726,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609731,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609731,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609732,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609732,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609736,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609736,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609741,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609741,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609742,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609742,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609746,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609746,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609751,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609751,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609752,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609752,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
609756,营帐召唤,1,1,0,召唤,近战技能,召唤象兵,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609756,0,0,0,0,0,0,对目标造成%.0f％+%.0f点伤害,伤害提高%.2f％\n额外伤害+%.2f,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,atk/xbjx,0
10001,国战技能,1,1,0,战无不胜,己方光环,无坚不摧战无不胜，所有部队近战攻击，远程攻击，攻击速度提高20%,0,0,0,0,0,0,0,0,0,0,0,0,5,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609757,100201,0,0,0,0,0,无坚不摧战无不胜，所有部队近战攻击，远程攻击，攻击速度提高20%,伤害提高%.2f％\n额外伤害+%.3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002,国战技能,1,1,0,士气振奋,己方光环,士气如虹军心可用，所有部队近战防御，远程防御，暴击概率提升20%,0,0,0,0,0,0,0,0,0,0,0,0,5,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609758,400601,0,0,0,0,0,士气如虹军心可用，所有部队近战防御，远程防御，暴击概率提升20%,伤害提高%.2f％\n额外伤害+%.4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,国战技能,1,1,0,百战不殆,己方光环,知己知彼百战不殆，所有部队攻击近战攻击和远程攻击提高1%,0,0,0,0,0,0,0,0,0,0,0,0,5,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609759,301001,0,0,0,0,0,知己知彼百战不殆，所有部队攻击近战攻击和远程攻击提高1%,伤害提高%.2f％\n额外伤害+%.5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20001,国战技能,1,1,0,军心,己方光环,所有部队受到的伤害降低50%,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609760,0,0,0,0,0,0,所有部队受到的伤害降低50%,伤害提高%.2f％\n额外伤害+%.6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001,国战技能,1,1,0,远征疲惫,己方光环,远踏他乡路途遥远，军士们身心疲惫，全属性降低20%,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609761,300701,0,0,0,0,0,远踏他乡路途遥远，军士们身心疲惫，全属性降低20%,伤害提高%.2f％\n额外伤害+%.7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,国战技能,1,1,0,保家卫国,己方光环,身后的家园就是军士们誓死保卫的目标，全属性提高50%,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609762,500201,0,0,0,0,0,身后的家园就是军士们誓死保卫的目标，全属性提高50%,伤害提高%.2f％\n额外伤害+%.8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40001,国战技能,1,1,0,特性：平原,己方光环,平原地形城池，所有骑兵系部队伤害提高20%,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609763,100303,0,0,0,0,0,平原地形城池，所有骑兵系部队伤害提高20%,伤害提高%.2f％\n额外伤害+%.9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40002,国战技能,1,1,0,特性：山地,己方光环,山地地形城池，所有弓弩系部队伤害提高20%,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609764,100501,0,0,0,0,0,山地地形城池，所有弓弩系部队伤害提高20%,伤害提高%.2f％\n额外伤害+%.10f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40003,国战技能,1,1,0,特效：森林,己方光环,森林地形城池，所有步兵系部队伤害提高20%,0,0,0,0,0,0,0,0,0,0,0,0,3,300,800,10000,10000,0,0,200,0,0,0,0,0,0,0,0,0,a609765,100304,0,0,0,0,0,森林地形城池，所有步兵系部队伤害提高20%,伤害提高%.2f％\n额外伤害+%.11f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912101,突袭(骑兵),1,1,0,突袭,近战技能,突袭：普通攻击有5%回复(伤害*0.3）兵力,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z912101,912102,0,0,0,0,0,突袭：普通攻击有5％回复(伤害*0.3）兵力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912102,突袭(骑兵),1,1,0,冲锋,被动天赋加成,被动1：攻击速度提升，近战攻击+100,111,-100,-100,7,100,100,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z912101,912102,0,0,0,0,0,被动：攻击速度提升%.0f％F被动：近战攻击提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912103,突袭(骑兵),1,1,0,掩袭,被动天赋加成,被动2：突袭几率提升，近战攻击+200,7,100,100,7,100,100,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z912101,912103,0,0,0,0,0,被动：突袭几率提升%.0f％F被动：近战攻击提高%.0f点,0,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912104,突袭(骑兵),1,1,0,必杀,被动天赋加成,被动3：减少来自弓兵的伤害，兵力+600,6,100,100,6,500,500,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z912101,912104,0,0,0,0,0,被动：减少来自弓兵的%.0f％伤害F被动：兵力提高%.0f点,0,0,1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912105,突袭(骑兵),1,1,0,合围,被动天赋加成,被动4：近战伤害减免，近战防御+100,23,100,100,8,100,100,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z912101,912105,0,0,0,0,0,被动：近战伤害减免%.0f％F被动：近战防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912106,突袭(骑兵),1,1,0,突刺,被动天赋加成,被动5：远程伤害减免，远程防御+100,24,100,100,10,100,100,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z912101,912106,0,0,0,0,0,被动：远程伤害减免%.0f％F被动：远程防御提高%.0f点,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912107,突袭(骑兵),1,1,0,围攻,被动触发技能,被动6：突袭的回复效果增加,0,0,2000,0,0,0,0,0,0,0,0,0,2,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z912101,912107,0,0,0,0,0,被动：突袭的回复效果增加%.0f％,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913101,免伤(盾兵),1,1,0,免伤,被动触发技能,"免伤：10%几率豁免一次伤害,并且有10%几率回复（20+最大兵力*0.02）的兵力",1,1,1,0,0,0,0,0,0,0,0,0,2,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913101,913102,0,0,0,0,0,"免伤：10％几率豁免一次伤害,并有10％几率回复（20+最大兵力*2％）的兵力",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913102,免伤(盾兵),1,1,0,护盾,被动天赋加成,被动1：兵力提升，兵力+600,106,200,200,6,600,600,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913101,913102,0,0,0,0,0,被动：兵力提升%.0f％F被动：兵力提高%.0f点,0,0,2,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913103,免伤(盾兵),1,1,0,重盾,被动天赋加成,被动2：免伤几率提升，兵力+1200,6,100,100,6,1100,1100,0,0,0,0,0,0,1,300,500,250,10000,0,1,200,0,0,0,0,0,0,0,0,0,z913101,913103,0,0,0,0,0,被动：免伤几率提升%.0f％F被动：兵力提高%.0f点,0,0,1,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
